,PLA1A (51365)
ACH-000547,-0.0107336499611
ACH-000548,0.043664413378400005
ACH-000549,0.14972707975500002
ACH-000550,0.09796245080129999
ACH-000552,0.07837025655799999
ACH-000556,-0.007951172172859998
ACH-000557,0.21966322305999997
ACH-000570,-0.08946809244960001
ACH-000571,-0.0548647821979
ACH-000573,0.153136431286
ACH-000576,0.179194463786
ACH-000580,0.112823301899
ACH-000584,-0.0383020113245
ACH-000585,-0.058918475829
ACH-000588,-0.035788672303
ACH-000589,0.0983061205104
ACH-000591,0.167637868858
ACH-000593,0.051251188688699996
ACH-000600,-0.05645747596419999
ACH-000601,0.0504283920879
ACH-000604,0.15393810304000002
ACH-000605,0.120495064815
ACH-000606,0.243499330825
ACH-000608,0.0645449636993
ACH-000614,-0.0218754145028
ACH-000616,0.125121667665
ACH-000618,0.08131035680160001
ACH-000619,-0.137443228476
ACH-000620,0.113169204874
ACH-000621,-0.0347790985134
ACH-000622,0.0775811070149
ACH-000623,0.047109152389
ACH-000624,0.0175391664091
ACH-000627,0.019653569529400002
ACH-000630,-0.0340477882968
ACH-000632,-0.0360549440155
ACH-000633,0.07079927938330001
ACH-000637,0.187577100162
ACH-000638,-0.07677482345339999
ACH-000646,0.0141246899893
ACH-000647,0.11976754043400001
ACH-000648,0.137702025189
ACH-000649,-0.00898230569073
ACH-000651,0.08025385520539999
ACH-000652,-0.0121477753602
ACH-000653,0.0433103157869
ACH-000657,-0.0439522739301
ACH-000658,-0.00777670202958
ACH-000661,0.12347778669199999
ACH-000662,-0.130799307762
ACH-000663,0.034030617376
ACH-000665,0.0901414265862
ACH-000671,0.0447740566586
ACH-000673,0.0219066403035
ACH-000676,-0.087550121378
ACH-000677,-0.16921040469700002
ACH-000681,-0.0816226456302
ACH-000682,-0.05729999087090001
ACH-000683,0.08433975086489999
ACH-000684,-0.321853002655
ACH-000688,0.148594058236
ACH-000693,-0.00658714166109
ACH-000694,-0.018609077349599996
ACH-000695,-0.280988660403
ACH-000696,0.00125986419908
ACH-000697,0.0221832285519
ACH-000699,0.0314871436637
ACH-000701,0.206452533299
ACH-000706,-0.08495417022019999
ACH-000711,0.007890505598310001
ACH-000713,0.06310823505509999
ACH-000714,0.235540629043
ACH-000718,0.141720287662
ACH-000720,-0.11483134645099999
ACH-000721,0.00456572637387
ACH-000724,-0.15708471501
ACH-000725,0.0736618950667
ACH-000732,0.20048896998799998
ACH-000734,0.00516937017747
ACH-000735,-0.027883813026099998
ACH-000736,-0.029113629281599995
ACH-000738,0.053673706078599996
ACH-000746,0.242099505596
ACH-000747,0.00382597228698
ACH-000748,0.018203168720700002
ACH-000753,0.030392115880299997
ACH-000756,-0.0654876533771
ACH-000757,-0.022966949588700002
ACH-000758,0.10113507090299999
ACH-000760,-0.037831664945
ACH-000763,-0.0531613877841
ACH-000764,0.0927208909484
ACH-000765,0.050786366000499995
ACH-000766,0.035152984530800006
ACH-000767,-0.0503433286725
ACH-000768,-0.255614474295
ACH-000769,-0.0016455298485199999
ACH-000770,0.07613587534739999
ACH-000771,0.0372007288976
ACH-000773,0.183621007973
ACH-000776,0.28146149421100003
ACH-000777,0.110250949287
ACH-000778,-0.144102284932
ACH-000781,0.008055571790079999
ACH-000782,0.011214651599000001
ACH-000783,0.121016073332
ACH-000784,0.09342181160039999
ACH-000785,-0.09589788791470001
ACH-000787,-0.0542176886891
ACH-000788,-0.21129529401799999
ACH-000791,-0.12076203594399999
ACH-000792,-0.0365191993191
ACH-000794,0.193492196225
ACH-000796,-0.0355559409188
ACH-000799,0.438389655474
ACH-000800,-0.24456201421100002
ACH-000802,-0.059205410567300006
ACH-000804,0.480188708099
ACH-000805,-0.0877379239868
ACH-000809,0.0307548205357
ACH-000810,-0.126714397343
ACH-000811,-0.0479824684558
ACH-000817,0.264538498907
ACH-000819,0.131995226272
ACH-000820,-0.140916590026
ACH-000821,-0.127913494223
ACH-000822,-0.0171481785702
ACH-000823,-0.0193697528123
ACH-000824,0.0670026197064
ACH-000827,-0.012008294151299998
ACH-000829,-0.0729173904435
ACH-000831,0.074235642649
ACH-000832,0.0565883562123
ACH-000833,-0.233783544412
ACH-000834,0.019904204068700002
ACH-000835,0.077924417684
ACH-000836,0.00981767356846
ACH-000837,0.0501807578488
ACH-000838,0.14168295125
ACH-000839,0.0235224229812
ACH-000840,0.268134603611
ACH-000841,0.031613111935
ACH-000843,-0.0030063109512100004
ACH-000846,-0.0850618386517
ACH-000847,-0.134893778033
ACH-000848,0.17329476027399998
ACH-000849,-0.0476789783675
ACH-000851,0.011798927450000002
ACH-000855,-0.022881419954900003
ACH-000856,0.016875429784299997
ACH-000858,0.0113895912864
ACH-000859,0.230732700564
ACH-000861,-0.08591440571660001
ACH-000862,-0.019782451740099998
ACH-000865,-0.00140117596404
ACH-000866,-0.0870415886049
ACH-000867,0.00754113014748
ACH-000869,0.09037708551210001
ACH-000872,0.11706573212200001
ACH-000873,-0.209689014958
ACH-000876,-0.0731826969849
ACH-000878,0.0375081462316
ACH-000880,-0.0544889971846
ACH-000881,0.13593579925000002
ACH-000882,-0.00546507857041
ACH-000884,0.109748996094
ACH-000885,0.0465569316315
ACH-000887,-0.0517909202537
ACH-000888,0.0720724679767
ACH-000889,-0.008139777672270001
ACH-000890,0.039628577845699994
ACH-000896,-0.125974949726
ACH-000898,0.0576132751984
ACH-000900,0.0039040937365500002
ACH-000901,0.00303433141745
ACH-000905,-0.130054149768
ACH-000906,-0.014231920667700002
ACH-000907,0.0820096746476
ACH-000910,0.138728994168
ACH-000911,-0.049559223962400006
ACH-000912,-0.07747051450919999
ACH-000913,0.033564496783799996
ACH-000915,-0.0841801106745
ACH-000916,0.139543677928
ACH-000917,0.0337012788638
ACH-000921,-0.0006589615092059999
ACH-000924,0.033318903006700006
ACH-000926,-0.108495487385
ACH-000928,0.255569110304
ACH-000929,0.25290303683000004
ACH-000932,0.138421417229
ACH-000935,-0.07052977917639999
ACH-000936,0.17066969136500001
ACH-000937,-0.151819526653
ACH-000938,-0.0028598101892499997
ACH-000939,0.0101420787987
ACH-000941,0.0354752333989
ACH-000943,-0.0398418470586
ACH-000946,0.14916441350600002
ACH-000947,0.07025220723730001
ACH-000948,0.033168129639599996
ACH-000950,-0.11429425380699999
ACH-000953,-0.097540039224
ACH-000957,0.269818918463
ACH-000958,-0.214212951816
ACH-000960,-0.00607480368046
ACH-000963,0.213778664606
ACH-000968,0.320836644569
ACH-000969,-0.20646827314
ACH-000973,0.00172565697706
ACH-000974,0.0672474487056
ACH-000975,-0.0106128267773
ACH-000976,0.0692020310162
ACH-000978,-0.0829065487083
ACH-000980,0.0298449728755
ACH-000984,0.035996487751
ACH-000986,0.08735413519639999
ACH-000988,0.126336755045
ACH-000993,0.0488330122179
ACH-000994,-0.08487337083910002
ACH-000996,0.231009741655
ACH-001001,-0.0321647722786
ACH-001020,0.49741645748700003
ACH-001028,0.0953556053221
ACH-001031,0.109523912675
ACH-001038,0.0178765383292
ACH-001048,0.13780867493100002
ACH-001050,0.0902755668073
ACH-001053,-0.275651576956
ACH-001054,0.0546842483795
ACH-001061,-0.020507268819599998
ACH-001067,-0.0343319366644
ACH-001075,-0.14788472288899998
ACH-001096,-0.165495714954
ACH-001128,-0.28107646806
ACH-001134,0.14951121910999998
ACH-001151,0.0211160694378
ACH-001163,0.0435875621633
ACH-001164,0.229077439326
ACH-001173,0.008823696553260001
ACH-001183,-0.16190904695900002
ACH-001184,-0.12720321558599998
ACH-001190,-0.07848289229460001
ACH-001192,-0.169532306886
ACH-001193,-0.344452019235
ACH-001196,0.00908299472782
ACH-001197,-0.08140284077269999
ACH-001205,0.08442228668780001
ACH-001211,0.11662262188200001
ACH-001212,0.0166624526502
ACH-001228,-0.017586171295
ACH-001232,-0.145465836993
ACH-001239,0.110608759771
ACH-001274,0.17560356917300002
ACH-001275,0.103292177088
ACH-001277,-0.0272328629291
ACH-001278,-0.110578684498
ACH-001280,-0.037796046437699994
ACH-001283,0.0721750504947
ACH-001289,0.21508762224199998
ACH-001295,0.0260932789354
ACH-001300,0.0539360335814
ACH-001301,0.141087089846
ACH-001302,-0.08952333145670001
ACH-001303,-0.166893024609
ACH-001306,-0.016312884939
ACH-001318,-0.0668440683496
ACH-001322,0.000138845492866
ACH-001328,-0.0603765428024
ACH-001332,-0.160387989109
ACH-001333,-0.0963358950031
ACH-001336,0.150832953628
ACH-001340,0.0380206243336
ACH-001346,0.11322316515599999
ACH-001353,0.0991268882893
ACH-001354,-0.110772109317
ACH-001367,-0.206914164154
ACH-001368,0.00308501268586
ACH-001374,0.14285274327400002
ACH-001375,-0.0694257993247
ACH-001377,-0.128294804868
ACH-001380,-0.0278568139624
ACH-001391,0.00510306790248
ACH-001407,0.15083048277799999
ACH-001408,0.0113453579847
ACH-001413,0.108281297994
ACH-001430,0.127454820823
ACH-001431,-0.0426633013308
ACH-001450,0.0416821811367
ACH-001496,-0.015810871940799998
ACH-001500,-0.0991350085415
ACH-001521,0.144584209331
ACH-001523,0.0338153923006
ACH-001532,0.0654500768256
ACH-001536,-0.00584368436379
ACH-001550,0.04454263992909999
ACH-001552,0.03478339696319999
ACH-001554,-0.00147526564989
ACH-001645,0.0254547290636
ACH-001654,0.0128289056164
ACH-001715,0.052189962117099996
ACH-001735,-0.0245193851062
ACH-001736,-0.0105633915845
ACH-001737,-0.035598761005800006
ACH-001740,0.0135165450798
ACH-001745,0.022662730279200002
ACH-001750,0.00677694074958
ACH-001765,0.051260568483800006
ACH-001956,0.102257578896
ACH-001957,-0.072436772271
