,NCKAP1 (10787)
ACH-000004,-0.372481828912
ACH-000007,-0.5404788108649999
ACH-000009,-1.0671688966500001
ACH-000011,-1.04120913047
ACH-000012,0.0585229540429
ACH-000013,-0.704296709407
ACH-000014,-0.730335191746
ACH-000015,-0.641808166536
ACH-000017,-0.425627345981
ACH-000018,-0.953795538212
ACH-000019,-0.6866019670550001
ACH-000021,-0.278753362029
ACH-000022,-0.6842609071340001
ACH-000025,-0.44982703664800006
ACH-000028,-0.902366520359
ACH-000030,-0.5261757901990001
ACH-000035,-0.633663047632
ACH-000036,-0.930243654411
ACH-000037,-0.369135589146
ACH-000039,-0.706437074935
ACH-000040,-0.851153770007
ACH-000041,-0.40113497965800005
ACH-000042,-1.08418847018
ACH-000045,-0.57614956283
ACH-000047,-0.918739726768
ACH-000052,-0.558602499532
ACH-000053,-0.247345926344
ACH-000054,-1.20303263606
ACH-000055,-0.680359273381
ACH-000060,-1.00986065305
ACH-000067,-0.6515574825680001
ACH-000070,-0.335189867092
ACH-000075,-0.18376527301800002
ACH-000078,-0.6660496363130001
ACH-000082,-0.47887860728
ACH-000085,-0.5125729216730001
ACH-000086,-0.36458163912299996
ACH-000087,-0.784163586258
ACH-000092,-0.772102941755
ACH-000095,-0.6849448306039999
ACH-000097,-0.800473919625
ACH-000098,-0.948252326419
ACH-000099,-0.718275589663
ACH-000108,-0.9933132774429999
ACH-000113,-0.482641273339
ACH-000115,-0.42177071087800005
ACH-000116,-0.49825387832900003
ACH-000118,-0.915490193197
ACH-000120,-0.881397157302
ACH-000123,-0.6325845367040001
ACH-000127,-0.7971078287379999
ACH-000128,-0.6622652708
ACH-000132,-0.766836048488
ACH-000133,-0.748930508245
ACH-000137,-0.9260366024429999
ACH-000138,-0.868596148267
ACH-000142,-0.9980730040449999
ACH-000143,-0.898289482499
ACH-000146,-0.159546987931
ACH-000148,-0.670078212888
ACH-000150,-0.0788353824077
ACH-000152,-0.943984780303
ACH-000153,-0.37751496608400004
ACH-000159,-0.48411558275100003
ACH-000160,-0.49157830103100003
ACH-000163,-1.06770698745
ACH-000167,-0.830693117676
ACH-000168,-0.24249191481
ACH-000169,-0.644057912306
ACH-000178,-0.8949949535430001
ACH-000182,-0.693540662931
ACH-000183,-0.415094902729
ACH-000188,-0.8289860399789999
ACH-000189,-0.7156906423
ACH-000190,-0.502335803639
ACH-000198,-0.43586006896000007
ACH-000204,-0.360225236599
ACH-000206,-0.573769220058
ACH-000207,-0.839200017552
ACH-000211,-0.896284417958
ACH-000215,-0.6209053307
ACH-000221,-0.461716757961
ACH-000222,-0.8041332059180001
ACH-000223,-0.792992413799
ACH-000226,-0.361641033459
ACH-000227,-0.8838907973540001
ACH-000228,-0.695330474811
ACH-000231,-0.240060492564
ACH-000232,-1.20967348244
ACH-000233,-0.384986398279
ACH-000234,-0.675857856437
ACH-000235,-1.06422085348
ACH-000237,-0.497246059257
ACH-000238,-0.491405491369
ACH-000243,-0.9395797406470001
ACH-000244,-0.645102320828
ACH-000246,-0.445787032214
ACH-000248,-0.659754624909
ACH-000250,-0.514882091985
ACH-000251,-0.8266007358640001
ACH-000253,-1.04024580347
ACH-000255,-0.96011978201
ACH-000256,-1.00223929687
ACH-000257,-0.727992751419
ACH-000258,-0.476501969354
ACH-000259,-0.6377183586649999
ACH-000260,-0.954052797289
ACH-000261,-0.43286896558
ACH-000262,-1.26756088641
ACH-000263,-0.502139209867
ACH-000264,-0.541795675034
ACH-000265,-0.585439466063
ACH-000266,-1.12212931734
ACH-000272,-0.851381131523
ACH-000273,-0.7845726439990001
ACH-000274,-0.571232295357
ACH-000277,-0.526452302596
ACH-000278,-0.597365301522
ACH-000279,-0.448453101437
ACH-000280,-0.7450302753829999
ACH-000281,-1.2970208496200002
ACH-000288,-0.712343451502
ACH-000291,-0.54714013722
ACH-000293,-0.595771601262
ACH-000294,-0.232647075847
ACH-000295,-0.12887981293700002
ACH-000296,-0.960428284399
ACH-000302,-0.587953005022
ACH-000304,-0.256245583769
ACH-000307,-0.772945332
ACH-000308,-0.7111577343790001
ACH-000310,-0.9338090628910001
ACH-000311,-0.7993182015520001
ACH-000312,-0.900436015586
ACH-000315,-0.25866542277800003
ACH-000316,-0.47693315310900003
ACH-000317,-0.43270564538999995
ACH-000318,-0.640328318115
ACH-000319,-0.734849351177
ACH-000320,-1.0126686067
ACH-000322,-0.59515444883
ACH-000323,-0.820451954631
ACH-000324,-0.880818117603
ACH-000329,-0.9249944395149999
ACH-000330,-0.972452757146
ACH-000331,-0.817869813782
ACH-000332,-0.877215612523
ACH-000334,-0.326507268727
ACH-000335,-0.7625000077699999
ACH-000336,-0.624180338938
ACH-000337,-0.548218070021
ACH-000339,-0.9192259830339999
ACH-000341,-0.574247131066
ACH-000348,-0.543488355227
ACH-000350,-0.498265893605
ACH-000352,-0.436052089286
ACH-000356,-0.50429616158
ACH-000361,-0.577836166687
ACH-000362,-0.32630348834
ACH-000363,-0.186493984646
ACH-000364,-0.9732632544850001
ACH-000365,-0.459213393086
ACH-000366,-0.684034085554
ACH-000368,-0.819943550433
ACH-000374,-0.659538576952
ACH-000375,-0.781775477282
ACH-000376,-0.618103939603
ACH-000381,-0.866750565531
ACH-000383,-1.01652257561
ACH-000387,-0.422246630728
ACH-000389,-1.08070072164
ACH-000390,-0.405524235675
ACH-000393,-1.0682212764
ACH-000395,-1.39663603164
ACH-000397,-0.6323474097
ACH-000401,-0.726421265899
ACH-000402,-0.46635766852
ACH-000403,-0.8679654219349999
ACH-000404,-0.336027499769
ACH-000406,-0.179468865253
ACH-000407,-0.660127492615
ACH-000408,-0.903886887306
ACH-000410,-0.539994714405
ACH-000411,-0.668822095599
ACH-000414,-0.6296876141659999
ACH-000415,-0.703778770006
ACH-000416,-0.369760325326
ACH-000420,-1.00595316604
ACH-000421,-0.78683962549
ACH-000424,-0.325942454856
ACH-000425,-0.799564776938
ACH-000426,-0.276612479023
ACH-000427,-0.909520002684
ACH-000433,-0.5950551681440001
ACH-000436,-0.21816895901
ACH-000444,-0.653445420101
ACH-000445,-0.6786657725920001
ACH-000448,-0.415513955263
ACH-000450,-0.678400904542
ACH-000452,-0.42559312291999996
ACH-000454,-0.570399173736
ACH-000458,-0.7905439791869999
ACH-000459,-0.121372479519
ACH-000460,-0.9741372294159999
ACH-000461,-0.543789520338
ACH-000463,-0.394946115199
ACH-000464,-0.686316828071
ACH-000466,-0.766997448495
ACH-000467,-0.8985319177299999
ACH-000468,-1.3351404756
ACH-000469,-1.32440305658
ACH-000470,-1.18658974042
ACH-000471,-1.1128477964499999
ACH-000472,-0.37290651532799995
ACH-000473,-0.457368308732
ACH-000475,-0.5657967245009999
ACH-000476,-0.955878868401
ACH-000477,-0.533700633563
ACH-000480,-0.6913039380079999
ACH-000481,-0.202447549782
ACH-000483,-0.548491953957
ACH-000484,-0.018417491666999998
ACH-000485,-0.5786016900590001
ACH-000486,-0.626587112837
ACH-000487,-0.345423490888
ACH-000488,-0.552484756037
ACH-000490,-1.04129195236
ACH-000491,-0.9700832985660001
ACH-000495,-0.851438496873
ACH-000496,-0.85137669691
ACH-000499,-0.457501797394
ACH-000500,-0.599431973691
ACH-000502,-1.12063314065
ACH-000503,-0.547203620543
ACH-000505,-0.6285687715380001
ACH-000507,-0.675852211775
ACH-000510,-0.601087190552
ACH-000511,-0.940813354737
ACH-000512,-0.470469996509
ACH-000516,-0.839788199011
ACH-000517,-0.686918263238
ACH-000518,-0.636221910425
ACH-000520,-0.6384828381050001
ACH-000521,-0.8908061506430001
ACH-000522,-0.710234391439
ACH-000524,-0.7181528871520001
ACH-000527,-0.692469375418
ACH-000528,-0.709383682329
ACH-000537,-1.30666717948
ACH-000541,-0.22172856987599998
ACH-000542,-0.6894111295450001
ACH-000544,-0.866923440449
ACH-000545,-0.648591136761
ACH-000547,-0.621903569207
ACH-000548,-0.57837275917
ACH-000549,-0.839415246559
ACH-000550,-0.871464441387
ACH-000552,-0.999440351041
ACH-000556,-0.255047077377
ACH-000557,-0.0729187451902
ACH-000570,-0.612082711715
ACH-000571,-0.8155089836920001
ACH-000573,-0.104668938369
ACH-000576,-0.28644178744300003
ACH-000580,-0.411264441654
ACH-000584,-0.546600874815
ACH-000585,-0.983075685481
ACH-000588,-0.635973669696
ACH-000589,-0.442072584606
ACH-000591,-0.721750487965
ACH-000593,-1.13875121153
ACH-000600,-0.5119328261280001
ACH-000601,-0.7190954393100001
ACH-000604,-0.6952543182600001
ACH-000605,-1.00891526429
ACH-000606,-0.627502898528
ACH-000608,-0.9810515583600001
ACH-000614,-0.613395079805
ACH-000616,-0.816861882227
ACH-000618,-0.226398510824
ACH-000619,-0.699022961412
ACH-000620,-1.1908516469200001
ACH-000621,-0.879943379461
ACH-000622,-0.696859610352
ACH-000623,-0.7970579180390001
ACH-000624,-0.312295241734
ACH-000627,-0.76061344602
ACH-000630,-1.22001370004
ACH-000632,-0.6553020495180001
ACH-000633,-0.646546070272
ACH-000637,-0.11993504314000002
ACH-000638,-0.655102701207
ACH-000646,-0.808964357016
ACH-000647,-0.388700127965
ACH-000648,-0.649949443258
ACH-000649,-0.627394927622
ACH-000651,-0.603285498759
ACH-000652,-0.5327747008020001
ACH-000653,-0.329221360295
ACH-000657,-0.960345293421
ACH-000658,-0.257536931832
ACH-000661,-0.24786188989900002
ACH-000662,-0.727696747164
ACH-000663,-0.457690490726
ACH-000665,-0.693081689471
ACH-000671,-0.628350890982
ACH-000673,-0.626476729891
ACH-000676,-0.27294265381
ACH-000677,-0.767345902123
ACH-000681,-0.69755813361
ACH-000682,-0.44522627169600004
ACH-000683,-0.48940178020400005
ACH-000684,-0.9760875816339999
ACH-000688,-0.6277901075410001
ACH-000693,-0.6746136548649999
ACH-000694,-0.5234935196180001
ACH-000695,-0.9909740831080001
ACH-000696,-0.5404666611300001
ACH-000697,-0.498761749969
ACH-000699,-0.304538916946
ACH-000701,-0.601322868271
ACH-000706,-0.594050356858
ACH-000711,-0.615307150303
ACH-000713,-0.5483126099600001
ACH-000714,-0.443124993626
ACH-000718,-0.684605573186
ACH-000720,-0.7305259362980001
ACH-000721,-0.727466736479
ACH-000724,-0.85052606911
ACH-000725,-0.510461404475
ACH-000732,-0.48875673859800006
ACH-000734,-0.8446658416789999
ACH-000735,-0.46036745775
ACH-000736,-0.6516424518339999
ACH-000738,-1.20705133399
ACH-000746,-0.21604349155000002
ACH-000747,-0.79580732996
ACH-000748,-0.412235224229
ACH-000753,-0.420399175192
ACH-000756,-0.378721856291
ACH-000757,-0.9317822805060001
ACH-000758,-0.635747218089
ACH-000760,-0.442387227493
ACH-000763,-0.367612459143
ACH-000764,-0.817481044447
ACH-000765,-0.417688005728
ACH-000766,-0.528455808273
ACH-000767,-0.24168169010999999
ACH-000768,-0.773778145642
ACH-000769,-0.855341600641
ACH-000770,-0.330097811861
ACH-000771,-0.793424765318
ACH-000773,-0.5193662711829999
ACH-000776,-0.609114911824
ACH-000777,-0.497182318085
ACH-000778,-0.478528101054
ACH-000781,-0.614749759078
ACH-000782,-0.552697649395
ACH-000783,-0.5856874411590001
ACH-000784,-0.506683206745
ACH-000785,-0.445033617927
ACH-000787,-0.503947935647
ACH-000788,-0.636150857759
ACH-000791,-0.606054826756
ACH-000792,-0.38025371907300004
ACH-000794,-0.538399037909
ACH-000796,-1.3032690282700001
ACH-000799,-1.02434233334
ACH-000800,-0.36173272348800006
ACH-000802,-0.678597477756
ACH-000804,-0.918271424383
ACH-000805,-0.547317647341
ACH-000809,-0.844895805413
ACH-000810,-0.22606034772300002
ACH-000811,-0.662969257057
ACH-000817,-0.29763148908000003
ACH-000819,-0.827552905404
ACH-000820,-0.34559700887199996
ACH-000821,-0.19116888604
ACH-000822,-0.34313302036
ACH-000823,-0.571864105074
ACH-000824,-0.6580476270319999
ACH-000827,-0.5877116141250001
ACH-000829,-0.46557481030599995
ACH-000831,-0.6163940885679999
ACH-000832,-0.873377090808
ACH-000833,-0.678845133497
ACH-000834,-0.709689759904
ACH-000835,-0.741266539621
ACH-000836,-0.838565163636
ACH-000837,-0.584682912169
ACH-000838,-0.0222985196255
ACH-000839,-0.9384377802420001
ACH-000840,-0.6367271597249999
ACH-000841,-1.03417606494
ACH-000843,-0.271457896982
ACH-000846,-0.507362983209
ACH-000847,-0.9331544461110001
ACH-000848,-0.640088674088
ACH-000849,-0.789570598176
ACH-000851,-0.90822127721
ACH-000855,-0.840641480407
ACH-000856,-1.0941835956700001
ACH-000858,-0.08656617501779999
ACH-000859,-0.741128153047
ACH-000861,-0.788261733411
ACH-000862,-0.57605083403
ACH-000865,-0.707568348861
ACH-000866,-0.646947222355
ACH-000867,-0.244581996722
ACH-000869,-0.7516637782600001
ACH-000872,-0.571833216338
ACH-000873,-0.823994250711
ACH-000876,-1.05881664133
ACH-000878,-0.453858217054
ACH-000880,-1.19669439095
ACH-000881,-0.620595216623
ACH-000882,-0.539977318669
ACH-000884,-0.712457749617
ACH-000885,-1.07250311355
ACH-000887,-0.634584426501
ACH-000888,-0.627487599071
ACH-000889,-0.157803189967
ACH-000890,-1.11755519689
ACH-000896,-0.82347696951
ACH-000898,-0.709697750685
ACH-000900,-0.5534763534780001
ACH-000901,-0.26732944864999997
ACH-000905,-0.825731008812
ACH-000906,-0.5243138792300001
ACH-000907,-1.0217863332
