,EIF5A (1984)
ACH-000425,-0.568026278806
ACH-000426,-1.54376101339
ACH-000427,-1.06180152996
ACH-000433,-0.9338936691769999
ACH-000436,-1.21914171347
ACH-000444,-1.42945317177
ACH-000445,-0.875079951901
ACH-000448,-1.12202203496
ACH-000450,-0.7628454449240001
ACH-000452,-0.950276391058
ACH-000454,-1.06634383219
ACH-000458,-0.9114856951420001
ACH-000459,-0.692061525875
ACH-000460,-0.868472103009
ACH-000461,-0.90913071655
ACH-000463,-0.9913293636820001
ACH-000464,-0.9832105573729999
ACH-000466,-0.8705567237909999
ACH-000467,-0.774986534247
ACH-000468,-0.8364612017749999
ACH-000469,-1.02545128963
ACH-000470,-0.859923264247
ACH-000471,-0.9926450608220001
ACH-000472,-0.683473233885
ACH-000473,-1.2166934340200002
ACH-000475,-1.25301856137
ACH-000476,-1.1326624393200002
ACH-000477,-1.2282613472200001
ACH-000480,-0.9059869352150001
ACH-000481,-1.15693137749
ACH-000483,-1.11966509805
ACH-000484,-0.578735373967
ACH-000485,-1.19558400235
ACH-000486,-1.20949956259
ACH-000487,-1.23358316534
ACH-000488,-1.03023721114
ACH-000490,-0.97813249972
ACH-000491,-0.917861710098
ACH-000495,-0.613530317315
ACH-000496,-1.3038705556
ACH-000499,-0.842288921746
ACH-000500,-0.836540948983
ACH-000502,-0.969211932745
ACH-000503,-0.8973537287860001
ACH-000505,-0.843906202141
ACH-000507,-0.943722533892
ACH-000510,-1.09723379442
ACH-000511,-0.986672387061
ACH-000512,-1.31914303091
ACH-000516,-1.0551324289
ACH-000517,-0.487601312023
ACH-000518,-1.0201710775700001
ACH-000520,-0.787857517998
ACH-000521,-1.44741531488
ACH-000522,-1.33440036177
ACH-000524,-0.9836194839010001
ACH-000527,-1.0138975161
ACH-000528,-0.948547132159
ACH-000537,-0.729048624037
ACH-000541,-1.24797978338
ACH-000542,-1.0499239814299999
ACH-000544,-1.1172834487999999
ACH-000545,-1.1080197484899998
ACH-000547,-0.9676531950280001
ACH-000548,-0.860018714771
ACH-000549,-0.970556631683
ACH-000550,-1.0074707193299999
ACH-000552,-0.811151583672
ACH-000556,-0.84115203468
ACH-000557,-1.78919377572
ACH-000570,-1.0662663375599999
ACH-000571,-1.09404746733
ACH-000573,-0.987730284676
ACH-000576,-1.0193948699200002
ACH-000580,-0.756374082884
ACH-000584,-1.34543567528
ACH-000585,-0.633150043453
ACH-000588,-1.31121357349
ACH-000589,-0.9678876369130001
ACH-000591,-1.17715813587
ACH-000593,-0.7920380218719999
ACH-000600,-0.9405377918529999
ACH-000601,-1.0629398378200001
ACH-000604,-0.670177598083
ACH-000605,-1.12771868212
ACH-000606,-1.0296560574200002
ACH-000608,-1.22105931743
ACH-000614,-0.45512428885300005
ACH-000616,-1.13046357462
ACH-000618,-0.981532054665
ACH-000619,-1.15214900116
ACH-000620,-1.23265582903
ACH-000621,-0.9766341325550001
ACH-000622,-1.19832079409
ACH-000623,-0.9429968028569999
ACH-000624,-0.8590861988840001
ACH-000627,-1.00016394269
ACH-000630,-1.02124538401
ACH-000632,-1.08350568007
ACH-000633,-0.9387470356090001
ACH-000637,-0.337813668663
ACH-000638,-1.10919539056
ACH-000646,-1.5895141315799999
ACH-000647,-1.1346374258
ACH-000648,-1.0313581820200002
ACH-000649,-0.765884869313
ACH-000651,-0.6957120326440001
ACH-000652,-0.7945824563689999
ACH-000653,-1.29985237912
ACH-000657,-0.8648836273010001
ACH-000658,-1.00996961666
ACH-000661,-0.9641126078479999
ACH-000662,-0.780707131867
ACH-000663,-0.534743821975
ACH-000665,-0.805249342308
ACH-000671,-1.32882058921
ACH-000673,-1.29786974405
ACH-000676,-1.2769381575799998
ACH-000677,-0.0123765231879
ACH-000681,-1.0638227010799999
ACH-000682,-1.19503192892
ACH-000683,-1.2403130585
ACH-000684,-0.510268839045
ACH-000688,-0.9340834921410001
ACH-000693,-1.07203617251
ACH-000694,-1.0678975900299998
ACH-000695,-1.11249823727
ACH-000696,-0.967373792452
ACH-000697,-0.6779498946770001
ACH-000699,-0.6858967540440001
ACH-000701,-0.8395053126559999
ACH-000706,-1.00923048487
ACH-000711,-1.03797175546
ACH-000713,-0.929053667137
ACH-000714,-1.34111268219
ACH-000718,-1.3219063322
ACH-000720,-1.1914257989200001
ACH-000721,-1.3545942257199999
ACH-000724,-0.9740070782220001
ACH-000725,-0.9849299953890001
ACH-000732,-1.15472369042
ACH-000734,-1.09790179631
ACH-000735,-1.18585201164
ACH-000736,-1.04920864926
ACH-000738,-1.01811453934
ACH-000746,-0.846046360671
ACH-000747,-1.00194982549
ACH-000748,-1.01246239497
ACH-000753,-0.8479620981029999
ACH-000756,-1.3431799079100002
ACH-000757,-1.05174327866
ACH-000758,-0.853688283565
ACH-000760,-1.10122142373
ACH-000763,-0.9407767615829999
ACH-000764,-1.0187125813
ACH-000765,-1.15038409055
ACH-000766,-1.01509455785
ACH-000767,-1.1808631194399999
ACH-000768,-0.819340350405
ACH-000769,-0.920424903338
ACH-000770,-0.8280919646510001
ACH-000771,-0.7792872127860001
ACH-000773,-0.8717504557160001
ACH-000776,-0.923684803513
ACH-000777,-0.8714030064899999
ACH-000778,-0.883033722819
ACH-000781,-0.995078479139
ACH-000782,-1.0239632657
ACH-000783,-1.16028656368
ACH-000784,-0.946097624263
ACH-000785,-1.08265986391
ACH-000787,-0.875734817772
ACH-000788,-1.33389304313
ACH-000791,-1.17522913035
ACH-000792,-0.955201222875
ACH-000794,-0.779816337331
ACH-000796,-1.19389449859
ACH-000799,-1.11316739436
ACH-000800,-0.731811317281
ACH-000802,-1.29447019538
ACH-000804,-0.481731573203
ACH-000805,-1.4679627250299998
ACH-000809,-1.11329178976
ACH-000810,-1.29307352846
ACH-000811,-0.9027084650589999
ACH-000817,-1.14231488162
ACH-000819,-1.0422675585299999
ACH-000820,-1.20343814272
ACH-000821,-1.03236126311
ACH-000822,-1.48828101283
ACH-000823,-0.8747116785
ACH-000824,-1.09474193658
ACH-000827,-1.11767130312
ACH-000829,-0.69921267456
ACH-000831,-0.632727514894
ACH-000832,-0.752810781305
ACH-000833,-1.16850755646
ACH-000834,-0.7417851203020001
ACH-000835,-1.05355077859
ACH-000836,-0.920062357674
ACH-000837,-1.0116706285700001
ACH-000838,-1.08056041674
ACH-000839,-1.04986047411
ACH-000840,-0.945740937986
ACH-000841,-1.10532323163
ACH-000843,-0.9644937597650001
ACH-000846,-0.965931662888
ACH-000847,-1.0031581158299998
ACH-000848,-0.85246606218
ACH-000849,-0.7761897916670001
ACH-000851,-1.09329968668
ACH-000855,-0.8322691305500001
ACH-000856,-0.842801025906
ACH-000858,-0.992200692253
ACH-000859,-1.2671892520799999
ACH-000861,-0.765436307756
ACH-000862,-0.941555473141
ACH-000865,-0.959874247792
ACH-000866,-0.913024159452
ACH-000867,-0.990201625495
ACH-000869,-0.858483261286
ACH-000872,-1.07451211589
ACH-000873,-0.669157034501
ACH-000876,-0.857452308148
ACH-000878,-1.27451427326
ACH-000880,-0.8676139276870001
ACH-000881,-0.967861511488
ACH-000882,-0.671607827236
ACH-000884,-1.041336582
ACH-000885,-0.5762586999830001
ACH-000887,-1.18454424793
ACH-000888,-0.970679078848
ACH-000889,-0.9128721337799999
ACH-000890,-1.14617104472
ACH-000896,-1.05332493255
ACH-000898,-0.586494415612
ACH-000900,-1.13308778439
ACH-000901,-0.5333595303600001
ACH-000905,-1.1918515601200002
ACH-000906,-0.709863881678
ACH-000907,-0.663963691335
ACH-000910,-1.17272943733
ACH-000911,-0.961154499356
ACH-000912,-1.18201998606
ACH-000913,-1.01997437903
ACH-000915,-1.3276538492799999
ACH-000916,-1.96508050562
ACH-000917,-1.11275847972
ACH-000921,-0.941856469285
ACH-000924,-0.589377220368
ACH-000926,-1.39203028871
ACH-000928,-0.7163315345819999
ACH-000929,-0.859876319242
ACH-000932,-0.833997100765
ACH-000935,-0.6077525897680001
ACH-000936,-0.802206890333
ACH-000937,-1.20904789246
ACH-000938,-0.836041142527
ACH-000939,-0.808701342209
ACH-000941,-1.05970656296
ACH-000943,-0.945562642219
ACH-000946,-1.07713560406
ACH-000947,-0.8383771103550001
ACH-000948,-0.44217870256700004
ACH-000950,-0.8208062881829999
ACH-000953,-1.20688064837
ACH-000957,-0.831984050329
ACH-000958,-0.680005167725
ACH-000960,-1.0671088272700002
ACH-000963,-1.1498279219399998
ACH-000968,-0.9741928087880001
ACH-000969,-0.901031962102
ACH-000973,-1.03117418919
ACH-000974,-1.17452973085
ACH-000975,-1.02510409626
ACH-000976,-1.18693542304
ACH-000978,-1.0378715877
ACH-000980,-1.00449882059
ACH-000984,-0.839754368371
ACH-000986,-0.986322550141
ACH-000988,-0.916368223412
ACH-000993,-0.860413135061
ACH-000994,-1.0788675578
ACH-000996,-0.792797865314
ACH-001001,-1.0611674177600001
ACH-001020,-0.947802161311
ACH-001028,-1.1537960797
ACH-001031,-1.01940163302
ACH-001038,-0.860836965194
ACH-001048,-1.00481104394
ACH-001050,-0.969565109895
ACH-001053,-1.05157129332
ACH-001054,-1.1592384434
ACH-001061,-0.9572779020469999
ACH-001067,-1.07442429009
ACH-001075,-0.9931164804610001
ACH-001096,-0.785009552226
ACH-001128,-0.835156120284
ACH-001134,-1.00180745809
ACH-001151,-0.91477303305
ACH-001163,-1.09539466846
ACH-001164,-0.985860588432
ACH-001173,-0.9522523350650001
ACH-001183,-1.1859415858
ACH-001184,-0.683252267904
ACH-001190,-1.18591845931
ACH-001192,-0.919045757128
ACH-001193,-1.4902202932100002
ACH-001196,-0.844007993109
ACH-001197,-1.0911050417000001
ACH-001205,-0.7708151636130001
ACH-001211,-0.9455512765999999
ACH-001212,-1.15781636826
ACH-001228,-0.746461187414
ACH-001232,-0.881661967709
ACH-001239,-1.20559468787
ACH-001274,-0.922369790546
ACH-001275,-0.786489142607
ACH-001277,-1.0011358528799998
ACH-001278,-0.7655239892290001
ACH-001280,-0.7920543078899999
ACH-001283,-1.32585475602
ACH-001289,-0.693639440181
ACH-001295,-1.25167689621
ACH-001300,-0.852680734999
ACH-001301,-0.992966599112
ACH-001302,-1.28916584953
ACH-001303,-0.986250516353
ACH-001306,-0.707005089427
ACH-001318,-0.888787368521
ACH-001322,-1.02925661549
ACH-001328,-1.11592348356
ACH-001332,-1.3026886172799998
ACH-001333,-0.9969329289769999
ACH-001336,-0.8255208835100001
ACH-001340,-0.976977391899
ACH-001346,-0.6950687820170001
ACH-001353,-0.884213166636
ACH-001354,-0.822496352397
ACH-001367,-0.8756740406669999
ACH-001368,-1.0105688785100002
ACH-001374,-1.26655918
ACH-001375,-1.3545454982700003
ACH-001377,-0.683514118364
ACH-001380,-0.7407015286599999
ACH-001391,-1.1718368677
ACH-001407,-0.475030915045
ACH-001408,-1.03680935282
ACH-001413,-1.03566229227
ACH-001430,-0.928152198855
ACH-001431,-0.963001664464
ACH-001450,-1.19788756267
ACH-001496,-1.04007718084
ACH-001500,-1.18777152843
ACH-001521,-0.928661500764
ACH-001523,-0.7696963784199999
ACH-001532,-0.87500477969
ACH-001536,-1.08300159104
ACH-001550,-1.05461793979
ACH-001552,-0.895019950717
ACH-001554,-0.904123763514
ACH-001645,-1.15497512994
ACH-001654,-0.982289505356
ACH-001715,-0.929106705459
ACH-001735,-0.9508728747840001
ACH-001736,-0.99773947789
ACH-001737,-0.6700303932580001
ACH-001740,-0.8358551937459999
ACH-001745,-0.834965792999
ACH-001750,-0.828208458377
ACH-001765,-1.2530420690200001
ACH-001956,-0.650781783604
ACH-001957,-0.670931631993
