,AGBL2 (79841)
ACH-000004,-0.10209359961799999
ACH-000007,-0.0446859628415
ACH-000009,-0.0707948366826
ACH-000011,-0.0251462725201
ACH-000012,-0.116802841614
ACH-000013,0.030107514023000003
ACH-000014,-0.13859452804400002
ACH-000015,0.0246513379737
ACH-000017,-0.10382324121099999
ACH-000018,-0.09870351267269999
ACH-000019,-0.233774951147
ACH-000021,-0.19001542765700002
ACH-000022,0.0133311863507
ACH-000025,-0.178783338809
ACH-000028,-0.049652423260900004
ACH-000030,-0.20854502794100002
ACH-000035,-0.326066708704
ACH-000036,-0.169609502311
ACH-000037,0.031497815660000004
ACH-000039,-0.198798690386
ACH-000040,0.0570219196912
ACH-000041,-0.0721218475848
ACH-000042,-0.188962465667
ACH-000045,0.024460597593900003
ACH-000047,-0.07005853364060001
ACH-000052,-0.022099783062299996
ACH-000053,-0.136796196184
ACH-000054,-0.0444050660201
ACH-000055,-0.273970333286
ACH-000060,-0.19483430965799997
ACH-000067,-0.299648352095
ACH-000070,-0.272537086061
ACH-000075,-0.608722335607
ACH-000078,-0.127855017198
ACH-000082,-0.0775736426375
ACH-000085,0.023306131523700004
ACH-000086,-0.23212382331099998
ACH-000087,0.00125932181063
ACH-000092,-0.213802900414
ACH-000095,-0.140630952399
ACH-000097,0.0430047804345
ACH-000098,-0.0338425795237
ACH-000099,-0.005712601457229999
ACH-000108,-0.12267495439300001
ACH-000113,-0.156016698921
ACH-000115,-0.0467810787436
ACH-000116,-0.160456664794
ACH-000118,-0.0679520387749
ACH-000120,-0.105687224918
ACH-000123,-0.138851810443
ACH-000127,-0.12572784300200002
ACH-000128,-0.0860454855476
ACH-000132,0.08809044695080001
ACH-000133,-0.359852833067
ACH-000137,-0.192209180057
ACH-000138,-0.26622621099599997
ACH-000142,-0.125430680813
ACH-000143,-0.00448884447634
ACH-000146,-0.175608749098
ACH-000148,-0.150773761604
ACH-000150,-0.238541299584
ACH-000152,-0.104875695734
ACH-000153,0.451902180329
ACH-000159,-0.19628892410100002
ACH-000160,-0.11250072427300001
ACH-000163,0.141752202693
ACH-000167,-0.0047298972464099994
ACH-000168,-0.035931079122800004
ACH-000169,-0.021233292550499997
ACH-000178,-0.127533969125
ACH-000182,-0.00218772468166
ACH-000183,-0.23533805604400002
ACH-000188,-0.336917864701
ACH-000189,-0.0765844625443
ACH-000190,-0.312418247951
ACH-000198,-0.24899158813499997
ACH-000204,0.0985204790188
ACH-000206,0.134276679798
ACH-000207,-0.0816632935343
ACH-000211,-0.109642874656
ACH-000215,-0.0985266041294
ACH-000221,-0.296574989462
ACH-000222,-0.058628129710400004
ACH-000223,-0.19828953111900002
ACH-000226,-0.121048923477
ACH-000227,-0.0753523740733
ACH-000228,0.0808081909486
ACH-000231,-0.314453169122
ACH-000232,-0.189775839461
ACH-000233,0.019019583793
ACH-000234,-0.0630993574261
ACH-000235,-0.111383140347
ACH-000237,-0.132895630132
ACH-000238,-0.218477586281
ACH-000243,-0.106669291454
ACH-000244,-0.149580165657
ACH-000246,0.0233832721082
ACH-000248,0.0822876942748
ACH-000250,-0.0526902897583
ACH-000251,-0.04979881582719999
ACH-000253,0.104073869134
ACH-000255,-0.0009170757319780001
ACH-000256,-0.31005333915600003
ACH-000257,-0.08458344024469999
ACH-000258,-0.05320954844819999
