,CDON (50937)
ACH-000469,0.052499139561000004
ACH-000470,0.06523442652030001
ACH-000471,-0.149731732053
ACH-000472,0.0375036422079
ACH-000473,-0.41136478154
ACH-000475,-0.09299060529339999
ACH-000476,0.0121632661494
ACH-000477,0.34639059394599997
ACH-000480,-0.183852665075
ACH-000481,-0.088327760816
ACH-000483,0.24549974511599998
ACH-000484,-0.00541551775721
ACH-000485,-0.124626845737
ACH-000486,-0.19237363303899999
ACH-000487,-0.0549414757762
ACH-000488,-0.0721581232434
ACH-000490,0.020597909033
ACH-000491,0.0859403693461
ACH-000495,-0.35563475642
ACH-000496,-0.008015110533060001
ACH-000499,0.144142118754
ACH-000500,-0.834528385328
ACH-000502,0.017812855738400003
ACH-000503,-0.0035017221271999993
ACH-000505,-0.080826571183
ACH-000507,-0.19117256981
ACH-000510,0.00516490813455
ACH-000511,-0.0517046567842
ACH-000512,-0.20923706381999999
ACH-000516,0.08521751506780001
ACH-000517,0.07216213699839999
ACH-000518,0.0415940300795
ACH-000520,-0.230003458611
ACH-000521,-0.0171543794702
ACH-000522,-0.0838734977223
ACH-000524,-0.059722524558499995
ACH-000527,-0.0658659096905
ACH-000528,0.0194452449754
ACH-000537,-0.25012650124499997
ACH-000541,0.327895546473
ACH-000542,0.102703587492
ACH-000544,0.1918992325
ACH-000545,0.036577237072199995
ACH-000547,0.21872461042
ACH-000548,-0.292144701752
ACH-000549,-0.0222898337873
ACH-000550,-0.161879578342
ACH-000552,-0.044903325746
ACH-000556,-0.125834212975
ACH-000557,0.014882533257600002
ACH-000570,-0.0490310863886
ACH-000571,-0.182480970946
ACH-000573,-0.124610532189
ACH-000576,-0.0361172812999
ACH-000580,-0.0844269884334
ACH-000584,-0.0709155897937
ACH-000585,-0.029370098907400003
ACH-000588,-0.10062874529200001
ACH-000589,-0.12829305350700002
ACH-000591,-0.0886733607779
ACH-000593,0.0111200087277
ACH-000600,-0.04237607727030001
ACH-000601,-0.0711258016569
ACH-000604,0.227885126988
ACH-000605,-0.07808244802810001
ACH-000606,-0.042334192101099996
ACH-000608,-0.0295285790222
ACH-000614,-0.0542983345906
ACH-000616,0.17479390165
ACH-000618,-0.08350742381630001
ACH-000619,0.0312025852195
ACH-000620,-0.156303416141
ACH-000621,-0.0418328046831
ACH-000622,-0.195965778096
ACH-000623,-0.127468272205
ACH-000624,0.0143001109871
ACH-000627,-0.024189556226499997
ACH-000630,-0.10593483011499999
ACH-000632,0.0309991594715
ACH-000633,-0.103245780648
ACH-000637,-0.201388278629
ACH-000638,0.0704882116174
ACH-000646,-0.233520747637
ACH-000647,-0.0427239706125
ACH-000648,0.16885509714699998
ACH-000649,0.0535859930181
ACH-000651,-0.0272350826959
ACH-000652,-0.15858719684
ACH-000653,-0.06840514741539999
ACH-000657,-0.011730729117399998
ACH-000658,-0.05794946409519999
ACH-000661,-0.164506463234
ACH-000662,-0.303925910397
ACH-000663,-0.16819469451699998
ACH-000665,-0.08965691808660001
ACH-000671,-0.09496827773639999
ACH-000673,0.0822808803269
ACH-000676,-0.0152024610648
ACH-000677,0.0366445646426
ACH-000681,0.033919221873400004
ACH-000682,0.0319805292901
ACH-000683,-0.12340350832699999
ACH-000684,0.107561460054
ACH-000688,-0.000631650184968
ACH-000693,-0.0596747367258
ACH-000694,-0.08001418528960001
ACH-000695,0.043974596950400006
ACH-000696,0.011824095001100002
ACH-000697,-0.0563836281216
ACH-000699,0.0643011061914
ACH-000701,-0.09947837747300001
ACH-000706,-0.0553784533843
ACH-000711,-0.020850813345700003
ACH-000713,-0.10719804512299999
ACH-000714,0.00358788566033
ACH-000718,0.10783352665200001
ACH-000720,-0.0749661326878
ACH-000721,-0.0220948052175
ACH-000724,0.149853013905
ACH-000725,0.0674768839094
ACH-000732,0.013207503572200002
ACH-000734,-0.219750909449
ACH-000735,-0.182975982205
ACH-000736,-0.0318696276874
ACH-000738,-0.111222731524
ACH-000746,0.0458633653188
ACH-000747,0.041357650280699994
ACH-000748,0.0481312380913
ACH-000753,-0.046047215038300005
ACH-000756,-0.0451294824541
ACH-000757,-0.117053602104
ACH-000758,-0.20413714234799998
ACH-000760,-0.253582983102
ACH-000763,0.0430170987055
ACH-000764,0.0381813241746
ACH-000765,-0.22473619051399998
ACH-000766,0.0472379210644
ACH-000767,-0.19444716763099998
ACH-000768,0.047715169817900006
ACH-000769,0.0310176365868
ACH-000770,-0.0227692825674
ACH-000771,-0.179602510119
ACH-000773,0.0499111839647
ACH-000776,-0.186260901915
ACH-000777,0.17580829798
ACH-000778,0.0121977264457
ACH-000781,-9.6722971927e-05
ACH-000782,-0.036491910279699995
ACH-000783,-0.035059821254099996
ACH-000784,-0.119720230101
ACH-000785,-0.04361080924869999
ACH-000787,-0.156476878284
ACH-000788,0.015261352568299998
ACH-000791,0.05081525401050001
ACH-000792,0.019236454562200002
ACH-000794,-0.200222084795
ACH-000796,0.0337039682629
ACH-000799,0.154466117279
ACH-000800,0.0398410574865
ACH-000802,0.0341468309056
ACH-000804,0.159085416685
ACH-000805,0.0560935398025
ACH-000809,0.0148219037155
ACH-000810,-0.19397244155299997
ACH-000811,-0.134286904159
ACH-000817,-0.078267101885
ACH-000819,-0.0635489191166
ACH-000820,-0.110097901626
ACH-000821,0.163831601776
ACH-000822,-0.0730362774139
ACH-000823,0.016421867675
ACH-000824,-0.128734466179
ACH-000827,0.0006609257095120001
ACH-000829,-0.16973713303500002
ACH-000831,-0.00436107619342
ACH-000832,-0.105406473541
ACH-000833,-0.153498107128
ACH-000834,-0.0840955030868
ACH-000835,0.033050463138599995
ACH-000836,0.0365241971515
ACH-000837,0.06276597842130001
ACH-000838,0.15925829192500002
ACH-000839,-0.0377100374601
ACH-000840,-0.127055406057
ACH-000841,0.189087569266
ACH-000843,-0.05455452000969999
ACH-000846,0.0124715229376
ACH-000847,-0.08784607594900001
ACH-000848,-0.056132343464099996
ACH-000849,-0.029989697445099998
ACH-000851,-0.0804903024686
ACH-000855,-0.008572337775
ACH-000856,0.0407742750667
ACH-000858,0.122629651564
ACH-000859,-0.111347386306
ACH-000861,0.018469528901
ACH-000862,-0.144130076795
ACH-000865,-0.08070733501880001
ACH-000866,-0.11058458045700001
ACH-000867,-0.219684865871
ACH-000869,-0.118079746689
ACH-000872,-0.0173269636846
ACH-000873,-0.06566307913
ACH-000876,-0.15052686307600002
ACH-000878,0.228403107208
ACH-000880,-0.143144878417
ACH-000881,-0.24237633417100002
ACH-000882,-0.21321339371800002
ACH-000884,0.0843742638844
ACH-000885,0.0162616641216
ACH-000887,0.028897143769700002
ACH-000888,-0.0611785894664
ACH-000889,0.0712565140123
ACH-000890,0.115909013149
ACH-000896,0.00890509356348
ACH-000898,-0.129210162691
ACH-000900,0.0318941152302
ACH-000901,0.15582194188200002
ACH-000905,0.11766367698899999
ACH-000906,-0.038471342487300005
ACH-000907,0.09154516099860001
ACH-000910,0.036763503403
ACH-000911,-0.107467015768
ACH-000912,0.0465216645959
ACH-000913,-0.039202662863599996
ACH-000915,-0.163665191313
ACH-000916,-0.444087724918
ACH-000917,-0.0663275210579
ACH-000921,-0.00393534452536
ACH-000924,0.047981696276000005
ACH-000926,0.00838682178206
ACH-000928,0.138020061137
ACH-000929,0.285837781179
ACH-000932,-0.139580219778
ACH-000935,0.0390907313328
ACH-000936,-0.169161561152
ACH-000937,-0.149128961634
ACH-000938,0.0295536647488
ACH-000939,-0.0225918873373
ACH-000941,0.021351363588400004
ACH-000943,0.0419471616582
ACH-000946,-0.257178522137
ACH-000947,-0.08374383276710001
ACH-000948,-0.117548060097
ACH-000950,0.025928668278200003
ACH-000953,-0.0387936037269
ACH-000957,-0.216655716936
ACH-000958,-0.211602098721
ACH-000960,-0.0370625714982
ACH-000963,0.0076587283736
ACH-000968,-0.08116458159039999
ACH-000969,-0.030789282462299998
ACH-000973,-0.0776589036788
ACH-000974,-0.0204812269359
ACH-000975,0.114753203223
ACH-000976,0.0026331283275100002
ACH-000978,-0.298649256239
ACH-000980,-0.106201861974
ACH-000984,-0.0495954508813
ACH-000986,0.05607288677280001
ACH-000988,0.029851801439299996
ACH-000993,-0.0907630429094
ACH-000994,0.023890590189
ACH-000996,-0.156677203816
ACH-001001,0.0110186336054
ACH-001020,0.0725879921131
ACH-001028,-0.08935841723200001
ACH-001031,-0.133591847763
ACH-001038,-0.031266264843200005
ACH-001048,-0.153889009475
ACH-001050,-0.133462221307
ACH-001053,-0.21218969241799998
ACH-001054,-0.0614852196621
ACH-001061,0.0268447975058
ACH-001067,0.182229620888
ACH-001075,-0.047219534082000005
ACH-001096,-0.040618530468699995
ACH-001128,-0.14348262892000002
ACH-001134,0.162339286147
ACH-001151,-0.0790982248338
ACH-001163,0.0289579373289
ACH-001164,-0.0016436844652200002
ACH-001173,-0.0294453455522
ACH-001183,-0.18780200774
ACH-001184,0.00297911660467
ACH-001190,-0.0673190466608
ACH-001192,-0.139588268165
ACH-001193,0.11433600650699999
ACH-001196,-0.04362689456780001
ACH-001197,0.18372072467099998
ACH-001205,-0.13514147861099998
ACH-001211,0.0326566208751
ACH-001212,0.158034005529
ACH-001228,-0.021768567807299997
ACH-001232,0.104977856186
ACH-001239,-0.190087689266
ACH-001274,0.093873676809
ACH-001275,-0.228245444239
ACH-001277,0.152104777915
ACH-001278,0.053869242916
ACH-001280,-0.038045329646099996
ACH-001283,0.043505735127600004
ACH-001289,-0.0187616583025
ACH-001295,0.016224151253599998
ACH-001300,0.035897878876199996
ACH-001301,-0.22601892179000002
ACH-001302,-0.221470579756
ACH-001303,0.20471045023499998
ACH-001306,-0.388766134725
ACH-001318,0.136073504848
ACH-001322,0.023366153385799997
ACH-001328,-0.156541405739
ACH-001332,-0.241067729895
ACH-001333,-0.16579763671199998
ACH-001336,-0.0143589588135
ACH-001340,-0.224604623571
ACH-001346,0.06194791431419999
ACH-001353,-0.06980326230339999
ACH-001354,0.016464946029
ACH-001367,-0.0228968970715
ACH-001368,-0.0417231597081
ACH-001374,-0.47570528440300003
ACH-001375,-0.0329154248906
ACH-001377,-0.18353485816799997
ACH-001380,-0.09224891408619999
ACH-001391,-0.445572795062
ACH-001407,0.05609043101
ACH-001408,-0.0771918668936
ACH-001413,-0.15940764656300002
ACH-001430,-0.0992617791784
ACH-001431,-0.120787685643
ACH-001450,-0.13103940158900002
ACH-001496,-0.170830880988
ACH-001500,-0.0593798691225
ACH-001521,0.00797267466013
ACH-001523,-0.0596667353194
ACH-001532,-0.11410064215
ACH-001536,0.102815061205
ACH-001550,-0.124962306854
ACH-001552,-0.134152338162
ACH-001554,-0.10914938133600001
ACH-001645,0.0311054006966
ACH-001654,-0.0425505695786
ACH-001715,-0.08640605097580001
ACH-001735,-0.019617049235200003
ACH-001736,-0.06624838472439999
ACH-001737,-0.200388647231
ACH-001740,-0.0842303676922
ACH-001745,-0.08178855636099999
ACH-001750,0.0883671205479
ACH-001765,0.0541626153745
ACH-001956,-0.0104479408482
ACH-001957,0.0220273420951
