,AZI2 (64343)
ACH-000004,0.227262612639
ACH-000007,0.08138241120180001
ACH-000009,0.151794826609
ACH-000011,0.313998782951
ACH-000012,0.05924554115399999
ACH-000013,0.107694230388
ACH-000014,0.20375763413400003
ACH-000015,0.12259193098099999
ACH-000017,0.266256269089
ACH-000018,0.163652175078
ACH-000019,0.366089878667
ACH-000021,0.10849217172900001
ACH-000022,0.17065994581099997
ACH-000025,0.162674508432
ACH-000028,0.0916630593093
ACH-000030,0.140226876285
ACH-000035,0.307449243222
ACH-000036,-0.133082829056
ACH-000037,-0.0518271044654
ACH-000039,0.10694740940099999
ACH-000040,0.00423779514011
ACH-000041,0.106823357666
ACH-000042,-0.056600916303500004
ACH-000045,0.154271240475
ACH-000047,0.134591649023
ACH-000052,0.25357033964299996
ACH-000053,0.013572910011700001
ACH-000054,-0.0234127049983
ACH-000055,0.0649387714214
ACH-000060,0.110862222388
ACH-000067,0.160094446257
ACH-000070,0.0787316417588
ACH-000075,0.0692651561527
ACH-000078,0.058294188288199995
ACH-000082,0.07878410373410001
ACH-000085,0.224394190866
ACH-000086,0.178080220384
ACH-000087,0.09529297773810001
ACH-000092,0.0290294284242
ACH-000095,0.09533458726199999
ACH-000097,0.114467687144
ACH-000098,0.009453180452370001
ACH-000099,-0.00699316130979
ACH-000108,0.0686061674511
ACH-000113,0.0698516764304
ACH-000115,0.0587557315941
ACH-000116,-0.06124908844330001
ACH-000118,0.0903085264958
ACH-000120,0.09463438423769999
ACH-000123,0.15343006517000002
ACH-000127,0.189620000446
ACH-000128,0.16949584869399997
ACH-000132,0.20695919354800002
ACH-000133,0.09934446230939999
ACH-000137,0.212069733788
ACH-000138,0.08686069662260001
ACH-000142,0.042062018737900005
ACH-000143,0.204329376547
ACH-000146,0.151676508816
ACH-000148,0.165451592559
ACH-000150,-0.00240117131963
ACH-000152,0.14727568571900002
ACH-000153,0.270023660522
ACH-000159,0.0508665479303
ACH-000160,0.06662507193919999
ACH-000163,0.13054024325400002
ACH-000167,0.219397673114
ACH-000168,0.000494051504957
ACH-000169,0.264599473273
ACH-000178,0.0584263851
ACH-000182,0.196104785792
ACH-000183,0.115396336949
ACH-000188,0.17614212852299999
ACH-000189,0.37647746547300004
ACH-000190,0.115761899223
ACH-000198,0.147077354125
ACH-000204,-0.22712557209800002
ACH-000206,0.09776701851849999
ACH-000207,-0.0350769903574
ACH-000211,0.009968172282770001
ACH-000215,0.102886941232
ACH-000221,0.10609034612
ACH-000222,0.143883840243
ACH-000223,0.17173244377
ACH-000226,0.178311152425
ACH-000227,0.08497735765419999
ACH-000228,0.0101871995092
ACH-000231,0.181544512485
ACH-000232,0.0399835214837
ACH-000233,-0.0515400884956
ACH-000234,0.09928962782780001
ACH-000235,0.189844920159
ACH-000237,0.135959536235
ACH-000238,0.06358637945369999
ACH-000243,-0.0337054289328
ACH-000244,0.193432205612
ACH-000246,-0.0488483266182
ACH-000248,0.24011757900800001
ACH-000250,0.155875100341
ACH-000251,-0.036248259990599996
ACH-000253,0.134101966268
ACH-000255,0.0980555161688
ACH-000256,0.27047773885299997
ACH-000257,0.161961848547
ACH-000258,0.239444806824
ACH-000259,0.154839855305
ACH-000260,0.122799653603
ACH-000261,0.154765879016
ACH-000262,0.319284817543
ACH-000263,0.266516427804
ACH-000264,0.0462540238071
ACH-000265,0.166788500808
ACH-000266,0.12451879941600001
ACH-000272,0.12993536241800002
ACH-000273,0.04281444927619999
ACH-000274,0.0007795415329030001
ACH-000277,0.18406925121
ACH-000278,0.194662231673
ACH-000279,0.10193778918400001
ACH-000280,0.0795955008076
ACH-000281,0.16604357083
ACH-000288,0.211617932624
ACH-000291,0.158965617076
ACH-000293,0.24256647932599998
ACH-000294,0.182651259096
ACH-000295,0.0972859198433
ACH-000296,0.128216385099
ACH-000302,0.15644277879899998
ACH-000304,0.371754438684
ACH-000307,0.0329119870482
ACH-000308,0.10982941132200001
ACH-000310,0.0757811709416
ACH-000311,0.0268881422826
ACH-000312,0.0450273847976
ACH-000315,0.0531984222346
ACH-000316,-0.053907338512000004
ACH-000317,0.296329593038
ACH-000318,-0.0378535656555
ACH-000319,0.264660159753
ACH-000320,0.0642588142279
ACH-000322,0.26075541171300004
ACH-000323,0.0867688812555
ACH-000324,0.189322492194
ACH-000329,0.0642057215884
ACH-000330,0.061371678220300006
ACH-000331,0.0234271203657
ACH-000332,0.055274705416099995
ACH-000334,0.278272900613
ACH-000335,0.265175004454
ACH-000336,-0.00785740886082
ACH-000337,0.16786258626699999
ACH-000339,0.0609224898581
ACH-000341,0.204540450564
ACH-000348,0.0755486738977
ACH-000350,0.020465313840000002
ACH-000352,0.172601394692
ACH-000356,0.44490068784500003
ACH-000361,0.144660944401
ACH-000362,-0.00587127619825
ACH-000363,0.13824200185799998
ACH-000364,0.278748581199
ACH-000365,0.21192419135499999
ACH-000366,0.08803160618599999
ACH-000368,0.0623774429807
ACH-000374,0.10935844395500001
ACH-000375,0.07542749884389999
ACH-000376,0.18005076587299998
ACH-000381,0.102163501234
ACH-000383,0.00860063547143
ACH-000387,0.129066720149
ACH-000389,-0.0185143238655
ACH-000390,0.008968769865370001
ACH-000393,0.0963497993692
ACH-000395,0.019818950072099998
ACH-000397,0.109157691949
ACH-000401,0.014771474405100002
ACH-000402,0.354356746896
ACH-000403,0.230704667844
ACH-000404,0.0191494501033
ACH-000406,0.09814464892079999
ACH-000407,-0.08612728302480001
ACH-000408,0.194851945494
ACH-000410,0.034041789500700005
ACH-000411,-0.09777651266950001
ACH-000414,0.012008412378700001
ACH-000415,0.24489655070799998
ACH-000416,0.19992007230099998
ACH-000420,0.229838648457
ACH-000421,0.219394833413
ACH-000424,0.114006961077
ACH-000425,0.17316254084600002
ACH-000426,0.251551693893
ACH-000427,0.158936937179
ACH-000433,0.00423363249462
ACH-000436,0.0044949569927
ACH-000444,0.00187788144649
ACH-000445,0.14958505930299998
ACH-000448,0.051511294069
ACH-000450,0.256204289521
ACH-000452,0.09608614826210002
ACH-000454,0.0899982744041
ACH-000458,0.194788055218
ACH-000459,0.23354621616000001
ACH-000460,0.11234672929400001
ACH-000461,0.0989086332172
ACH-000463,0.00492004012253
ACH-000464,0.278845361464
ACH-000466,0.174199592036
ACH-000467,0.009199348176030001
ACH-000468,0.112398633522
ACH-000469,0.129041243937
ACH-000470,-0.0146536306327
ACH-000471,-0.00847124568155
ACH-000472,0.142660726277
ACH-000473,0.230406018792
ACH-000475,0.176661009511
ACH-000476,0.197784412166
ACH-000477,0.10819381569499999
ACH-000480,0.0272755722248
ACH-000481,0.234020698224
ACH-000483,0.21879913077100002
ACH-000484,0.0444685833693
ACH-000485,0.131264434353
ACH-000486,0.12918990382
ACH-000487,0.18015358088199998
ACH-000488,0.0994166563218
ACH-000490,0.15189333883300002
ACH-000491,0.262156278438
ACH-000495,-0.13114837204500002
ACH-000496,0.167407262876
ACH-000499,0.0762895061071
ACH-000500,-0.220860245821
ACH-000502,0.00665160413403
ACH-000503,0.15378425888
ACH-000505,0.10406180942299999
ACH-000507,0.222356130845
ACH-000510,0.17707989499600002
ACH-000511,0.329422963859
ACH-000512,0.355967118287
ACH-000516,0.10509970458699999
ACH-000517,0.0954615548195
ACH-000518,0.314947213043
ACH-000520,0.138202859975
ACH-000521,0.0678399246177
ACH-000522,0.061099548258
ACH-000524,0.128334152398
ACH-000527,0.14089928518
ACH-000528,0.21214805017000002
ACH-000537,0.166640593572
ACH-000541,0.014681412384899999
ACH-000542,0.158810590581
ACH-000544,0.0244969163784
ACH-000545,0.049990203055300005
ACH-000547,0.144581383928
ACH-000548,0.021321248627299998
ACH-000549,0.108452040261
ACH-000550,0.0183794511856
ACH-000552,0.21563425270199998
ACH-000556,0.0722465595655
ACH-000557,0.292398727111
ACH-000570,0.0588560213841
ACH-000571,0.19548687122699998
ACH-000573,0.160517673871
ACH-000576,0.0337507867492
ACH-000580,0.156684262202
ACH-000584,0.16872927942000002
ACH-000585,0.117857261232
ACH-000588,0.309994321174
ACH-000589,0.155614512753
ACH-000591,-0.0176904376579
ACH-000593,0.0883177499365
ACH-000600,0.034460417504500004
ACH-000601,0.0285643236809
ACH-000604,0.29537479528
ACH-000605,0.0592605025558
ACH-000606,0.110261420178
ACH-000608,0.131096282149
ACH-000614,0.152388982347
ACH-000616,0.0588526586754
ACH-000618,0.24719445224599998
ACH-000619,0.0742461060478
ACH-000620,0.0692309885304
ACH-000621,-0.0557945140488
ACH-000622,0.212824735604
ACH-000623,0.044526229199099994
ACH-000624,-0.040014924777099996
ACH-000627,0.0752830942701
ACH-000630,0.133289214495
ACH-000632,0.160301214955
ACH-000633,0.224490050713
ACH-000637,0.00252364583996
ACH-000638,0.041978550519699995
ACH-000646,0.438308455318
ACH-000647,0.163143069428
ACH-000648,0.12306748361099999
ACH-000649,0.210485382763
ACH-000651,0.137295922943
ACH-000652,0.22442262849
ACH-000653,0.125617788524
ACH-000657,0.101106240691
ACH-000658,-0.0359186071861
ACH-000661,-0.026568452169999996
ACH-000662,0.107889137062
ACH-000663,0.245417297795
ACH-000665,0.100587675579
ACH-000671,-0.0428959032924
ACH-000673,-0.09321320282260001
ACH-000676,0.09716679310389999
ACH-000677,0.118519965112
ACH-000681,0.155766388196
ACH-000682,-0.00708326802136
ACH-000683,0.108102906539
ACH-000684,0.293194668029
ACH-000688,-0.018519601976700002
ACH-000693,0.0870733033598
ACH-000694,0.10986985374500001
ACH-000695,0.0949304580958
ACH-000696,0.11888446806399999
ACH-000697,0.288683320681
ACH-000699,0.09828934972719999
ACH-000701,0.08740938688120001
ACH-000706,0.207069985745
ACH-000711,0.18192973541
ACH-000713,0.0328514336646
ACH-000714,0.246297188401
ACH-000718,-0.20142061004700001
ACH-000720,0.16239899187100001
ACH-000721,0.0506533305007
ACH-000724,0.25489159588000004
ACH-000725,0.313231007493
ACH-000732,0.0384061501565
ACH-000734,0.239128208935
ACH-000735,0.000171667686259
ACH-000736,0.1004837598
ACH-000738,0.19639828351
ACH-000746,0.18267873985599997
ACH-000747,0.11059774289
ACH-000748,0.171657763404
ACH-000753,0.188304188243
ACH-000756,0.058631475976400005
ACH-000757,0.134919135018
ACH-000758,0.11756219099500001
ACH-000760,0.07698442434500001
ACH-000763,0.329027123717
ACH-000764,0.1214831722
ACH-000765,0.177991272315
ACH-000766,0.0418509174596
ACH-000767,-0.0630906423566
ACH-000768,-0.0302335493081
ACH-000769,0.0378215042267
ACH-000770,0.18398080276700002
ACH-000771,0.0373387082872
ACH-000773,-0.0820170426467
ACH-000776,0.162563203018
ACH-000777,0.0763203408694
ACH-000778,0.076382435604
ACH-000781,0.08374031210739999
ACH-000782,0.215392921604
ACH-000783,-0.011450509739000001
ACH-000784,0.264940985896
ACH-000785,0.08528733020580001
ACH-000787,0.056113830734
ACH-000788,0.172240270231
ACH-000791,0.145517346469
ACH-000792,0.108239358883
ACH-000794,-0.00330600864306
ACH-000796,-0.030528744794400004
ACH-000799,0.00945591266538
ACH-000800,-0.28909425932599997
ACH-000802,0.0762963754908
ACH-000804,0.0199652768121
ACH-000805,0.193114247859
ACH-000809,0.06178272721480001
ACH-000810,0.399409163703
ACH-000811,0.09652269133269999
ACH-000817,0.176532516065
ACH-000819,0.0179947695185
ACH-000820,0.128275562798
ACH-000821,0.17504345839000002
ACH-000822,-0.090410743224
ACH-000823,0.00856118774592
ACH-000824,0.0711769248464
ACH-000827,0.12443673465399999
ACH-000829,0.241865673895
ACH-000831,0.118234364488
ACH-000832,0.225533977143
