,ABI3BP (25890)
ACH-000784,0.26395579586199996
ACH-000785,0.0783323748422
ACH-000787,0.131689182406
ACH-000788,0.05785315400550001
ACH-000791,0.10545851539899999
ACH-000792,-0.0560970871794
ACH-000794,0.150969186099
ACH-000796,0.11774891629499999
ACH-000799,0.297225383608
ACH-000800,-0.07707509923339999
ACH-000802,0.13075770012000001
ACH-000804,0.0362602583415
ACH-000805,0.07615964661460001
ACH-000809,0.119676881527
ACH-000810,0.594029914859
ACH-000811,0.15342470435900002
ACH-000817,0.16429192941
ACH-000819,0.26143630374000004
ACH-000820,0.420259782636
ACH-000821,-0.080942708192
ACH-000822,0.13909612023700002
ACH-000823,0.142806460822
ACH-000824,0.198532217592
ACH-000827,0.19022404408799998
ACH-000829,0.13359647896500002
ACH-000831,0.11752733441199999
ACH-000832,0.154354304842
ACH-000833,0.0294868249112
ACH-000834,0.287819279678
ACH-000835,0.193880606534
ACH-000836,0.122269834164
ACH-000837,0.0902508678832
ACH-000838,0.132064698992
ACH-000839,0.104161434761
ACH-000840,0.149868712711
ACH-000841,0.19190459204
ACH-000843,0.144125606754
ACH-000846,0.0304386031208
ACH-000847,0.133850059746
ACH-000848,0.18366970222100001
ACH-000849,-0.08331592202219999
ACH-000851,0.144410852801
ACH-000855,0.15768597869
ACH-000856,0.187804577331
ACH-000858,0.132878846852
ACH-000859,0.0833418165382
ACH-000861,0.06420410153219999
ACH-000862,0.174187438319
ACH-000865,0.209903511523
ACH-000866,0.203103584714
ACH-000867,-0.0294638979133
ACH-000869,0.031868527946599993
ACH-000872,0.09357756988350001
ACH-000873,0.412962284546
ACH-000876,0.114920548976
ACH-000878,0.030160430622799998
ACH-000880,0.040184745998
ACH-000881,0.126881511935
ACH-000882,0.292521867598
ACH-000884,0.151161273702
ACH-000885,-0.0576011631676
ACH-000887,0.212303401822
ACH-000888,0.197725157615
ACH-000889,0.16162155869
ACH-000890,0.169018385485
ACH-000896,0.00220766200616
ACH-000898,0.165521970179
ACH-000900,0.13608074698
ACH-000901,0.043068575330600004
ACH-000905,0.12388189231499999
ACH-000906,0.164202626229
ACH-000907,-0.19583574024599998
ACH-000910,0.0644841869251
ACH-000911,0.169227638443
ACH-000912,0.141303522297
ACH-000913,0.12454917139499999
ACH-000915,0.046616479424400004
ACH-000916,0.463254925428
ACH-000917,0.0666122144099
ACH-000921,0.051500612153199996
ACH-000924,0.11412782293700001
ACH-000926,0.20127522097199999
ACH-000928,0.23824991181
ACH-000929,0.10227414155999999
ACH-000932,0.0977502245595
ACH-000935,0.0677560202489
ACH-000936,0.166453934375
ACH-000937,0.07591962239839999
ACH-000938,0.131686731804
ACH-000939,0.172497187584
ACH-000941,0.09101157106289999
ACH-000943,0.180858698617
ACH-000946,0.153701868381
ACH-000947,0.08245712810610001
ACH-000948,0.0773452595226
ACH-000950,0.228889354505
ACH-000953,0.144004447618
ACH-000957,0.108265065912
ACH-000958,0.0529280029486
ACH-000960,0.176386448506
ACH-000963,0.148370674068
ACH-000968,0.169018626719
ACH-000969,0.0810684055079
ACH-000973,0.064329415641
ACH-000974,0.134177454925
ACH-000975,0.0607751424704
ACH-000976,0.28588083001
ACH-000978,0.00307254918482
ACH-000980,0.228402954982
ACH-000984,0.206324030047
ACH-000986,0.135004298389
ACH-000988,0.189260017615
ACH-000993,0.18296610313099998
ACH-000994,-0.262212618252
ACH-000996,0.108706832676
ACH-001001,0.236998407498
ACH-001020,0.208247654186
ACH-001028,0.06326974613189999
ACH-001031,0.282670304944
ACH-001038,0.049693299568400004
ACH-001048,0.15712283545
ACH-001050,0.060959317624900006
ACH-001053,-0.0149133303186
ACH-001054,0.0857185388856
ACH-001061,0.043666170780800005
ACH-001067,0.0862804130257
ACH-001075,0.0519838662149
ACH-001096,0.0639642772656
ACH-001128,-0.0720972877846
ACH-001134,0.273429211637
ACH-001151,0.11413748947499999
ACH-001163,0.130687043571
ACH-001164,-0.0129319302795
ACH-001173,0.17471359838
ACH-001183,0.133102906651
ACH-001184,0.119465387412
ACH-001190,-0.023818073621900002
ACH-001192,0.154883824304
ACH-001193,-0.00025346734743699996
ACH-001196,-0.0798712068419
ACH-001197,0.124317842317
ACH-001205,0.206585885907
ACH-001211,0.0254237937219
ACH-001212,0.0960736165271
ACH-001228,0.0259191608862
ACH-001232,0.12480792697799999
ACH-001239,0.141305714293
ACH-001274,0.131904307396
ACH-001275,0.144599897241
ACH-001277,0.06925839473439999
ACH-001278,0.313196347025
ACH-001280,0.180208311059
ACH-001283,0.00625153712675
ACH-001289,0.109039279998
ACH-001295,-0.0343196552197
ACH-001300,0.14313631232000001
ACH-001301,0.268349376696
ACH-001302,-0.00312176581875
ACH-001303,0.06780964401089999
ACH-001306,0.114654296198
ACH-001318,0.143726831577
ACH-001322,-0.141639204353
ACH-001328,0.230823326362
ACH-001332,0.37801387170199996
ACH-001333,0.164053878819
ACH-001336,0.09644234654009999
ACH-001340,0.057297233967599996
ACH-001346,0.176985559368
ACH-001353,0.0463846104517
ACH-001354,0.454611313799
ACH-001367,0.162123019528
ACH-001368,0.055781697045
ACH-001374,0.256059115964
ACH-001375,-0.027260978513599998
ACH-001377,0.176288007304
ACH-001380,0.139308733946
ACH-001391,0.166082508469
ACH-001407,0.199088994883
ACH-001408,0.21586476430999998
ACH-001413,0.193345559181
ACH-001430,0.13886995150599998
ACH-001431,0.157554888426
ACH-001450,0.244103013101
ACH-001496,0.0619103287522
ACH-001500,0.249163431842
ACH-001521,0.24993254022599998
ACH-001523,0.0411520493922
ACH-001532,0.09671658986230001
ACH-001536,0.140444536845
ACH-001550,0.08978507534769999
ACH-001552,0.314028458301
ACH-001554,0.132921241819
ACH-001645,0.350478630384
ACH-001654,0.11435098911399999
ACH-001715,0.0641438480184
ACH-001735,0.125493895005
ACH-001736,-0.0547415581606
ACH-001737,-0.098434504529
ACH-001740,0.157709598787
ACH-001745,0.058359940474
ACH-001750,0.22966641239100002
ACH-001765,0.177441028393
ACH-001956,0.136879867501
ACH-001957,0.181738151602
