,NTM (50863)
ACH-000004,0.182329260975
ACH-000007,-0.18477812374400002
ACH-000009,-0.0501393443716
ACH-000011,0.240802863075
ACH-000012,0.0475330170523
ACH-000013,0.0604713034075
ACH-000014,-0.034020791831099996
ACH-000015,0.195187565262
ACH-000017,-0.132717949405
ACH-000018,-0.588837433598
ACH-000019,0.43620288064199997
ACH-000021,0.09082560353319999
ACH-000022,0.009848271533670001
ACH-000025,0.09111885786419999
ACH-000028,0.27477652051600004
ACH-000030,0.155374814164
ACH-000035,0.187721152782
ACH-000036,0.13064475118
ACH-000037,0.221412790766
ACH-000039,-0.0108073102862
ACH-000040,-0.026720628346700002
ACH-000041,-0.035792185589
ACH-000042,0.00902310043646
ACH-000045,0.134033475314
ACH-000047,0.06924732735139999
ACH-000052,0.0901976606264
ACH-000053,0.021460743303799996
ACH-000054,-0.0076477641350899996
ACH-000055,0.171175566705
ACH-000060,0.23807547441500002
ACH-000067,0.176904372744
ACH-000070,-0.186811052559
ACH-000075,0.154421023816
ACH-000078,-0.166262482097
ACH-000082,-0.0904707875728
ACH-000085,0.11130843066400001
ACH-000086,0.127456733684
ACH-000087,0.143864906274
ACH-000092,0.0857037653366
ACH-000095,-0.0900155801289
ACH-000097,0.023533347703499997
ACH-000098,0.0283660341052
ACH-000099,0.0462280775251
ACH-000108,0.059534242193800005
ACH-000113,0.112780601097
ACH-000115,-0.195139349107
ACH-000116,0.00285946967684
ACH-000118,-0.0103605929605
ACH-000120,0.164223451808
ACH-000123,0.0108134319209
ACH-000127,0.005061242578560001
ACH-000128,0.0345996302324
ACH-000132,0.020305266713599997
ACH-000133,-0.009684888150549999
ACH-000137,-0.0161509689009
ACH-000138,-0.126869474644
ACH-000142,0.0143988569441
ACH-000143,0.0394073757468
ACH-000146,0.211296959451
ACH-000148,-0.10897453173800001
ACH-000150,0.061206249207
ACH-000152,-0.0109605775056
ACH-000153,0.06427038289180001
ACH-000159,0.227554871848
ACH-000160,0.18126669614799998
ACH-000163,0.10937374053400001
ACH-000167,-0.257320603132
ACH-000168,0.0044637217799200005
ACH-000169,0.225421164066
ACH-000178,-0.0304379818419
ACH-000182,0.0527883462649
ACH-000183,-0.14838064142899998
ACH-000188,0.038882674430499996
ACH-000189,0.06920209421130001
ACH-000190,0.119576136316
ACH-000198,-0.0465128515199
ACH-000204,0.098298759073
ACH-000206,0.221934348647
ACH-000207,0.154757779014
ACH-000211,0.00402004695026
ACH-000215,0.0198558858317
ACH-000221,0.276350549788
ACH-000222,-0.220934438983
ACH-000223,-0.05036653637519999
ACH-000226,0.056365876266199995
ACH-000227,0.251010421689
ACH-000228,-0.0401009925179
ACH-000231,-0.00886539324776
ACH-000232,0.144345693212
ACH-000233,0.0730746503643
ACH-000234,0.180523652467
ACH-000235,0.0852813544632
ACH-000237,0.113237502278
ACH-000238,-0.006229441632770001
ACH-000243,0.07093995563130001
ACH-000244,-0.0627487371305
ACH-000246,-0.0222802482075
ACH-000248,0.015503201285700001
ACH-000250,-0.0197222859815
ACH-000251,-0.11732141967399999
ACH-000253,0.208713168114
ACH-000255,0.10852502384299999
ACH-000256,-0.0673328591793
ACH-000257,-0.296980289941
ACH-000258,0.037138376175500004
ACH-000259,0.10311090491699999
ACH-000260,0.0260643604294
ACH-000261,-0.005739924007260001
ACH-000262,-0.0018452478169900001
ACH-000263,0.141083473996
ACH-000264,0.044907491875
ACH-000265,0.13166926529200002
ACH-000266,0.022028939819099997
ACH-000272,0.0886832417637
ACH-000273,-0.0822466525968
ACH-000274,0.136988016022
ACH-000277,0.0443261349534
ACH-000278,0.308356931256
ACH-000279,0.0138495793111
ACH-000280,0.0748105482725
ACH-000281,-0.115533817368
ACH-000288,-0.0394525461218
ACH-000291,0.12747427161
ACH-000293,0.0071582474437199995
ACH-000294,-0.040046700965
ACH-000295,-0.135837175408
ACH-000296,0.09336857292989999
ACH-000302,0.119026161297
ACH-000304,-0.119169509079
ACH-000307,0.09326693679539999
ACH-000308,0.0866282364731
ACH-000310,-0.23896835133400002
ACH-000311,-0.09301275975880001
ACH-000312,0.0231568361136
ACH-000315,0.407129057388
ACH-000316,0.0658175668673
ACH-000317,0.116926539166
ACH-000318,0.05352965591080001
ACH-000319,-0.0915688432794
ACH-000320,-0.00367047220195
ACH-000322,0.10849874779799999
ACH-000323,0.036759812061800005
ACH-000324,-0.0917171294243
ACH-000329,0.08528371059360002
ACH-000330,-0.08818939741589998
ACH-000331,0.14757017074999998
ACH-000332,-0.0986687619068
ACH-000334,0.206883556025
ACH-000335,0.10565581094200001
ACH-000336,0.0385993419452
ACH-000337,0.233726755137
ACH-000339,0.0923743047178
ACH-000341,0.0694966013119
ACH-000348,-0.09589088324549999
ACH-000350,-0.19016982980900002
ACH-000352,-0.0151007381894
ACH-000356,0.0642978310985
ACH-000361,-0.0899142706507
ACH-000362,0.048543722982099996
ACH-000363,0.15394163634299998
ACH-000364,-0.066564789104
ACH-000365,0.17269519764199998
ACH-000366,0.0624835166759
ACH-000368,-0.0681013362201
ACH-000374,-0.233163792661
ACH-000375,-0.0201554166325
ACH-000376,0.00341801456311
ACH-000381,0.132556549483
ACH-000383,-0.0489211726765
ACH-000387,-0.0057277290653599995
ACH-000389,0.0735473287824
ACH-000390,0.0985119064016
ACH-000393,-0.037411901365699995
ACH-000395,-0.0061031581921
ACH-000397,0.161425101391
ACH-000401,-0.177775220911
ACH-000402,0.0537312256015
ACH-000403,0.07952497379489999
ACH-000404,-0.10784837699000001
ACH-000406,-0.045116903691800006
ACH-000407,-0.06995943220689999
ACH-000408,0.0348894238432
ACH-000410,0.128388737255
ACH-000411,0.022476186929900003
ACH-000414,-0.0120897147521
ACH-000415,0.00494902400853
ACH-000416,0.013520364027100001
ACH-000420,0.111647394202
ACH-000421,-0.07657509951439999
ACH-000424,0.19297294977899998
ACH-000425,0.0185633312708
ACH-000426,0.148639418607
ACH-000427,0.0879928349594
ACH-000433,-0.10208541937799999
ACH-000436,-0.14437277484799999
ACH-000444,0.108801619432
ACH-000445,0.08343596248389999
ACH-000448,-0.025527094599500002
ACH-000450,0.37359943570200005
ACH-000452,0.12277048032
ACH-000454,0.0621477865106
ACH-000458,0.125500299494
ACH-000459,0.202662738645
ACH-000460,0.0726996984487
ACH-000461,-0.00045953538936000004
ACH-000463,0.0233766435981
ACH-000464,-0.00797521590544
ACH-000466,0.0390759243338
ACH-000467,-0.0043187077804
ACH-000468,-0.0191362005577
ACH-000469,0.04919875532719999
ACH-000470,0.012181144832899999
ACH-000471,-0.0962281081239
ACH-000472,0.0999670465911
ACH-000473,0.041770562619500004
ACH-000475,-0.0101395748684
ACH-000476,0.186996588687
ACH-000477,0.008796206517120002
ACH-000480,-0.06994076694569999
ACH-000481,0.14063978275900002
ACH-000483,0.178296001074
ACH-000484,0.12992089434100001
ACH-000485,-0.017433304586200002
ACH-000486,0.122405004789
ACH-000487,-0.026891529839200002
ACH-000488,0.200256668247
ACH-000490,-0.0173812390833
ACH-000491,0.30169782334899997
ACH-000495,0.148451205015
ACH-000496,-0.0635762124972
ACH-000499,0.030095912858599996
ACH-000500,0.043786097563
ACH-000502,0.07464080930639999
ACH-000503,0.23532889877399998
ACH-000505,-0.0368600782466
ACH-000507,0.0556254810709
ACH-000510,0.136359153068
ACH-000511,-0.0397247649411
ACH-000512,0.322538828572
ACH-000516,-0.0562819066411
ACH-000517,-0.00044068521246300006
ACH-000518,0.162896175737
ACH-000520,-0.00625431227531
ACH-000521,0.136945938139
ACH-000522,0.0911509346821
ACH-000524,0.0947824324941
ACH-000527,0.07065718604780001
ACH-000528,0.11663253883
ACH-000537,-0.051679868395999994
ACH-000541,0.41260240153000005
ACH-000542,0.030310508267799997
ACH-000544,0.08880376459589999
ACH-000545,0.21111959994600002
ACH-000547,0.295726367533
ACH-000548,0.0679935650004
ACH-000549,0.00510579285649
ACH-000550,-0.00323851796189
ACH-000552,0.0212618872394
ACH-000556,0.256234840486
ACH-000557,0.0739785572958
ACH-000570,-0.0518526909805
ACH-000571,-0.0356281070513
ACH-000573,0.0226158546176
ACH-000576,-0.253031036849
ACH-000580,-0.25498922101
ACH-000584,0.143471299919
ACH-000585,0.08733867705010001
ACH-000588,0.271703340987
ACH-000589,0.06900090428939999
ACH-000591,0.047487926936800005
ACH-000593,0.046214985801300006
ACH-000600,0.135563606786
ACH-000601,-0.017112523578
ACH-000604,0.155092415955
ACH-000605,0.144692818485
ACH-000606,0.0176064983202
ACH-000608,0.021344404351499997
ACH-000614,-0.04605592033559999
ACH-000616,0.078537082948
ACH-000618,0.0961520525243
ACH-000619,0.17274079423500002
ACH-000620,0.06841928854109999
ACH-000621,-0.0059394112240400004
ACH-000622,0.065414004227
ACH-000623,-0.107617220956
ACH-000624,0.12306433806
ACH-000627,0.053677765462100006
ACH-000630,-0.00716339463202
ACH-000632,0.10334960135500001
ACH-000633,0.0636009532818
ACH-000637,0.13903396676899998
ACH-000638,0.182236378428
ACH-000646,-0.233705660817
ACH-000647,0.0664136086682
ACH-000648,0.005546799454020001
ACH-000649,0.010460589364100001
ACH-000651,0.125506590362
ACH-000652,-0.12191522781
ACH-000653,0.196894881671
ACH-000657,0.107114289233
ACH-000658,-0.000928120719884
ACH-000661,-0.08253153958760001
ACH-000662,0.0984846625344
ACH-000663,0.018232730200900004
ACH-000665,0.0037719213052300003
ACH-000671,-0.115832586609
ACH-000673,0.023337755600600002
ACH-000676,0.0938098355628
ACH-000677,0.129313787248
ACH-000681,0.0578693631684
ACH-000682,-0.03918689255380001
ACH-000683,0.138328350493
ACH-000684,-0.050786695038099995
ACH-000688,0.060369272564500004
ACH-000693,0.0664788606371
ACH-000694,0.059252887229999995
ACH-000695,-0.162496442735
ACH-000696,0.130800262491
ACH-000697,0.13018142616800002
ACH-000699,0.0015978557375499998
ACH-000701,0.13031522032
ACH-000706,0.04466875575069999
ACH-000711,0.128377459922
ACH-000713,0.183739317714
ACH-000714,0.17535344601599998
ACH-000718,0.205060625764
ACH-000720,0.0919110658029
ACH-000721,0.144393522355
ACH-000724,0.149052488457
ACH-000725,0.201975583768
ACH-000732,0.07216082844050001
ACH-000734,0.0596921528178
ACH-000735,0.10308395208799999
ACH-000736,0.108925581566
ACH-000738,0.169626609104
ACH-000746,-0.040614047401999996
ACH-000747,0.0584610269374
ACH-000748,0.161813848791
ACH-000753,0.0372922363697
ACH-000756,0.0666750627102
ACH-000757,0.150319986564
ACH-000758,0.126435759033
ACH-000760,-0.10192022684100001
ACH-000763,0.115804565208
ACH-000764,-0.00562334468561
ACH-000765,-0.10532263558
ACH-000766,0.0904342764755
ACH-000767,-0.292030660461
ACH-000768,0.062447141153800005
ACH-000769,0.0119179094838
ACH-000770,0.142070664724
ACH-000771,0.24270393145799998
ACH-000773,0.148356409759
ACH-000776,0.029563337427500003
ACH-000777,0.037304428663199996
ACH-000778,-0.0644580068396
ACH-000781,0.0444167369865
ACH-000782,-0.0161714166518
ACH-000783,0.015277127416999998
ACH-000784,0.11330272674900001
ACH-000785,-0.0106094652936
ACH-000787,-0.0400496757305
ACH-000788,0.0639292254482
ACH-000791,-0.028448982927799998
ACH-000792,0.037552078528300004
ACH-000794,-0.0033140008511699996
ACH-000796,-0.147527053969
ACH-000799,0.263064840772
ACH-000800,0.0682364240816
ACH-000802,0.21005843210900002
ACH-000804,-0.11945493998
ACH-000805,-0.00742650993411
ACH-000809,0.073766606668
ACH-000810,-0.20467134010899998
ACH-000811,0.0370053004399
ACH-000817,0.049775945682899995
ACH-000819,0.0164153166701
ACH-000820,-0.213343918704
ACH-000821,0.15448486162
ACH-000822,0.08174204631160001
ACH-000823,-0.034518361821900004
ACH-000824,0.0075080428422399995
ACH-000827,0.12838876249700001
ACH-000829,-0.013568323071399999
ACH-000831,0.163548151767
ACH-000832,0.045604801592
ACH-000833,0.124967851353
ACH-000834,0.22264991750799998
ACH-000835,0.0587978019544
ACH-000836,-0.055677573759500006
ACH-000837,0.07215233707
ACH-000838,-0.0558842895223
ACH-000839,-0.011587780297
ACH-000840,-0.250567521458
ACH-000841,0.00890636283491
ACH-000843,-0.05801387087280001
ACH-000846,-0.06985916294210001
ACH-000847,0.282460556548
ACH-000848,-0.0148196041169
ACH-000849,0.165649205441
ACH-000851,-0.16899598420499998
ACH-000855,0.19256203139000003
ACH-000856,-0.00795130519884
ACH-000858,0.19092438064599998
ACH-000859,0.08985448594
ACH-000861,-0.00468751299569
ACH-000862,0.0891290257861
ACH-000865,0.0299915790753
ACH-000866,0.166101574597
ACH-000867,-0.0534503243514
ACH-000869,0.193249474851
ACH-000872,0.213584310876
ACH-000873,0.225291452141
