,RPLP2 (6181)
ACH-000368,-1.40610234334
ACH-000374,-1.53258995927
ACH-000375,-1.5632116975299999
ACH-000376,-1.3774661465399998
ACH-000381,-1.4051745289200002
ACH-000383,-1.63585368905
ACH-000387,-1.29399027974
ACH-000389,-1.17888629671
ACH-000390,-1.3539566694
ACH-000393,-1.3355367617899998
ACH-000395,-1.4847337347999998
ACH-000397,-1.11520707318
ACH-000401,-1.21938112951
ACH-000402,-1.7936574372799998
ACH-000403,-1.5180219763499998
ACH-000404,-1.7700396397599998
ACH-000406,-1.8801327195700002
ACH-000407,-1.22806257724
ACH-000408,-1.34712371034
ACH-000410,-1.23717823586
ACH-000411,-1.5066348736000001
ACH-000414,-1.5292066393700001
ACH-000415,-1.7000595683200002
ACH-000416,-1.16692681165
ACH-000420,-1.55828473716
ACH-000421,-1.34579741247
ACH-000424,-1.19679249438
ACH-000425,-1.18436067344
ACH-000426,-1.6807532764500002
ACH-000427,-1.3825033036
ACH-000433,-1.1932823519
ACH-000436,-1.2649867802399999
ACH-000444,-1.4290680009799999
ACH-000445,-1.18736268301
ACH-000448,-1.60260089329
ACH-000450,-1.50159240201
ACH-000452,-0.89019513484
ACH-000454,-1.56345103811
ACH-000458,-1.38705080292
ACH-000459,-1.3714259412399998
ACH-000460,-1.47433776718
ACH-000461,-1.5587356515200002
ACH-000463,-1.27743291079
ACH-000464,-1.52830464806
ACH-000466,-1.75370581995
ACH-000467,-1.57468374783
ACH-000468,-1.63829193553
ACH-000469,-1.3697454536899998
ACH-000470,-1.4893993344799998
ACH-000471,-1.56065601102
ACH-000472,-1.93770357403
ACH-000473,-1.6031619178999998
ACH-000475,-1.59540889875
ACH-000476,-1.33164371964
ACH-000477,-2.47277990814
ACH-000480,-1.6416895343
ACH-000481,-1.47830340125
ACH-000483,-1.7517774799
ACH-000484,-1.6467415865700001
ACH-000485,-1.4461252072600002
ACH-000486,-1.5590290224599999
ACH-000487,-1.58051193988
ACH-000488,-1.5245909468599999
ACH-000490,-1.28402706089
ACH-000491,-1.38534273824
ACH-000495,-1.48239870127
ACH-000496,-1.31086637482
ACH-000499,-1.54142648049
ACH-000500,-1.66203775658
ACH-000502,-1.44620508083
ACH-000503,-1.34390385835
ACH-000505,-1.39549094898
ACH-000507,-1.1690595938400001
ACH-000510,-1.61211826818
ACH-000511,-1.15275716417
ACH-000512,-1.5835344141799998
ACH-000516,-1.65798651018
ACH-000517,-1.40507584387
ACH-000518,-1.29702177327
ACH-000520,-1.62389648993
ACH-000521,-1.2261351365000002
ACH-000522,-1.48687105264
ACH-000524,-1.6389525607799997
ACH-000527,-1.46027105481
ACH-000528,-1.5041569224899998
ACH-000537,-1.6901884777899998
ACH-000541,-1.54621096746
ACH-000542,-1.54075395398
ACH-000544,-1.45524714466
ACH-000545,-1.4634820897299998
ACH-000547,-1.528012991
ACH-000548,-1.4015458621399999
ACH-000549,-1.27351039783
ACH-000550,-1.40100889236
ACH-000552,-1.4178668855899998
ACH-000556,-1.6577747487999999
ACH-000557,-2.3309965359400002
ACH-000570,-1.56667811804
ACH-000571,-2.21286358652
ACH-000573,-1.30046821602
ACH-000576,-1.60469199567
ACH-000580,-1.32442478372
ACH-000584,-1.5414170687399997
ACH-000585,-1.6131376083000002
ACH-000588,-1.6630964834600002
ACH-000589,-1.20684476277
ACH-000591,-1.57876588301
ACH-000593,-1.6069126206400002
ACH-000600,-1.9660720770400002
ACH-000601,-1.5906879251700001
ACH-000604,-1.37896263009
ACH-000605,-1.3484628166100001
ACH-000606,-1.35745882113
ACH-000608,-2.19683523278
ACH-000614,-1.8475097195900003
ACH-000616,-1.39680361511
ACH-000618,-1.37827243347
ACH-000619,-1.1068086686799998
ACH-000620,-1.28566672057
ACH-000621,-1.6537237005399998
ACH-000622,-1.5880063724200002
ACH-000623,-1.59992457989
ACH-000624,-1.38104958041
ACH-000627,-1.56659579534
ACH-000630,-1.5227020434799998
ACH-000632,-1.66012374143
ACH-000633,-1.7910968913499998
ACH-000637,-1.17265576052
ACH-000638,-1.3214562354200001
ACH-000646,-1.52703228881
ACH-000647,-1.6988518177
ACH-000648,-1.77901996438
ACH-000649,-1.73245650495
ACH-000651,-1.3854659036599999
ACH-000652,-1.56721821245
ACH-000653,-1.4726838240600002
ACH-000657,-1.56115556845
ACH-000658,-1.8365807686200002
ACH-000661,-1.5817858600799999
ACH-000662,-0.939370167869
ACH-000663,-1.42220417382
ACH-000665,-1.4451987655899998
ACH-000671,-1.49902547088
ACH-000673,-1.1894901997299998
ACH-000676,-1.35299487896
ACH-000677,-2.1821730930200003
ACH-000681,-1.8886365121000002
ACH-000682,-1.60813765188
ACH-000683,-1.79333060535
ACH-000684,-1.34867446753
ACH-000688,-1.0
ACH-000693,-1.35017748243
ACH-000694,-1.28016533359
ACH-000695,-1.30887370109
ACH-000696,-1.34501916162
ACH-000697,-1.3912221549200001
ACH-000699,-1.64491631591
ACH-000701,-1.74562158735
ACH-000706,-1.37619868834
ACH-000711,-1.6404370071599998
ACH-000713,-1.4827702166999999
ACH-000714,-1.44472468581
ACH-000718,-1.6865156844799998
ACH-000720,-1.4697593438699998
ACH-000721,-1.34395546649
ACH-000724,-1.8871311639300001
ACH-000725,-1.4259935075799999
ACH-000732,-1.28607290278
ACH-000734,-1.54398638438
ACH-000735,-1.39064147709
ACH-000736,-1.43998121599
ACH-000738,-1.6127509213799998
ACH-000746,-1.3809394676
ACH-000747,-1.4935159455899998
ACH-000748,-1.6948107044799998
ACH-000753,-1.35668057058
ACH-000756,-1.79077174051
ACH-000757,-1.2572697843
ACH-000758,-1.57093232713
ACH-000760,-1.4614013834200001
ACH-000763,-2.05649757125
ACH-000764,-1.29176275931
ACH-000765,-1.41844465136
ACH-000766,-1.50472429597
ACH-000767,-1.67889356271
ACH-000768,-1.4488026670700003
ACH-000769,-1.5481936081999998
ACH-000770,-1.63739078709
ACH-000771,-1.3773354681099998
ACH-000773,-1.5116666804799999
ACH-000776,-1.20667432151
ACH-000777,-1.56559382817
ACH-000778,-0.8396001216069999
ACH-000781,-1.61819428324
ACH-000782,-1.7662538504299998
ACH-000783,-1.44466328828
ACH-000784,-1.64068351789
ACH-000785,-1.31720903121
ACH-000787,-1.47562677134
ACH-000788,-1.57760627935
ACH-000791,-1.3620008626
ACH-000792,-1.79454815629
ACH-000794,-1.47340703259
ACH-000796,-1.40455065829
ACH-000799,-1.03455475393
ACH-000800,-1.30953962174
ACH-000802,-1.29334450426
ACH-000804,-1.8981196458200003
ACH-000805,-1.31122543991
ACH-000809,-1.47061583391
ACH-000810,-1.6849901020700002
ACH-000811,-1.3952888316
ACH-000817,-1.54652164942
ACH-000819,-1.3703390031799998
ACH-000820,-1.3824752256600001
ACH-000821,-1.9329128806599998
ACH-000822,-1.81400542815
ACH-000823,-1.6469263123700002
ACH-000824,-2.06507499683
ACH-000827,-1.39510362389
ACH-000829,-1.64566396475
ACH-000831,-1.70632173275
ACH-000832,-1.36660882588
ACH-000833,-1.5269316833500002
ACH-000834,-1.48453199291
ACH-000835,-1.3702170762099999
ACH-000836,-1.5884087238299998
ACH-000837,-1.41772549768
ACH-000838,-1.99063397789
ACH-000839,-1.10407383643
ACH-000840,-0.958320064894
ACH-000841,-1.59462371805
ACH-000843,-1.4401667568799998
ACH-000846,-1.3495645362399997
ACH-000847,-1.3063108261299998
ACH-000848,-1.4524707575
ACH-000849,-1.54747376715
ACH-000851,-1.25129973064
ACH-000855,-1.42653390761
ACH-000856,-1.4734344311
ACH-000858,-1.2108246045
ACH-000859,-1.44378810377
ACH-000861,-1.4962853554799997
ACH-000862,-1.5154068305200001
ACH-000865,-1.49336720774
ACH-000866,-1.54513635312
ACH-000867,-1.41007316232
ACH-000869,-1.08033635047
ACH-000872,-1.4639809003100002
ACH-000873,-1.42478943877
ACH-000876,-1.53477309789
ACH-000878,-1.4122609163100002
ACH-000880,-1.5737796829799997
ACH-000881,-1.58733857542
ACH-000882,-1.3560673886899999
ACH-000884,-1.3922241660199999
ACH-000885,-1.19330277736
ACH-000887,-1.53691757632
ACH-000888,-1.3544521261700002
ACH-000889,-1.67105609273
ACH-000890,-1.32038530914
ACH-000896,-1.37326988383
ACH-000898,-1.61324198939
ACH-000900,-1.4552206189399999
ACH-000901,-1.4470627855899998
ACH-000905,-1.44697520495
ACH-000906,-1.39411325691
ACH-000907,-1.02437866827
ACH-000910,-1.62121048518
ACH-000911,-1.2808796761299999
ACH-000912,-1.29398569259
ACH-000913,-1.59313864162
ACH-000915,-1.38312266412
ACH-000916,-1.0640086474200001
ACH-000917,-1.2705520912600001
ACH-000921,-1.2123138746
ACH-000924,-1.50706807129
ACH-000926,-1.8448113830000001
ACH-000928,-1.26089450225
ACH-000929,-1.2786322574
ACH-000932,-1.3706573750600002
ACH-000935,-1.47004047783
ACH-000936,-1.4185437775299998
ACH-000937,-2.14687748807
ACH-000938,-1.8065410161900002
ACH-000939,-1.67512948748
ACH-000941,-1.7652226154400004
ACH-000943,-1.2367669964299999
ACH-000946,-1.41372481515
ACH-000947,-1.5935556871599998
ACH-000948,-1.3676852828400001
ACH-000950,-1.10123080318
ACH-000953,-2.18318230585
ACH-000957,-1.3738283626700003
ACH-000958,-1.3565271467200002
ACH-000960,-1.6616170874599998
ACH-000963,-2.04065864653
ACH-000968,-1.4691607184399997
ACH-000969,-1.4545614175400001
ACH-000973,-1.4777235117200003
ACH-000974,-1.56643647601
ACH-000975,-1.2798885973799998
ACH-000976,-1.32145920495
ACH-000978,-1.6992238146399998
ACH-000980,-1.5469820860699999
ACH-000984,-1.2991716573799998
ACH-000986,-1.4581763896200002
ACH-000988,-1.70006866946
ACH-000993,-1.72191106407
ACH-000994,-1.5063024267899998
ACH-000996,-1.2523833721700002
ACH-001001,-1.56603919889
ACH-001020,-1.43858635695
ACH-001028,-1.6732157957
ACH-001031,-1.5891715400100002
ACH-001038,-1.25896489894
ACH-001048,-1.53011099009
ACH-001050,-1.38947049238
ACH-001053,-1.4286613962299999
ACH-001054,-1.62927177932
ACH-001061,-1.2668388057100002
ACH-001067,-1.40255323088
ACH-001075,-1.25627506371
ACH-001096,-1.57463514451
ACH-001128,-1.86847762308
ACH-001134,-1.36191122188
ACH-001151,-1.4570280291600002
ACH-001163,-1.37721081503
ACH-001164,-1.81877499495
ACH-001173,-1.56663644426
ACH-001183,-1.5478549275
ACH-001184,-1.4759506858700002
ACH-001190,-1.19551820387
ACH-001192,-1.11793776246
ACH-001193,-1.57701234154
ACH-001196,-1.64328657717
ACH-001197,-1.3706598997100001
ACH-001205,-1.47668833004
ACH-001211,-1.23791999608
ACH-001212,-1.3485923320700002
ACH-001228,-2.13761226683
ACH-001232,-1.3419872144299998
ACH-001239,-1.36578701053
ACH-001274,-1.53420156408
ACH-001275,-1.5269656964899998
ACH-001277,-1.49061777018
ACH-001278,-1.55033307199
ACH-001280,-1.7727166125099998
ACH-001283,-1.30499581157
ACH-001289,-1.36036349265
ACH-001295,-1.8250857782700003
ACH-001300,-1.59404320117
ACH-001301,-1.30182515483
ACH-001302,-1.68754429099
ACH-001303,-1.42541791494
ACH-001306,-1.28433806809
ACH-001318,-1.64538547688
ACH-001322,-1.3082812697700001
ACH-001328,-1.2764638002200002
ACH-001332,-1.39753974617
ACH-001333,-1.47917069105
ACH-001336,-1.32623817204
ACH-001340,-1.59991193491
ACH-001346,-1.34082273405
ACH-001353,-1.3636264759399999
ACH-001354,-1.64888927498
ACH-001367,-1.19738404705
ACH-001368,-1.32357594867
ACH-001374,-1.44221429075
ACH-001375,-1.43565239842
ACH-001377,-1.5968612121099999
ACH-001380,-1.35908066266
ACH-001391,-1.3894098140399997
ACH-001407,-1.4543816016
ACH-001408,-1.98442088676
ACH-001413,-1.26652692183
ACH-001430,-1.38871097259
ACH-001431,-1.3064953844
ACH-001450,-1.3563894636700002
ACH-001496,-1.6257827738100001
ACH-001500,-1.27087894352
ACH-001521,-1.30446658411
ACH-001523,-1.41165171517
ACH-001532,-1.54392635276
ACH-001536,-1.66629668836
ACH-001550,-1.4136700646399998
ACH-001552,-1.62148440958
ACH-001554,-1.63019389092
ACH-001645,-1.57934317069
ACH-001654,-1.58596064233
ACH-001715,-1.389000266
ACH-001735,-1.6352754162
ACH-001736,-1.54266278738
ACH-001737,-1.7661496954599998
ACH-001740,-1.55527922981
ACH-001745,-1.44935286065
ACH-001750,-1.43975646741
ACH-001765,-1.70005138455
ACH-001956,-1.26976785929
ACH-001957,-1.3996372399099999
