,PIP4K2C (79837)
ACH-000653,-0.20407587636799998
ACH-000657,-0.172111731901
ACH-000658,-0.0689914070456
ACH-000661,-0.0400943515184
ACH-000662,-0.270061888805
ACH-000663,-0.20013418276099998
ACH-000665,-0.211655019716
ACH-000671,0.00022508405813000002
ACH-000673,-0.145451450751
ACH-000676,-0.19829429405299998
ACH-000677,-0.234654285106
ACH-000681,-0.17104654667999997
ACH-000682,-0.027923311071900003
ACH-000683,-0.0406077714404
ACH-000684,-0.138045735724
ACH-000688,-0.218166479241
ACH-000693,-0.0687080294314
ACH-000694,-0.11140879025599999
ACH-000695,-0.14284303235200002
ACH-000696,-0.13842378187
ACH-000697,-0.324102827442
ACH-000699,-0.128426316202
ACH-000701,-0.237872671585
ACH-000706,-0.09098267589749999
ACH-000711,-0.060955090269400006
ACH-000713,0.134920055693
ACH-000714,-0.24146788976300002
ACH-000718,0.0595312368555
ACH-000720,-0.00223450488239
ACH-000721,-0.147118592403
ACH-000724,-0.573888604339
ACH-000725,-0.24447751001600002
ACH-000732,-0.0421861110806
ACH-000734,-0.188192440202
ACH-000735,-0.141009570076
ACH-000736,-0.19857932204300002
ACH-000738,0.00334285495504
ACH-000746,-0.36818681486
ACH-000747,0.157497924734
ACH-000748,-0.28337662646699996
ACH-000753,-0.19448972114100002
ACH-000756,-0.052882461084699996
ACH-000757,-0.165421688782
ACH-000758,-0.129650678614
ACH-000760,-0.440943683272
ACH-000763,-0.289921114722
ACH-000764,-0.21433639099800003
ACH-000765,-0.243031314181
ACH-000766,-0.146466965999
ACH-000767,-0.19638553928
ACH-000768,-0.09472442612870001
ACH-000769,-0.0067477519349700005
ACH-000770,-0.030506534424900002
ACH-000771,-0.394820958824
ACH-000773,-0.45007271730400006
ACH-000776,-0.053525514959899996
ACH-000777,-0.246893067262
ACH-000778,0.039359381356699995
ACH-000781,-0.0969069714367
ACH-000782,-0.288793970187
ACH-000783,-0.103491088191
ACH-000784,-0.0925193620463
ACH-000785,-0.150200139266
ACH-000787,-0.0399574362625
ACH-000788,-0.118043128526
ACH-000791,-0.0139779817758
ACH-000792,-0.11045115167000001
ACH-000794,-0.0122042620101
ACH-000796,-0.18515289388
ACH-000799,-0.218492106923
ACH-000800,0.19168122775600002
ACH-000802,-0.0637975598428
ACH-000804,-0.133015470337
ACH-000805,-0.235284506404
ACH-000809,-0.32083460035100003
ACH-000810,0.146605359705
ACH-000811,-0.0344507260041
ACH-000817,-0.0778147006178
ACH-000819,-0.202028663723
ACH-000820,-0.101000014044
ACH-000821,-0.37661391359499996
ACH-000822,-0.281927561581
ACH-000823,-0.267577605743
ACH-000824,-0.10368608226600001
ACH-000827,-0.106347302368
ACH-000829,-0.135185862775
ACH-000831,-0.166545611028
ACH-000832,-0.228545651326
ACH-000833,-0.391552262656
ACH-000834,-0.218770950911
ACH-000835,-0.0719207497265
ACH-000836,-0.16827592463
ACH-000837,-0.11885421266599999
ACH-000838,-0.411183545722
ACH-000839,-0.42795121393299995
ACH-000840,-0.0390182649549
ACH-000841,-0.048451892990300005
ACH-000843,0.0003581130087180001
ACH-000846,-0.296659054598
ACH-000847,-0.283782210007
ACH-000848,-0.165831782456
ACH-000849,-0.201864077348
ACH-000851,-0.247979152797
ACH-000855,-0.29647718193000006
ACH-000856,-0.161042021658
ACH-000858,-0.06737551974349999
ACH-000859,-0.203672297036
ACH-000861,-0.158367626692
ACH-000862,-0.0322541670468
ACH-000865,-0.134365010869
ACH-000866,-0.181381911323
ACH-000867,-0.0632049931969
ACH-000869,-0.580447619527
ACH-000872,-0.049267523753399996
ACH-000873,-0.38307303608800003
ACH-000876,-0.208966121878
ACH-000878,-0.48467183696500005
ACH-000880,-0.04877829537219999
ACH-000881,-0.015893302196899998
ACH-000882,-0.202104097047
ACH-000884,-0.155281079086
ACH-000885,-0.00820264295382
ACH-000887,-0.12489348605100001
ACH-000888,-0.191662093808
ACH-000889,-0.24211807275699998
ACH-000890,0.0190627562517
ACH-000896,-0.20608913209199997
ACH-000898,0.0908451381477
ACH-000900,-0.271395414313
ACH-000901,-0.318768197982
ACH-000905,-0.0486308506729
ACH-000906,-0.14931323535399998
ACH-000907,-0.0752654359938
ACH-000910,-0.146358476159
ACH-000911,-0.138261482435
ACH-000912,-0.0880513631903
ACH-000913,-0.0262277846093
ACH-000915,-0.192912210308
ACH-000916,0.626041940087
ACH-000917,-0.236041288284
ACH-000921,-0.285197547791
ACH-000924,-0.155943575551
ACH-000926,-0.19398558645300001
ACH-000928,-0.00280688623779
ACH-000929,-0.112106315025
ACH-000932,-0.247910650339
ACH-000935,0.030809118542400003
ACH-000936,-0.0839394611115
ACH-000937,-0.0511247857365
ACH-000938,-0.275980322896
ACH-000939,-0.0919099157903
ACH-000941,-0.08806609001560001
ACH-000943,-0.25169676942200003
ACH-000946,-0.16537394892899998
ACH-000947,-0.0644996750946
ACH-000948,-0.07850951156569999
ACH-000950,-0.0533091540481
ACH-000953,-0.175742852016
ACH-000957,0.212198534418
ACH-000958,0.021972663522399998
ACH-000960,-0.16016309370999998
ACH-000963,-0.139368592563
ACH-000968,-0.26465290929900004
ACH-000969,-0.209702935396
ACH-000973,-0.142184804778
ACH-000974,-0.09682820892789999
ACH-000975,-0.130186424221
ACH-000976,-0.13692001203600002
ACH-000978,-0.04476255641080001
ACH-000980,-0.238598001329
ACH-000984,-0.290694588195
ACH-000986,-0.010196442973799999
ACH-000988,-0.213018669685
ACH-000993,-0.420188933016
ACH-000994,-0.09507968158010001
ACH-000996,-0.363003573506
ACH-001001,-0.0562003576954
ACH-001020,-0.0993890727576
ACH-001028,-0.272998273522
ACH-001031,0.020075868432
ACH-001038,-0.179767500808
ACH-001048,-0.10352312308499999
ACH-001050,-0.17731488346500002
ACH-001053,-0.130107147845
ACH-001054,-0.0395373897722
ACH-001061,-0.048624252865399994
ACH-001067,-0.25898193628800004
ACH-001075,0.2698102771
ACH-001096,-0.112269480226
ACH-001128,-0.34657029081
ACH-001134,-0.129791478806
ACH-001151,-0.107523184976
ACH-001163,-0.21582779549800002
ACH-001164,-0.141173487371
ACH-001173,-0.154307333898
ACH-001183,-0.14739902149
ACH-001184,0.00787308404817
ACH-001190,-0.0954785404195
ACH-001192,-0.13737774442
ACH-001193,-0.44318273411700004
ACH-001196,0.07855728687699999
ACH-001197,0.011743782759
ACH-001205,-0.10217192707699999
ACH-001211,-0.17079422574
ACH-001212,-0.131328208556
ACH-001228,-0.125788792893
ACH-001232,-0.032714406248
ACH-001239,-0.266739658316
ACH-001274,0.0168555740593
ACH-001275,-0.272298053137
ACH-001277,-0.18001469608399998
ACH-001278,0.0549463738114
ACH-001280,-0.144012632065
ACH-001283,-0.152056020209
ACH-001289,-0.140793284813
ACH-001295,-0.0334395139195
ACH-001300,-0.18197890888
ACH-001301,-0.200327381769
ACH-001302,0.33593730401699995
ACH-001303,0.0874349570918
ACH-001306,-0.07735411346439999
ACH-001318,-0.161712063149
ACH-001322,-0.147949957664
ACH-001328,-0.10340246234400001
ACH-001332,0.0428169791414
ACH-001333,-0.10787269624399999
ACH-001336,-0.150402459934
ACH-001340,-0.10098835632200001
ACH-001346,-0.117002971744
ACH-001353,-0.011815086576799999
ACH-001354,-0.305689292517
ACH-001367,-0.152330755758
ACH-001368,-0.173081643548
ACH-001374,-0.005476552581069999
ACH-001375,-0.365431667334
ACH-001377,-0.37482586371699994
ACH-001380,-0.140100057972
ACH-001391,-0.023246969945
ACH-001407,-0.132998407462
ACH-001408,-0.131528530395
ACH-001413,-0.124150401459
ACH-001430,-0.20995113575899998
ACH-001431,-0.20742011880300001
ACH-001450,-0.19747351590999998
ACH-001496,-0.078736831674
ACH-001500,-0.10805479589400001
ACH-001521,0.079681527663
ACH-001523,-0.074540120465
ACH-001532,-0.20238372688
ACH-001536,0.0292527646032
ACH-001550,-0.0802248690124
ACH-001552,-0.026326443314900003
ACH-001554,-0.09771755195710001
ACH-001645,-0.149387358145
ACH-001654,-0.07828414929239999
ACH-001715,-0.130641920288
ACH-001735,-0.135141579056
ACH-001736,-0.129734591265
ACH-001737,-0.15550680920499999
ACH-001740,-0.0694513984021
ACH-001745,-0.28903494714899997
ACH-001750,-0.122558820159
ACH-001765,-0.143679327666
ACH-001956,-0.24713268992600002
ACH-001957,-0.12722396654
