,DNASE2 (1777)
ACH-000004,-0.236487997431
ACH-000007,-0.22941074462400002
ACH-000009,-0.159895731619
ACH-000011,-0.044129850831500006
ACH-000012,-0.126932367048
ACH-000013,-0.324611538453
ACH-000014,-0.0464947075373
ACH-000015,-0.13722805814000003
ACH-000017,-0.11561080310699999
ACH-000018,-0.113445951084
ACH-000019,-0.495007457529
ACH-000021,-0.35346996534999997
ACH-000022,-0.0379244290625
ACH-000025,-0.297463307617
ACH-000028,-0.39553584347599996
ACH-000030,-0.175776397326
ACH-000035,-0.30850483419
ACH-000036,-0.08082734905330001
ACH-000037,-0.0549697576325
ACH-000039,-0.0330499910688
ACH-000040,-0.123439063325
ACH-000041,-0.22566767498399998
ACH-000042,-0.187748703259
ACH-000045,-0.313584590374
ACH-000047,-0.0646058991172
ACH-000052,-0.511223222217
ACH-000053,-0.0394044822505
ACH-000054,-0.24564768292599998
ACH-000055,-0.18281650322700002
ACH-000060,-0.20593241484000002
ACH-000067,-0.336067030645
ACH-000070,-0.289720646582
ACH-000075,-0.23223181840100002
ACH-000078,-0.0707845393853
ACH-000082,-0.0646517732849
ACH-000085,-0.165677804269
ACH-000086,-0.226904330377
ACH-000087,-0.0180278221824
ACH-000092,-0.207403031684
ACH-000095,-0.158607547632
ACH-000097,-0.0443342461599
ACH-000098,-0.28514197115
ACH-000099,-0.19025406011
ACH-000108,-0.200104352023
ACH-000113,-0.279083059192
ACH-000115,-0.484661015633
ACH-000116,-0.297409347375
ACH-000118,-0.24250638845699998
ACH-000120,-0.210513908381
ACH-000123,-0.22291295078099999
ACH-000127,-0.12963607522700002
ACH-000128,-0.384268298222
ACH-000132,-0.325982764486
ACH-000133,-0.40596489148599996
ACH-000137,-0.18211710394900002
ACH-000138,-0.23160391931699997
ACH-000142,-0.110914818894
ACH-000143,0.0177493894695
ACH-000146,-0.20879532370200002
ACH-000148,-0.07001021118489999
ACH-000150,-0.106261949967
ACH-000152,-0.33587002252899995
ACH-000153,-0.058571591442800004
ACH-000159,-0.143724839309
ACH-000160,-0.24382221350699998
ACH-000163,-0.6563343358179999
ACH-000167,-0.216699115518
ACH-000168,-0.209356392656
ACH-000169,-0.0485757162147
ACH-000178,-0.16156276618100002
ACH-000182,-0.21135924388900001
ACH-000183,-0.169786070678
ACH-000188,-0.285630951306
ACH-000189,-0.140364106264
ACH-000190,-0.340661711461
ACH-000198,-0.057077522706699996
ACH-000204,-0.28176137159200004
ACH-000206,-0.054635104610699994
ACH-000207,-0.0374709896516
ACH-000211,-0.228759266462
ACH-000215,-0.103605145749
ACH-000221,-0.103835432852
ACH-000222,-0.09976223185010001
ACH-000223,-0.180038770319
ACH-000226,-0.039155812552699995
ACH-000227,-0.129316834238
ACH-000228,-0.714917606096
ACH-000231,0.017412350288799998
ACH-000232,-0.0699914415473
ACH-000233,-0.195008062483
ACH-000234,-0.211093979262
ACH-000235,-0.286212893633
ACH-000237,-0.24355288545499998
ACH-000238,0.0395885712978
ACH-000243,-0.359378466013
ACH-000244,-0.0688680128511
ACH-000246,-0.161660315041
ACH-000248,-0.15302813149
ACH-000250,-0.11759442242999998
ACH-000251,-0.47607200583000003
ACH-000253,-0.314169960348
ACH-000255,-0.156486555239
ACH-000256,-0.18046149244000004
ACH-000257,-0.0202701407838
ACH-000258,0.0318279475432
ACH-000259,-0.099248090417
ACH-000260,-0.152350722791
ACH-000261,-0.17690246165999998
ACH-000262,-0.049094487506
ACH-000263,-0.310221997914
ACH-000264,-0.00302194242216
ACH-000265,-0.0979864045184
ACH-000266,-0.142855552033
ACH-000272,-0.203679119371
ACH-000273,-0.177120130602
ACH-000274,-0.0629448324404
ACH-000277,-0.0459558371856
ACH-000278,-0.206979932571
ACH-000279,0.0017840206003199998
ACH-000280,-0.18682206759599998
ACH-000281,-0.19060340482500002
ACH-000288,-0.0289369549205
ACH-000291,-0.10597698462
ACH-000293,-0.224970112745
ACH-000294,-0.164010966692
ACH-000295,-0.505498375398
ACH-000296,-0.27502829144499996
ACH-000302,-0.42051438814900005
ACH-000304,-0.274480151139
ACH-000307,-0.17738052860999998
ACH-000308,-0.135991764184
ACH-000310,-0.146639042108
ACH-000311,-0.07861553161710001
ACH-000312,-0.155738752039
ACH-000315,-0.0550657650766
ACH-000316,0.07528865155960002
ACH-000317,-0.227532037538
ACH-000318,-0.301832578692
ACH-000319,-0.24106058259399998
ACH-000320,-0.245473278464
ACH-000322,-0.157471044655
ACH-000323,-0.13295668046599998
ACH-000324,-0.154152885876
ACH-000329,-0.0142983596465
ACH-000330,-0.021510532508099995
ACH-000331,-0.07872157758
ACH-000332,-0.273590367367
ACH-000334,-0.109849188367
ACH-000335,-0.414525784251
ACH-000336,-0.159272993843
ACH-000337,-0.117610045258
ACH-000339,-0.15576133122000002
ACH-000341,-0.266709583776
ACH-000348,-0.40808705883699997
ACH-000350,-0.13127578427699998
ACH-000352,-0.14175187184000002
ACH-000356,-0.272126936857
ACH-000361,-0.320079915808
ACH-000362,-0.121898097118
ACH-000363,-0.224477274778
ACH-000364,-0.410585700225
ACH-000365,0.0568808157866
ACH-000366,-0.118676894682
