,NOL11 (25926)
ACH-000004,-0.6819673698919999
ACH-000007,-0.600706009309
ACH-000009,-0.636079583831
ACH-000011,-0.539475934986
ACH-000012,-0.616302686999
ACH-000013,-0.49020264341200004
ACH-000014,-0.7931952067170001
ACH-000015,-0.7632475761929999
ACH-000017,-0.744856660366
ACH-000018,-0.630707433279
ACH-000019,-0.9493257271109999
ACH-000021,-0.647448324718
ACH-000022,-0.957037776424
ACH-000025,-0.627187039801
ACH-000028,-0.7316623967829999
ACH-000030,-0.638713211323
ACH-000035,-0.557815223217
ACH-000036,-0.895126852075
ACH-000037,-0.8470556589849999
ACH-000039,-0.670696424414
ACH-000040,-0.621756021748
ACH-000041,-0.7088711642739999
ACH-000042,-0.618598057345
ACH-000045,-0.926404155835
ACH-000047,-0.597742614068
ACH-000052,-0.9720841805689999
ACH-000053,-0.8365957065909999
ACH-000054,-0.943072450455
ACH-000055,-0.47122649053099996
ACH-000060,-0.577454768838
ACH-000067,-0.688274126309
ACH-000070,-0.666995301927
ACH-000075,-0.816104748598
ACH-000078,-0.602832210732
ACH-000082,-1.04734703242
ACH-000085,-0.671685476267
ACH-000086,-0.65271687667
ACH-000087,-0.824353031674
ACH-000092,-0.7615520854919999
ACH-000095,-0.7758358568029999
ACH-000097,-0.643083985786
ACH-000098,-0.7681630933570001
ACH-000099,-0.640956540152
ACH-000108,-0.613569559415
ACH-000113,-0.825554409123
ACH-000115,-0.8311628559909999
ACH-000116,-0.45637362356600003
ACH-000118,-0.467248824231
ACH-000120,-0.49360562073299996
ACH-000123,-0.641123148457
ACH-000127,-0.404202556558
ACH-000128,-0.8650871476530001
ACH-000132,-0.437592371312
ACH-000133,-0.613212238448
ACH-000137,-0.68364742707
ACH-000138,-0.796594902292
ACH-000142,-0.699621806478
ACH-000143,-0.40637191680600004
ACH-000146,-0.787655509354
ACH-000148,-0.694263263891
ACH-000150,-0.624912814525
ACH-000152,-0.869181741327
ACH-000153,-0.8598251576929999
ACH-000159,-0.589603335915
ACH-000160,-0.680745600047
ACH-000163,-0.6685140574289999
ACH-000167,-0.8985442695970001
