,HIRA (7290)
ACH-000277,-1.11933670688
ACH-000278,-1.0507178017799998
ACH-000279,-0.8647008903569999
ACH-000280,-0.7506085850349999
ACH-000281,-1.23640007001
ACH-000288,-0.623693472718
ACH-000291,-0.5343312385600001
ACH-000293,-1.31773661719
ACH-000294,-0.82731204559
ACH-000295,-0.721717303826
ACH-000296,-1.49245872894
ACH-000302,-1.1168007752
ACH-000304,-1.05916237816
ACH-000307,-0.6927199890569999
ACH-000308,-0.8624084288689999
ACH-000310,-0.7798399158079999
ACH-000311,-0.8949364203560001
ACH-000312,-1.0325529129000002
ACH-000315,-1.3683367975100003
ACH-000316,-1.38763849863
ACH-000317,-0.5396722211
ACH-000318,-0.73013797568
ACH-000319,-1.1913082165100002
ACH-000320,-0.844719656774
ACH-000322,-1.08348872526
ACH-000323,-1.14627168366
ACH-000324,-1.11338504997
ACH-000329,-0.601962125016
ACH-000330,-1.25610653903
ACH-000331,-0.984121128179
ACH-000332,-0.810755480574
ACH-000334,-1.2483579954200001
ACH-000335,-0.884393877816
ACH-000336,-1.0120188950799998
ACH-000337,-0.6628873384880001
ACH-000339,-0.630784203757
ACH-000341,-0.533474480631
ACH-000348,-0.646078750989
ACH-000350,-0.9564138138070001
ACH-000352,-1.58365079294
ACH-000356,-1.20237094484
ACH-000361,-0.966978786948
ACH-000362,-1.23890873045
ACH-000363,-0.852953790161
ACH-000364,-1.3003649777500002
ACH-000365,-0.6838448565590001
ACH-000366,-0.7749308674809999
ACH-000368,-1.11631553683
ACH-000374,-1.11194952601
ACH-000375,-1.0463115884999998
ACH-000376,-0.936863074101
ACH-000381,-0.784757718089
ACH-000383,-0.907809719167
ACH-000387,-0.823569616017
ACH-000389,-1.11666041941
ACH-000390,-0.968592373101
ACH-000393,-1.1120500895899998
ACH-000395,-1.3864567227000002
ACH-000397,-0.810322288169
ACH-000401,-1.2059377929700001
ACH-000402,-0.9663952010700001
ACH-000403,-0.650378697599
ACH-000404,-0.915028070977
ACH-000406,-0.8798989219490001
ACH-000407,-0.671127876452
ACH-000408,-1.58843186055
ACH-000410,-1.3725240000799999
ACH-000411,-0.80999844648
ACH-000414,-1.18460900346
ACH-000415,-1.0151167411
ACH-000416,-0.700039489996
ACH-000420,-0.473627045427
ACH-000421,-1.16694328952
ACH-000424,-0.782293582428
ACH-000425,-1.3361280689700001
ACH-000426,-1.26465407193
ACH-000427,-0.963467883269
ACH-000433,-0.742143273466
ACH-000436,-1.14119389969
ACH-000444,-1.1269798350799998
ACH-000445,-1.2234855021
ACH-000448,-0.982440420369
ACH-000450,-0.9901528967319999
ACH-000452,-0.594553209194
ACH-000454,-1.10020062129
ACH-000458,-0.959952431171
ACH-000459,-1.2694677802
ACH-000460,-1.01344109463
ACH-000461,-1.65950145461
ACH-000463,-0.670339045962
ACH-000464,-1.00560080895
ACH-000466,-0.857369540296
ACH-000467,-1.00043564331
ACH-000468,-1.7636338357499999
ACH-000469,-1.08761084866
ACH-000470,-1.35935436775
ACH-000471,-1.55956081854
ACH-000472,-0.77666827806
ACH-000473,-0.5977014766359999
ACH-000475,-0.9369842855
ACH-000476,-0.911437905467
ACH-000477,-1.14026960334
ACH-000480,-0.552801636633
ACH-000481,-0.5178920755399999
ACH-000483,-1.17146260995
ACH-000484,0.14069068896
ACH-000485,-1.15224221725
ACH-000486,-1.1374141753
ACH-000487,-0.8841467184080001
ACH-000488,-0.66686582055
ACH-000490,-1.18047599043
ACH-000491,-0.593644208845
ACH-000495,-0.881930303258
ACH-000496,-0.764950515357
ACH-000499,-0.778368326771
ACH-000500,-0.7699360778919999
ACH-000502,-1.0808148854200001
ACH-000503,-1.30306182156
ACH-000505,-0.74366535499
ACH-000507,-0.686494621341
ACH-000510,-0.6598665620499999
ACH-000511,-0.90491693847
ACH-000512,-1.46030502956
ACH-000516,-1.14046706513
ACH-000517,-0.955870067275
ACH-000518,-0.71190878296
ACH-000520,-0.5139335988699999
ACH-000521,-1.07289551346
ACH-000522,-1.2184940590100002
ACH-000524,-1.0428562426399999
ACH-000527,-1.06561206063
ACH-000528,-1.1298072689899998
ACH-000537,-0.915726025307
ACH-000541,-0.892622400528
ACH-000542,-0.5379323496899999
ACH-000544,-0.697277917105
ACH-000545,-0.699615206379
ACH-000547,-0.7542178222229999
ACH-000548,-0.986168697015
ACH-000549,-0.906984908081
ACH-000550,-0.7330468164049999
ACH-000552,-1.16349165526
ACH-000556,-0.965823802623
ACH-000557,-0.664494436196
ACH-000570,-0.926236864527
ACH-000571,-1.2251089250799998
ACH-000573,-0.810026755952
ACH-000576,-0.501324554453
ACH-000580,-1.21077530697
ACH-000584,-1.0171592149700002
ACH-000585,-1.0713858480299998
ACH-000588,-0.9269002016700001
ACH-000589,-1.0010845857600001
ACH-000591,-0.522346762345
ACH-000593,-0.769527193613
ACH-000600,-1.16485160537
ACH-000601,-0.982009185487
ACH-000604,-0.718943798691
ACH-000605,-0.907502986542
ACH-000606,-0.718617748326
ACH-000608,-0.533289132366
ACH-000614,-0.213533115185
ACH-000616,-1.01096024146
ACH-000618,-0.751454987501
ACH-000619,-1.1542917721600001
ACH-000620,-1.37726031149
ACH-000621,-0.329276992155
ACH-000622,-1.02451416562
ACH-000623,-1.02334693921
ACH-000624,-1.04437082794
ACH-000627,-0.8581795312520001
ACH-000630,-1.2044405093200001
ACH-000632,-1.22901494771
ACH-000633,-1.10767122948
ACH-000637,-0.601181271725
ACH-000638,-1.2779957956399999
ACH-000646,-1.19555581421
ACH-000647,-0.698615174121
ACH-000648,-0.356426174049
ACH-000649,-0.89780323377
ACH-000651,-0.835305731668
ACH-000652,-0.613409429304
ACH-000653,-0.918037638737
ACH-000657,-0.885131618549
ACH-000658,-0.952956802666
ACH-000661,-1.17695496985
ACH-000662,-1.13527431887
ACH-000663,-0.6652643791489999
ACH-000665,-0.933910866964
ACH-000671,-0.674611614213
ACH-000673,-0.987435995778
ACH-000676,-1.44727558517
ACH-000677,-0.47879748745800005
ACH-000681,-1.1805824114599999
ACH-000682,-0.9648140539290001
ACH-000683,-0.65233130829
ACH-000684,-1.3843489308399999
ACH-000688,-1.2637532804
ACH-000693,-0.952729638565
ACH-000694,-0.845571821476
ACH-000695,-0.636070842727
ACH-000696,-0.81175648353
ACH-000697,-1.27570290748
ACH-000699,-0.363255803841
ACH-000701,-0.982499619639
ACH-000706,-1.12588576231
ACH-000711,-0.698025072076
ACH-000713,-0.796538124051
ACH-000714,-0.9229292413689999
ACH-000718,-0.855190540101
ACH-000720,-0.713900668917
ACH-000721,-1.3180050267399999
ACH-000724,-1.19846026807
ACH-000725,-0.7662916589219999
ACH-000732,-0.961079703652
ACH-000734,-1.05847813847
ACH-000735,-0.808792776312
ACH-000736,-0.750409342982
ACH-000738,-0.522629727273
ACH-000746,-1.06266235864
ACH-000747,-1.09301644602
ACH-000748,-0.730829302605
ACH-000753,-1.18768906879
ACH-000756,-1.1435360718799998
ACH-000757,-1.08833281187
ACH-000758,-0.84062030428
ACH-000760,-0.508017022937
ACH-000763,-0.456591230279
ACH-000764,-0.630362076439
ACH-000765,-1.2117291236299998
ACH-000766,-1.29888623067
ACH-000767,-0.879371509135
ACH-000768,-1.24860862698
ACH-000769,-0.8591911313160001
ACH-000770,-0.985775800625
ACH-000771,-0.632887090168
ACH-000773,-0.12004396716900001
ACH-000776,-1.20755271925
ACH-000777,-1.0619903261
ACH-000778,-1.13876998514
ACH-000781,-1.0527445918
ACH-000782,-0.633021540252
ACH-000783,-1.6405797959000001
ACH-000784,-0.548710730504
ACH-000785,-0.72756208698
ACH-000787,-1.03717232851
ACH-000788,-1.14028935834
ACH-000791,-1.1151945908299998
ACH-000792,-0.913772881136
ACH-000794,-1.0582709213500001
ACH-000796,-0.518863943729
ACH-000799,-1.05867407937
ACH-000800,-1.09500288253
ACH-000802,-1.1317551905399998
ACH-000804,-1.3418560701200002
ACH-000805,-1.01749742361
ACH-000809,-1.0355161015799998
ACH-000810,-1.21335174264
ACH-000811,-0.673616377085
ACH-000817,-0.394949798073
ACH-000819,-0.96052457957
ACH-000820,-0.804086933494
ACH-000821,-0.955669251384
ACH-000822,-0.402287011365
ACH-000823,-0.521921217428
ACH-000824,-0.560934200224
ACH-000827,-1.17254392279
ACH-000829,-0.770487204424
ACH-000831,-1.082430185
ACH-000832,-0.9713847490399999
ACH-000833,-1.1362086397700002
ACH-000834,-0.8603253566050001
ACH-000835,-0.9621013706389999
ACH-000836,-0.298237820807
ACH-000837,-1.0240063469399998
ACH-000838,-0.816359572602
ACH-000839,-0.9939727605099999
ACH-000840,-1.3791248243399998
ACH-000841,-1.27111075923
ACH-000843,-1.20163493932
ACH-000846,-0.959104995942
ACH-000847,-1.06720220355
ACH-000848,-0.7794855229009999
ACH-000849,-0.090955750852
ACH-000851,-1.1278171611399999
ACH-000855,-0.6126028451860001
ACH-000856,-1.22372165899
ACH-000858,-1.12678892323
ACH-000859,-0.9330505033959999
ACH-000861,-1.21982251468
ACH-000862,-0.498674748247
ACH-000865,-0.727448435263
ACH-000866,-1.3614357536700001
ACH-000867,-0.640079588973
ACH-000869,-0.851715277013
ACH-000872,-1.03341454956
ACH-000873,-1.28235573967
ACH-000876,-1.0496415915200001
ACH-000878,-0.7244303845190001
ACH-000880,-0.274820590742
ACH-000881,-0.593602021155
ACH-000882,-0.388556335907
ACH-000884,-0.598462960973
ACH-000885,-1.13893541865
ACH-000887,-1.1321161716099999
ACH-000888,-1.21339918612
ACH-000889,-1.11213473017
ACH-000890,-1.5712985612
ACH-000896,-0.810177959067
ACH-000898,-0.932761050223
ACH-000900,-1.28426647293
ACH-000901,-0.7430018465520001
ACH-000905,-1.1404288873100001
ACH-000906,-0.43564706124700003
ACH-000907,-1.04962146692
ACH-000910,-1.2035636786700001
ACH-000911,-0.9330530661650001
ACH-000912,-1.4496019659900001
ACH-000913,-1.3574072554499998
ACH-000915,-0.7657669922239999
ACH-000916,-1.0186534697399998
ACH-000917,-0.9978752538169999
ACH-000921,-1.31407210453
ACH-000924,-0.46733623077200004
ACH-000926,-1.18961974375
ACH-000928,-0.669983269659
ACH-000929,-0.667754034512
ACH-000932,-0.8331269860130001
ACH-000935,-1.14596760537
ACH-000936,-0.959675071679
ACH-000937,-1.16204758002
ACH-000938,-1.06513500795
ACH-000939,-0.583522525866
ACH-000941,-0.9300478706149999
ACH-000943,-0.9886689811480001
ACH-000946,-0.705176920844
ACH-000947,-1.3036678166700002
ACH-000948,-0.858835757214
ACH-000950,-1.08708628231
ACH-000953,-1.10430715038
ACH-000957,-1.56686992669
ACH-000958,-0.933441862317
ACH-000960,-0.769431711078
ACH-000963,-0.896794403871
ACH-000968,-1.2704826011900001
ACH-000969,-0.7477170941779999
ACH-000973,-0.6982747168350001
ACH-000974,-0.333089586472
ACH-000975,-0.964583092179
ACH-000976,-1.0864197929700001
ACH-000978,-0.5688178393559999
ACH-000980,-0.40006098509300003
ACH-000984,-0.327274147281
ACH-000986,-1.24236730758
ACH-000988,-0.703929219493
ACH-000993,-0.731158726092
ACH-000994,-0.828750098126
ACH-000996,-0.869095558478
ACH-001001,-0.450455584148
ACH-001020,-0.520323146889
ACH-001028,-0.850653163673
ACH-001031,-1.44130375215
ACH-001038,-1.13680938511
ACH-001048,-0.641421143124
ACH-001050,-1.37879697386
ACH-001053,-1.17333583912
ACH-001054,-0.9605134441509999
ACH-001061,-0.8687718498289999
ACH-001067,-1.2533426466700002
ACH-001075,-0.8864348874410001
ACH-001096,-1.0659923066700001
ACH-001128,0.249382203146
ACH-001134,-0.65333498227
ACH-001151,-0.435268170144
ACH-001163,-0.42459862708400004
ACH-001164,-0.460180042899
ACH-001173,-1.16271975687
ACH-001183,-0.484489184291
ACH-001184,-1.15195011426
ACH-001190,-1.40745490447
ACH-001192,-0.515390814565
ACH-001193,-0.619179733328
ACH-001196,-0.62629293024
ACH-001197,-1.11811386282
ACH-001205,-1.00129777726
ACH-001211,-0.555741934215
ACH-001212,-1.22136757539
ACH-001228,-0.368487023345
ACH-001232,-0.833756000104
ACH-001239,-1.26414783373
ACH-001274,-0.8882716375190001
ACH-001275,-1.26153925707
ACH-001277,-1.0522125917899998
ACH-001278,-1.2890188279
ACH-001280,-1.12714124475
ACH-001283,-0.278514602098
ACH-001289,-1.44055967118
ACH-001295,-1.03294093597
ACH-001300,-1.15104200924
ACH-001301,-1.1858092868899999
ACH-001302,-0.7796685996430001
ACH-001303,-1.37752727211
ACH-001306,-0.707810001878
ACH-001318,-1.08110698055
ACH-001322,-0.753841746345
ACH-001328,-0.652289049957
ACH-001332,-0.8448303715700001
ACH-001333,-1.20231879775
ACH-001336,-0.989287661471
ACH-001340,-1.24035619667
ACH-001346,-1.0775760306
ACH-001353,-0.984103758372
ACH-001354,-1.27687120206
ACH-001367,-1.23138930316
ACH-001368,-1.08622306267
ACH-001374,-1.1781489468000002
ACH-001375,-1.20035384743
ACH-001377,-1.01691584941
ACH-001380,-0.868208536014
ACH-001391,-0.9754585090379999
ACH-001407,-0.596507058071
ACH-001408,-1.24625961279
ACH-001413,-0.910092138658
ACH-001430,-0.939079427714
ACH-001431,-1.09842286691
ACH-001450,-0.947001794404
ACH-001496,-0.878326743264
ACH-001500,-0.64659973593
ACH-001521,-1.29916527421
ACH-001523,-0.8291870533619999
ACH-001532,-1.31079097829
ACH-001536,-1.0909561938799999
ACH-001550,-0.31330917858
ACH-001552,-0.5611752597249999
ACH-001554,-0.912696066767
ACH-001645,-0.778660504414
ACH-001654,-0.962776587166
ACH-001715,-1.40725006926
ACH-001735,-0.8987306528839999
ACH-001736,-1.0697171444700002
ACH-001737,-0.0697725736005
ACH-001740,-1.36300455479
ACH-001745,-1.08853092432
ACH-001750,-1.0941454417299998
ACH-001765,-1.21393003815
ACH-001956,-1.1264269350700002
ACH-001957,-0.8661527610240001
