,CC2D2A (57545)
ACH-000004,-0.11323010510999999
ACH-000007,0.0630209232588
ACH-000009,-0.101633065133
ACH-000011,-0.0853134647802
ACH-000012,-0.113402939997
ACH-000013,0.019904523844000002
ACH-000014,0.147705326643
ACH-000015,0.053493279276800004
ACH-000017,-0.119765737054
ACH-000018,0.0015043878278699998
ACH-000019,-0.0177871643927
ACH-000021,0.0410865368788
ACH-000022,-0.016701700195799998
ACH-000025,0.09938653660260001
ACH-000028,0.10194620585799999
ACH-000030,-0.047196587111800005
ACH-000035,0.21749492397
ACH-000036,-0.150467636395
ACH-000037,0.010517122516
ACH-000039,-0.151415061561
ACH-000040,0.00295699298053
ACH-000041,-0.044549946976300006
ACH-000042,-0.0298917995181
ACH-000045,0.0858396390549
ACH-000047,0.08534241849739999
ACH-000052,-0.0807583180413
ACH-000053,0.0160334032279
ACH-000054,0.05548286628600001
ACH-000055,0.209858935922
ACH-000060,-0.029262530374400002
ACH-000067,0.00973642980808
ACH-000070,0.127845609727
ACH-000075,0.0885641180043
ACH-000078,0.0351114891585
ACH-000082,-0.0386365407358
ACH-000085,-0.027173835117599996
ACH-000086,0.04256866336540001
ACH-000087,0.335246245984
ACH-000092,-0.05855585303309999
ACH-000095,-0.06501941054169999
ACH-000097,-0.0176296417499
ACH-000098,0.161090138997
ACH-000099,-0.0880076311477
ACH-000108,-0.00558981058537
ACH-000113,0.0802197886333
ACH-000115,0.142446960184
ACH-000116,-0.0183605938195
ACH-000118,-0.139773166272
ACH-000120,-0.0199318851237
ACH-000123,-0.0525789280077
ACH-000127,-0.00429184743739
ACH-000128,0.09288555821969999
ACH-000132,-0.054968673272599994
ACH-000133,0.0287313850345
ACH-000137,-0.06389471489819999
ACH-000138,0.0534847885585
ACH-000142,-0.00967149606342
ACH-000143,-0.0110742673173
ACH-000146,-0.13020933039899998
ACH-000148,-0.00635795836591
ACH-000150,-0.00055012474467
ACH-000152,0.015250529961299998
ACH-000153,0.0993485416304
ACH-000159,0.08577961504039999
ACH-000160,-0.026285282705900002
ACH-000163,0.0495048181999
ACH-000167,-0.09778445223
ACH-000168,-0.0150626691362
ACH-000169,0.046047986285100005
ACH-000178,-0.132623968588
ACH-000182,-0.13363828875999997
ACH-000183,-0.0123729329687
ACH-000188,-0.0391741288947
ACH-000189,0.0792387768948
ACH-000190,-0.0798541982837
ACH-000198,0.126922411253
ACH-000204,0.060400700674900006
ACH-000206,-0.019084718458200003
ACH-000207,0.366330845427
ACH-000211,0.0120185326614
ACH-000215,-0.0454943552058
ACH-000221,0.0965795226063
ACH-000222,-0.101915386292
ACH-000223,-0.100778585075
ACH-000226,0.0368816568159
ACH-000227,-0.19220020586
ACH-000228,-0.14891920473099998
ACH-000231,-0.0676572552534
ACH-000232,0.0647007100017
ACH-000233,-0.0191273796322
ACH-000234,-0.0708986926227
ACH-000235,-0.035811189913199995
ACH-000237,-0.0394790994812
ACH-000238,-0.0713129869908
ACH-000243,0.011675585278100002
ACH-000244,0.254429924933
ACH-000246,-0.0416199770326
ACH-000248,0.0774654055929
ACH-000250,-0.0429453552541
ACH-000251,0.0851427345922
ACH-000253,0.0223213845778
ACH-000255,0.0694438529511
ACH-000256,0.0284751256403
ACH-000257,0.204920745196
ACH-000258,-0.315442376565
ACH-000259,-0.0381407127101
ACH-000260,-0.0648069416127
ACH-000261,-0.09304864400589999
ACH-000262,0.093023833827
ACH-000263,-0.21956874973
ACH-000264,-0.053188990743699996
ACH-000265,0.0427512763807
ACH-000266,-0.06430722415330001
ACH-000272,-0.134749954889
ACH-000273,-0.0590881186599
ACH-000274,-0.0608678365219
ACH-000277,0.0152398753194
ACH-000278,-0.164694138563
ACH-000279,-0.196791427047
ACH-000280,0.0105981387571
ACH-000281,-0.00708218268344
ACH-000288,-0.10054929628900001
ACH-000291,0.11978763605000001
ACH-000293,-0.120245197074
ACH-000294,0.0641179689586
ACH-000295,0.052829879705600005
ACH-000296,-0.0548581351841
ACH-000302,-0.00943777953844
ACH-000304,-0.042554369843
ACH-000307,0.09633071171910002
ACH-000308,-0.0526330913829
ACH-000310,-0.253491626733
ACH-000311,-0.12380072971799999
ACH-000312,-0.121685599123
ACH-000315,-0.0283365203004
ACH-000316,0.10585296827299999
ACH-000317,0.0388552554178
ACH-000318,0.0315530250145
ACH-000319,0.052152687337
ACH-000320,-0.0951871160465
ACH-000322,0.0348730029375
ACH-000323,-0.107885285284
ACH-000324,-0.10553913133
ACH-000329,-0.09356420082830001
ACH-000330,-0.10764193673599999
ACH-000331,0.021384218599099995
ACH-000332,0.022707100516
ACH-000334,0.298351132545
ACH-000335,0.087158904405
ACH-000336,0.0914163059967
ACH-000337,-0.008848472862379999
ACH-000339,-0.0875920764718
ACH-000341,-0.12422733339400001
ACH-000348,-0.0619146192526
ACH-000350,-0.0508584617485
ACH-000352,0.0803076448921
ACH-000356,-0.00521391445429
ACH-000361,0.105764995332
ACH-000362,-0.05331484826190001
ACH-000363,0.015967459274
ACH-000364,0.0179716852049
ACH-000365,-0.09459683050869999
ACH-000366,-0.08607767446499999
ACH-000368,-0.0195848523079
ACH-000374,0.037267326562099995
ACH-000375,0.0063005037283699996
ACH-000376,-0.08681231386539999
ACH-000381,-0.05302826584530001
ACH-000383,0.00974901371289
ACH-000387,0.0725626795165
ACH-000389,-0.0618449772778
ACH-000390,0.023958786803599995
ACH-000393,-0.0762060936161
ACH-000395,0.156216385692
ACH-000397,-0.0487644196732
ACH-000401,0.053675120125199996
ACH-000402,0.127588560584
ACH-000403,0.007572186223729999
ACH-000404,0.00476670267262
ACH-000406,-0.013411709771
ACH-000407,0.23028734188900002
ACH-000408,0.16958256419300002
ACH-000410,-0.0653234261745
ACH-000411,0.056497056849600005
ACH-000414,-0.119380908794
ACH-000415,-0.0835895801982
ACH-000416,0.050373973000300006
ACH-000420,-0.052050980550499996
ACH-000421,-0.0801479514997
ACH-000424,-0.137920447952
ACH-000425,-0.0127563075268
ACH-000426,-0.09282439337210001
ACH-000427,0.055743762604800004
ACH-000433,-0.033751814169099996
ACH-000436,0.0453413338944
ACH-000444,0.0613821770907
ACH-000445,0.0751049310385
ACH-000448,-0.0639924487637
ACH-000450,-0.172066055291
ACH-000452,-0.08783839429680002
ACH-000454,0.0551091612194
ACH-000458,0.0373640641616
ACH-000459,0.052992798503599996
ACH-000460,-0.0297709052083
ACH-000461,-0.018495272971799998
ACH-000463,-0.0568972789722
ACH-000464,-0.101242820533
ACH-000466,0.044037552833900005
ACH-000467,0.031611542904099996
ACH-000468,-0.0015111563154500001
ACH-000469,-0.112794684997
ACH-000470,-0.026163401450499998
ACH-000471,-0.0163291274896
ACH-000472,-0.006302103142839999
ACH-000473,-0.107544449761
ACH-000475,-0.08490959312060001
ACH-000476,0.105174805486
ACH-000477,-0.154575209534
