,OVOL1 (5017)
ACH-000004,0.23880366548300003
ACH-000007,-0.347411934303
ACH-000009,0.326826792975
ACH-000011,0.0670225133224
ACH-000012,0.039463111243599996
ACH-000013,0.16588661462200002
ACH-000014,0.109052751986
ACH-000015,0.18016257160799998
ACH-000017,-0.024043092132099996
ACH-000018,-0.10781133305299999
ACH-000019,0.0201179707358
ACH-000021,0.206269317571
ACH-000022,0.397410263862
ACH-000025,0.290367085852
ACH-000028,-0.0251227312469
ACH-000030,0.0674497674567
ACH-000035,0.16195119503799998
ACH-000036,0.0175496592192
ACH-000037,-0.0356127454684
ACH-000039,0.469665336448
ACH-000040,-0.023255982588900003
ACH-000041,0.265455091092
ACH-000042,0.17107890832800002
ACH-000045,-0.00342853026939
ACH-000047,0.08048231063339999
ACH-000052,-0.00603485175514
ACH-000053,0.200993034779
ACH-000054,0.10580469105200001
ACH-000055,0.31824040050700003
ACH-000060,0.11161745196699999
ACH-000067,0.19806198854
ACH-000070,0.15550085212099998
ACH-000075,-0.109783064545
ACH-000078,0.311146755136
ACH-000082,0.11531471128799999
ACH-000085,0.281795492757
ACH-000086,-0.00410282146848
ACH-000087,0.158895048952
ACH-000092,0.0152265653283
ACH-000095,0.194845403585
ACH-000097,0.12289286480900001
ACH-000098,0.0974410719657
ACH-000099,0.22943972757199999
ACH-000108,0.277211046853
ACH-000113,0.167211786249
ACH-000115,-0.00425857964727
ACH-000116,0.191121129161
ACH-000118,0.08173954012960001
ACH-000120,0.17700843430100002
ACH-000123,0.148724777318
ACH-000127,0.22721688945799998
ACH-000128,0.21928464006999998
ACH-000132,0.206998103757
ACH-000133,0.0734336981727
ACH-000137,-0.06920038385419999
ACH-000138,0.16800771398699998
ACH-000142,-0.0345818824479
ACH-000143,0.22399654507800001
ACH-000146,0.226738838457
ACH-000148,0.172740018392
ACH-000150,0.205492075337
ACH-000152,0.054809057140499995
ACH-000153,0.177436492479
ACH-000159,0.130042069409
ACH-000160,0.0813741693513
ACH-000163,0.0826216643948
ACH-000167,0.465676134126
ACH-000168,-0.843914543401
ACH-000169,0.118905007519
ACH-000178,0.255881640893
ACH-000182,0.335427718981
ACH-000183,0.11162123627800001
ACH-000188,-0.010302346197799999
ACH-000189,0.237250729533
ACH-000190,0.273314141174
ACH-000198,0.137561991366
ACH-000204,0.531526584397
ACH-000206,0.118228657299
ACH-000207,0.202952690488
ACH-000211,0.186802217509
ACH-000215,0.13893626959799998
ACH-000221,0.13828700496
ACH-000222,0.279414875202
ACH-000223,0.35296736262199996
ACH-000226,0.19524627217999999
ACH-000227,0.159992811224
ACH-000228,0.0507454240926
ACH-000231,0.171736238343
ACH-000232,0.24507009994600001
ACH-000233,0.04523541648130001
ACH-000234,0.136954028742
ACH-000235,0.137609586632
ACH-000237,0.149252051939
ACH-000238,0.0353188271096
ACH-000243,0.27218837552499997
ACH-000244,0.137389392811
ACH-000246,0.18665610318599998
ACH-000248,0.0698200875528
ACH-000250,0.164549496348
ACH-000251,0.147523542931
ACH-000253,0.18426370775400003
ACH-000255,-0.0234357984263
ACH-000256,-0.183334807736
ACH-000257,0.152824225736
ACH-000258,0.150116273488
ACH-000259,0.24539561695
ACH-000260,0.182284758168
ACH-000261,0.100521167157
ACH-000262,0.0248687001727
ACH-000263,0.20272446501400002
ACH-000264,0.10363483053200001
ACH-000265,0.327072176906
ACH-000266,0.236562671491
ACH-000272,0.270663217204
ACH-000273,0.150107650403
ACH-000274,0.16933072854200001
ACH-000277,0.430042383553
ACH-000278,0.200959581213
ACH-000279,0.0817720967698
ACH-000280,0.190682419312
ACH-000281,0.251093586886
ACH-000288,-0.07563897111939999
ACH-000291,0.30194857825
ACH-000293,0.16182363799900001
ACH-000294,0.138892777369
ACH-000295,0.152598605352
ACH-000296,0.23373847149799998
ACH-000302,0.09860714112199999
ACH-000304,0.043020311472699996
ACH-000307,0.144753187887
ACH-000308,0.217297040356
ACH-000310,0.38829111623
ACH-000311,0.242168962317
ACH-000312,0.19263595903900002
ACH-000315,0.138237748165
ACH-000316,-0.11901227343599999
ACH-000317,0.07593206755
ACH-000318,0.00778527748323
ACH-000319,-0.0971712928734
ACH-000320,0.378500310126
ACH-000322,0.180408299779
ACH-000323,0.30544566985599997
ACH-000324,0.204890910466
ACH-000329,0.199486512161
ACH-000330,0.40872184582800003
ACH-000331,0.0186508817298
ACH-000332,0.320613342591
ACH-000334,0.253816264058
ACH-000335,0.035828697345699996
ACH-000336,-0.0110758280089
ACH-000337,0.0776249871274
ACH-000339,0.172265983852
ACH-000341,0.0593181422576
ACH-000348,0.150181092195
ACH-000350,0.328161934396
ACH-000352,0.102414513441
ACH-000356,0.245040046595
ACH-000361,0.351739763572
ACH-000362,0.129316219113
ACH-000363,0.17156582241300003
ACH-000364,-0.07819360478410001
ACH-000365,0.048846618187499996
ACH-000366,0.107012206468
ACH-000368,0.0673928930546
ACH-000374,0.022937741542199998
ACH-000375,0.0492559862544
ACH-000376,0.135933064429
ACH-000381,0.19551145703899997
ACH-000383,0.0604428418381
ACH-000387,0.250142082434
ACH-000389,0.307577038286
ACH-000390,0.148746393814
ACH-000393,0.014467122971299998
ACH-000395,0.0811656423239
ACH-000397,0.20171913885200002
ACH-000401,0.17609949883099998
ACH-000402,-0.363275975095
ACH-000403,0.157005643483
ACH-000404,0.215056272202
ACH-000406,0.159182279806
ACH-000407,0.137890463208
ACH-000408,0.317606245997
ACH-000410,0.195277533429
ACH-000411,0.213130333864
ACH-000414,0.27801174345199997
ACH-000415,-0.00836013178078
ACH-000416,0.221119935759
ACH-000420,0.038559862473300004
ACH-000421,-0.1351292588
ACH-000424,-0.017465722298
ACH-000425,0.251092037817
ACH-000426,0.00741330321308
ACH-000427,-0.00976949107244
ACH-000433,0.144957526366
ACH-000436,-0.0187262785649
ACH-000444,0.25021024366
ACH-000445,-0.068280107421
ACH-000448,0.269052149252
ACH-000450,0.03921636469169999
ACH-000452,0.0161976828473
ACH-000454,0.050110364767399995
ACH-000458,-0.146794781639
ACH-000459,0.284040393761
ACH-000460,0.234403895183
ACH-000461,0.0047516066295299995
ACH-000463,0.160214060493
ACH-000464,0.37417970371299997
ACH-000466,0.133483721079
ACH-000467,0.125522161557
ACH-000468,0.063634173815
ACH-000469,0.26828521467300004
ACH-000470,0.415562863683
ACH-000471,0.13072764807
ACH-000472,0.20293881298
ACH-000473,0.29254663791900004
ACH-000475,0.16256754321699998
ACH-000476,0.0248783175138
ACH-000477,0.21455084657900003
ACH-000480,0.280126127464
ACH-000481,0.328082938905
ACH-000483,0.21158716350600001
ACH-000484,0.153677731835
ACH-000485,0.121873693473
ACH-000486,-0.0373618551542
ACH-000487,0.23130422934300002
ACH-000488,0.393982472306
ACH-000490,0.539447904957
ACH-000491,0.108998211663
ACH-000495,0.0459889244621
ACH-000496,0.18164502056899998
ACH-000499,0.213368540079
ACH-000500,0.08907333479849999
ACH-000502,0.197940926747
ACH-000503,0.09468554854450001
ACH-000505,0.16613464924000002
ACH-000507,0.144185167678
ACH-000510,0.12274055751299999
ACH-000511,0.128624864417
ACH-000512,-0.0701576926474
ACH-000516,0.390094273585
ACH-000517,0.15420045377900002
ACH-000518,-0.058313656229800004
ACH-000520,0.238030557846
ACH-000521,0.36295201783799996
ACH-000522,0.09425726931339999
ACH-000524,0.25783663127900003
ACH-000527,0.18105435967300001
ACH-000528,0.18058195979000002
ACH-000537,-0.017800690895599998
ACH-000541,-0.186685691876
ACH-000542,0.129385577213
ACH-000544,0.242207567029
ACH-000545,0.0405037972441
ACH-000547,0.14126474019000002
ACH-000548,0.107051806964
ACH-000549,0.152387382153
ACH-000550,0.216734945782
ACH-000552,0.187147360225
ACH-000556,-0.022641824782099997
ACH-000557,0.087675634265
ACH-000570,0.125318162903
ACH-000571,0.21643523290199998
ACH-000573,0.159646418322
ACH-000576,0.2417904679
ACH-000580,0.17492390304299998
ACH-000584,0.188860844417
ACH-000585,0.220708565676
ACH-000588,0.205182464177
ACH-000589,0.154048743444
ACH-000591,0.19825515876400002
ACH-000593,0.139356748074
ACH-000600,0.061647410961300005
ACH-000601,0.26050677503499997
ACH-000604,0.308052332174
ACH-000605,0.116739596339
ACH-000606,0.00702833696668
ACH-000608,0.033506133387599994
ACH-000614,0.238953169053
ACH-000616,0.189020863148
ACH-000618,0.17725835795400002
ACH-000619,-0.022057218983900003
ACH-000620,0.352810097691
ACH-000621,0.0909588527442
ACH-000622,0.0999468268583
ACH-000623,-0.06948063108210001
ACH-000624,0.127238558025
ACH-000627,0.267675394008
ACH-000630,0.152238087602
ACH-000632,0.0729538009533
ACH-000633,0.267722118251
ACH-000637,0.234924948845
ACH-000638,0.06250783510710001
ACH-000646,0.252897802768
ACH-000647,0.180840649194
ACH-000648,0.31120845501
ACH-000649,0.158768504342
ACH-000651,0.234627486457
ACH-000652,-0.34810782878700003
ACH-000653,0.247811091353
ACH-000657,0.196081921327
ACH-000658,0.0388365368272
ACH-000661,0.153242514784
ACH-000662,0.161144251056
ACH-000663,0.187388086179
ACH-000665,-0.024418607261900004
ACH-000671,0.222027548766
ACH-000673,0.052147030063699994
ACH-000676,0.207530928818
ACH-000677,0.17780446799199998
ACH-000681,0.0736133834084
ACH-000682,0.312217505334
ACH-000683,0.0927769745304
ACH-000684,0.364610738593
ACH-000688,0.334503565244
ACH-000693,0.146789206881
ACH-000694,0.0801237217479
ACH-000695,-0.0797434263555
ACH-000696,0.166100730844
ACH-000697,0.0421220066551
ACH-000699,0.167904288184
ACH-000701,0.0037014649152399995
ACH-000706,0.10018649175699999
ACH-000711,0.184389761008
ACH-000713,0.17638221717500002
ACH-000714,0.060787043098300006
ACH-000718,0.165340635292
ACH-000720,0.0637373779399
ACH-000721,0.09514481608780001
ACH-000724,0.0774633237116
ACH-000725,-0.194757275058
ACH-000732,0.053065986816800005
ACH-000734,0.10822579952400001
ACH-000735,0.0153696675061
ACH-000736,0.09741757682539999
ACH-000738,0.0016016570472100003
ACH-000746,0.280911419128
ACH-000747,0.0290043692884
ACH-000748,0.139941317014
ACH-000753,0.111845008179
ACH-000756,-0.121934922832
ACH-000757,0.201907141998
ACH-000758,0.0763115282301
ACH-000760,-0.0139702610738
ACH-000763,0.240139942966
ACH-000764,0.226524894841
ACH-000765,0.035635699311599996
ACH-000766,0.10417116737900001
ACH-000767,-0.0753525922047
ACH-000768,0.199968317797
ACH-000769,0.263193307783
ACH-000770,0.12257690891100001
ACH-000771,0.25846811855999996
ACH-000773,0.21053388103300003
ACH-000776,-0.08105811953639999
ACH-000777,0.259858835489
ACH-000778,0.12193007010700001
ACH-000781,0.22992980839299998
ACH-000782,0.0067207559459200004
ACH-000783,0.23408241880300001
ACH-000784,0.034136871949
ACH-000785,0.196877262379
ACH-000787,0.321102819902
ACH-000788,0.17254014674100002
ACH-000791,0.174778249403
ACH-000792,0.047916385639000005
ACH-000794,0.235371464929
ACH-000796,0.19356922957199998
ACH-000799,0.366188669039
ACH-000800,0.221165048414
ACH-000802,0.00792896264324
ACH-000804,0.30218007166
ACH-000805,0.270650640666
ACH-000809,0.0233954984009
ACH-000810,0.495761896017
ACH-000811,0.159879261059
ACH-000817,-0.05398161449780001
ACH-000819,0.0264278953588
ACH-000820,0.535866074105
ACH-000821,0.14409038522700002
ACH-000822,0.0437265877091
ACH-000823,0.16494909103
ACH-000824,0.0117858144916
ACH-000827,0.030006368374099996
ACH-000829,0.0397806168788
ACH-000831,0.151757330446
ACH-000832,0.0279919440058
ACH-000833,-0.13365956153
ACH-000834,-0.0877141222185
ACH-000835,0.359699243076
ACH-000836,0.195112687097
ACH-000837,0.211354493966
