,WDTC1 (23038)
ACH-000401,-0.333418150715
ACH-000402,-0.588824416079
ACH-000403,-0.375682881846
ACH-000404,-0.375863119453
ACH-000406,-0.461214477262
ACH-000407,-0.565961833056
ACH-000408,-0.440747683176
ACH-000410,-0.293789727376
ACH-000411,-0.221329799514
ACH-000414,-0.388240585883
ACH-000415,-0.315515705573
ACH-000416,-0.415032924738
ACH-000420,-0.457133948297
ACH-000421,-0.531546608328
ACH-000424,-0.840164304403
ACH-000425,-0.40832814173299997
ACH-000426,-0.290124966527
ACH-000427,-0.19288921231400002
ACH-000433,-0.486552001967
ACH-000436,-0.444855348926
ACH-000444,-0.405931580114
ACH-000445,-0.274102860608
ACH-000448,-0.254156150491
ACH-000450,-0.38783814995300003
ACH-000452,-0.337464560754
ACH-000454,-0.350688649586
ACH-000458,-0.433430287082
ACH-000459,-0.256651769541
ACH-000460,-0.28427755770199997
ACH-000461,-0.233310986124
ACH-000463,-0.287911607299
ACH-000464,-0.322236823371
ACH-000466,-0.243365906904
ACH-000467,-0.330523992406
ACH-000468,-0.481879507219
ACH-000469,-0.34894739086300003
ACH-000470,-0.27542590096299996
ACH-000471,-0.377246549211
ACH-000472,-0.272000619481
ACH-000473,-0.41748877696500003
ACH-000475,-0.36531143172200004
ACH-000476,-0.386332232043
ACH-000477,-0.18539784267999998
ACH-000480,-0.205037342166
ACH-000481,-0.227426329235
ACH-000483,-0.624306536529
ACH-000484,-0.576142753901
ACH-000485,-0.40887449815399995
ACH-000486,-0.44291176912600005
ACH-000487,-0.555529685635
ACH-000488,-0.45143654724
ACH-000490,-0.457066312643
ACH-000491,-0.325468136035
ACH-000495,-0.322032052963
ACH-000496,-0.554584513986
ACH-000499,-0.627599736113
ACH-000500,-0.497977791469
ACH-000502,-0.305273007704
ACH-000503,-0.335319516634
ACH-000505,-0.481899224961
ACH-000507,-0.5162641578180001
ACH-000510,-0.354417827035
ACH-000511,-0.427111640661
ACH-000512,-0.54250296192
ACH-000516,-0.288181623411
ACH-000517,-0.43969083212
ACH-000518,-0.38868874921400004
ACH-000520,-0.333180970214
ACH-000521,-0.506747480769
ACH-000522,-0.35291186617700004
ACH-000524,-0.46144597513400004
ACH-000527,-0.33799149127300004
ACH-000528,-0.333300495963
ACH-000537,-0.5317779196
ACH-000541,-0.20180749686500002
ACH-000542,-0.326492325651
ACH-000544,-0.47536109368699997
ACH-000545,-0.420810407583
ACH-000547,-0.559292881411
ACH-000548,-0.38788054346600004
ACH-000549,-0.558686247799
ACH-000550,-0.598129593353
ACH-000552,-0.34572108773599997
ACH-000556,-0.41226970626599996
ACH-000557,-0.370336255809
ACH-000570,-0.554300008609
ACH-000571,-0.304978815285
ACH-000573,-0.576318943501
ACH-000576,-0.39166455457099997
ACH-000580,-0.419545801775
ACH-000584,-0.304594590158
ACH-000585,-0.361373652857
ACH-000588,-0.45849000853
ACH-000589,-0.384961285885
ACH-000591,-0.397070457187
ACH-000593,-0.6835832207160001
ACH-000600,-0.32720049401
ACH-000601,-0.377619809265
ACH-000604,-0.569633123454
ACH-000605,-0.6124741287600001
ACH-000606,-0.397378870118
ACH-000608,-0.441453846661
ACH-000614,-0.319078430929
ACH-000616,-0.404382597143
ACH-000618,-0.257559645853
ACH-000619,-0.459968100786
ACH-000620,-0.42365741794100004
ACH-000621,-0.463368723996
ACH-000622,-0.430393863688
ACH-000623,-0.39967875994
ACH-000624,-0.341983360214
ACH-000627,-0.552719724687
ACH-000630,-0.30286582523600003
ACH-000632,-0.63935264953
ACH-000633,-0.405479564243
ACH-000637,-0.592348425648
ACH-000638,-0.432292962944
ACH-000646,-0.879388412297
ACH-000647,-0.187949462861
ACH-000648,-0.334880257234
ACH-000649,-0.486369835019
ACH-000651,-0.403524585473
ACH-000652,-0.46506132293200003
ACH-000653,-0.40624309493
ACH-000657,-0.518058013147
ACH-000658,-0.273333360271
ACH-000661,-0.37805925757299996
ACH-000662,-0.734150741104
ACH-000663,-0.10424729218
ACH-000665,-0.497397753098
ACH-000671,-0.485078481826
ACH-000673,-0.39043024250299996
ACH-000676,-0.586573239253
ACH-000677,-0.179524357728
ACH-000681,-0.422294769573
ACH-000682,-0.310187183071
ACH-000683,-0.454734292918
ACH-000684,-0.394000936785
ACH-000688,-0.5597841137189999
ACH-000693,-0.504708725441
ACH-000694,-0.466390790316
ACH-000695,-0.194381503702
ACH-000696,-0.371011892343
ACH-000697,-0.726224421902
ACH-000699,-0.6664395348009999
ACH-000701,-0.39633636110299997
ACH-000706,-0.230590681526
ACH-000711,-0.40286584702600003
ACH-000713,-0.30562363276500004
ACH-000714,-0.585216506207
ACH-000718,-0.381136888832
ACH-000720,-0.298065060803
ACH-000721,-0.47822349429300004
ACH-000724,-0.372152886547
ACH-000725,0.0569640849014
ACH-000732,-0.24645080432900002
ACH-000734,-0.439687281334
ACH-000735,-0.37196696729999995
ACH-000736,-0.373260127982
ACH-000738,-0.28711589250999997
ACH-000746,-0.44380258597499994
ACH-000747,-0.45773818078999995
ACH-000748,-0.36974200756
ACH-000753,-0.23788078338500002
ACH-000756,-0.424754755899
ACH-000757,-0.546300724726
ACH-000758,-0.37321422488300005
ACH-000760,-0.431257934781
ACH-000763,-0.417954600092
ACH-000764,-0.777038014735
ACH-000765,-0.438867391324
ACH-000766,-0.377240332837
ACH-000767,-0.491467625192
ACH-000768,-0.285920214197
ACH-000769,-0.38088192352
ACH-000770,-0.411571157311
ACH-000771,-0.29810877670499997
ACH-000773,-0.09882889879560001
ACH-000776,-0.32225274972
ACH-000777,-0.5376196986940001
ACH-000778,-0.116981770548
ACH-000781,-0.37691161970700005
ACH-000782,-0.23313430219700002
ACH-000783,-0.426525724917
ACH-000784,-0.61747408377
ACH-000785,-0.623273730643
ACH-000787,-0.38739732489100004
ACH-000788,-0.574917974304
ACH-000791,-0.496411115211
ACH-000792,-0.350445281703
ACH-000794,-0.294316347446
ACH-000796,-0.371339948882
ACH-000799,-0.312994303399
ACH-000800,-0.359297435949
ACH-000802,-0.432791012072
ACH-000804,-0.405687391929
ACH-000805,-0.6293845672330001
ACH-000809,-0.17750935604899998
ACH-000810,-0.455012367004
ACH-000811,-0.513014569696
ACH-000817,-0.60107079477
ACH-000819,-0.345806503428
ACH-000820,-0.7836745383179999
ACH-000821,-0.271527957931
ACH-000822,-0.267945597616
ACH-000823,-0.450889864903
ACH-000824,-0.595566567907
ACH-000827,-0.505666397619
ACH-000829,-0.369450065581
ACH-000831,-0.502036451584
ACH-000832,-0.314363685143
ACH-000833,-0.742762175759
ACH-000834,-0.328897603348
ACH-000835,-0.44646397960699996
ACH-000836,-0.312463616541
ACH-000837,-0.54587042169
ACH-000838,-0.322720118637
ACH-000839,-0.438606114379
ACH-000840,-0.39927518911399995
ACH-000841,-0.622934553578
ACH-000843,-0.433867520996
ACH-000846,-0.266107352188
ACH-000847,-0.6520279108899999
ACH-000848,-0.24695879440000001
ACH-000849,-0.3332422191
ACH-000851,-0.444257836312
ACH-000855,-0.30557268306200003
ACH-000856,-0.443369339087
ACH-000858,-0.477199876881
ACH-000859,-0.46004448688500005
ACH-000861,-0.399453784823
ACH-000862,-0.299216726123
ACH-000865,-0.45446159530100005
ACH-000866,-0.425950812848
ACH-000867,-0.343052020168
ACH-000869,-0.478757820606
ACH-000872,-0.568863020065
ACH-000873,-0.398783100643
ACH-000876,-0.35497728098000003
ACH-000878,-0.18829869661200002
ACH-000880,-0.644019101687
ACH-000881,-0.449744481659
ACH-000882,-0.493062866226
ACH-000884,-0.72147659893
ACH-000885,-0.501897595429
ACH-000887,-0.617952822109
ACH-000888,-0.478071057069
ACH-000889,-0.466072731521
ACH-000890,-0.516584661787
ACH-000896,-0.2785814412
ACH-000898,-0.44500404931500004
ACH-000900,-0.429582123109
ACH-000901,-0.6233140784000001
ACH-000905,-0.329274858434
ACH-000906,-0.295696552417
ACH-000907,-0.585317058865
ACH-000910,-0.487040550301
ACH-000911,-0.401588900362
ACH-000912,-0.506479726
ACH-000913,-0.44225545634900004
ACH-000915,-0.508775398608
ACH-000916,-0.38643538594099996
ACH-000917,-0.208937331505
ACH-000921,-0.38702758846199997
ACH-000924,-0.35180796996799996
ACH-000926,-0.480119948242
ACH-000928,-0.521461762086
ACH-000929,-0.44850657922700005
ACH-000932,-0.537581872654
ACH-000935,-0.34177675100999994
ACH-000936,-0.5098895712789999
ACH-000937,-0.477544464745
ACH-000938,-0.476826401352
ACH-000939,-0.35374914969899995
ACH-000941,-0.568969234459
ACH-000943,-0.35639728420100003
ACH-000946,-0.456622038004
ACH-000947,-0.369961831307
ACH-000948,-0.281365377436
ACH-000950,-0.395032703559
ACH-000953,-0.49335667619199997
ACH-000957,-0.36484432468
ACH-000958,-0.588137488051
ACH-000960,-0.263239043594
ACH-000963,-0.611638514054
ACH-000968,-0.384906850543
ACH-000969,-0.40945918063000003
ACH-000973,-0.39691458642300004
ACH-000974,-0.439939630034
ACH-000975,-0.43101767243100003
ACH-000976,-0.7119860830670001
ACH-000978,-0.28052166871
ACH-000980,-0.44384046676600003
ACH-000984,-0.35137186773199997
ACH-000986,-0.49015772911000005
ACH-000988,-0.514739471311
ACH-000993,-0.5179669012100001
ACH-000994,-0.248446705491
ACH-000996,-0.278973854158
ACH-001001,-0.459617791605
ACH-001020,-0.310691696231
ACH-001028,-0.354236423982
ACH-001031,-0.4591240183
ACH-001038,-0.363833885875
ACH-001048,-0.33523991941799997
ACH-001050,-0.18206015484299998
ACH-001053,-0.331827058515
ACH-001054,-0.547767029369
ACH-001061,-0.39395357897600003
ACH-001067,-0.10004765718
ACH-001075,-0.36765872023
ACH-001096,-0.498769994149
ACH-001128,-0.152833310571
ACH-001134,-0.36507734396799996
ACH-001151,-0.324577800027
ACH-001163,-0.238789997594
ACH-001164,-0.336887363887
ACH-001173,-0.35999715903800006
ACH-001183,-0.173433465678
ACH-001184,-0.18730961794599998
ACH-001190,-0.469469116982
ACH-001192,-0.639481154012
ACH-001193,-0.504572204388
ACH-001196,-0.530822263473
ACH-001197,-0.347766051555
ACH-001205,-0.390745283747
ACH-001211,-0.400673139352
ACH-001212,-0.297945752561
ACH-001228,-0.506001290616
ACH-001232,-0.40082689041599995
ACH-001239,-0.482724479436
ACH-001274,-0.405636304783
ACH-001275,-0.500828729898
ACH-001277,-0.346933724467
ACH-001278,-0.351200061583
ACH-001280,-0.306319419762
ACH-001283,-0.325297112586
ACH-001289,0.0253171645001
ACH-001295,-0.41577167296499995
ACH-001300,-0.496576136232
ACH-001301,-0.290810535878
ACH-001302,-0.16575247691
ACH-001303,-0.20853044466499998
ACH-001306,-0.376958829454
ACH-001318,-0.304282503737
ACH-001322,-0.44171941991700003
ACH-001328,-0.25486770555599997
ACH-001332,-0.428545256773
ACH-001333,-0.434328772705
ACH-001336,-0.40980375858
ACH-001340,-0.494740200448
ACH-001346,-0.28011587281100003
ACH-001353,-0.35366885232600004
ACH-001354,-0.565110666822
ACH-001367,-0.657446325341
ACH-001368,-0.31277875851
ACH-001374,-0.674945116454
ACH-001375,-0.337664780535
ACH-001377,-0.330239265093
ACH-001380,-0.40725756776699995
ACH-001391,-0.51009834624
ACH-001407,-0.458148220061
ACH-001408,-0.37498376375799997
ACH-001413,-0.252769737637
ACH-001430,-0.47806113065899997
ACH-001431,-0.454058009989
ACH-001450,-0.40224790767800006
ACH-001496,-0.348767929861
ACH-001500,-0.6341497152059999
ACH-001521,-0.302269104812
ACH-001523,-0.40188811993100004
ACH-001532,-0.400871441279
ACH-001536,-0.303670170385
ACH-001550,-0.43257160097900005
ACH-001552,-0.304996772225
ACH-001554,-0.35532186747
ACH-001645,-0.463750553026
ACH-001654,-0.378789646456
ACH-001715,-0.34547677561800005
ACH-001735,-0.5538771931840001
ACH-001736,-0.389835071176
ACH-001737,-0.14285260031400002
ACH-001740,-0.32967179661400003
ACH-001745,-0.388098529366
ACH-001750,-0.471938443799
ACH-001765,-0.39073498434500004
ACH-001956,-0.348780319271
ACH-001957,-0.329560599151
