,NAA30 (122830)
ACH-000004,-0.172088316431
ACH-000007,-0.441219423076
ACH-000009,-0.200993736262
ACH-000011,-0.329945606307
ACH-000012,-0.24166367069800002
ACH-000013,-0.386425745514
ACH-000014,-0.151704835935
ACH-000015,-0.19905139297600002
ACH-000017,-0.577096111041
ACH-000018,-0.179978988349
ACH-000019,-0.28679020560199997
ACH-000021,-0.658770032756
ACH-000022,-0.280938993942
ACH-000025,-0.329869667506
ACH-000028,-0.39715556667499996
ACH-000030,-0.32419446581
ACH-000035,-0.463083154771
ACH-000036,-0.203976632581
ACH-000037,-0.44741589769100004
ACH-000039,-0.25273649720400004
ACH-000040,-0.35339512399000006
ACH-000041,-0.23200289140500002
ACH-000042,-0.46534554888
ACH-000045,-0.131475152219
ACH-000047,-0.446389746167
ACH-000052,-0.338501822864
ACH-000053,-0.42125540074699996
ACH-000054,-0.5283909471320001
ACH-000055,-0.399526249644
ACH-000060,-0.438989489113
ACH-000067,-0.382693701965
ACH-000070,-0.502753557047
ACH-000075,-0.26890806230000003
ACH-000078,-0.3779419432
ACH-000082,-0.416795400043
ACH-000085,-0.57476156092
ACH-000086,-0.30934686438299996
ACH-000087,-0.48771385292499997
ACH-000092,-0.392482500817
ACH-000095,-0.339139313161
ACH-000097,-0.474101968456
ACH-000098,0.0518491507989
ACH-000099,-0.47595319523100005
ACH-000108,-0.21562074718600002
ACH-000113,-0.256356449025
ACH-000115,-0.613807255668
ACH-000116,-0.32198244829399997
ACH-000118,-0.481222228571
ACH-000120,-0.474626783176
ACH-000123,-0.5205151164399999
ACH-000127,-0.291484449344
ACH-000128,-0.310791382781
ACH-000132,-0.435097820752
ACH-000133,-0.487309856516
ACH-000137,-0.053403928207900006
ACH-000138,-0.394128542958
ACH-000142,-0.38676859166199995
ACH-000143,-0.555654492849
ACH-000146,-0.22934811294500002
ACH-000148,-0.43767475970799996
ACH-000150,-0.240889613933
ACH-000152,-0.5776048783869999
ACH-000153,-0.40216896858
ACH-000159,-0.343720384825
ACH-000160,-0.360081427409
ACH-000163,-0.211592081427
ACH-000167,-0.470044119594
ACH-000168,-0.47750316823100003
ACH-000169,-0.338446450857
ACH-000178,-0.37064773443800003
ACH-000182,-0.283602071
ACH-000183,-0.371207691651
ACH-000188,-0.573056703471
ACH-000189,-0.16313196419
ACH-000190,-0.16832351822099997
ACH-000198,-0.423147235282
ACH-000204,-0.28047569001
ACH-000206,-0.22243831059900002
ACH-000207,-0.304768773604
ACH-000211,-0.349611188092
ACH-000215,-0.309091848973
ACH-000221,-0.290383252249
ACH-000222,-0.267709281804
ACH-000223,-0.726898815143
ACH-000226,-0.36708188896399996
ACH-000227,-0.49679866712
ACH-000228,-0.46413355076499996
ACH-000231,-0.493452035995
ACH-000232,-0.308307795813
ACH-000233,-0.280820576217
ACH-000234,-0.28632510665399996
ACH-000235,-0.351397633429
ACH-000237,-0.13935226177
ACH-000238,-0.306754261625
ACH-000243,-0.395796792623
ACH-000244,-0.49639932765100003
ACH-000246,-0.259495760623
ACH-000248,-0.28177326510899997
ACH-000250,-0.353648613935
ACH-000251,-0.42870321363799996
ACH-000253,-0.46772314004500004
ACH-000255,-0.349906369631
ACH-000256,-0.503257522803
ACH-000257,-0.128702481611
ACH-000258,-0.293881563883
ACH-000259,-0.487192283983
ACH-000260,-0.274533950654
ACH-000261,-0.36401788960299997
ACH-000262,-0.21943809237300002
ACH-000263,-0.0698864290824
ACH-000264,-0.25323376359099997
ACH-000265,-0.37587780838299995
ACH-000266,-0.393009586969
ACH-000272,-0.384115857139
ACH-000273,-0.369485753728
ACH-000274,-0.205145794343
ACH-000277,-0.287357492547
ACH-000278,-0.610382963806
ACH-000279,-0.43470378235699997
ACH-000280,-0.024741643058099998
ACH-000281,-0.38943938116
ACH-000288,-0.40253734007700004
ACH-000291,-0.546919926625
ACH-000293,-0.265348256261
ACH-000294,-0.00136183113352
ACH-000295,-0.17264242982900002
ACH-000296,-0.46161514215599997
ACH-000302,-0.325805149924
ACH-000304,-0.424854693525
ACH-000307,-0.35986930914000004
ACH-000308,-0.242828256565
ACH-000310,-0.197990244425
ACH-000311,-0.511021849372
ACH-000312,-0.317858777561
ACH-000315,-0.272697056846
ACH-000316,-0.427119167889
ACH-000317,-0.417948154896
ACH-000318,-0.203830791803
ACH-000319,-0.398470212664
ACH-000320,-0.337603434363
ACH-000322,-0.478987810505
ACH-000323,-0.209102356607
ACH-000324,-0.34718293407799994
ACH-000329,-0.0597077298616
ACH-000330,-0.35364252325199996
ACH-000331,-0.18499612373100002
ACH-000332,-0.44846801224
ACH-000334,-0.224530680746
ACH-000335,-0.21705740899599998
ACH-000336,-0.31233883595899997
ACH-000337,-0.170826942295
ACH-000339,-0.30018137683699997
ACH-000341,-0.43996602716399996
ACH-000348,-0.334753558843
ACH-000350,-0.323772026882
ACH-000352,-0.459377389806
ACH-000356,-0.476178462414
ACH-000361,-0.277950452014
ACH-000362,-0.356446908663
ACH-000363,-0.167935601913
ACH-000364,-0.155271276095
ACH-000365,-0.30401769473900003
ACH-000366,-0.328824216486
ACH-000368,-0.445104017614
ACH-000374,-0.233516969116
ACH-000375,-0.604466077255
ACH-000376,-0.11604763155999999
ACH-000381,-0.485026963537
ACH-000383,-0.336928570043
ACH-000387,-0.404446276265
ACH-000389,-0.33453963706900003
ACH-000390,-0.324087126537
ACH-000393,-0.312933375918
ACH-000395,-0.22076881526
ACH-000397,-0.276450095887
ACH-000401,-0.175825671976
ACH-000402,-0.519475881384
ACH-000403,-0.472674776467
ACH-000404,-1.02401047859
ACH-000406,-0.37240962072899997
ACH-000407,-0.559118260713
ACH-000408,-0.503560665085
ACH-000410,-0.366139347057
ACH-000411,-0.35660536901
ACH-000414,-0.542554979034
ACH-000415,-0.313727686662
ACH-000416,-0.362333195398
ACH-000420,-0.295529793063
ACH-000421,-0.301809596802
ACH-000424,0.054620061643000005
ACH-000425,-0.582258369776
ACH-000426,-0.281280619131
ACH-000427,-0.0758411424235
ACH-000433,-0.26136040889199996
ACH-000436,-0.451640736873
ACH-000444,-0.467664506538
ACH-000445,-0.320979752581
ACH-000448,-0.613978821302
ACH-000450,-0.678218833018
ACH-000452,-0.18151171262000002
ACH-000454,-0.290430688621
ACH-000458,-0.577566927422
ACH-000459,-0.36285301974699996
ACH-000460,-0.34904697983800004
ACH-000461,-0.254421784347
ACH-000463,-0.374885855282
ACH-000464,-0.08833945238
ACH-000466,-0.333068180037
ACH-000467,-0.283486311105
ACH-000468,-0.128884301483
ACH-000469,-0.12015013527999999
ACH-000470,-0.497748976361
ACH-000471,-0.287583515121
ACH-000472,-0.301880986313
ACH-000473,-0.39319515811800004
ACH-000475,-0.34151030370499996
ACH-000476,-0.413942650152
ACH-000477,-0.676253683063
ACH-000480,-0.434109676991
ACH-000481,-0.5896559716600001
ACH-000483,-0.177686731893
ACH-000484,-0.9897361475130001
ACH-000485,-0.339231754362
ACH-000486,-0.48732944571599995
ACH-000487,-0.454291587589
ACH-000488,-0.339553068601
ACH-000490,-0.480190151021
ACH-000491,-0.09236965445350001
ACH-000495,-0.624257048846
ACH-000496,-0.184701526599
ACH-000499,-0.416882582078
ACH-000500,-0.878409822868
ACH-000502,-0.379456178754
ACH-000503,-0.45103921532499996
ACH-000505,-0.348446393622
ACH-000507,-0.20663559948399998
ACH-000510,-0.235752743088
ACH-000511,-0.19754000230000002
ACH-000512,-0.439701311408
ACH-000516,-0.635053105793
ACH-000517,-0.271371277041
ACH-000518,-0.282686974701
ACH-000520,0.121719432655
ACH-000521,-0.45322289199500004
ACH-000522,-0.40974475516900005
ACH-000524,-0.478139269385
ACH-000527,-0.433244212751
ACH-000528,-0.309766855368
ACH-000537,-0.263754741483
ACH-000541,-0.375003935092
ACH-000542,-0.40403218266900004
ACH-000544,-0.331307579526
ACH-000545,-0.553730882551
ACH-000547,-0.22433677015
ACH-000548,-0.49563586896799994
ACH-000549,-0.14203035687899998
ACH-000550,-0.27942930395300003
ACH-000552,-0.411398752469
ACH-000556,-0.368463270743
ACH-000557,-0.31773269073399996
ACH-000570,-0.34774429072400004
ACH-000571,-0.323753971053
ACH-000573,-0.501574352555
ACH-000576,-0.583188878055
ACH-000580,-0.28551222541
ACH-000584,-0.18756320064800003
ACH-000585,-0.409021310877
ACH-000588,-0.198901627344
ACH-000589,-0.376808480884
ACH-000591,-0.355007278491
ACH-000593,-0.47158020838
ACH-000600,-0.232331857414
ACH-000601,-0.30705171151
ACH-000604,-0.472117470295
ACH-000605,-0.0759750871824
ACH-000606,-0.320905108407
ACH-000608,-0.296005019224
ACH-000614,-0.774431669467
ACH-000616,-0.31655336615699997
ACH-000618,-0.40635352131200003
ACH-000619,-0.42077835074600006
ACH-000620,-0.339470834155
ACH-000621,-0.465247514955
ACH-000622,-0.6775064771449999
ACH-000623,-0.49881249701200003
ACH-000624,-0.492416426747
ACH-000627,-0.44595252285899994
ACH-000630,-0.168868261634
ACH-000632,-0.438508995831
ACH-000633,-0.48288760342500003
ACH-000637,-0.53725689253
ACH-000638,-0.0933568724605
ACH-000646,-0.662766693697
ACH-000647,-0.35938133470100003
ACH-000648,-0.385562341375
ACH-000649,-0.276360420227
ACH-000651,-0.382081099215
ACH-000652,-0.114292130396
ACH-000653,-0.286617437905
ACH-000657,-0.23899860344999999
ACH-000658,-0.38505936812200003
ACH-000661,-0.577698170515
ACH-000662,0.200150507196
ACH-000663,-0.326210523696
ACH-000665,-0.530242046338
ACH-000671,-0.180734044658
ACH-000673,-0.37916279530999997
ACH-000676,-0.319442426648
ACH-000677,-0.691278212086
ACH-000681,-0.334302997102
ACH-000682,-0.181124059655
ACH-000683,-0.304216123798
ACH-000684,0.172244499575
ACH-000688,-0.038164356222800004
ACH-000693,-0.17528994320900002
ACH-000694,-0.144191941195
ACH-000695,-0.08950700987610001
ACH-000696,-0.349332019708
ACH-000697,-0.204025997179
ACH-000699,-0.432727329865
ACH-000701,-0.38801899284
ACH-000706,-0.19157886290800002
ACH-000711,-0.392629261927
ACH-000713,-0.6599669888790001
ACH-000714,-0.33188069902899997
