,SCYL1 (57410)
ACH-000004,-0.24505727874000002
ACH-000007,-0.569471569851
ACH-000009,-0.43411978158500003
ACH-000011,-0.267718679292
ACH-000012,-0.573403906287
ACH-000013,-0.282151666448
ACH-000014,-0.048260134679
ACH-000015,-0.277622223689
ACH-000017,-0.344412775304
ACH-000018,-0.255267259029
ACH-000019,-0.504341961796
ACH-000021,-0.573090191037
ACH-000022,-0.274984615
ACH-000025,-0.282802992517
ACH-000028,-0.448158959332
ACH-000030,-0.313750458688
ACH-000035,-0.39986551591799996
ACH-000036,-0.354304213294
ACH-000037,-0.592525574493
ACH-000039,-0.504793361148
ACH-000040,-0.340449740655
ACH-000041,-0.193218924851
ACH-000042,-0.531813375066
ACH-000045,-0.395620688213
ACH-000047,-0.14860596729699999
ACH-000052,-0.339455155287
ACH-000053,-0.300726583462
ACH-000054,-0.324930516286
ACH-000055,-0.481697070273
ACH-000060,-0.633055295657
ACH-000067,-0.005199026940939999
ACH-000070,-0.772235252386
ACH-000075,-0.548108081354
ACH-000078,-0.17951611371800003
ACH-000082,-0.439766216971
ACH-000085,-0.374872479362
ACH-000086,-0.55773921204
ACH-000087,-0.165078338574
ACH-000092,-0.443484079875
ACH-000095,-0.330444183618
ACH-000097,-0.425660720938
ACH-000098,-0.32884960900800003
ACH-000099,-0.36899326561800005
ACH-000108,-1.01349390688
ACH-000113,-0.161048741941
ACH-000115,-0.5083959745800001
ACH-000116,-0.385405990632
ACH-000118,-0.353081552641
ACH-000120,-0.4642273821399999
ACH-000123,-0.395464549301
ACH-000127,-0.462658320133
ACH-000128,0.002903775924
ACH-000132,-0.566039463341
ACH-000133,-0.362082190071
ACH-000137,-0.34724714982199995
ACH-000138,-0.480444329375
ACH-000142,-0.242202304587
ACH-000143,-0.307872563203
ACH-000146,-0.230321639176
ACH-000148,-0.362277660532
ACH-000150,-0.605455252774
ACH-000152,-0.33725733546
ACH-000153,-1.45008913153
ACH-000159,-0.32353882525100003
ACH-000160,-0.506022848071
ACH-000163,-0.68642568498
ACH-000167,-0.479715240858
ACH-000168,-0.626644997302
ACH-000169,-0.325079121275
ACH-000178,-0.6778013077949999
ACH-000182,-0.777544425659
ACH-000183,-0.729523173633
ACH-000188,-0.47216417473300004
ACH-000189,-0.7756043052830001
ACH-000190,-0.265588965241
ACH-000198,-0.155884301362
ACH-000204,-0.666148065107
ACH-000206,-0.276507186051
ACH-000207,-0.668629863405
ACH-000211,-0.388438401189
ACH-000215,-0.198822695999
ACH-000221,-0.34207609301200004
ACH-000222,-0.696457184155
ACH-000223,-0.164694621693
ACH-000226,-0.18305404039099998
ACH-000227,-0.480765329571
ACH-000228,-0.783245219119
ACH-000231,-0.19712289346500003
ACH-000232,-0.156146541204
ACH-000233,-1.2779967265899999
ACH-000234,-0.329513771133
ACH-000235,-0.663463757988
ACH-000237,-0.45737297060599996
ACH-000238,-0.268244333199
ACH-000243,-0.428674119023
ACH-000244,-0.395706861735
ACH-000246,-0.5358018236959999
ACH-000248,-0.380031880578
ACH-000250,-0.357641156194
ACH-000251,-0.382580870384
ACH-000253,-0.815157429047
ACH-000255,-0.695407584176
ACH-000256,-0.52411824688
ACH-000257,-0.257848750218
ACH-000258,0.0029758322314299996
ACH-000259,-1.1585925345
ACH-000260,-0.287802484188
ACH-000261,-0.299303788952
ACH-000262,-0.33715441136999996
ACH-000263,-0.251447862878
ACH-000264,-0.22604356543
ACH-000265,-0.289995955022
ACH-000266,-0.43170112466899996
ACH-000272,-0.350546962105
ACH-000273,-0.424129087187
ACH-000274,-0.116692660273
ACH-000277,-0.453757694588
ACH-000278,-0.397820533898
ACH-000279,-0.22690133290999998
ACH-000280,-0.33623514810500005
ACH-000281,-0.481668556581
