,FMNL3 (91010)
ACH-000004,0.155853765774
ACH-000007,-0.0361759131768
ACH-000009,-0.0962919000653
ACH-000011,-0.123392784395
ACH-000012,-0.0768177082345
ACH-000013,-0.168385254428
ACH-000014,0.0930096238982
ACH-000015,-0.0940289703745
ACH-000017,-0.0978775994151
ACH-000018,0.193539416332
ACH-000019,-0.136632707064
ACH-000021,0.034704598832400006
ACH-000022,-0.0854817591103
ACH-000025,-0.0821664172883
ACH-000028,-0.099547034756
ACH-000030,-0.0393928045745
ACH-000035,-0.14473397965
ACH-000036,0.15603461971899998
ACH-000037,0.0506246054279
ACH-000039,0.0185284789362
ACH-000040,-0.0566438193449
ACH-000041,-0.20977103342300002
ACH-000042,0.017197869482599996
ACH-000045,0.022391246503400002
ACH-000047,0.0348184630192
ACH-000052,0.212744435475
ACH-000053,0.058423670674
ACH-000054,-0.0371753140208
ACH-000055,-0.168473330405
ACH-000060,0.13535983197100002
ACH-000067,-0.0458591296319
ACH-000070,-0.19300111778999998
ACH-000075,-0.046764960993999995
ACH-000078,-0.0482758851614
ACH-000082,0.06846964561340001
ACH-000085,-0.0855872368476
ACH-000086,-0.24725078256299998
ACH-000087,-0.22056266635299998
ACH-000092,0.0663123644332
ACH-000095,0.033420172765
ACH-000097,0.0446298911187
ACH-000098,0.16048572249
ACH-000099,0.0640597566548
ACH-000108,0.23686112416299998
ACH-000113,-0.04898465642969999
ACH-000115,-0.0920030465403
ACH-000116,0.029450292903900003
ACH-000118,0.056294613672000005
ACH-000120,-0.0321756020479
ACH-000123,-0.057417950927800006
ACH-000127,-0.0336339395687
ACH-000128,-0.059714736123900006
ACH-000132,0.30690613227200003
ACH-000133,-0.07974611339599999
ACH-000137,-0.031112759893
ACH-000138,-0.0356232551493
ACH-000142,0.0451432477499
ACH-000143,-0.134975003106
ACH-000146,0.0503733958019
ACH-000148,0.00665419544424
ACH-000150,-0.11508242432600001
ACH-000152,-0.21119671057999997
ACH-000153,-0.0311620645803
ACH-000159,0.0380633859776
ACH-000160,0.0363433658816
ACH-000163,-0.13931426161399998
ACH-000167,-0.06729440104380001
ACH-000168,0.06784081078200001
ACH-000169,0.115446890518
ACH-000178,-0.06897193526930001
ACH-000182,-0.0515100927171
ACH-000183,-0.131577142703
ACH-000188,0.0698346042143
ACH-000189,0.0875338709979
ACH-000190,0.131029271591
ACH-000198,0.11746094307800001
ACH-000204,0.137180541383
ACH-000206,0.13959644636399998
ACH-000207,-0.018998953300400002
ACH-000211,-0.06255824516030001
ACH-000215,-0.185348738169
ACH-000221,0.038867444812599995
ACH-000222,0.20047594878699998
ACH-000223,0.0362109610901
ACH-000226,-0.009149361167479999
ACH-000227,-0.11542129569599999
ACH-000228,-0.0032560568218499997
ACH-000231,-0.028022383382500002
ACH-000232,0.0503350197109
ACH-000233,0.00734616292914
ACH-000234,-0.163210795965
ACH-000235,-0.0112282139955
ACH-000237,0.00568230947999
ACH-000238,0.00604654605964
ACH-000243,0.00950744266561
ACH-000244,-0.19159282399099997
ACH-000246,0.037215400251500004
ACH-000248,-0.163151119225
ACH-000250,0.020770872315599997
ACH-000251,0.112909445419
ACH-000253,-0.141276182168
ACH-000255,-0.0959265840291
ACH-000256,-0.0356930167889
ACH-000257,0.20072534432300002
ACH-000258,0.0924740368526
ACH-000259,0.043800471162099994
ACH-000260,-0.0282543746134
ACH-000261,-0.15196390759199999
ACH-000262,-0.0446706825028
ACH-000263,-0.314860513279
ACH-000264,-0.0386254999834
ACH-000265,0.0118264424062
ACH-000266,-0.07105831794169999
ACH-000272,0.123768889924
ACH-000273,0.15212041917400002
ACH-000274,-0.0365803553878
ACH-000277,-0.125288830664
ACH-000278,-0.179721689837
ACH-000279,-0.0867148391436
ACH-000280,-0.0346367721736
ACH-000281,-0.06156144518040001
ACH-000288,-0.0301857689838
ACH-000291,-0.129203701033
ACH-000293,-0.154834542839
ACH-000294,-0.0803148430426
ACH-000295,0.136661950048
ACH-000296,-0.0163242895771
ACH-000302,-0.00691427576061
ACH-000304,-0.166605625964
ACH-000307,0.028266390468799998
ACH-000308,-0.0665028180045
ACH-000310,-0.08086217864569999
ACH-000311,0.106781588103
ACH-000312,-0.0473080127561
ACH-000315,-0.024391383911700003
ACH-000316,0.04466580114990001
ACH-000317,0.11750148325899999
ACH-000318,-0.22871003912500001
ACH-000319,0.0697598152982
ACH-000320,0.0183326553427
ACH-000322,0.0675511634316
ACH-000323,0.18091633847199998
ACH-000324,-0.0354136157707
ACH-000329,-0.07481279057080001
ACH-000330,-0.0028028410281100004
ACH-000331,-0.0289010013936
ACH-000332,0.011352561662
ACH-000334,-0.06644395626369999
ACH-000335,0.013966516199900001
ACH-000336,-0.18065181878699998
ACH-000337,-0.20642326447599998
ACH-000339,0.022855181427000004
ACH-000341,0.0619407118282
ACH-000348,-0.11510919067099999
ACH-000350,-0.260867391021
ACH-000352,-0.14868898093900002
ACH-000356,-0.344843509627
ACH-000361,0.07882221215469999
ACH-000362,-0.012349449142
ACH-000363,-0.122452611697
ACH-000364,-0.147840912631
ACH-000365,-0.0415945972734
ACH-000366,0.000328810553353
ACH-000368,-0.00584554330806
ACH-000374,-0.000313094718334
ACH-000375,0.054561416528099996
ACH-000376,0.158120168621
ACH-000381,-0.0141209749834
ACH-000383,0.0509403860378
ACH-000387,-0.19137988707800002
ACH-000389,0.178403317619
ACH-000390,0.037660586025699994
ACH-000393,0.0125696099387
ACH-000395,0.0855936008164
ACH-000397,0.0863561435394
ACH-000401,0.0134999558093
ACH-000402,-0.0271988388399
ACH-000403,-0.025754081899200004
ACH-000404,0.21485970970600002
ACH-000406,-0.107761543631
ACH-000407,-0.0296391404602
ACH-000408,0.0858364395082
ACH-000410,-0.13837033169000001
ACH-000411,0.048481625460599996
ACH-000414,-0.052010488023800004
ACH-000415,-0.019476467477700002
ACH-000416,0.00267394972074
ACH-000420,-0.200653604437
ACH-000421,-0.0395662811497
ACH-000424,0.058579573817499994
ACH-000425,0.158559873011
ACH-000426,-0.322187294904
ACH-000427,0.0765217154349
ACH-000433,-0.0339833503322
ACH-000436,0.0285803289108
ACH-000444,-0.00642656025655
ACH-000445,0.004386669966069999
ACH-000448,-0.11450532736999999
ACH-000450,-0.19202545352800002
ACH-000452,-0.070895239515
ACH-000454,-0.0332888158114
ACH-000458,-0.011956058984100001
ACH-000459,0.406387098653
ACH-000460,0.0102259524782
ACH-000461,0.10556608614700001
ACH-000463,0.0397139411732
ACH-000464,-0.037662521977800005
ACH-000466,0.0755752483502
ACH-000467,0.0866871718544
ACH-000468,-0.356516201768
ACH-000469,-0.07396726522760001
ACH-000470,0.0689742347006
ACH-000471,-0.15876276521
ACH-000472,-0.000736747798233
ACH-000473,-0.0402435255973
ACH-000475,0.08552751922730001
ACH-000476,0.09239231446639999
ACH-000477,0.0290752817474
ACH-000480,0.00220291312349
ACH-000481,-0.296426497404
ACH-000483,0.018380438474
ACH-000484,-0.176833101965
ACH-000485,-0.297531255044
ACH-000486,-0.096341209282
ACH-000487,-0.07814445217230001
ACH-000488,-0.09492005396749999
ACH-000490,0.0456302972023
ACH-000491,0.11259540202299999
ACH-000495,0.0893563288813
ACH-000496,0.043819652308700004
ACH-000499,-0.0775287569167
ACH-000500,-0.0501240373176
ACH-000502,-0.0177608190928
ACH-000503,0.030837523423099998
ACH-000505,-0.005091841505800001
ACH-000507,0.112746324917
ACH-000510,-0.026765959553
ACH-000511,0.13248974606
ACH-000512,0.08077947034239999
ACH-000516,-0.19973305764899998
ACH-000517,-0.00275375786033
ACH-000518,-0.036231376514
ACH-000520,0.00840089330521
ACH-000521,0.08251412584210001
ACH-000522,0.112420834636
ACH-000524,-0.0477822363415
ACH-000527,0.039531256165
ACH-000528,-0.12212154020400001
ACH-000537,0.022906053199900002
ACH-000541,0.44227748082699997
ACH-000542,-0.0035605111591
ACH-000544,0.135809429471
ACH-000545,-0.07698598831669999
ACH-000547,0.14773401861500002
ACH-000548,-0.13620848222100002
ACH-000549,-0.125131565369
ACH-000550,-0.135198445826
ACH-000552,0.06182086647999999
ACH-000556,-0.09578272490560001
ACH-000557,0.028788783678799997
ACH-000570,0.0428263899464
ACH-000571,0.060163184514
ACH-000573,0.0153190173578
ACH-000576,-0.163757399279
ACH-000580,0.08930973817960002
ACH-000584,-0.126370544886
ACH-000585,0.03775782698999999
ACH-000588,-0.00252060234281
ACH-000589,-0.0672652825921
ACH-000591,0.00781888302666
ACH-000593,-0.12049152118499999
ACH-000600,-0.0275815977372
ACH-000601,0.008726840399370002
ACH-000604,0.0496845403327
ACH-000605,-0.249532156569
ACH-000606,-0.173027253101
ACH-000608,-0.152218711383
ACH-000614,0.0296391404075
ACH-000616,-0.036333365013599996
ACH-000618,-0.0705345781048
ACH-000619,0.146746122647
ACH-000620,-0.00725071987511
ACH-000621,-0.14331056083799998
ACH-000622,-0.0735931712158
ACH-000623,-0.00338214522369
ACH-000624,-0.046726820197900004
ACH-000627,0.0496262126379
ACH-000630,0.037514990781699994
ACH-000632,-0.0359944439079
ACH-000633,0.082356742869
ACH-000637,-0.0840186201112
ACH-000638,-0.13098086493799999
ACH-000646,-0.0211957431474
ACH-000647,-0.031052155229
ACH-000648,-0.118239892188
ACH-000649,0.066618025843
ACH-000651,-0.111319437662
ACH-000652,-0.0327155674932
ACH-000653,-0.0858188010548
ACH-000657,0.0331585729466
ACH-000658,0.0239754323239
ACH-000661,0.0131734704133
ACH-000662,-0.124696674842
ACH-000663,0.0259496526982
ACH-000665,-0.161814763618
ACH-000671,-0.052957996148100005
ACH-000673,-0.046019753016999995
ACH-000676,0.0223886621733
ACH-000677,-0.192032744638
ACH-000681,-0.114008028029
ACH-000682,-0.09068482873230001
ACH-000683,-0.0721006026218
ACH-000684,0.23008095512600002
ACH-000688,0.0668862881494
ACH-000693,-0.0556496933082
ACH-000694,0.00482590194177
ACH-000695,-0.220569262219
ACH-000696,-0.03033597628
ACH-000697,-0.0329986749046
ACH-000699,-0.030892273911799998
ACH-000701,-0.0793019476717
ACH-000706,-0.0126807292573
ACH-000711,0.018289816097599998
ACH-000713,0.014228421630599999
ACH-000714,-0.0650115437483
ACH-000718,0.052903827043699996
ACH-000720,-0.0735993736879
ACH-000721,0.0850859135392
ACH-000724,0.15050776144000003
ACH-000725,-0.048217999134
ACH-000732,-0.0334129309401
ACH-000734,-0.09691775158560001
ACH-000735,-0.09566069586459999
ACH-000736,-0.0875098259169
ACH-000738,-0.0472207186758
ACH-000746,0.0780123488055
ACH-000747,-0.085969327018
ACH-000748,-0.019797483050299998
ACH-000753,-0.083556577103
ACH-000756,0.0580717002216
ACH-000757,-0.132662392808
ACH-000758,-0.0973408145198
ACH-000760,0.110910702679
ACH-000763,0.017195594346099997
ACH-000764,-0.129362741921
ACH-000765,-0.0044033743955100004
ACH-000766,0.008818871857610001
ACH-000767,0.022239468356300002
