,TESK2 (10420)
ACH-000004,0.07686253708610001
ACH-000007,0.0638035577556
ACH-000009,-0.0923662890106
ACH-000011,0.189674288989
ACH-000012,0.0945550968032
ACH-000013,0.015086402460900001
ACH-000014,-0.0737333028368
ACH-000015,0.0409408593332
ACH-000017,0.246016720771
ACH-000018,0.154134308187
ACH-000019,-0.118196142851
ACH-000021,-0.0194337997508
ACH-000022,0.06785333925800001
ACH-000025,0.0549145048653
ACH-000028,0.207152513677
ACH-000030,-0.0203724518423
ACH-000035,-0.04531467184830001
ACH-000036,0.06144969541809999
ACH-000037,0.0335719068341
ACH-000039,0.00265535773354
ACH-000040,0.0114280158281
ACH-000041,0.12262221650800001
ACH-000042,0.222295815825
ACH-000045,-0.17868772738400002
ACH-000047,0.117527100141
ACH-000052,0.315978336846
ACH-000053,0.023685516070300002
ACH-000054,0.0842234619811
ACH-000055,0.106498115732
ACH-000060,0.126693263313
ACH-000067,0.0159209153685
ACH-000070,0.117107640907
ACH-000075,0.159414438844
ACH-000078,-0.104017052637
ACH-000082,0.199183836536
ACH-000085,0.114306274003
ACH-000086,-0.032051008205
ACH-000087,0.271734093639
ACH-000092,-0.0735766232234
ACH-000095,0.04841819069540001
ACH-000097,0.116343900563
ACH-000098,0.09454017455569999
ACH-000099,0.113102356068
ACH-000108,0.0165414808661
ACH-000113,-0.047830521322599996
ACH-000115,0.103993817815
ACH-000116,0.12713545802100001
ACH-000118,0.125813293059
ACH-000120,0.0895343389422
ACH-000123,0.00322990050746
ACH-000127,0.024089306142000003
ACH-000128,0.0077902732101800005
ACH-000132,0.032666956083299996
ACH-000133,-0.130306950037
ACH-000137,0.062163360244500004
ACH-000138,0.0487977893805
ACH-000142,0.11864071701300001
ACH-000143,0.16564264635700002
ACH-000146,0.054498922222699996
ACH-000148,-0.0568165616634
ACH-000150,-0.027317251923700003
ACH-000152,0.0273971178414
ACH-000153,-0.31988881536999997
ACH-000159,0.032253958813
ACH-000160,-0.0631228002332
ACH-000163,0.06834840366169999
ACH-000167,-0.10586348818199999
ACH-000168,0.0634260990559
ACH-000169,0.0241254293656
ACH-000178,0.0463380244943
ACH-000182,0.138344605772
ACH-000183,0.0741528179872
ACH-000188,0.0991682051815
ACH-000189,0.157384754087
ACH-000190,0.00907374901155
ACH-000198,0.0833461575135
ACH-000204,0.0499609279309
ACH-000206,0.191592010557
ACH-000207,0.177733705174
ACH-000211,0.227581983046
ACH-000215,0.0844421430381
ACH-000221,0.0449028778709
ACH-000222,0.301535729504
ACH-000223,0.167682514565
ACH-000226,-0.006635835567899999
ACH-000227,-0.135691322417
ACH-000228,0.039133563067400005
ACH-000231,0.11653246540100001
ACH-000232,0.050709430635799996
ACH-000233,0.156818408939
ACH-000234,0.0686369418752
ACH-000235,0.109744969166
ACH-000237,0.114768905339
ACH-000238,-0.005067183887600001
ACH-000243,0.100087399104
ACH-000244,0.0597843578385
ACH-000246,0.143214020069
ACH-000248,0.17290815143599997
ACH-000250,0.0396759679929
ACH-000251,0.32592268822
