,CRYGN (155051)
ACH-000365,-0.164391552853
ACH-000366,-0.213489534221
ACH-000368,-0.276118187686
ACH-000374,-0.17367128884
ACH-000375,-0.276508504052
ACH-000376,-0.16548624846899998
ACH-000381,-0.0739351276793
ACH-000383,-0.014110968988000001
ACH-000387,-0.178225527096
ACH-000389,-0.168598262776
ACH-000390,-0.228956078304
ACH-000393,0.09019820604710002
ACH-000395,0.0226514176567
ACH-000397,-0.198821859725
ACH-000401,-0.0453127724049
ACH-000402,0.0322019407466
ACH-000403,-0.09498644081119999
ACH-000404,0.070405165976
ACH-000406,-0.18027048608
ACH-000407,-0.0313701763547
ACH-000408,-0.12484577089099999
ACH-000410,-0.051154109518499996
ACH-000411,-0.220217395939
ACH-000414,0.011094114948899999
ACH-000415,-0.00869524427376
ACH-000416,-0.0904680910726
ACH-000420,-0.353058470817
ACH-000421,-0.10922713373
ACH-000424,-0.0683441222827
ACH-000425,-0.03274181175409999
ACH-000426,-0.188204427635
ACH-000427,0.00966834009345
ACH-000433,-0.22473471905900003
ACH-000436,-0.16188889052400002
ACH-000444,-0.00758467317069
ACH-000445,-0.216750352447
ACH-000448,-0.119861717541
ACH-000450,-0.269112430395
ACH-000452,-0.100053943684
ACH-000454,-0.0652494680368
ACH-000458,-0.005686320712479999
ACH-000459,-0.33047775987
ACH-000460,-0.16323295237
ACH-000461,-0.166830064339
ACH-000463,-0.230419994096
ACH-000464,-0.26681214704399997
ACH-000466,-0.0273430406647
ACH-000467,-0.256354843625
ACH-000468,-0.346202492208
ACH-000469,-0.09422692928
ACH-000470,0.06831738897959999
ACH-000471,-0.178093274633
ACH-000472,-0.115800014345
ACH-000473,-0.210851894632
ACH-000475,-0.0867310453155
ACH-000476,-0.17423444555999998
ACH-000477,-0.44645549242399996
ACH-000480,0.00284291524813
ACH-000481,-0.00635067979618
ACH-000483,-0.153109243053
ACH-000484,-0.04905462137569999
ACH-000485,-0.118103097678
ACH-000486,-0.0232794407648
ACH-000487,-0.248472252208
ACH-000488,-0.2189483766
ACH-000490,-0.182839589602
ACH-000491,0.11590223727099999
ACH-000495,-0.110375004345
ACH-000496,-0.177692166171
ACH-000499,-0.260423638588
ACH-000500,0.0823632435762
ACH-000502,-0.04615134676580001
ACH-000503,0.141719102462
ACH-000505,0.014604026978100001
ACH-000507,0.00401499141148
ACH-000510,-0.10480871791400001
ACH-000511,-0.12183424956800001
ACH-000512,-0.117297814925
ACH-000516,-0.0748898958575
ACH-000517,-0.20049681957
ACH-000518,-0.119821824747
ACH-000520,-0.256726612217
ACH-000521,-0.0888995133936
ACH-000522,-0.0208145028848
ACH-000524,-0.256209573608
ACH-000527,-0.280889654348
ACH-000528,-0.155316495842
ACH-000537,-0.337743337984
ACH-000541,0.155644876614
ACH-000542,-0.0883759283261
ACH-000544,-0.198803050478
ACH-000545,0.0036919641251
ACH-000547,-0.118037449374
ACH-000548,-0.00351131137423
ACH-000549,-0.09208881852119999
ACH-000550,-0.241433996138
ACH-000552,-0.260884430902
ACH-000556,-0.133700735673
ACH-000557,-0.18767094448899999
ACH-000570,-0.16868885037999998
ACH-000571,-0.163085483947
ACH-000573,-0.329764105095
ACH-000576,0.055902859480999996
ACH-000580,-0.23221593262899998
ACH-000584,-0.235505607975
ACH-000585,-0.157564908893
ACH-000588,0.023231280195599998
ACH-000589,-0.10732108699
ACH-000591,-0.00123634542476
ACH-000593,-0.165923453192
ACH-000600,-0.18163926646499998
ACH-000601,-0.11267351204399999
ACH-000604,-0.40192995582400004
ACH-000605,-0.014036151483
ACH-000606,-0.224978247186
ACH-000608,-0.0967767441205
ACH-000614,-0.129613750966
ACH-000616,-0.0385644117227
ACH-000618,-0.131694195877
ACH-000619,-0.105250581363
ACH-000620,-0.131952615176
ACH-000621,-0.11707620720300001
ACH-000622,-0.176959534192
ACH-000623,-0.202468016066
ACH-000624,-0.19347081468199998
ACH-000627,-0.297222845892
ACH-000630,-0.119112871547
ACH-000632,-0.0669637709542
ACH-000633,-0.22000159715999998
ACH-000637,-0.06135847892850001
ACH-000638,0.178694393499
ACH-000646,-0.471587075012
ACH-000647,-0.0312402383245
ACH-000648,-0.186553806895
ACH-000649,-0.19657118477899999
ACH-000651,-0.247261786357
ACH-000652,-0.22951194749899997
ACH-000653,-0.356863337298
ACH-000657,-0.0987591514842
ACH-000658,-0.20979539442499998
ACH-000661,-0.19294505996199998
ACH-000662,-0.44578739273
ACH-000663,0.07200376202349999
ACH-000665,0.049189714902400004
ACH-000671,-0.09692260323249999
ACH-000673,-0.08011683444380001
ACH-000676,-0.030891992138799996
ACH-000677,-0.100128925923
ACH-000681,0.027398354319599996
ACH-000682,-0.133029764799
ACH-000683,-0.12209477174000001
ACH-000684,-0.32540801423300003
ACH-000688,-0.03737773639730001
ACH-000693,-0.055761033332400005
ACH-000694,-0.12402883876599999
ACH-000695,0.021118870679599996
ACH-000696,-0.13224983965099998
ACH-000697,0.0177867750995
ACH-000699,-0.13747714225500002
ACH-000701,-0.12290430704500001
ACH-000706,-0.0590121452618
ACH-000711,-0.13140171058800001
ACH-000713,-0.024625025822900003
ACH-000714,-0.07894669736210001
ACH-000718,-0.0930589786197
ACH-000720,-0.225746072045
ACH-000721,-0.0890511963855
ACH-000724,-0.372992944404
ACH-000725,-0.091042426286
ACH-000732,0.15215741441400002
ACH-000734,-0.225637389883
ACH-000735,-0.0817881074342
ACH-000736,0.038087212593800004
ACH-000738,-0.173716501193
ACH-000746,-0.0732156915465
ACH-000747,-0.0726092709885
ACH-000748,-0.23007402149
ACH-000753,-0.10967416300100001
ACH-000756,0.104357730197
ACH-000757,-0.0297531938177
ACH-000758,0.247985278433
ACH-000760,-0.25457922521299997
ACH-000763,-0.159414405968
ACH-000764,-0.34971264347
ACH-000765,-0.145594359217
ACH-000766,-0.13291248877999998
ACH-000767,-0.34991414429300005
ACH-000768,0.0460999619778
ACH-000769,-0.00972741303816
ACH-000770,-0.225264588062
ACH-000771,-0.202774343912
ACH-000773,-0.17163678437199997
ACH-000776,-0.22749472486900002
ACH-000777,-0.104204872266
ACH-000778,-0.0008726099554660001
ACH-000781,-0.0997489611416
ACH-000782,-0.261279265485
ACH-000783,-0.217070711311
ACH-000784,-0.161762125029
ACH-000785,-0.0808392463298
ACH-000787,-0.11811248193
ACH-000788,-0.12271751973799999
ACH-000791,-0.0095186711521
ACH-000792,-0.12296770637900001
ACH-000794,-0.113988852204
ACH-000796,0.013615151966200001
ACH-000799,-0.33459006766399996
ACH-000800,-0.13445827390999998
ACH-000802,-0.18732175294
ACH-000804,-0.30688089979100003
ACH-000805,-0.0322078954285
ACH-000809,-0.103983266637
ACH-000810,-0.231450442951
ACH-000811,-0.166730603004
ACH-000817,-0.12987015289
ACH-000819,-0.20910642643599997
ACH-000820,-0.474174263762
ACH-000821,-0.216922180225
ACH-000822,-0.319747454475
ACH-000823,-0.0312399083996
ACH-000824,-0.0454424680935
ACH-000827,-0.201978930035
ACH-000829,0.00514583452433
ACH-000831,-0.09926883605799999
ACH-000832,-0.0529021048498
ACH-000833,-0.0931960612902
ACH-000834,-0.0783344577377
ACH-000835,-0.359746652677
ACH-000836,-0.124230770605
ACH-000837,-0.030434181359099997
ACH-000838,0.129275652353
ACH-000839,-0.014177786096399999
ACH-000840,-0.013275043500299998
ACH-000841,0.0019925720621600004
ACH-000843,-0.0711837722558
ACH-000846,0.015296859937100001
ACH-000847,-0.08877783088789999
ACH-000848,-0.09003914778540001
ACH-000849,-0.302470592275
ACH-000851,-0.27011828226100004
ACH-000855,0.104095907403
ACH-000856,-0.212245565337
ACH-000858,-0.163779198221
ACH-000859,0.119092001522
ACH-000861,0.0029522352147600003
ACH-000862,-0.0867087923491
ACH-000865,-0.0550728145194
ACH-000866,-0.172130822097
ACH-000867,-0.0822797786858
ACH-000869,-0.12729261365
ACH-000872,-0.280005890458
ACH-000873,0.16822951132199998
ACH-000876,-0.0841909257027
ACH-000878,-0.399664868026
ACH-000880,-0.00102696871517
ACH-000881,-0.106105454149
ACH-000882,-0.20590262149099997
ACH-000884,-0.133389420915
ACH-000885,-0.169049469518
ACH-000887,-0.157642001434
ACH-000888,-0.171762971955
ACH-000889,-0.197509123242
ACH-000890,-0.08438269420399999
ACH-000896,-0.0169035262747
ACH-000898,-0.24394062133299999
ACH-000900,0.0983650937278
ACH-000901,-0.258374810547
ACH-000905,-0.059582267332600004
ACH-000906,-0.23644803580600002
ACH-000907,-0.229386308164
ACH-000910,-0.285634964105
ACH-000911,0.007159688277319999
ACH-000912,-0.174531786288
ACH-000913,-0.142775421016
ACH-000915,-0.00243927170832
ACH-000916,0.258743296391
ACH-000917,0.039630844722699995
ACH-000921,-0.07982306392239999
ACH-000924,-0.137842077353
ACH-000926,-0.16778715191100002
ACH-000928,0.0026050762864800003
ACH-000929,-0.205446662082
ACH-000932,-0.136049076978
ACH-000935,-0.1297154743
ACH-000936,-0.23186472081700002
ACH-000937,-0.314448266591
ACH-000938,-0.17157005348999999
ACH-000939,-0.126237902471
ACH-000941,0.06428849407119999
ACH-000943,-0.233804985993
ACH-000946,-0.105744159528
ACH-000947,-0.34248239013400006
ACH-000948,-0.0973850977552
ACH-000950,-0.10772185202199999
ACH-000953,-0.0651627969811
ACH-000957,0.0419946809515
ACH-000958,0.167011088547
ACH-000960,-0.149791262304
ACH-000963,0.207055621483
ACH-000968,-0.19729268270199998
ACH-000969,0.03953028607030001
ACH-000973,-0.197451840491
ACH-000974,-0.0917161837379
ACH-000975,-0.0582111898819
ACH-000976,-0.056985910801300006
ACH-000978,-0.377165063081
ACH-000980,-0.22254568867
ACH-000984,-0.187798421415
ACH-000986,0.05643358945230001
ACH-000988,-0.08907445398450001
ACH-000993,-0.209848627141
ACH-000994,-0.15175792101
ACH-000996,-0.0636035428786
ACH-001001,-0.182088997196
ACH-001020,-0.17706577550500002
ACH-001028,-0.119377671645
ACH-001031,-0.36118949823700003
ACH-001038,-0.133691482929
ACH-001048,-0.09675220789380001
ACH-001050,-0.07506580148730001
ACH-001053,-0.262843414163
ACH-001054,-0.055009140690699995
ACH-001061,-0.0542494684114
ACH-001067,-0.0292105105263
ACH-001075,-0.0986279810728
ACH-001096,-0.171862720123
ACH-001128,-0.033410100116
ACH-001134,-0.0469526320787
ACH-001151,-0.24673032835
ACH-001163,-0.139311950593
ACH-001164,-0.08483353268760001
ACH-001173,-0.105899795317
ACH-001183,0.0241233956447
ACH-001184,-0.320127543686
ACH-001190,-0.150434378497
ACH-001192,-0.32473188777600004
ACH-001193,-0.31275660708
ACH-001196,0.07034116857339999
ACH-001197,-0.169053632564
ACH-001205,-0.157965489066
ACH-001211,-0.0884858145953
ACH-001212,-0.17925904481199997
ACH-001228,-0.242055195174
ACH-001232,0.00727512352432
ACH-001239,-0.181126046241
ACH-001274,-0.100100431608
ACH-001275,-0.0541026989195
ACH-001277,-0.034278465882599994
ACH-001278,-0.302055070669
ACH-001280,-0.270677768373
ACH-001283,0.10326027014900001
ACH-001289,-0.129673781908
ACH-001295,-0.259646717448
ACH-001300,-0.383825948302
ACH-001301,-0.00962494585748
ACH-001302,-0.09826811708630001
ACH-001303,-0.430456176024
ACH-001306,-0.167145489904
ACH-001318,-0.134687889683
ACH-001322,0.0784375658171
ACH-001328,-0.107745026741
ACH-001332,0.0102140389043
ACH-001333,-0.19882128439
ACH-001336,-0.108034789677
ACH-001340,-0.215819608834
ACH-001346,-0.11527151340500001
ACH-001353,-0.0853121620959
ACH-001354,-0.283479050584
ACH-001367,-0.17304271267700003
ACH-001368,-0.148553583866
ACH-001374,-0.36003999477700005
ACH-001375,-0.188714384621
ACH-001377,-0.143769812694
ACH-001380,-0.120676734003
ACH-001391,-0.11802882031400001
ACH-001407,-0.145414948656
ACH-001408,-0.102151867149
ACH-001413,-0.146740961645
ACH-001430,-0.236562423924
ACH-001431,-0.23084611205699998
ACH-001450,-0.32824388236499996
ACH-001496,-0.134317568178
ACH-001500,-0.286566565167
ACH-001521,-0.433470554837
ACH-001523,-0.0254174993883
ACH-001532,-0.186472590715
ACH-001536,-0.11114764259299999
ACH-001550,-0.0877050537438
ACH-001552,-0.20842568910300002
ACH-001554,-0.140792739493
ACH-001645,0.0409703897252
ACH-001654,-0.0869642703782
ACH-001715,-0.0014555814141500002
ACH-001735,-0.251560928157
ACH-001736,-0.17920838473700001
ACH-001737,0.22420374013799999
ACH-001740,-0.18419790903799999
ACH-001745,-0.197009010758
ACH-001750,-0.248744926855
ACH-001765,-0.137762226048
ACH-001956,-0.025053917331500003
ACH-001957,-0.141449121977
