,GNS (2799)
ACH-000004,0.185256083175
ACH-000007,-0.396085882856
ACH-000009,-0.011087374879100002
ACH-000011,0.000272511411801
ACH-000012,-0.417668939631
ACH-000013,-0.124189000442
ACH-000014,-0.247484279428
ACH-000015,0.0301170399859
ACH-000017,-0.127789835103
ACH-000018,0.0937725233722
ACH-000019,-0.0254014986643
ACH-000021,-0.15301626217800002
ACH-000022,-0.289472191271
ACH-000025,-0.402998895097
ACH-000028,-0.0699661124719
ACH-000030,-0.162882645646
ACH-000035,-0.294142121175
ACH-000036,-0.30623828032
ACH-000037,0.0344466253644
ACH-000039,-0.09979755920019999
ACH-000040,-0.212752655252
ACH-000041,-0.428487710287
ACH-000042,-0.151150554577
ACH-000045,-0.077366603668
ACH-000047,-0.20496717187
ACH-000052,0.000389870182316
ACH-000053,-0.218075566472
ACH-000054,-0.194940869983
ACH-000055,-0.0556591942889
ACH-000060,-0.0907737730493
ACH-000067,-0.21053918857700002
ACH-000070,-0.17921581751
ACH-000075,-0.387124232477
ACH-000078,-0.11479521540899999
ACH-000082,-0.586370316958
ACH-000085,0.145414859586
ACH-000086,-0.11744864137
ACH-000087,-0.32487539992
ACH-000092,-0.260518444096
ACH-000095,-0.221184938122
ACH-000097,-0.15656314970000001
ACH-000098,0.17485138963100003
ACH-000099,-0.226327862365
ACH-000108,-0.18032166022799997
ACH-000113,0.0231928314816
ACH-000115,-0.15149749996099998
ACH-000116,-0.218873302236
ACH-000118,-0.0190454124078
ACH-000120,-0.08736711448310001
ACH-000123,-0.184091142574
ACH-000127,-0.0982696398021
ACH-000128,-0.182411909012
ACH-000132,0.005407756513930001
ACH-000133,-0.196161390332
ACH-000137,-0.325092143097
ACH-000138,-0.09315222691099999
ACH-000142,-0.147403720545
ACH-000143,-0.219316031144
ACH-000146,-0.21017118630800002
ACH-000148,-0.19354745719
ACH-000150,-0.153179548543
ACH-000152,-0.0109720261884
ACH-000153,-0.248639364754
ACH-000159,0.017673051150900003
ACH-000160,-0.0410417267108
ACH-000163,-0.000570466514355
ACH-000167,-0.21665778978100003
ACH-000168,0.0123282958996
ACH-000169,-0.284584650314
ACH-000178,-0.11261935627
ACH-000182,-0.15460851467
ACH-000183,-0.08778782573039999
ACH-000188,-0.140966578911
ACH-000189,-0.5227546487520001
ACH-000190,-0.0954602682086
ACH-000198,-0.11535213454299999
ACH-000204,-0.0604336427319
ACH-000206,0.09010164269510001
ACH-000207,0.19004976478799998
ACH-000211,-0.163480460479
ACH-000215,-0.24435354250799998
ACH-000221,0.132104090203
ACH-000222,-0.06620830380300001
ACH-000223,-0.202603642518
ACH-000226,-0.35052379537699996
ACH-000227,-0.5274017238409999
ACH-000228,-0.193629499307
ACH-000231,-0.17144393865600002
ACH-000232,-0.398921756219
ACH-000233,-0.247105983457
ACH-000234,-0.506512605814
ACH-000235,-0.196843268845
ACH-000237,-0.053371327781
ACH-000238,-0.201024678977
ACH-000243,-0.08609211679310001
ACH-000244,-0.36547161972099995
ACH-000246,-0.08155730487530001
ACH-000248,-0.303548885147
ACH-000250,-0.06978833410360001
ACH-000251,0.133896103883
ACH-000253,-0.273064338502
ACH-000255,-0.34762053877599997
ACH-000256,-0.210037390002
ACH-000257,-0.20498018414299998
ACH-000258,-0.138803594088
ACH-000259,-0.20470104123100002
ACH-000260,-0.15475479350500002
ACH-000261,-0.308196626741
ACH-000262,-0.072556208765
ACH-000263,0.039178290114599994
ACH-000264,-0.09995386150869999
ACH-000265,-0.15570582132000002
ACH-000266,-0.11351712025
ACH-000272,0.103329427073
ACH-000273,-0.113580424423
ACH-000274,-0.379152718917
