,AGTRAP (57085)
ACH-000004,0.149783513432
ACH-000007,-0.0881779110059
ACH-000009,0.0187911800567
ACH-000011,0.105670979612
ACH-000012,0.0871812107034
ACH-000013,-0.0205860098739
ACH-000014,0.135035693843
ACH-000015,0.23652823983000001
ACH-000017,-0.11705773139100001
ACH-000018,0.0546640169137
ACH-000019,0.162151361583
ACH-000021,0.09460142531960002
ACH-000022,0.0478507810425
ACH-000025,0.0396391585132
ACH-000028,0.166177887581
ACH-000030,0.051676611510699993
ACH-000035,-0.217399316078
ACH-000036,0.09610789716399999
ACH-000037,-0.0388263537195
ACH-000039,-0.050446358410599995
ACH-000040,-0.219803325803
ACH-000041,-0.129941688379
ACH-000042,0.0640344450248
ACH-000045,-0.12700971486999998
ACH-000047,-0.0109239243882
ACH-000052,0.0796885869093
ACH-000053,0.00260730381461
ACH-000054,-0.0217231113524
ACH-000055,-0.030355674362
ACH-000060,-0.0332606180546
ACH-000067,0.14252808297800001
ACH-000070,-0.0365819081132
ACH-000075,0.309222188731
ACH-000078,0.134562319475
ACH-000082,-0.0551932605449
ACH-000085,-0.284796002584
ACH-000086,0.0239580696163
ACH-000087,0.119574133424
ACH-000092,-0.0292880103982
ACH-000095,0.0172321231907
ACH-000097,0.112313924121
ACH-000098,0.0687744339513
ACH-000099,-0.0756941042809
ACH-000108,0.0829090209365
ACH-000113,0.111708955033
ACH-000115,-0.04792584815280001
ACH-000116,0.0848843957446
ACH-000118,0.09520576579119999
ACH-000120,0.181918871715
ACH-000123,0.06981649366449999
ACH-000127,0.08929748757110001
ACH-000128,-0.0945978614907
ACH-000132,0.153191859679
ACH-000133,0.0564690810494
ACH-000137,0.19197204572
ACH-000138,0.156872583606
ACH-000142,0.0041051048949000005
ACH-000143,-0.0418736347481
ACH-000146,0.053285306480599995
ACH-000148,0.0175362873392
ACH-000150,-0.379727399945
ACH-000152,-0.0814234356577
ACH-000153,0.0905043360405
ACH-000159,0.00827655004415
ACH-000160,0.0813914118601
ACH-000163,-0.155269435638
ACH-000167,0.193732479521
ACH-000168,-0.0838885843069
ACH-000169,-0.00022984536341400002
ACH-000178,-0.0665163558445
ACH-000182,0.16431951472200002
ACH-000183,-0.021896041890400002
ACH-000188,-0.141556159575
ACH-000189,-0.09246690184110001
ACH-000190,0.108494535736
ACH-000198,0.0210060438796
ACH-000204,-0.041783494707999996
