,KIF15 (56992)
ACH-000004,-0.248278142971
ACH-000007,-0.222017054737
ACH-000009,-0.47966819255300003
ACH-000011,-0.408446451246
ACH-000012,-0.409265433902
ACH-000013,-0.165975888639
ACH-000014,-0.277041978306
ACH-000015,-0.47114340912600006
ACH-000017,-0.166027620321
ACH-000018,-0.347212167076
ACH-000019,-0.225455447993
ACH-000021,-0.131086026846
ACH-000022,-0.425737670581
ACH-000025,-0.5553400315479999
ACH-000028,-0.21359151538600002
ACH-000030,-0.434925817201
ACH-000035,-0.041204936508699996
ACH-000036,-0.355125956886
ACH-000037,-0.43630799568899997
ACH-000039,-0.366292663273
ACH-000040,-1.00295994858
ACH-000041,-0.229789005165
ACH-000042,-0.376939689335
ACH-000045,-0.151243832385
ACH-000047,-0.30977026727400003
ACH-000052,-0.111334930808
ACH-000053,-0.165726336262
ACH-000054,-0.571989353485
ACH-000055,-0.362400459678
ACH-000060,-0.24343010358699999
ACH-000067,-0.0328244201822
ACH-000070,-0.258809189665
ACH-000075,-0.48092242511999994
ACH-000078,-0.29310054340799996
ACH-000082,-0.438274408638
ACH-000085,-0.317758037818
ACH-000086,-0.439759295988
ACH-000087,-0.284374890935
ACH-000092,-0.220505523743
ACH-000095,-0.30069996425900003
ACH-000097,-0.309056665143
ACH-000098,-0.15487261217700002
ACH-000099,-0.248124270374
ACH-000108,-0.330646656501
ACH-000113,-0.244191639432
ACH-000115,-0.46717880578800003
ACH-000116,-0.249507603347
ACH-000118,-0.14438255362299998
ACH-000120,-0.44599834112099995
ACH-000123,-0.335519181725
ACH-000127,-0.318463364654
ACH-000128,-0.45378486178000005
ACH-000132,-0.0341345462345
ACH-000133,-0.292565006947
ACH-000137,-0.019056756092400002
ACH-000138,-0.24014350678100002
ACH-000142,-0.532271149819
ACH-000143,-0.0625328208815
ACH-000146,-0.355108820184
ACH-000148,-0.26755683170600003
ACH-000150,-0.326548539528
ACH-000152,-0.198858123651
ACH-000153,-0.396693330945
ACH-000159,-0.515261048057
ACH-000160,-0.43838860398699997
ACH-000163,-0.5050873962100001
ACH-000167,-0.19358051922400002
ACH-000168,-0.105034274202
ACH-000169,-0.504458592933
ACH-000178,-0.137158962534
ACH-000182,-0.347445390268
