,ENC1 (8507)
ACH-000004,-0.09971899112569999
ACH-000007,0.313684425241
ACH-000009,0.12667332476
ACH-000011,0.327492735695
ACH-000012,0.07333893129430001
ACH-000013,0.0948695860218
ACH-000014,0.29185926489799996
ACH-000015,-0.101794548355
ACH-000017,0.137635847413
ACH-000018,0.170735881976
ACH-000019,-0.018101705225900003
ACH-000021,0.0217569473
ACH-000022,0.14427805096899998
ACH-000025,0.243715636275
ACH-000028,0.221712776321
ACH-000030,0.10171830846100001
ACH-000035,-0.0007410447897719999
ACH-000036,0.25501663048900003
ACH-000037,0.0293548302941
ACH-000039,-0.04835855591780001
ACH-000040,0.0113543200111
ACH-000041,-0.228548168376
ACH-000042,0.0549526932721
ACH-000045,-0.0746401517542
ACH-000047,0.31181654231
ACH-000052,0.115835174856
ACH-000053,0.048711652713699996
ACH-000054,0.127675983489
ACH-000055,0.038102166400099995
ACH-000060,0.201341219745
ACH-000067,0.146215169049
ACH-000070,0.055999817862
ACH-000075,-0.127062245835
ACH-000078,0.235415487917
ACH-000082,-0.013205232123200001
ACH-000085,0.388641892995
ACH-000086,-0.014415683270700001
ACH-000087,0.0222940837696
ACH-000092,0.022911619927699998
ACH-000095,0.00821582861821
ACH-000097,0.09539186980639999
ACH-000098,0.12357213318299999
ACH-000099,0.13303875822699998
ACH-000108,0.049010056129700004
ACH-000113,-0.0203122317512
ACH-000115,-0.0526901758039
ACH-000116,0.0597630530505
ACH-000118,0.182656762592
ACH-000120,0.154635969599
ACH-000123,-0.033669599136
ACH-000127,-0.025176892382900003
ACH-000128,-0.00718965037035
ACH-000132,0.20066757060499998
ACH-000133,-0.0029351121027800004
ACH-000137,-0.12944604208799998
ACH-000138,0.0803258101117
ACH-000142,0.191889835687
ACH-000143,-0.0368343340581
ACH-000146,0.07881888090269999
ACH-000148,0.10351574309599999
ACH-000150,0.21278605928599997
ACH-000152,0.192772452062
ACH-000153,0.00858087444394
ACH-000159,-0.0614869270968
ACH-000160,0.00476354387759
ACH-000163,0.162012499876
ACH-000167,0.24009687304900001
ACH-000168,0.010174675079600001
ACH-000169,0.0555096875393
ACH-000178,0.159915813897
ACH-000182,0.061765483876800004
ACH-000183,-0.136569614601
ACH-000188,-0.027956619523900002
ACH-000189,0.20088005894400002
ACH-000190,0.0524300660833
ACH-000198,0.228660351908
ACH-000204,-0.257418290898
ACH-000206,0.111739112629
ACH-000207,0.163978142056
ACH-000211,0.09363136561180001
ACH-000215,0.164138004215
ACH-000221,0.126037979024
ACH-000222,0.154442185929
ACH-000223,0.172911446543
ACH-000226,0.133625145951
ACH-000227,-0.0188884898028
ACH-000228,-0.016139084746
ACH-000231,0.0130757037574
ACH-000232,0.21792496698600003
ACH-000233,0.139307681406
ACH-000234,-0.014703337450000001
ACH-000235,0.050050885979399995
ACH-000237,0.135773450843
ACH-000238,0.0698130261847
ACH-000243,0.108254423357
ACH-000244,-0.0607135360001
ACH-000246,0.229189101024
ACH-000248,0.0013499630148599998
ACH-000250,0.09089419213710001
ACH-000251,0.157037928047
ACH-000253,0.150577893154
ACH-000255,0.095524594795
ACH-000256,0.13750973822899998
ACH-000257,-0.0194660882631
ACH-000258,-0.106088340188
ACH-000259,0.157315307576
ACH-000260,0.0113995396479
ACH-000261,0.08299963109349999
ACH-000262,0.364412080129
ACH-000263,-0.112242128057
ACH-000264,0.058850382339
ACH-000265,0.137911301109
ACH-000266,0.0654547233739
ACH-000272,0.0631010305787
ACH-000273,0.160402704499
ACH-000274,0.12459810291500001
ACH-000277,0.268412043125
ACH-000278,0.0895917857584
ACH-000279,-0.130045850716
ACH-000280,0.0896088631039
ACH-000281,0.0598825668534
ACH-000288,0.06368829127209999
ACH-000291,0.060255683697199997
ACH-000293,0.0612377515058
ACH-000294,-0.0462289070834
ACH-000295,-0.164342721341
ACH-000296,0.500158001867
ACH-000302,-0.0420092052558
ACH-000304,0.278891323021
ACH-000307,0.166994407881
ACH-000308,0.122571672548
ACH-000310,0.07601025713569999
ACH-000311,0.24127558756099998
ACH-000312,0.0418073685475
ACH-000315,0.0176735811257
ACH-000316,0.0670205747629
ACH-000317,0.0186434710706
ACH-000318,0.20131326137299999
ACH-000319,0.0271870613198
ACH-000320,0.10901746637599999
ACH-000322,0.336144684653
ACH-000323,-0.046393521495099996
ACH-000324,0.138706458211
ACH-000329,0.146225104936
ACH-000330,0.0698897823932
ACH-000331,0.178430215911
ACH-000332,0.108590978493
ACH-000334,-0.160512395675
ACH-000335,0.19754417840500002
ACH-000336,0.138936053441
ACH-000337,0.24340862774900002
ACH-000339,0.294968063355
ACH-000341,0.17930413764400002
ACH-000348,-0.14924333914100002
ACH-000350,0.44535103471
ACH-000352,0.08257920668660002
ACH-000356,-0.08266062019180001
ACH-000361,0.0509305925751
ACH-000362,-0.0030908025250699998
ACH-000363,-0.00823272835023
ACH-000364,0.228634814935
ACH-000365,-0.0601017080497
ACH-000366,-0.06717910289130001
ACH-000368,0.09808967483439998
ACH-000374,-0.06968819238
ACH-000375,0.167493122892
ACH-000376,0.13294949469599998
ACH-000381,0.220813495764
ACH-000383,0.0423141693335
ACH-000387,-0.0178721847046
ACH-000389,0.223388353175
ACH-000390,-0.054562825182
ACH-000393,0.06856990789049999
ACH-000395,0.052538021474900005
ACH-000397,0.168793193123
ACH-000401,0.265091598459
ACH-000402,0.180045697705
ACH-000403,0.116197602893
ACH-000404,0.0226555413148
ACH-000406,0.00529488439345
ACH-000407,0.153081869594
ACH-000408,0.113319868072
ACH-000410,0.0466355074134
ACH-000411,0.257245345613
ACH-000414,0.159759264498
ACH-000415,-0.016398263552299997
ACH-000416,0.0924492561132
ACH-000420,0.140723834454
ACH-000421,0.0390261965177
ACH-000424,0.114271806932
ACH-000425,0.1309685022
ACH-000426,0.0670213116381
ACH-000427,0.259174992054
ACH-000433,0.451389472262
ACH-000436,0.09218065942949999
ACH-000444,0.152774150733
ACH-000445,0.17607986331599998
ACH-000448,0.12419553576600001
ACH-000450,0.17129903260200002
ACH-000452,0.0433840613935
ACH-000454,0.255593857908
ACH-000458,0.35971395723000005
ACH-000459,0.383919976856
ACH-000460,0.141485089708
ACH-000461,-0.024344423459
ACH-000463,0.22356389955699998
ACH-000464,0.09346320711060001
ACH-000466,0.040256880424599996
ACH-000467,0.27838759974599997
ACH-000468,0.0862614712393
ACH-000469,0.181412730179
ACH-000470,0.0432647002094
ACH-000471,0.16544333820999998
ACH-000472,0.0929903628668
ACH-000473,-0.0949225056864
ACH-000475,0.0735918713078
ACH-000476,0.241997195407
ACH-000477,0.0625355445081
ACH-000480,0.30301088294399997
ACH-000481,-0.019996648872799998
ACH-000483,0.315204901622
ACH-000484,-0.27317596416400003
ACH-000485,0.00549300456515
ACH-000486,0.207279786943
ACH-000487,0.115498084044
ACH-000488,0.1224123808
ACH-000490,0.0226757373078
ACH-000491,-0.0101320977985
ACH-000495,0.11417849539899999
ACH-000496,0.240359541967
ACH-000499,-0.25548782072799997
ACH-000500,0.204006943961
ACH-000502,0.21057123005399997
ACH-000503,0.0449481052866
ACH-000505,0.0261908679458
ACH-000507,0.10170612965600001
ACH-000510,-0.0300783718397
ACH-000511,0.051163389849699994
ACH-000512,-0.362790921941
ACH-000516,0.12655883613399999
ACH-000517,0.0799011114787
ACH-000518,0.0630367541339
ACH-000520,0.0021328584288300002
ACH-000521,0.347659070352
