,TRAF4 (9618)
ACH-000004,-0.466712458746
ACH-000007,-0.317488566228
ACH-000009,-0.349592251277
ACH-000011,-0.214035328004
ACH-000012,-0.313731933028
ACH-000013,-0.09957633855310001
ACH-000014,-0.108098634694
ACH-000015,-0.132190981328
ACH-000017,-0.541978127043
ACH-000018,0.119944417848
ACH-000019,-0.09089154841060001
ACH-000021,-0.270150259398
ACH-000022,-0.10384829020400001
ACH-000025,-0.05172209533509999
ACH-000028,-0.280677370413
ACH-000030,-0.243438729736
ACH-000035,-0.292607879523
ACH-000036,-0.104319524993
ACH-000037,-0.106931970583
ACH-000039,-0.48921859437299997
ACH-000040,-0.268281395323
ACH-000041,-0.30685492696
ACH-000042,-0.17100170787900001
ACH-000045,-0.30822481197900004
ACH-000047,-0.326737095235
ACH-000052,-0.126827942645
ACH-000053,-0.254349015895
ACH-000054,-0.1089239127
ACH-000055,-0.17314867460900002
ACH-000060,-0.166647608325
ACH-000067,-0.20101163718600001
ACH-000070,0.0214349754865
ACH-000075,-0.45997964169399996
ACH-000078,-0.265033399595
ACH-000082,-0.264449569348
ACH-000085,-0.30013987790999996
ACH-000086,-0.203920051628
ACH-000087,-0.115271620284
ACH-000092,0.0627097811328
ACH-000095,-0.22585866704399998
ACH-000097,-0.109392459805
ACH-000098,-0.15206914203500002
ACH-000099,-0.0715121472057
ACH-000108,-0.150064806509
ACH-000113,-0.06932954305530001
ACH-000115,-0.587303872857
ACH-000116,-0.0357333385732
ACH-000118,-0.14635094955
ACH-000120,-0.0431873528619
ACH-000123,-0.290594245598
ACH-000127,-0.17625455059
ACH-000128,-0.154458369016
ACH-000132,-0.00809902158915
ACH-000133,-0.00317690974931
ACH-000137,-0.0630260728599
ACH-000138,-0.126239075613
ACH-000142,-0.269655738758
ACH-000143,-0.09174800935750001
ACH-000146,-0.145401679423
ACH-000148,-0.180887204391
ACH-000150,-0.0693843997605
ACH-000152,-0.247847938697
ACH-000153,-0.364582901611
ACH-000159,-0.21730300936799998
ACH-000160,-0.237159172566
ACH-000163,-0.329731862537
ACH-000167,0.0629321199146
ACH-000168,-0.373612519028
ACH-000169,-0.085118949169
ACH-000178,-0.08455405186930001
ACH-000182,-0.42285249244199996
ACH-000183,-0.029029329443599997
ACH-000188,-0.189416584689
ACH-000189,-0.584394478674
