,EPS15 (2060)
ACH-000004,-0.253012694345
ACH-000007,-0.18376808722399998
ACH-000009,-0.3158968518
ACH-000011,0.293091582451
ACH-000012,-0.18687527894
ACH-000013,-0.09177757165580001
ACH-000014,-0.0745655491219
ACH-000015,-0.004527610593279999
ACH-000017,0.0737137382514
ACH-000018,-0.0924440243911
ACH-000019,0.0647515888756
ACH-000021,-0.286975323312
ACH-000022,0.00413819613682
ACH-000025,0.0341309706115
ACH-000028,-0.0868365397844
ACH-000030,-0.12432617340600001
ACH-000035,-0.335827176372
ACH-000036,-0.122276758001
ACH-000037,0.106657354303
ACH-000039,-0.05955377223669999
ACH-000040,-0.0195032186631
ACH-000041,0.106265055392
ACH-000042,-0.0576015973812
ACH-000045,0.157957447969
ACH-000047,0.0429279040289
ACH-000052,-0.014987686221100001
ACH-000053,-0.305955757986
ACH-000054,0.07373891588539999
ACH-000055,-0.04974448244869999
ACH-000060,-0.164853795561
ACH-000067,-0.193136653385
ACH-000070,-0.239331702089
ACH-000075,-0.247416397722
ACH-000078,-0.318170707037
ACH-000082,-0.0866737418905
ACH-000085,-0.164913652383
ACH-000086,-0.180467843052
ACH-000087,-0.313002844354
ACH-000092,-0.160747983967
ACH-000095,-0.057135048398
ACH-000097,-0.0907348314026
ACH-000098,0.012026550957500002
ACH-000099,-0.216347825023
ACH-000108,-0.185258362159
ACH-000113,-0.188595475121
ACH-000115,0.018439895242299997
ACH-000116,-0.022797642891500002
ACH-000118,0.0193626805332
ACH-000120,0.0473211547779
ACH-000123,-0.151608129945
ACH-000127,-0.00211877089594
ACH-000128,-0.0749937051428
ACH-000132,0.0215142689078
ACH-000133,-0.122284747613
ACH-000137,-0.261041740773
ACH-000138,-0.128813490525
ACH-000142,-0.368250148161
ACH-000143,0.04458170168
ACH-000146,-0.271439113721
ACH-000148,-0.0490387165066
ACH-000150,-0.11575912582
ACH-000152,-0.136615961423
ACH-000153,0.004714108493609999
ACH-000159,0.020812154893200003
ACH-000160,-0.0664125354853
ACH-000163,0.19494291038699998
ACH-000167,0.0656592027917
ACH-000168,-0.15105581482799998
ACH-000169,0.0162787011882
ACH-000178,0.0313646520188
ACH-000182,0.0561196037484
ACH-000183,0.0118487928807
ACH-000188,-0.230708611298
ACH-000189,0.10505712708699999
ACH-000190,-0.104246145403
ACH-000198,0.137224621864
ACH-000204,-0.610672886198
ACH-000206,-0.019946446464900004
ACH-000207,-0.014941805848900001
ACH-000211,0.07446214241639999
ACH-000215,-0.0526502099528
ACH-000221,-0.20273387110100002
ACH-000222,-0.38821206449900003
ACH-000223,-0.141223184952
ACH-000226,-0.10350196915899999
ACH-000227,-0.0481687714812
ACH-000228,-0.180871167986
ACH-000231,-0.0165637461182
ACH-000232,0.035569402770500004
ACH-000233,0.016755927118599998
ACH-000234,-0.144029823252
ACH-000235,-0.16744584252
ACH-000237,-0.16829455142799998
ACH-000238,-0.438180115674
ACH-000243,-0.347560750787
ACH-000244,-0.030605713883000003
ACH-000246,-0.0567089212285
ACH-000248,0.24227135843800002
ACH-000250,-0.0299200282331
ACH-000251,0.0061541940006200006
ACH-000253,-0.07067472159310001
ACH-000255,-0.030736355888099996
ACH-000256,-0.166248838101
ACH-000257,-0.0720779111004
ACH-000258,-0.29854347973400003
ACH-000259,-0.07600520140610001
ACH-000260,-0.115556846431
ACH-000261,-0.0521027969941
ACH-000262,-0.0462828656073
ACH-000263,0.0556940610782
ACH-000264,-0.0861170739834
ACH-000265,-0.126608600508
ACH-000266,-0.142695523041
ACH-000272,0.0032052775629299994
ACH-000273,0.04749356835059999
ACH-000274,-0.156134594044
ACH-000277,-0.18054542693199999
ACH-000278,-0.113998015166
ACH-000279,-0.133822452685
ACH-000280,-0.212296005931
ACH-000281,-0.0916171713694
ACH-000288,-0.17620743701400002
ACH-000291,-0.00936237664653
ACH-000293,-0.09188935391830001
ACH-000294,-0.131640066278
ACH-000295,-0.250397639495
ACH-000296,-0.312320837438
ACH-000302,0.00280588226162
ACH-000304,-0.0321094848713
ACH-000307,0.0067880130870699995
ACH-000308,-0.0230210225
ACH-000310,-0.4692775464399999
ACH-000311,-0.20179345226
ACH-000312,-0.23901570763500002
ACH-000315,-0.06833727654090001
ACH-000316,-0.144725511526
ACH-000317,-0.214105898239
ACH-000318,-0.126538470007
ACH-000319,-0.10606563898499999
ACH-000320,-0.455603129613
ACH-000322,-0.0835460129525
ACH-000323,-0.0405160771677
ACH-000324,-0.218841482387
ACH-000329,-0.09996379656189999
ACH-000330,0.042500611553100004
ACH-000331,-0.0567119787869
ACH-000332,-0.171833667192
ACH-000334,-0.102781098212
ACH-000335,-0.218411078096
ACH-000336,0.11835979438
ACH-000337,-0.166332840329
ACH-000339,-0.121500545573
ACH-000341,-0.245910277487
ACH-000348,-0.00761370536471
ACH-000350,-0.127197566896
ACH-000352,-0.00228960561845
ACH-000356,0.031452040945599995
ACH-000361,-0.14377288648800002
ACH-000362,-0.460811018818
ACH-000363,-0.09576705255760001
