,DepMap_ID
46301,ACH-000147
130566,ACH-000403
131222,ACH-000405
131883,ACH-000407
137308,ACH-000421
218956,ACH-000616
232256,ACH-000643
381467,ACH-000829
387953,ACH-000839
509990,ACH-000936
517377,ACH-000938
607255,ACH-000967
642970,ACH-000977
642971,ACH-000977
642972,ACH-000977
790377,ACH-000992
790378,ACH-000992
790379,ACH-000992
790380,ACH-000992
790381,ACH-000992
790382,ACH-000992
790383,ACH-000992
790384,ACH-000992
812299,ACH-000993
840884,ACH-000996
840885,ACH-000996
851727,ACH-000997
946897,ACH-001199
976135,ACH-001355
1051501,ACH-001624
1055900,ACH-001645
1180868,ACH-002275
1218827,ACH-002386
1220203,ACH-002388
