,UBXN7 (26043)
ACH-000004,-0.0670864248678
ACH-000007,-0.34408327303999997
ACH-000009,-0.22380299277600002
ACH-000011,-0.11598240077500001
ACH-000012,-0.128129690259
ACH-000013,-0.24953385811700002
ACH-000014,-0.301060159889
ACH-000015,-0.233812985592
ACH-000017,-0.322487737426
ACH-000018,0.042848576788400004
ACH-000019,-0.222308613979
ACH-000021,-0.135874221627
ACH-000022,-0.14127278794700002
ACH-000025,-0.0776025832981
ACH-000028,-0.212153435052
ACH-000030,-0.170401289279
ACH-000035,0.11246459227
ACH-000036,-0.209459885634
ACH-000037,0.0959186724549
ACH-000039,-0.09400914009360001
ACH-000040,-0.41091299642800005
ACH-000041,-0.104458674964
ACH-000042,-0.28065268223900003
ACH-000045,-0.08971138324169999
ACH-000047,0.030131620222999998
ACH-000052,0.100758931284
ACH-000053,-0.043864859784199996
ACH-000054,-0.162509381184
ACH-000055,-0.00602673176444
ACH-000060,-0.058287415710000005
ACH-000067,-0.00416040251811
ACH-000070,-0.0844949326906
ACH-000075,-0.299683149343
ACH-000078,-0.170644150726
ACH-000082,-0.000213698409015
ACH-000085,-0.0644944036487
ACH-000086,-0.0445513175115
ACH-000087,-0.27452424087
ACH-000092,-0.18841922226100002
ACH-000095,-0.221528881652
ACH-000097,-0.213315067847
ACH-000098,-0.101356312326
ACH-000099,-0.121619360341
ACH-000108,-0.33008976357299996
ACH-000113,-0.283186123648
ACH-000115,-0.111779107898
ACH-000116,-0.18801512113899999
ACH-000118,-0.163450503367
ACH-000120,-0.12941992246200001
ACH-000123,-0.342000349076
ACH-000127,-0.114474859889
ACH-000128,-0.16159202318
ACH-000132,-0.125407381056
ACH-000133,-0.193067010378
ACH-000137,0.044033357827000005
ACH-000138,-0.0341932661595
ACH-000142,-0.19711026172200002
ACH-000143,-0.48000581595200004
ACH-000146,0.0686475366315
ACH-000148,-0.0195552303078
ACH-000150,-0.308694514612
ACH-000152,-0.425394847484
ACH-000153,-0.377711817307
ACH-000159,-0.026526856472800002
ACH-000160,-0.345861682263
ACH-000163,-0.0860628010376
ACH-000167,-0.158015921711
ACH-000168,0.0319075601057
ACH-000169,-0.149450521471
ACH-000178,-0.22932002209000002
ACH-000182,-0.135686466176
ACH-000183,-0.296620434203
ACH-000188,-0.12780534388599998
ACH-000189,-0.282473782763
ACH-000190,-0.210265938708
ACH-000198,-0.151265818051
ACH-000204,-0.106203843409
ACH-000206,-0.398607312613
ACH-000207,-0.321330572993
ACH-000211,-0.20022712762000003
ACH-000215,-0.0652505458236
ACH-000221,0.00124442930571
ACH-000222,-0.186704828361
ACH-000223,-0.27881419959000003
ACH-000226,-0.43883230318800004
ACH-000227,-0.241257637295
ACH-000228,0.054174936984699995
ACH-000231,-0.224895092124
ACH-000232,-0.440039338007
ACH-000233,-0.379657287015
ACH-000234,-0.188687180482
ACH-000235,-0.269680747408
ACH-000237,-0.174388595749
ACH-000238,0.0855384921138
ACH-000243,-0.049979307565099995
ACH-000244,0.301913461504
ACH-000246,-0.116802078979
ACH-000248,-0.059849070463
ACH-000250,-0.025562395017
ACH-000251,-0.360042374024
ACH-000253,-0.288567770214
ACH-000255,-0.48495184542400005
ACH-000256,-0.18292701159699998
ACH-000257,-0.0278401183838
ACH-000258,-0.353568934819
ACH-000259,-0.219058145126
ACH-000260,-0.243887594799
ACH-000261,-0.189198283543
ACH-000262,-0.16628044504
ACH-000263,0.0395154583895
ACH-000264,-0.18619812050999998
ACH-000265,-0.20607294643899998
ACH-000266,-0.193620433312
ACH-000272,-0.132438500205
ACH-000273,-0.126702898743
ACH-000274,-0.200748632912
ACH-000277,-0.0419610285709
ACH-000278,-0.238044094274
ACH-000279,-0.1042785084
ACH-000280,-0.266144904228
ACH-000281,-0.073961600001
ACH-000288,-0.259030267815
ACH-000291,-0.190159510884
ACH-000293,0.145243910413
ACH-000294,0.066448984649
ACH-000295,-0.158480618222
ACH-000296,0.140286188117
ACH-000302,-0.144783226017
ACH-000304,-0.260962773559
ACH-000307,-0.0529667015131
ACH-000308,-0.112341865014
ACH-000310,-0.042979603187999996
ACH-000311,-0.417784520719
ACH-000312,-0.0811276265252
ACH-000315,-0.30250162765
ACH-000316,-0.266061727758
ACH-000317,-0.301924518534
ACH-000318,0.0545361689131
ACH-000319,-0.171146081242
ACH-000320,-0.42495776864699997
ACH-000322,-0.10772412790300001
ACH-000323,-0.10570250395
ACH-000324,-0.147205940822
ACH-000329,-0.11121513842399999
ACH-000330,-0.126311774098
ACH-000331,-0.260654397553
ACH-000332,-0.23540488601999998
ACH-000334,-0.30579430502099997
ACH-000335,-0.49228776308399996
ACH-000336,-0.0214979889717
ACH-000337,-0.5568559649939999
ACH-000339,-0.093569634224
ACH-000341,0.00410924241595
ACH-000348,-0.25767558045600003
ACH-000350,-0.207346729736
ACH-000352,-0.020259145708299998
ACH-000356,-0.181013729276
ACH-000361,0.022096094042599997
ACH-000362,-0.19308010857500002
ACH-000363,-0.519536572634
ACH-000364,-0.0943209942267
ACH-000365,-0.192837115793
ACH-000366,-0.008050412930290001
ACH-000368,-0.237844528442
ACH-000374,0.0862894327001
ACH-000375,-0.280520180957
ACH-000376,-0.309920051388
ACH-000381,-0.153587610342
ACH-000383,-0.255518591726
ACH-000387,-0.121173957088
ACH-000389,-0.102691602841
ACH-000390,-0.042198750411099994
ACH-000393,-0.119948358038
ACH-000395,0.185361653015
ACH-000397,-0.22664992948600002
ACH-000401,-0.331660796564
ACH-000402,-0.025980593256200002
ACH-000403,-0.136483776508
ACH-000404,-0.174708833889
ACH-000406,-0.10605782961200001
ACH-000407,-0.11588588704500001
ACH-000408,-0.0348166341791
ACH-000410,-0.120540336774
ACH-000411,-0.36528556228500003
ACH-000414,-0.243076703891
ACH-000415,0.0431160736703
ACH-000416,-0.20706082046100002
ACH-000420,-0.07130094504750001
ACH-000421,-0.147107421888
ACH-000424,-0.136699340647
ACH-000425,-0.237532570631
ACH-000426,-0.0928388561535
ACH-000427,0.0847415126692
ACH-000433,-0.29219341816399996
ACH-000436,-0.122783169604
ACH-000444,-0.09841198668580001
ACH-000445,-0.042143087553199995
ACH-000448,-0.162784360894
ACH-000450,-0.231263365051
ACH-000452,-0.25443601578200004
ACH-000454,-0.223637194547
ACH-000458,-0.0999379334794
ACH-000459,-0.253451411769
ACH-000460,-0.228840187313
ACH-000461,-0.0150049284303
ACH-000463,-0.103453172788
ACH-000464,-0.266479734418
ACH-000466,0.0209670305896
ACH-000467,-0.126219531886
ACH-000468,0.0229448317538
ACH-000469,-0.20547977075399998
ACH-000470,-0.157188386849
ACH-000471,-0.12123746113299999
ACH-000472,-0.029108478257299997
ACH-000473,-0.0677342460852
ACH-000475,-0.0379799271162
ACH-000476,-0.0708350843784
ACH-000477,-0.296621223561
ACH-000480,-0.0633299960348
ACH-000481,-0.161703958809
ACH-000483,-0.13026693504200001
ACH-000484,-0.178054802066
ACH-000485,-0.221924929703
ACH-000486,-0.185925674511
ACH-000487,-0.07085473919039999
ACH-000488,-0.0667403953876
ACH-000490,-0.23680421905000001
ACH-000491,-0.130402422267
ACH-000495,-0.322308904135
ACH-000496,-0.078263989498
ACH-000499,-0.09305183678649999
ACH-000500,0.287504340541
ACH-000502,-0.137889101776
ACH-000503,0.0435189659286
ACH-000505,-0.21782681812600002
ACH-000507,-0.110967483673
ACH-000510,-0.08386692931360001
ACH-000511,-0.278010894475
ACH-000512,-0.108289520115
ACH-000516,-0.21719324484299998
ACH-000517,-0.250673547074
ACH-000518,-0.186724102593
ACH-000520,-0.232344924168
ACH-000521,-0.210175100585
ACH-000522,-0.0311166662447
ACH-000524,-0.362680822574
ACH-000527,-0.23136003174400002
ACH-000528,-0.200244639689
ACH-000537,-0.0913198231655
ACH-000541,-0.190521251871
ACH-000542,-0.314117693028
ACH-000544,-0.0090921519034
ACH-000545,-0.282239521493
ACH-000547,-0.364080618327
ACH-000548,-0.050098727007300003
ACH-000549,0.030315409613099996
ACH-000550,-0.17890990999200002
ACH-000552,0.07638802488719999
ACH-000556,-0.08670994830499999
ACH-000557,-0.07322489843739999
ACH-000570,-0.190669348352
ACH-000571,-0.0555507841386
ACH-000573,0.024987631195400005
ACH-000576,-0.759652914058
ACH-000580,-0.211005774453
ACH-000584,-0.05246280316219999
ACH-000585,0.0061629212674
ACH-000588,-0.324567976654
ACH-000589,-0.25115875617600003
ACH-000591,-0.147350674058
ACH-000593,-0.147141314549
ACH-000600,-0.0770513575708
ACH-000601,-0.36659125312
ACH-000604,-0.052853651814199994
ACH-000605,-0.0495698546344
ACH-000606,0.07135808622239999
ACH-000608,-0.269800142312
ACH-000614,-0.12515223011
ACH-000616,-0.229086720735
ACH-000618,0.0161012396167
ACH-000619,-0.131698011591
ACH-000620,-0.425748494727
ACH-000621,-0.36767094196
ACH-000622,-0.38970884871
ACH-000623,0.022081307349799996
ACH-000624,-0.00119422062527
ACH-000627,-0.403546532734
ACH-000630,-0.295910981516
ACH-000632,-0.276841987397
ACH-000633,-0.0683794976899
ACH-000637,-0.35444374076499996
ACH-000638,-0.202320691569
ACH-000646,-0.437264706752
ACH-000647,-0.051510526019000004
ACH-000648,-0.047703093956399996
ACH-000649,-0.08860261904130001
ACH-000651,-0.00673975507614
ACH-000652,-0.161718950793
ACH-000653,0.0606177627352
ACH-000657,-0.212942597019
ACH-000658,-0.12325827254300001
ACH-000661,0.0763515647254
ACH-000662,0.15539273873099999
ACH-000663,0.0100941295129
ACH-000665,-0.0608131144192
ACH-000671,-0.030514494386200002
ACH-000673,-0.21415005920400002
ACH-000676,-0.0886504798141
ACH-000677,-0.0311778595642
ACH-000681,-0.00557841435742
ACH-000682,-0.0296877227839
ACH-000683,-0.18589190261100003
ACH-000684,0.0953068381545
ACH-000688,-0.447789515633
ACH-000693,0.0420991130671
ACH-000694,-0.19477538428
ACH-000695,-0.490956123158
ACH-000696,-0.221081393009
ACH-000697,0.047483294988900006
ACH-000699,-0.159147898014
ACH-000701,-0.19161425885699998
ACH-000706,-0.15221564682
ACH-000711,-0.120103307662
ACH-000713,-0.0908578506893
ACH-000714,-0.399441554923
ACH-000718,-0.047989413557900006
ACH-000720,-0.186085539236
ACH-000721,-0.0391372477407
ACH-000724,-0.216646466228
ACH-000725,-0.11400433256300001
ACH-000732,-0.36413393336800004
ACH-000734,-0.0428807998089
ACH-000735,-0.11441628365
ACH-000736,-0.23589491122200001
ACH-000738,-0.266776141381
ACH-000746,-0.0313471651028
ACH-000747,0.0225049464903
ACH-000748,-0.0817989296616
ACH-000753,-0.166886003091
ACH-000756,0.0130811003652
ACH-000757,-0.0598046962528
ACH-000758,-0.18959986267
ACH-000760,-0.15423082615599998
ACH-000763,-0.346669060897
ACH-000764,-0.25516728656
ACH-000765,-0.10942637834
ACH-000766,-0.12144274233300001
ACH-000767,-0.029840000628
ACH-000768,-0.20699568871399998
ACH-000769,-0.22261129334199997
ACH-000770,0.00127936194956
ACH-000771,-0.120889765699
ACH-000773,-0.5106224303360001
ACH-000776,-0.438598154087
ACH-000777,0.0461982882382
ACH-000778,-0.135183821809
ACH-000781,-0.21042959362799998
ACH-000782,-0.18256408349800002
ACH-000783,-0.18034817438900003
ACH-000784,-0.11278687709
ACH-000785,-0.16833763487
ACH-000787,-0.0238735753567
ACH-000788,-0.227157149639
ACH-000791,-0.1439505874
ACH-000792,-0.11697162723099999
ACH-000794,-0.149548000702
ACH-000796,-0.49530308022299996
ACH-000799,-0.0114731247637
ACH-000800,-0.35254969391999996
ACH-000802,-0.123315483365
ACH-000804,-0.101696627697
ACH-000805,-0.5720502284610001
ACH-000809,-0.19122302451900003
ACH-000810,-0.568614185422
ACH-000811,-0.173773084546
ACH-000817,-0.175656865628
ACH-000819,-0.303641964672
ACH-000820,0.011188573487799999
ACH-000821,0.0782325455863
ACH-000822,-0.296087451002
ACH-000823,-0.105687266478
ACH-000824,-0.231138785881
ACH-000827,-0.37359382087
ACH-000829,-0.249304500695
ACH-000831,-0.206719524211
ACH-000832,0.0536104843927
ACH-000833,-0.056908299859600005
ACH-000834,-0.139076217084
ACH-000835,-0.14882901257
ACH-000836,-0.23153838952300002
ACH-000837,-0.187209188043
ACH-000838,-0.153646059319
ACH-000839,-0.211884328257
ACH-000840,-0.290732421353
ACH-000841,-0.192486110442
ACH-000843,-0.0170592166049
ACH-000846,-0.124877793714
ACH-000847,0.0864890241597
ACH-000848,-0.035398244713
ACH-000849,-0.183377355766
ACH-000851,-0.0887907586864
ACH-000855,-0.051174423785
ACH-000856,-0.155805348122
ACH-000858,-0.110643973263
ACH-000859,-0.17024938643399998
ACH-000861,-0.0264928722851
ACH-000862,-0.21340124239799999
ACH-000865,-0.20065564726399998
ACH-000866,-0.17566177594000001
ACH-000867,-0.196191202802
ACH-000869,-0.121954247684
ACH-000872,-0.20500766360199998
ACH-000873,-0.17662548383499999
ACH-000876,-0.13044076387
ACH-000878,-0.043008577379999996
ACH-000880,-0.0798744064474
ACH-000881,-0.222507201961
ACH-000882,-0.159069088892
ACH-000884,-0.103992584278
ACH-000885,-0.164155434687
ACH-000887,-0.07923981677950001
ACH-000888,-0.316717149122
ACH-000889,-0.156800980242
ACH-000890,-0.12884063728700001
ACH-000896,-0.0909935018682
ACH-000898,-0.139741577315
ACH-000900,-0.034219693779
ACH-000901,-0.330202568924
ACH-000905,-0.06915626200330001
ACH-000906,-0.18982148106600003
ACH-000907,-0.05704208567269999
ACH-000910,-0.170372651935
ACH-000911,-0.0278729264238
ACH-000912,-0.218285134021
ACH-000913,-0.19824357461
ACH-000915,-0.356249855793
ACH-000916,-0.386352592581
ACH-000917,-0.08848042437880001
ACH-000921,-0.040162352442
ACH-000924,0.0321808347284
ACH-000926,-0.17488978907400002
ACH-000928,-0.23850248626999995
ACH-000929,-0.0471307139274
ACH-000932,-0.296313800837
ACH-000935,-0.136751327585
ACH-000936,0.182187088933
ACH-000937,-0.307549617854
ACH-000938,-0.188476957091
ACH-000939,-0.11800275234799999
ACH-000941,-0.13175653300100001
ACH-000943,-0.18926545313
ACH-000946,-0.113642979302
ACH-000947,-0.0869750883893
ACH-000948,-0.22027384458500002
ACH-000950,-0.295716514678
ACH-000953,-0.0364293968854
ACH-000957,-0.170320605471
ACH-000958,-0.193211898106
ACH-000960,-0.0236382241938
ACH-000963,-0.563940312307
ACH-000968,0.0520380711615
ACH-000969,-0.029475376097
ACH-000973,-0.306387892712
ACH-000974,-0.11886649537699999
ACH-000975,-0.0752491728791
ACH-000976,-0.153008120257
ACH-000978,-0.554658268359
ACH-000980,-0.261679942735
ACH-000984,-0.205120791896
ACH-000986,-0.123659024014
ACH-000988,-0.204640138224
ACH-000993,-0.249517334109
ACH-000994,-0.152231119719
ACH-000996,-0.424619877956
ACH-001001,-0.12542681721499999
ACH-001020,-0.09281123395379999
ACH-001028,-0.254161695881
ACH-001031,-0.15391785229
ACH-001038,-0.0736503321089
ACH-001048,-0.11797449313
ACH-001050,0.017929068746
ACH-001053,-0.0437001559979
ACH-001054,-0.12913954980599998
ACH-001061,0.0503321565151
ACH-001067,-0.140340224331
ACH-001075,0.0246268569115
ACH-001096,0.030874187608599998
ACH-001128,-0.197150434371
ACH-001134,-0.14696445993499999
ACH-001151,-0.182762801103
ACH-001163,-0.150803967523
ACH-001164,-0.310353670162
ACH-001173,-0.362981908737
ACH-001183,0.141055947843
ACH-001184,-0.109552050084
ACH-001190,-0.314551094875
ACH-001192,-0.0828445211097
ACH-001193,0.060256296408
ACH-001196,-0.17844241253600002
ACH-001197,-0.15403109194599998
ACH-001205,0.0732304540973
ACH-001211,-0.49239314316200006
ACH-001212,0.08837918073499999
ACH-001228,-0.021925226710200002
ACH-001232,-0.15395352482000002
ACH-001239,-0.22821237842099998
ACH-001274,-0.178277493583
ACH-001275,-0.296941384059
ACH-001277,-0.427537899178
ACH-001278,-0.159923728547
ACH-001280,-0.288326827212
ACH-001283,-0.0138110953631
ACH-001289,-0.277688759856
ACH-001295,-0.0552689075276
ACH-001300,0.0355812069116
ACH-001301,-0.145859395586
ACH-001302,-0.199508166787
ACH-001303,0.36553082426
ACH-001306,-0.212334715058
ACH-001318,-0.178037549899
ACH-001322,-0.45011685944799995
ACH-001328,-0.0634007725683
ACH-001332,0.127701957273
ACH-001333,0.045547983113
ACH-001336,-0.0537231013448
ACH-001340,-0.131158077843
ACH-001346,-0.00165456974239
ACH-001353,-0.284818668876
ACH-001354,-0.24959215427499998
ACH-001367,-0.0885784316987
ACH-001368,-0.18757712451900002
ACH-001374,-0.381807076254
ACH-001375,-0.0320737585243
ACH-001377,-0.11458814628399999
ACH-001380,-0.144289823354
ACH-001391,-0.0810933811423
ACH-001407,-0.305987078006
ACH-001408,-0.0358942356
ACH-001413,-0.25824950254
ACH-001430,0.104117126535
ACH-001431,-0.0872189551691
ACH-001450,-0.015542324010700001
ACH-001496,-0.212358719718
ACH-001500,-0.40970488580799996
ACH-001521,0.105643221446
ACH-001523,-0.122588280273
ACH-001532,-0.28986474909800003
ACH-001536,-0.0576493109353
ACH-001550,-0.371363047952
ACH-001552,-0.195594569101
ACH-001554,-0.22849745238400002
