,SESTD1 (91404)
ACH-000004,0.08103817771010001
ACH-000007,0.0696572226157
ACH-000009,0.011062030921399998
ACH-000011,0.132796391747
ACH-000012,0.00511931823319
ACH-000013,0.0788703184482
ACH-000014,-0.038278032183300004
ACH-000015,0.0242408359791
ACH-000017,0.03051250548
ACH-000018,-0.036780589808199995
ACH-000019,-0.0867863999942
ACH-000021,0.04321949019830001
ACH-000022,0.0700273486354
ACH-000025,0.0717190201284
ACH-000028,0.058084978244900005
ACH-000030,-0.08155458653419999
ACH-000035,0.12196093906500001
ACH-000036,-0.016315102521799997
ACH-000037,0.034670791261400005
ACH-000039,0.15109193331499998
ACH-000040,-0.144941024781
ACH-000041,0.0295961826709
ACH-000042,-0.0526847784699
ACH-000045,-0.00545102762725
ACH-000047,-0.0249530856786
ACH-000052,-0.0626064575909
ACH-000053,0.00451029928358
ACH-000054,0.0886788559648
ACH-000055,-0.049715226707300005
ACH-000060,0.039799491587999995
ACH-000067,0.0204287499214
ACH-000070,0.137073812189
ACH-000075,-0.164126314629
ACH-000078,0.0509565860678
ACH-000082,-0.035254413781800005
ACH-000085,0.18243178708399999
ACH-000086,0.0093398245279
ACH-000087,-0.0148124855573
ACH-000092,-0.00418225415256
ACH-000095,-0.016932561983700002
ACH-000097,0.035001003056800005
ACH-000098,0.0649561520434
ACH-000099,-0.023999522387700003
ACH-000108,-0.0643704759433
ACH-000113,0.0479034889494
ACH-000115,0.10019990206
ACH-000116,0.133859201363
ACH-000118,-0.0200374906898
ACH-000120,-0.0750965623283
ACH-000123,0.036535920465599996
ACH-000127,0.04287333820119999
ACH-000128,-0.033595706685599996
ACH-000132,0.192342598362
ACH-000133,-0.0352396315577
ACH-000137,-0.081842070921
ACH-000138,-0.0689321543692
ACH-000142,0.159809300824
ACH-000143,-0.057471309962099995
ACH-000146,0.0419112707901
ACH-000148,0.106058283266
ACH-000150,0.298593059797
ACH-000152,0.0746523243838
ACH-000153,-0.0804009199488
ACH-000159,-0.0594353214546
ACH-000160,0.073337634897
ACH-000163,-0.0316499062706
ACH-000167,-0.0656636053393
ACH-000168,0.00852799133013
ACH-000169,0.0925710853651
ACH-000178,0.030465941094599998
ACH-000182,0.061362324075999994
ACH-000183,-0.0656548942925
ACH-000188,0.164237848309
ACH-000189,0.166597666326
ACH-000190,-0.139601843093
ACH-000198,0.0164949926457
ACH-000204,0.17132811207100002
ACH-000206,0.012019338776200001
ACH-000207,0.139190429574
ACH-000211,-0.0101502740484
ACH-000215,0.132888474189
ACH-000221,0.020367702268599998
ACH-000222,-0.012927290644799999
ACH-000223,-0.181924190972
ACH-000226,0.0240194394889
ACH-000227,-0.00140009297945
ACH-000228,0.119437673267
ACH-000231,0.12125117727
ACH-000232,0.051703979857199996
ACH-000233,0.09597626032680001
ACH-000234,0.000255500914448
ACH-000235,0.0342286851376
