,PHAX (51808)
ACH-000262,-0.51168453131
ACH-000263,-0.78280056285
ACH-000264,-0.881275916711
ACH-000265,-0.843295522578
ACH-000266,-1.2378119355500001
ACH-000272,-0.9562845425319999
ACH-000273,-0.7805072118269999
ACH-000274,-0.505492206811
ACH-000277,-0.9974768081290001
ACH-000278,-1.12379246094
ACH-000279,-0.774432370983
ACH-000280,-0.8227037282790001
ACH-000281,-0.961844016543
ACH-000288,-0.624726617917
ACH-000291,-0.8178979719930001
ACH-000293,-1.03374038858
ACH-000294,-0.8182104562100001
ACH-000295,-0.736102366865
ACH-000296,-0.864758842075
ACH-000302,-0.606860151533
ACH-000304,-0.516798126448
ACH-000307,-0.909790386445
ACH-000308,-0.8310234382089999
ACH-000310,-0.781228755754
ACH-000311,-0.823326519346
ACH-000312,-0.876477781637
ACH-000315,-1.17186793339
ACH-000316,-0.546047761537
ACH-000317,-0.546901971532
ACH-000318,-0.8079872531300001
ACH-000319,-1.10027653106
ACH-000320,-0.8863595341220001
ACH-000322,-0.9837853564899999
ACH-000323,-0.810967776673
ACH-000324,-0.848061930294
ACH-000329,-0.633510795282
ACH-000330,-1.05343237762
ACH-000331,-0.953791441928
ACH-000332,-0.7512113022229999
ACH-000334,-1.00974273979
ACH-000335,-0.642322977928
ACH-000336,-0.9124107109990001
ACH-000337,-1.0113705541299998
ACH-000339,-1.0642608920999999
ACH-000341,-0.651339275351
ACH-000348,-0.925951719092
ACH-000350,-0.9247549994840001
ACH-000352,-1.04348007028
ACH-000356,-0.648976623076
ACH-000361,-0.69374857166
ACH-000362,-0.898604432712
ACH-000363,-0.6477274364819999
ACH-000364,-0.9235436598639999
ACH-000365,-0.898006292791
ACH-000366,-1.02685334298
ACH-000368,-0.980456189876
ACH-000374,-0.6388015016130001
ACH-000375,-0.784966475302
ACH-000376,-0.668200564745
ACH-000381,-0.8253022742939999
ACH-000383,-0.7726266060670001
ACH-000387,-0.7652696434049999
ACH-000389,-0.728678501057
ACH-000390,-1.06228992873
ACH-000393,-1.02853227858
ACH-000395,-0.849991259048
ACH-000397,-0.784954347631
ACH-000401,-1.0089204521200001
ACH-000402,-1.2698977363200001
ACH-000403,-0.815986988948
ACH-000404,-0.8721297003949999
ACH-000406,-1.22838200615
ACH-000407,-1.0337457082200001
ACH-000408,-0.829702648137
ACH-000410,-1.20070877331
ACH-000411,-1.02677679185
ACH-000414,-1.01002780448
ACH-000415,-0.813676788045
ACH-000416,-1.01557494421
ACH-000420,-1.13099796873
ACH-000421,-1.1190946346
ACH-000424,-0.940581048878
ACH-000425,-1.2051231837899998
ACH-000426,-0.879497872025
ACH-000427,-0.569956020203
ACH-000433,-0.799850311393
ACH-000436,-0.7795684307340001
ACH-000444,-0.806130660487
ACH-000445,-1.22007843692
ACH-000448,-1.00005322732
ACH-000450,-0.617537590581
ACH-000452,-0.804313966272
ACH-000454,-0.765455604779
ACH-000458,-0.7969006615049999
ACH-000459,-0.783167897671
ACH-000460,-0.877457645226
ACH-000461,-0.792525728712
ACH-000463,-0.955343568271
ACH-000464,-0.839201424605
ACH-000466,-0.746471665574
ACH-000467,-0.914574101197
ACH-000468,-1.24655728916
ACH-000469,-0.6988096700309999
ACH-000470,-1.2008810006
ACH-000471,-0.607212356896
ACH-000472,-0.827867096579
ACH-000473,-1.05304561331
ACH-000475,-0.841761914149
ACH-000476,-1.13951713946
ACH-000477,-0.820355691811
ACH-000480,-0.7583330841060001
ACH-000481,-1.32712686912
ACH-000483,-1.1918091551799999
ACH-000484,-1.49050558033
ACH-000485,-0.902289896925
ACH-000486,-0.8062556276459999
ACH-000487,-0.958647600529
ACH-000488,-1.02883401358
ACH-000490,-0.858968004629
ACH-000491,-0.7823601255320001
ACH-000495,-0.749007216682
ACH-000496,-0.670608479447
ACH-000499,-0.9210175776719999
ACH-000500,-1.0764056502700001
ACH-000502,-0.8880968228749999
ACH-000503,-1.19874460613
ACH-000505,-0.7043417358670001
ACH-000507,-1.1407670226
ACH-000510,-0.7289610918260001
ACH-000511,-0.703601953909
ACH-000512,-1.07637812789
ACH-000516,-0.597378498218
ACH-000517,-0.916171865429
ACH-000518,-0.7650702854639999
ACH-000520,-0.7095713750120001
ACH-000521,-1.21460592186
ACH-000522,-0.722443583704
ACH-000524,-1.53271395375
ACH-000527,-0.9352615822910001
ACH-000528,-0.8027865636879999
ACH-000537,-1.1775095959
ACH-000541,-0.7502148512569999
ACH-000542,-0.726947227499
ACH-000544,-0.945325952195
ACH-000545,-0.824220714975
ACH-000547,-0.83778292707
ACH-000548,-0.866931962556
ACH-000549,-0.808761104341
ACH-000550,-0.889639934737
ACH-000552,-0.6941221502689999
ACH-000556,-0.7181562726590001
ACH-000557,-0.8271114526629999
ACH-000570,-0.61514915042
ACH-000571,-0.49875039455200004
ACH-000573,-1.21318238037
ACH-000576,-0.7005728457420001
ACH-000580,-1.08372741163
ACH-000584,-1.34136823889
ACH-000585,-0.755024216428
ACH-000588,-0.7528225041399998
ACH-000589,-1.02273696143
ACH-000591,-0.686782844728
ACH-000593,-0.975648466134
ACH-000600,-0.39954005669500003
ACH-000601,-0.7136057655570001
ACH-000604,-0.8240694569470001
ACH-000605,-0.971656172906
ACH-000606,-0.9124878867309999
ACH-000608,-1.09713316191
ACH-000614,-0.9613700576540001
ACH-000616,-0.872555842362
ACH-000618,-1.15047492566
ACH-000619,-0.624000134071
ACH-000620,-0.802470314579
ACH-000621,-0.6267745950060001
ACH-000622,-1.04431735676
ACH-000623,-0.623349044367
ACH-000624,-0.916469589144
ACH-000627,-0.8066496658399999
ACH-000630,-0.752080016549
ACH-000632,-0.682761915235
ACH-000633,-0.788379232659
ACH-000637,-1.1518427260100002
ACH-000638,-0.933929376127
ACH-000646,-0.895305020562
ACH-000647,-1.049090984
ACH-000648,-0.64829194142
ACH-000649,-0.887130337246
ACH-000651,-1.04280250093
ACH-000652,-0.76039962648
ACH-000653,-1.1063988417100001
ACH-000657,-1.01758130307
ACH-000658,-0.464848394062
ACH-000661,-0.91644201545
ACH-000662,-1.22253985581
ACH-000663,-1.0127963681999999
ACH-000665,-1.0672693711
ACH-000671,-0.545632023122
ACH-000673,-0.82466345794
ACH-000676,-0.7874106573280001
ACH-000677,-0.8191271143500001
ACH-000681,-0.8604892531460001
ACH-000682,-0.7490813327320001
ACH-000683,-1.1030619568200002
ACH-000684,-0.871157197801
ACH-000688,-0.661779822813
ACH-000693,-1.19328694892
ACH-000694,-0.902719186859
ACH-000695,-0.818678679751
ACH-000696,-0.9631745132230001
ACH-000697,-1.0442629718
ACH-000699,-1.19463238153
ACH-000701,-0.947276613425
ACH-000706,-1.14461657351
ACH-000711,-0.651517306281
ACH-000713,-0.774478137025
ACH-000714,-0.839943631991
ACH-000718,-0.896573944424
ACH-000720,-0.7420236019869999
ACH-000721,-0.837147422594
ACH-000724,-0.7546297902770001
ACH-000725,-0.898546090826
ACH-000732,-0.787667738117
ACH-000734,-0.851762271576
ACH-000735,-0.827304126695
ACH-000736,-1.02745827043
ACH-000738,-0.820204213206
ACH-000746,-1.2510467587899998
ACH-000747,-0.817373064027
ACH-000748,-0.561722870265
ACH-000753,-0.8702146971770001
ACH-000756,-0.995634385905
ACH-000757,-0.9574113991009999
ACH-000758,-1.08547369801
ACH-000760,-0.5982667293680001
ACH-000763,-0.805594857965
ACH-000764,-0.820748260783
ACH-000765,-0.874996879011
ACH-000766,-1.03234806878
ACH-000767,-1.09741018624
ACH-000768,-0.6651439931759999
ACH-000769,-1.23609213423
ACH-000770,-0.8870299022299999
ACH-000771,-0.9451296994149999
ACH-000773,-0.8597965818000001
ACH-000776,-0.8466013711929999
ACH-000777,-0.776569802545
ACH-000778,-1.03699348399
ACH-000781,-1.0802793105700002
ACH-000782,-0.944940004271
ACH-000783,-0.848921948809
ACH-000784,-0.7147238918500001
ACH-000785,-1.1028929838
ACH-000787,-1.0773162922
ACH-000788,-0.949446480181
ACH-000791,-1.11611734751
ACH-000792,-0.572213604357
ACH-000794,-0.6153112700819999
ACH-000796,-0.8920018149240001
ACH-000799,-1.2034558527700001
ACH-000800,-0.725638793838
ACH-000802,-0.960679065653
ACH-000804,-0.7911081344740001
ACH-000805,-0.9211547018
ACH-000809,-0.6219375562139999
ACH-000810,-0.9041682503470001
ACH-000811,-1.03171469269
ACH-000817,-0.748359251704
ACH-000819,-0.831638268859
ACH-000820,-0.9696780070890001
ACH-000821,-0.881739407957
ACH-000822,-1.0652619643999999
ACH-000823,-0.9268081642
ACH-000824,-0.775147957835
ACH-000827,-0.995920355293
ACH-000829,-0.834157059633
ACH-000831,-1.03704248269
ACH-000832,-1.0677757202200002
ACH-000833,-0.604846752393
ACH-000834,-0.8108621728990001
ACH-000835,-0.632490458579
ACH-000836,-0.784403961031
ACH-000837,-1.01272105112
ACH-000838,-0.9679722985629999
ACH-000839,-0.6633822933
ACH-000840,-1.06397207727
ACH-000841,-0.883583525715
ACH-000843,-0.7294639101729999
ACH-000846,-0.8670799550630001
ACH-000847,-0.721625783619
ACH-000848,-1.0807725898
ACH-000849,-0.7534393246259999
ACH-000851,-0.8601886473620001
ACH-000855,-0.9503123014139999
ACH-000856,-0.8619219271340001
ACH-000858,-1.05453565958
ACH-000859,-0.8628793260459999
ACH-000861,-0.893312392093
ACH-000862,-0.963176545776
ACH-000865,-1.0116283433600002
ACH-000866,-0.671720409708
ACH-000867,-1.00850342896
ACH-000869,-0.844594378202
ACH-000872,-1.04918677488
ACH-000873,-0.9489183140299999
ACH-000876,-1.0754070324
ACH-000878,-0.9273322493449999
ACH-000880,-0.6917687668960001
ACH-000881,-0.7656360760269999
ACH-000882,-0.7865811560729999
ACH-000884,-0.9615194289869999
ACH-000885,-0.7881324896699999
ACH-000887,-0.835490538511
ACH-000888,-0.712235310687
ACH-000889,-0.553094467962
ACH-000890,-0.670019532737
ACH-000896,-0.960554584438
ACH-000898,-1.06062511529
ACH-000900,-1.0306480277299999
ACH-000901,-0.745876597156
ACH-000905,-0.909146789841
ACH-000906,-0.811063298774
ACH-000907,-0.713095114284
ACH-000910,-0.947372616654
ACH-000911,-0.942523083921
ACH-000912,-0.996813385934
ACH-000913,-0.864409281769
ACH-000915,-0.837548805195
ACH-000916,-0.920664480499
ACH-000917,-1.0198842243100001
ACH-000921,-0.980832904568
ACH-000924,-0.9759608756020001
ACH-000926,-0.963077783055
ACH-000928,-0.6888407203270001
ACH-000929,-1.0224982094
ACH-000932,-0.853224499259
ACH-000935,-0.9424003383700001
ACH-000936,-0.6874416176450001
ACH-000937,-0.658061807306
ACH-000938,-0.46348408215000003
ACH-000939,-0.989011802011
ACH-000941,-0.76220948288
ACH-000943,-0.8562700810160001
ACH-000946,-0.789606693188
ACH-000947,-0.9892628313799999
ACH-000948,-1.11753913136
ACH-000950,-0.6368273078050001
ACH-000953,-0.7654909444679999
ACH-000957,-1.0598388915
ACH-000958,-0.739228044513
ACH-000960,-0.9886496456280001
ACH-000963,-0.531402157972
ACH-000968,-0.7318058602069999
ACH-000969,-1.0642152443200001
ACH-000973,-0.7556995221330001
ACH-000974,-0.833244584246
ACH-000975,-0.84301884455
ACH-000976,-0.59402859889
ACH-000978,-0.756121286968
ACH-000980,-0.697743058108
ACH-000984,-0.835847335751
ACH-000986,-1.06625215209
ACH-000988,-1.0205760077500001
ACH-000993,-1.06197440042
ACH-000994,-0.910224493082
ACH-000996,-1.21952168213
ACH-001001,-0.700258086049
ACH-001020,-1.0384660792
ACH-001028,-0.8659831099940001
ACH-001031,-0.960044573634
ACH-001038,-0.801159326313
ACH-001048,-0.748475321055
ACH-001050,-0.739620876714
ACH-001053,-1.1366646672799998
ACH-001054,-1.12125032594
ACH-001061,-0.852799006074
ACH-001067,-0.838636964158
ACH-001075,-0.932800955829
ACH-001096,-0.950269192214
ACH-001128,-1.1925142969700002
ACH-001134,-0.9188125433390001
ACH-001151,-0.9168627485009999
ACH-001163,-0.7135793223319999
ACH-001164,-0.926279684319
ACH-001173,-0.6797145915899999
ACH-001183,-1.12321878206
ACH-001184,-1.06799561741
ACH-001190,-0.9104285985780001
ACH-001192,-0.505742742493
ACH-001193,-0.8847098203470001
ACH-001196,-0.79263284509
ACH-001197,-0.880299981585
ACH-001205,-0.838646605118
ACH-001211,-1.07420909445
ACH-001212,-1.0117411085899999
ACH-001228,-0.7879340109199999
ACH-001232,-0.8362819357610001
ACH-001239,-0.834507911983
ACH-001274,-0.8198523581980001
ACH-001275,-1.0123146725799999
ACH-001277,-0.708065726478
ACH-001278,-0.8359077193250001
ACH-001280,-1.2902390426299999
ACH-001283,-0.744631600047
ACH-001289,-1.29491272869
ACH-001295,-0.807312518522
ACH-001300,-0.986343373317
ACH-001301,-0.892359974864
ACH-001302,-1.07160307266
ACH-001303,-0.7557020766600001
ACH-001306,-0.850187199429
ACH-001318,-1.05449027461
ACH-001322,-0.9795361417659999
ACH-001328,-1.05554021591
ACH-001332,-0.9961926258689999
ACH-001333,-0.925965218611
ACH-001336,-0.751250628221
ACH-001340,-0.765466879082
ACH-001346,-0.892209314668
ACH-001353,-0.77456098875
ACH-001354,-0.491044015681
ACH-001367,-1.2580786476999999
ACH-001368,-0.9589743041230001
ACH-001374,-0.587616618024
ACH-001375,-0.9710071412119999
ACH-001377,-0.817822624004
ACH-001380,-1.09091633651
ACH-001391,-0.852773757315
ACH-001407,-0.462080771836
ACH-001408,-0.7065988274680001
ACH-001413,-0.912229979586
ACH-001430,-1.13954940667
ACH-001431,-1.02492161688
ACH-001450,-0.904674357344
ACH-001496,-1.24974925241
ACH-001500,-0.925355754459
ACH-001521,-0.686132702296
ACH-001523,-0.947921542035
ACH-001532,-0.969388966641
ACH-001536,-0.753520823007
ACH-001550,-0.688922074471
ACH-001552,-1.14261219496
ACH-001554,-0.783697436109
ACH-001645,-0.5542263354429999
ACH-001654,-0.870968334962
ACH-001715,-0.6716757183069999
ACH-001735,-0.735047659975
ACH-001736,-0.7458330890710001
ACH-001737,-0.834517653406
ACH-001740,-0.9367045072910001
ACH-001745,-1.19272073994
ACH-001750,-0.791263057858
ACH-001765,-0.922860392534
ACH-001956,-0.739992650729
ACH-001957,-0.8879264251610001
