,CKLF (51192)
ACH-000004,-0.0417141849069
ACH-000007,-0.190830270465
ACH-000009,0.0707541784431
ACH-000011,-0.160601211364
ACH-000012,-0.192586043464
ACH-000013,-0.179558995951
ACH-000014,-0.042282366149199994
ACH-000015,-0.005222567563520001
ACH-000017,-0.00539215905211
ACH-000018,0.05138281915580001
ACH-000019,-0.35296705018799995
ACH-000021,-0.11310823434100001
ACH-000022,-0.07387316579530001
ACH-000025,-0.0350323854168
ACH-000028,0.0143164958632
ACH-000030,-0.08975098804639998
ACH-000035,0.151654021449
ACH-000036,-0.09220957733860001
ACH-000037,-0.15472741321699998
ACH-000039,-0.271103923434
ACH-000040,0.12016202675899999
ACH-000041,-0.039039032936199994
ACH-000042,-0.160714085276
ACH-000045,-0.08610782248919999
ACH-000047,-0.17861694216899998
ACH-000052,0.0362892967073
ACH-000053,-0.0573487165218
ACH-000054,0.031841457924200005
ACH-000055,-0.0110122729577
ACH-000060,-0.025915953728600002
ACH-000067,-0.0636752408627
ACH-000070,0.196317276314
ACH-000075,-0.172318712183
ACH-000078,-0.135452019313
ACH-000082,-0.06433734307469999
ACH-000085,0.0395009654221
ACH-000086,0.08605499308839999
ACH-000087,0.022566962561300002
ACH-000092,-0.09209812610539998
ACH-000095,-0.129687467932
ACH-000097,-0.18889497770599997
ACH-000098,-0.09407258670919999
ACH-000099,-0.23794315040800001
ACH-000108,-0.0678136721908
ACH-000113,-0.134587953392
ACH-000115,-0.0165155201613
ACH-000116,0.016903271743
ACH-000118,-0.15709237790799999
ACH-000120,-0.0429235301811
ACH-000123,-0.0804070985985
ACH-000127,-0.127367655024
ACH-000128,0.0980343230009
ACH-000132,-0.143412632884
ACH-000133,-0.203371886521
ACH-000137,-0.10008372598899999
ACH-000138,-0.052315725013600003
ACH-000142,-0.022109755943400002
ACH-000143,-0.09198591807119999
ACH-000146,-0.139505937109
ACH-000148,-0.04866959208240001
ACH-000150,-0.169482999938
ACH-000152,-0.0966032580765
ACH-000153,-0.13238723860999999
ACH-000159,0.08323005291789999
ACH-000160,-0.27792263979000004
ACH-000163,-0.0628117485838
ACH-000167,-0.122377009002
ACH-000168,-0.0396456678337
ACH-000169,-0.0535923886137
ACH-000178,-0.24978262857900002
ACH-000182,-0.0751160551424
ACH-000183,-0.152180061765
ACH-000188,0.0734194532188
ACH-000189,-0.310926539622
ACH-000190,-0.311789031402
ACH-000198,0.0181047267134
ACH-000204,-0.0493036417774
ACH-000206,-0.00283790677012
ACH-000207,-0.045451899361600004
ACH-000211,-0.0401160326016
ACH-000215,-0.0433332396758
ACH-000221,-0.0403985208365
ACH-000222,-0.147186776203
ACH-000223,-0.08549949708839999
ACH-000226,-0.11384911115900001
ACH-000227,-0.052468496982800004
ACH-000228,-0.0177117141675
ACH-000231,-0.117138309719
ACH-000232,-0.16850407745499998
ACH-000233,-0.109893840108
ACH-000234,0.07924240209269999
ACH-000235,-0.0675479630247
ACH-000237,-0.0331332066358
ACH-000238,-0.0790285824428
ACH-000243,-0.0796683452253
ACH-000244,0.121602098189
ACH-000246,-0.12101169196799999
ACH-000248,-0.0810475669016
ACH-000250,0.025854906740700002
ACH-000251,0.145678114052
ACH-000253,-0.014056357627299999
ACH-000255,-0.0326642898601
ACH-000256,0.0425407825921
ACH-000257,0.061863315749399996
ACH-000258,0.15028624406899999
ACH-000259,-0.0693272122068
ACH-000260,-0.201329602991
ACH-000261,-0.108560639912
ACH-000262,-0.08571593882419999
ACH-000263,0.007237898999899999
ACH-000264,-0.177864928224
ACH-000265,-0.053852675322400005
ACH-000266,-0.103401002453
ACH-000272,-0.0130799455522
ACH-000273,-0.0975949376242
ACH-000274,0.062376200202
ACH-000277,0.10214724687599999
ACH-000278,-0.0319151842979
ACH-000279,-0.181926369363
ACH-000280,-0.137472079086
ACH-000281,-0.015492622694099999
ACH-000288,-0.13412416904899999
ACH-000291,0.0178983717514
ACH-000293,-0.00652693800946
ACH-000294,0.0560900805069
ACH-000295,0.10366413561799999
ACH-000296,0.0992342778973
ACH-000302,-0.0658266238808
ACH-000304,0.13219690675999998
ACH-000307,-0.0124183381788
ACH-000308,-0.0638138343093
ACH-000310,-0.224712892157
ACH-000311,-0.06091728758619999
ACH-000312,-0.137454713948
ACH-000315,0.058577569011500005
ACH-000316,-0.0154736748404
ACH-000317,0.11600049070900001
ACH-000318,0.010671368883400001
ACH-000319,-0.08729012332999998
ACH-000320,0.0198452643038
ACH-000322,-0.0769836373209
ACH-000323,-0.006857797702170001
ACH-000324,-0.133776294676
ACH-000329,-0.0846646923364
ACH-000330,-0.0350935829271
ACH-000331,-0.052376181462
ACH-000332,-0.097807069421
ACH-000334,-0.36989929093400004
ACH-000335,-0.27877654033300003
ACH-000336,-0.07435379905619999
ACH-000337,-0.212555486346
ACH-000339,-0.0880646891788
ACH-000341,-0.175754048048
ACH-000348,-0.0362555482195
ACH-000350,-0.134250379013
ACH-000352,0.00543425260076
ACH-000356,0.0252965619504
ACH-000361,-0.146194344832
ACH-000362,-0.0525496373781
ACH-000363,-0.0620680486578
ACH-000364,-0.0982747564532
ACH-000365,-0.045815410924399995
ACH-000366,-0.0443849450023
ACH-000368,-0.24906232120299998
ACH-000374,-0.0149429883396
ACH-000375,-0.23446328048099999
ACH-000376,-0.0392535675049
ACH-000381,-0.0754916805573
ACH-000383,-0.00322199541599
ACH-000387,-0.0310441554644
ACH-000389,-0.043855529487899995
ACH-000390,0.022205123706799997
ACH-000393,-0.11352527627299999
ACH-000395,-0.234177511782
ACH-000397,-0.249684454319
ACH-000401,-0.110103406162
ACH-000402,0.161698877942
ACH-000403,-0.09609683542739998
ACH-000404,0.300844551568
ACH-000406,-0.0414050616515
ACH-000407,-0.109847650735
ACH-000408,0.0291020477493
ACH-000410,-0.108835628034
ACH-000411,-0.0909187929569
ACH-000414,-0.023522193021900003
ACH-000415,0.09762492905810001
ACH-000416,-0.342964218755
ACH-000420,-0.142414326412
ACH-000421,-0.09651215239250001
ACH-000424,-0.111126061613
ACH-000425,-0.0680970689398
ACH-000426,0.022365410905
ACH-000427,-0.276324780141
ACH-000433,-0.33827839541999993
ACH-000436,0.139024496462
ACH-000444,-0.151708771274
ACH-000445,-0.0936050992093
ACH-000448,-0.0141051710734
ACH-000450,0.061349079996
ACH-000452,0.0578587705125
ACH-000454,-0.262285549939
ACH-000458,-0.0825430763864
ACH-000459,-0.04277979859730001
ACH-000460,-0.0865970510626
ACH-000461,-0.265234729779
ACH-000463,-0.294406078123
ACH-000464,0.0757636865035
ACH-000466,-0.0984187334127
ACH-000467,-0.25606930964200003
ACH-000468,-0.053836555880800004
ACH-000469,-0.16147880316
ACH-000470,0.00116286198442
ACH-000471,-0.263376234395
