,ZNRD1 (30834)
ACH-000183,-0.91020083885
ACH-000188,-0.9326921328829999
ACH-000189,-1.45230291692
ACH-000190,-0.8115972011570001
ACH-000198,-1.02901335963
ACH-000204,-0.6781706614659999
ACH-000206,-0.7517827969609999
ACH-000207,-0.9213207597640001
ACH-000211,-0.950413863515
ACH-000215,-1.20965310818
ACH-000221,-1.0812747565
ACH-000222,-0.9188292016249999
ACH-000223,-0.962442195
ACH-000226,-1.1138224958299998
ACH-000227,-0.5610914830879999
ACH-000228,-1.00482165293
ACH-000231,-1.29476334498
ACH-000232,-1.1820663462899998
ACH-000233,-0.8515258428039999
ACH-000234,-0.983325576564
ACH-000235,-1.05431638861
ACH-000237,-0.916450569001
ACH-000238,-0.8601290577320001
ACH-000243,-1.1146012301100001
ACH-000244,-1.27110286531
ACH-000246,-1.10162815655
ACH-000248,-0.7969687002789999
ACH-000250,-1.08636931086
ACH-000251,-0.851401560869
ACH-000253,-0.979431885978
ACH-000255,-1.12819840716
ACH-000256,-1.1435310804899999
ACH-000257,-0.764617116367
ACH-000258,-1.0743915418
ACH-000259,-0.706350434076
ACH-000260,-0.358197483721
ACH-000261,-0.977841331262
ACH-000262,-1.4514465793200002
ACH-000263,-0.751514959324
ACH-000264,-1.00325902264
ACH-000265,-1.07940638794
ACH-000266,-0.964379036396
ACH-000272,-1.1803594581899999
ACH-000273,-0.9343639237899999
ACH-000274,-1.08827922032
ACH-000277,-0.637163372063
ACH-000278,-0.948540671154
ACH-000279,-0.547186989182
ACH-000280,-1.2011647112100001
ACH-000281,-0.972064778673
ACH-000288,-1.12592197218
ACH-000291,-0.891330466842
ACH-000293,-1.11421773399
ACH-000294,-1.08184988082
ACH-000295,-0.794194713785
ACH-000296,-1.07102146648
ACH-000302,-1.08851212943
ACH-000304,-0.593637069065
ACH-000307,-1.3491102237
ACH-000308,-0.7163409437180001
ACH-000310,-0.721849336232
ACH-000311,-1.1957984144
ACH-000312,-1.03930286549
ACH-000315,-0.51302589172
ACH-000316,-0.648247811042
ACH-000317,-1.4900552562600002
ACH-000318,-1.34174957452
ACH-000319,-0.860024380736
ACH-000320,-1.25144791735
ACH-000322,-0.7901371657080001
ACH-000323,-1.09255318995
ACH-000324,-1.22743213359
ACH-000329,-1.06642295495
ACH-000330,-0.9365779253899998
ACH-000331,-1.08849210989
ACH-000332,-1.07705261543
ACH-000334,-0.905661904318
ACH-000335,-1.23435318719
ACH-000336,-0.966474634107
ACH-000337,-0.8856797498379999
ACH-000339,-1.07694281218
ACH-000341,-0.977543598879
ACH-000348,-0.676659999922
ACH-000350,-0.787388526566
ACH-000352,-0.397177635965
ACH-000356,-0.9540196142820001
ACH-000361,-0.866531570583
ACH-000362,-0.824455242616
ACH-000363,-0.27756257521899996
ACH-000364,-0.762600813282
ACH-000365,-0.715802234667
ACH-000366,-0.582138513118
ACH-000368,-0.6513922071029999
ACH-000374,-1.3187719824
ACH-000375,-0.847160499331
ACH-000376,-1.06095773924
ACH-000381,-1.11920524499
ACH-000383,-1.1101277966
ACH-000387,-0.757961951666
ACH-000389,-1.10833352059
ACH-000390,-1.02293615285
ACH-000393,-0.889708073483
ACH-000395,-0.8425633426770001
ACH-000397,-0.911185630012
ACH-000401,-0.8252213948170001
ACH-000402,-1.32718614632
ACH-000403,-0.921291935589
ACH-000404,-0.898366175091
ACH-000406,-0.891192499497
ACH-000407,-1.03026710689
ACH-000408,-1.2282722277
ACH-000410,-0.433352335404
ACH-000411,-1.23142348274
ACH-000414,-0.8999709989560001
ACH-000415,-0.938034770975
ACH-000416,-1.02252452964
ACH-000420,-0.5804737328630001
ACH-000421,-0.93370235686
ACH-000424,-0.887050589311
ACH-000425,-0.789566405354
ACH-000426,-0.615974482299
ACH-000427,-1.02292002207
ACH-000433,-1.1653801283
ACH-000436,-0.416918473794
ACH-000444,-0.838924945686
ACH-000445,-1.10127577107
ACH-000448,-1.0659650651600001
ACH-000450,-0.842328716782
ACH-000452,-1.09837834689
ACH-000454,-1.30019748218
ACH-000458,-0.9848657419079999
ACH-000459,-0.949366147601
ACH-000460,-0.970544714639
ACH-000461,-0.674926055257
ACH-000463,-1.1700959015899999
ACH-000464,-1.19042049553
ACH-000466,-1.2232647652600002
ACH-000467,-0.937078225501
ACH-000468,-1.08358068629
ACH-000469,-1.38263719583
ACH-000470,-0.992679063064
ACH-000471,-0.8395502353800001
ACH-000472,-1.03848221798
ACH-000473,-0.9077122643279999
ACH-000475,-0.463127714434
ACH-000476,-0.887687828927
ACH-000477,-1.1166758865200002
ACH-000480,-1.24936076205
ACH-000481,-0.862387517289
ACH-000483,-1.07342280849
ACH-000484,-0.453485509317
ACH-000485,-1.15352573096
ACH-000486,-1.00224549951
ACH-000487,-0.968339146743
ACH-000488,-0.986556570399
ACH-000490,-1.0803968725700002
ACH-000491,-0.693536179545
ACH-000495,-1.1277917754
ACH-000496,-0.9692345834270001
ACH-000499,-1.23330163078
ACH-000500,-1.0690895867899999
ACH-000502,-0.909972990477
ACH-000503,-1.4687829602200002
ACH-000505,-1.1634406511
ACH-000507,-0.955038548729
ACH-000510,-1.11385947873
ACH-000511,-1.18591158824
ACH-000512,-0.9163968229009999
ACH-000516,-0.975802069849
ACH-000517,-0.982247292982
ACH-000518,-1.07913452331
ACH-000520,-1.2264566035100002
ACH-000521,-1.0588172795100002
ACH-000522,-1.21977043319
ACH-000524,-1.17498095481
ACH-000527,-1.1618249294299998
ACH-000528,-0.971339870934
ACH-000537,-0.715830263435
ACH-000541,-0.866215633294
ACH-000542,-1.0378835690500001
ACH-000544,-1.286507685
ACH-000545,-1.1140605471
ACH-000547,-1.25733038611
ACH-000548,-1.09226389295
ACH-000549,-1.3427464636300002
ACH-000550,-0.946548717481
ACH-000552,-0.986216493229
ACH-000556,-1.1274083319200001
ACH-000557,-1.00253986912
ACH-000570,-1.19012989269
ACH-000571,-1.05969572442
ACH-000573,-1.1386862527600001
ACH-000576,-0.788527802465
ACH-000580,-1.12205841092
ACH-000584,-0.855700033282
ACH-000585,-1.11151454566
ACH-000588,-0.867669202963
ACH-000589,-0.778669300435
ACH-000591,-1.40749597382
ACH-000593,-1.18827425176
ACH-000600,-1.0887426152500002
ACH-000601,-1.1003459313700001
ACH-000604,-0.337240003183
ACH-000605,-1.0236327484
ACH-000606,-1.2471140835299999
ACH-000608,-0.9911026432260001
ACH-000614,-0.6821610944159999
ACH-000616,-0.8355268848199999
ACH-000618,-1.33625193609
ACH-000619,-1.03738253111
ACH-000620,-1.17813887287
ACH-000621,-0.693909373577
ACH-000622,-1.00866256199
ACH-000623,-0.9269043861700001
ACH-000624,-1.17173953024
ACH-000627,-0.9072620257089999
ACH-000630,-1.0409353091700002
ACH-000632,-0.81843038632
ACH-000633,-0.539214113482
ACH-000637,-1.49217221166
ACH-000638,-1.0474529859700001
ACH-000646,-0.760983674592
ACH-000647,-1.09495771405
ACH-000648,-1.11340956801
ACH-000649,-1.16477496746
ACH-000651,-1.17253548576
ACH-000652,-1.17747766096
ACH-000653,-0.630869899892
ACH-000657,-1.0794450609200001
ACH-000658,-0.7680673432080001
ACH-000661,-0.9402236570170001
ACH-000662,-0.800166045777
ACH-000663,-1.34181868269
ACH-000665,-1.33212351627
ACH-000671,-0.847906298034
ACH-000673,-1.1172408055
ACH-000676,-1.04112483531
ACH-000677,-1.4328032977899998
ACH-000681,-1.24153780604
ACH-000682,-0.842254965392
ACH-000683,-0.706125939788
ACH-000684,-1.50038842722
ACH-000688,-0.7238602757320001
ACH-000693,-0.988062863679
ACH-000694,-0.8952613322249999
ACH-000695,-0.5243148386800001
ACH-000696,-0.946715403998
ACH-000697,-1.1108998247600002
ACH-000699,-0.819984461851
ACH-000701,-0.953865551402
ACH-000706,-0.622133898016
ACH-000711,-1.0032175047399998
ACH-000713,-1.0074343019399998
ACH-000714,-1.09306558544
ACH-000718,-0.8911566142649999
ACH-000720,-0.685789654048
ACH-000721,-1.18811699487
ACH-000724,-1.36727691567
ACH-000725,-0.409349953631
ACH-000732,-1.2738704422700002
ACH-000734,-1.19788140774
ACH-000735,-0.934361883009
ACH-000736,-0.793664623031
ACH-000738,-1.1263345476
ACH-000746,-0.618712349124
ACH-000747,-0.9594816535780001
ACH-000748,-1.08453444415
ACH-000753,-1.3905943090900001
ACH-000756,-0.9154502617470001
ACH-000757,-0.961201865302
ACH-000758,-0.7983035074060001
ACH-000760,-0.833430101021
ACH-000763,-0.892133428759
ACH-000764,-0.968900216246
ACH-000765,-1.03120324952
ACH-000766,-1.1647633155700001
ACH-000767,-0.5270273484610001
ACH-000768,-1.04924295215
ACH-000769,-1.14747126333
ACH-000770,-1.07986933286
ACH-000771,-0.949077234595
ACH-000773,-1.15532693035
ACH-000776,-0.9984955849770001
ACH-000777,-0.9103278280060001
ACH-000778,-0.696125564868
ACH-000781,-0.8368271943160001
ACH-000782,-1.01287078448
ACH-000783,-0.796668721211
ACH-000784,-1.18771813435
ACH-000785,-0.535229669201
ACH-000787,-1.073763674
ACH-000788,-0.851893896082
ACH-000791,-1.0617897476
ACH-000792,-1.08807562911
ACH-000794,-1.0077050331100001
ACH-000796,-0.9039836958840001
ACH-000799,-1.1859327052200002
ACH-000800,-1.3016203739299999
ACH-000802,-0.940562809412
ACH-000804,-1.4593959357700002
ACH-000805,-0.8912315706910001
ACH-000809,-0.9182356241959999
ACH-000810,-0.802940681529
ACH-000811,-0.760712913279
ACH-000817,-0.948441121571
ACH-000819,-1.09752511628
ACH-000820,-0.839530900017
ACH-000821,-0.659277807228
ACH-000822,-0.182771082816
ACH-000823,-1.24017002115
ACH-000824,-1.05031429135
ACH-000827,-1.1007211559799999
ACH-000829,-1.1439406806
ACH-000831,-1.07823834638
ACH-000832,-0.9698619237980001
ACH-000833,-1.32149731481
ACH-000834,-1.0789231494299998
ACH-000835,-1.10694200277
ACH-000836,-0.6785973101
ACH-000837,-1.30850038975
ACH-000838,-1.2716530080600001
ACH-000839,-1.09122772621
ACH-000840,-1.22891539295
ACH-000841,-1.2249922089799998
ACH-000843,-1.0375462753
ACH-000846,-0.910210255943
ACH-000847,-1.04402980624
ACH-000848,-1.01436759499
ACH-000849,-1.2215955094700002
ACH-000851,-1.14867046731
ACH-000855,-0.788982681327
ACH-000856,-1.1055934460299999
ACH-000858,-0.797218912352
ACH-000859,-1.1028638107200002
ACH-000861,-0.9186744306739999
ACH-000862,-0.734485943756
ACH-000865,-1.25113091302
ACH-000866,-0.685348279125
ACH-000867,-0.617809239291
ACH-000869,-0.898177537054
ACH-000872,-1.15613454776
ACH-000873,-1.1673909200700001
ACH-000876,-0.868550728505
ACH-000878,-1.1063269121500001
ACH-000880,-1.0712271419200001
ACH-000881,-0.970558843024
ACH-000882,-1.05369943504
ACH-000884,-0.888641423113
ACH-000885,-1.09508256723
ACH-000887,-1.08984982463
ACH-000888,-0.922647332783
ACH-000889,-1.01709047717
ACH-000890,-0.9807041741120001
ACH-000896,-0.740054942508
ACH-000898,-1.0436060512799998
ACH-000900,-1.1963758926299999
ACH-000901,-1.1853667311299998
ACH-000905,-1.2222009856799998
ACH-000906,-1.01427521701
ACH-000907,-1.12106081919
ACH-000910,-1.2560294164399999
ACH-000911,-0.959915659186
ACH-000912,-1.18726828505
ACH-000913,-0.844748012041
ACH-000915,-0.767716420839
ACH-000916,-0.369640822066
ACH-000917,-1.1075835844
ACH-000921,-1.02613702228
ACH-000924,-0.8956215504899999
ACH-000926,-1.00637476535
ACH-000928,-1.2556575810200001
ACH-000929,-1.2370770046200001
ACH-000932,-0.9259405152050001
ACH-000935,-1.0755079058900001
ACH-000936,-1.07026482269
ACH-000937,-1.10848827836
ACH-000938,-0.779561265429
ACH-000939,-0.73063014676
ACH-000941,-1.54351628403
ACH-000943,-0.951205994718
ACH-000946,-1.14870653756
ACH-000947,-1.23382395794
ACH-000948,-0.777040392053
ACH-000950,-1.2916991736599999
ACH-000953,-0.962059696277
ACH-000957,-1.2064137503799999
ACH-000958,-1.24083799939
ACH-000960,-0.8238689813660001
ACH-000963,-1.4913525956799998
ACH-000968,-0.7597189527860001
ACH-000969,-0.568404758938
ACH-000973,-1.0487709730600001
ACH-000974,-1.17911162457
ACH-000975,-0.701164418773
ACH-000976,-1.17626962841
ACH-000978,-0.643124447768
ACH-000980,-0.616093261426
ACH-000984,-1.05349024369
ACH-000986,-1.19420560755
ACH-000988,-0.535308702034
ACH-000993,-0.845801678408
ACH-000994,-0.536750010812
ACH-000996,-1.23059950413
ACH-001001,-0.9170466977830001
ACH-001020,-0.91124561161
ACH-001028,-1.08313682539
ACH-001031,-1.23126758549
ACH-001038,-0.482815163782
ACH-001048,-0.994482493653
ACH-001050,-1.1605161747
ACH-001053,-0.8000974720209999
ACH-001054,-0.8588189076330001
ACH-001061,-0.9073548635609999
ACH-001067,-1.0582411868600001
ACH-001075,-1.25777317302
ACH-001096,-0.849154112224
ACH-001128,-0.323663532115
ACH-001134,-0.8903886630769999
ACH-001151,-0.883018840697
ACH-001163,-1.1232222818200002
ACH-001164,-0.8858480114339999
ACH-001173,-0.99806422112
ACH-001183,-0.9971759123649999
ACH-001184,-1.02771074675
ACH-001190,-1.07190063664
ACH-001192,-0.433813319714
ACH-001193,-1.1664356202700001
ACH-001196,-1.40677243
ACH-001197,-0.961596029184
ACH-001205,-1.11960040605
ACH-001211,-0.876561143853
ACH-001212,-0.874238189278
ACH-001228,-0.7643599297
ACH-001232,-0.8920230509360001
ACH-001239,-0.572148993768
ACH-001274,-0.974083267393
ACH-001275,-1.23669959662
ACH-001277,-1.1463285798
ACH-001278,-0.763898386844
ACH-001280,-0.998546881682
ACH-001283,-0.623551397291
ACH-001289,-1.18977751219
ACH-001295,-0.796872535088
ACH-001300,-1.0513971174799999
ACH-001301,-0.7174107530220001
ACH-001302,-1.07304087192
ACH-001303,-0.8329791237690001
ACH-001306,-1.15274646954
ACH-001318,-1.0198574496600001
ACH-001322,-0.992524933601
ACH-001328,-0.9618744160860001
ACH-001332,-0.9318902581190001
ACH-001333,-1.05701772323
ACH-001336,-1.07377116328
ACH-001340,-0.760606900891
ACH-001346,-1.04306649629
ACH-001353,-0.670742882639
ACH-001354,-0.302657018059
ACH-001367,-0.9075886666159999
ACH-001368,-1.17365526906
ACH-001374,-1.15032979223
ACH-001375,-0.774883253162
ACH-001377,-0.999787414119
ACH-001380,-0.812601485978
ACH-001391,-0.7443997970880001
ACH-001407,-0.988073583858
ACH-001408,-1.0768103526600001
ACH-001413,-1.02779962804
ACH-001430,-1.2927825007200002
ACH-001431,-0.857261800047
ACH-001450,-0.5024325598439999
ACH-001496,-0.797128707586
ACH-001500,-0.525345224163
ACH-001521,-0.9377813461229999
ACH-001523,-0.9459891619299999
ACH-001532,-1.07072205411
ACH-001536,-0.8969332406209999
ACH-001550,-0.7316740358949999
ACH-001552,-1.22922908616
ACH-001554,-1.0672830425700002
ACH-001645,-1.16794579354
ACH-001654,-1.31392031281
ACH-001715,-0.9360603742
ACH-001735,-0.9307005826479999
ACH-001736,-0.87687191625
ACH-001737,-0.8805611490649999
ACH-001740,-0.8143988076369999
ACH-001745,-0.65377207153
ACH-001750,-1.03625798752
ACH-001765,-0.640134226196
ACH-001956,-0.589652802314
ACH-001957,-0.567368317541
