,MKRN3 (7681)
ACH-000004,-0.26972203311299997
ACH-000007,-0.142717489728
ACH-000009,-0.29758341648200004
ACH-000011,-0.12301485842
ACH-000012,0.0063588510814200005
ACH-000013,-0.0295769429838
ACH-000014,-0.0230964854827
ACH-000015,-0.0319247583086
ACH-000017,0.0180218527442
ACH-000018,0.0886134284293
ACH-000019,-0.117200895072
ACH-000021,-0.009776691310459999
ACH-000022,-0.0101684243714
ACH-000025,-0.171960679281
ACH-000028,0.00136339481469
ACH-000030,-0.046911406274699995
ACH-000035,-0.189611866562
ACH-000036,-0.10911170097100001
ACH-000037,-0.0911184958788
ACH-000039,0.19292739518399998
ACH-000040,-0.008287032306829999
ACH-000041,-0.388219758166
ACH-000042,-0.0830663856823
ACH-000045,-0.176096438191
ACH-000047,-0.042830555336
ACH-000052,0.150427984514
ACH-000053,0.0195471825127
ACH-000054,-0.213114833862
ACH-000055,0.0713170087863
ACH-000060,-0.0477255098466
ACH-000067,-0.07585311008069999
ACH-000070,-0.053891207356799996
ACH-000075,0.17401043519
ACH-000078,-0.115427434232
ACH-000082,-0.137249113678
ACH-000085,-0.038979479551099996
ACH-000086,-0.035730060831400005
ACH-000087,-0.220383009379
ACH-000092,-0.0828733994892
ACH-000095,-0.102254132261
ACH-000097,-0.06625073925200001
ACH-000098,-0.0890995988903
ACH-000099,-0.005989815185640001
ACH-000108,-0.170213922344
ACH-000113,0.0435530977089
ACH-000115,-0.064704406416
ACH-000116,-0.122298032596
ACH-000118,-0.0971570911401
ACH-000120,-0.061738366070900004
ACH-000123,-0.19629963636199999
ACH-000127,-0.038409412992099996
ACH-000128,0.017828027415200003
ACH-000132,-0.364262333473
ACH-000133,-0.020051308878500002
ACH-000137,-0.157064121443
ACH-000138,0.027955798731299997
ACH-000142,0.004872988725850001
ACH-000143,-0.0674556863044
ACH-000146,-0.00731736628724
ACH-000148,-0.0241408617445
ACH-000150,0.0744337720481
ACH-000152,0.004924371524689999
ACH-000153,0.0460631051733
ACH-000159,-0.126022767045
