,YTHDF2 (51441)
ACH-000476,-0.058870614402400004
ACH-000477,0.0786927800096
ACH-000480,-0.12655480483200002
ACH-000481,-0.349127712196
ACH-000483,0.12474709167000002
ACH-000484,-0.218024706351
ACH-000485,-0.594446088676
ACH-000486,-0.276131368825
ACH-000487,-0.43697203137400004
ACH-000488,-0.615370028237
ACH-000490,-0.30192865637
ACH-000491,-0.242360240154
ACH-000495,-0.613574841607
ACH-000496,-0.519523927341
ACH-000499,-0.6906854055030001
ACH-000500,-0.570405612169
ACH-000502,-0.059552023437599994
ACH-000503,-1.3692393873700002
ACH-000505,-0.659267573775
ACH-000507,-0.262335967042
ACH-000510,-0.128768114479
ACH-000511,-0.817332599058
ACH-000512,-0.671056007226
ACH-000516,-0.36722147341300004
ACH-000517,-0.183254987933
ACH-000518,0.125157572031
ACH-000520,-0.4437867286
ACH-000521,-0.6865616968770001
ACH-000522,-0.352760905858
ACH-000524,-0.174580679659
ACH-000527,-0.454661641203
ACH-000528,-0.167613496838
ACH-000537,-0.223349690907
ACH-000541,-0.308263936367
ACH-000542,-0.055181493188500005
ACH-000544,-0.573048497216
ACH-000545,-0.223345976703
ACH-000547,-0.184466298376
ACH-000548,-0.604111593222
ACH-000549,-0.17305025466600002
ACH-000550,-0.671496986524
ACH-000552,-0.0556450820555
ACH-000556,0.234283342165
ACH-000557,-0.546429193514
ACH-000570,-0.21325787545299998
ACH-000571,-0.246054956896
ACH-000573,-0.325746121249
ACH-000576,-0.511200709378
ACH-000580,-0.341759458764
ACH-000584,-0.274312894569
ACH-000585,-1.03451751342
ACH-000588,-0.583865190074
ACH-000589,-0.143256811385
ACH-000591,-0.501239347256
ACH-000593,-0.230377921703
ACH-000600,-0.668767480146
ACH-000601,-0.242993212991
ACH-000604,-0.8635393220659999
ACH-000605,0.081868796311
ACH-000606,-0.128327447265
ACH-000608,-0.752136977737
ACH-000614,-0.5741429836399999
ACH-000616,-0.256894966915
ACH-000618,-0.22239407501999997
ACH-000619,-0.350649890955
ACH-000620,-0.663808339486
ACH-000621,-0.139406070232
ACH-000622,-0.09305325310569999
ACH-000623,-0.21190024626499998
ACH-000624,-0.519218200137
ACH-000627,-0.7405130702699999
ACH-000630,-0.43925133965700003
ACH-000632,-0.75041553509
ACH-000633,-0.029105912975599998
ACH-000637,-0.434621790782
ACH-000638,-0.365606465088
ACH-000646,-0.08688010599099999
ACH-000647,-0.207264398981
ACH-000648,-0.942759446566
ACH-000649,-0.6471182313
ACH-000651,-0.49839182908699997
ACH-000652,-0.39913498562700006
ACH-000653,-0.09545364428339999
ACH-000657,-0.334721530304
ACH-000658,-0.463946387994
ACH-000661,-0.889061584287
ACH-000662,-0.638517833916
ACH-000663,-0.215309418543
ACH-000665,-0.831169252538
ACH-000671,-0.900707237546
ACH-000673,-0.44718936887500005
ACH-000676,-0.67690560847
ACH-000677,-0.387766149435
ACH-000681,-0.23994835868099998
ACH-000682,-0.603530487916
ACH-000683,-0.573493275649
ACH-000684,-0.66873015913
ACH-000688,-0.381139572924
ACH-000693,-0.226082789583
ACH-000694,-0.402963257192
ACH-000695,-0.448967230073
ACH-000696,-0.478223550263
ACH-000697,-0.39393009552
ACH-000699,-0.56861459618
ACH-000701,-0.133686818102
ACH-000706,-0.235267631318
ACH-000711,-0.17857659033
ACH-000713,-0.53928357707
ACH-000714,-0.429442168094
ACH-000718,-0.421470576377
ACH-000720,-0.664264246371
ACH-000721,0.124626785311
ACH-000724,0.43344838359899995
ACH-000725,-0.35862199172
ACH-000732,-0.442521577167
ACH-000734,-0.287348153744
ACH-000735,-0.495408189999
ACH-000736,-0.754571396388
ACH-000738,-0.528246345099
ACH-000746,-0.615635053937
ACH-000747,-0.48158293726
ACH-000748,-0.239677731881
ACH-000753,-0.609026896483
ACH-000756,-0.23467317573600002
ACH-000757,-0.34102780266099997
ACH-000758,-0.43456295183999993
ACH-000760,-0.48318671218099996
ACH-000763,0.168002245828
ACH-000764,-0.265892373457
ACH-000765,-0.517623061983
ACH-000766,-0.0186158301692
ACH-000767,-0.32096435391999995
ACH-000768,-0.6237827676309999
ACH-000769,-0.0591974983703
ACH-000770,-0.230550838723
ACH-000771,-0.273175466352
ACH-000773,-0.187703476617
ACH-000776,-0.0432371828775
ACH-000777,-0.200688699467
ACH-000778,-0.407561982806
ACH-000781,-0.129721936623
ACH-000782,-0.616950554848
ACH-000783,-0.0992879863361
ACH-000784,-0.0210623660594
ACH-000785,-0.29817959366999996
ACH-000787,-0.737369754093
ACH-000788,-0.40127385166199997
ACH-000791,-0.448781865365
ACH-000792,-0.256327411213
ACH-000794,-0.909290028171
ACH-000796,-0.601208570696
ACH-000799,-0.47855227903700004
ACH-000800,-0.35740886216
ACH-000802,-0.678201885114
ACH-000804,-0.721502884288
ACH-000805,-0.806478499604
ACH-000809,-0.253934345054
ACH-000810,-0.560386885517
ACH-000811,-0.422628260648
ACH-000817,-0.6007013792
ACH-000819,-0.23497896209000002
ACH-000820,-0.652272776818
ACH-000821,-1.03480645193
ACH-000822,0.019091245080400002
ACH-000823,-0.877041087394
ACH-000824,-0.36559468992
ACH-000827,-0.264389519106
ACH-000829,-0.9490901689550001
ACH-000831,-0.261902182223
ACH-000832,-0.603064666086
ACH-000833,-0.36897420625
ACH-000834,-0.333876634261
ACH-000835,-0.12145192538100001
ACH-000836,-0.159010360783
ACH-000837,-0.402946806727
ACH-000838,0.0182726096605
ACH-000839,-0.44340030617
ACH-000840,-0.813985207272
ACH-000841,-1.0052731647700002
ACH-000843,-0.25862811903
ACH-000846,-0.487644292504
ACH-000847,-0.37710459801299995
ACH-000848,-0.133426087157
ACH-000849,-0.436042110885
ACH-000851,-0.468535482457
ACH-000855,-0.6104440294919999
ACH-000856,-0.489051833346
ACH-000858,0.13958442675000002
ACH-000859,-0.419117142867
ACH-000861,-0.8750086871799999
ACH-000862,-0.132692699642
ACH-000865,-0.29185869138799997
ACH-000866,-0.315504684792
ACH-000867,-0.152944243153
ACH-000869,-0.39145039577299995
ACH-000872,-0.825325393571
ACH-000873,-0.507615605307
ACH-000876,-0.100270055216
ACH-000878,0.0679577826837
ACH-000880,-0.04422471900449999
ACH-000881,-0.709495563904
ACH-000882,-0.400545691506
ACH-000884,-0.41488158375600004
ACH-000885,0.0686037502223
ACH-000887,-0.343132578363
ACH-000888,-0.25220685993700004
ACH-000889,-0.445477155309
ACH-000890,-0.47086839887299997
ACH-000896,-0.36522607186300005
ACH-000898,-0.5725348891250001
ACH-000900,-0.445185340842
ACH-000901,-0.45844358782399997
ACH-000905,-0.370305316762
ACH-000906,-0.10119681002900001
ACH-000907,-0.49062292037
ACH-000910,0.348415816324
ACH-000911,-0.604502893229
ACH-000912,-0.657709594431
ACH-000913,-0.958475623389
ACH-000915,-0.78171760733
ACH-000916,-0.7061270411830001
ACH-000917,-0.576050094752
ACH-000921,-0.478086728428
ACH-000924,0.0511574319562
ACH-000926,-0.47436565052100005
ACH-000928,-0.190894584861
ACH-000929,-0.636669640369
ACH-000932,-0.491090903252
ACH-000935,-0.545591531089
ACH-000936,-0.620728682337
ACH-000937,-0.531244826964
ACH-000938,-0.5984706064859999
ACH-000939,-0.32851848910799997
ACH-000941,-0.142034213274
ACH-000943,-0.5593106717199999
ACH-000946,-0.436706947398
ACH-000947,-0.412713045873
ACH-000948,-0.41291992976499997
ACH-000950,-0.558411952659
ACH-000953,-0.222727862827
ACH-000957,-0.5035160338369999
ACH-000958,-0.502343023166
ACH-000960,-0.415550859504
ACH-000963,-0.17541724361699998
ACH-000968,-0.292171797028
ACH-000969,-0.249341606267
ACH-000973,-0.5062271403149999
ACH-000974,-0.189414559746
ACH-000975,-0.161451456792
ACH-000976,-0.723304395018
ACH-000978,0.11426566578500001
ACH-000980,-0.144032807172
ACH-000984,-0.384588846152
ACH-000986,-0.27260816778
ACH-000988,-0.19843225909499998
ACH-000993,-0.082047052472
ACH-000994,-0.567236650402
ACH-000996,-0.429249338325
ACH-001001,-0.20365655215999998
ACH-001020,0.063122306267
ACH-001028,0.014540525099
ACH-001031,-0.106576730353
ACH-001038,-0.46232301021000005
ACH-001048,-0.631390459551
ACH-001050,-0.9117210462369999
ACH-001053,-0.7372498717460001
ACH-001054,-0.7733310472570001
ACH-001061,-0.201238092682
ACH-001067,-0.0845520797491
ACH-001075,-0.514279126466
ACH-001096,-0.848447067587
ACH-001128,0.190353119186
ACH-001134,-0.366410716999
ACH-001151,-0.14600214901699998
ACH-001163,-0.204625804618
ACH-001164,-0.04554798944019999
ACH-001173,-0.25166996296300004
ACH-001183,-0.00203846153094
ACH-001184,-0.388774112899
ACH-001190,-0.5872068236300001
ACH-001192,-0.579936777721
ACH-001193,-0.603860493761
ACH-001196,-0.526122651653
ACH-001197,-0.708618311738
ACH-001205,-0.619894975489
ACH-001211,-0.36495909525700004
ACH-001212,-0.0383463841469
ACH-001228,0.105745849221
ACH-001232,-0.116360674488
ACH-001239,-0.6403479572380001
ACH-001274,-0.44811273782399996
ACH-001275,-0.304047555004
ACH-001277,-0.491695094128
ACH-001278,0.023778527333900002
ACH-001280,-0.0748156865563
ACH-001283,0.14320972815
ACH-001289,-0.17979027976300002
ACH-001295,-0.481637449673
ACH-001300,-0.669001833651
ACH-001301,-0.43927079939499997
ACH-001302,-0.33285927691399997
ACH-001303,-0.812422788863
ACH-001306,-0.375298935267
ACH-001318,-0.335079800482
ACH-001322,-0.263183659567
ACH-001328,-0.360127940726
ACH-001332,-0.670935397984
ACH-001333,-0.318589109335
ACH-001336,-0.216338794452
ACH-001340,-0.448394217765
ACH-001346,-0.511423826925
ACH-001353,-0.5372771731620001
ACH-001354,-0.4868856287100001
ACH-001367,-0.817121761737
ACH-001368,-0.187458468433
ACH-001374,-0.230024410086
ACH-001375,-0.37369404531800005
ACH-001377,-0.285072412534
ACH-001380,-0.63717059166
ACH-001391,-0.6645636076560001
ACH-001407,-0.35457365728699997
ACH-001408,-0.559971522437
ACH-001413,-0.333747630303
ACH-001430,-0.385654199005
ACH-001431,-0.61532041522
ACH-001450,-0.370461084905
ACH-001496,-0.021877441808099998
ACH-001500,-0.858820158273
ACH-001521,0.306598314679
ACH-001523,-0.24020389044100002
ACH-001532,-0.31614150965599996
ACH-001536,-0.861227725161
ACH-001550,-0.38877811505300003
ACH-001552,-0.0356052312396
ACH-001554,-0.326421294931
ACH-001645,-0.193103283987
ACH-001654,-0.283058667467
ACH-001715,-0.40103960773900005
ACH-001735,-0.593840257817
ACH-001736,-0.5687949200869999
ACH-001737,-0.590503416936
ACH-001740,-0.648188358647
ACH-001745,-0.611953845283
ACH-001750,-0.363848663084
ACH-001765,-0.568681600286
ACH-001956,-0.796919600066
ACH-001957,-0.0292820377873
