,PLAC8 (51316)
ACH-000258,-0.238085072685
ACH-000259,-0.364697913974
ACH-000260,-0.270007769671
ACH-000261,-0.372821264532
ACH-000262,-0.08528167929239999
ACH-000263,-0.333336958691
ACH-000264,-0.246056158755
ACH-000265,-0.227550234295
ACH-000266,-0.226959153347
ACH-000272,-0.230678064065
ACH-000273,-0.377063539152
ACH-000274,-0.38361488956900003
ACH-000277,-0.0194789840338
ACH-000278,-0.224602072655
ACH-000279,-0.19582052287
ACH-000280,-0.285266687563
ACH-000281,-0.21806125798300002
ACH-000288,-0.304706784017
ACH-000291,-0.08553777843310001
ACH-000293,-0.357474127509
ACH-000294,-0.277979206976
ACH-000295,-0.202486180678
ACH-000296,-0.23537565032699997
ACH-000302,-0.31260865415399997
ACH-000304,-0.332905532543
ACH-000307,-0.223995945938
ACH-000308,-0.250627790154
ACH-000310,-0.505908066086
ACH-000311,-0.38570795998199997
ACH-000312,-0.374592456433
ACH-000315,0.0858288003335
ACH-000316,-0.500970637883
ACH-000317,-0.27656101606899997
ACH-000318,-0.298792885465
ACH-000319,-0.270528862786
ACH-000320,-0.42404198826899997
ACH-000322,-0.136944865984
ACH-000323,-0.409676326602
ACH-000324,-0.17434755366799998
ACH-000329,-0.326589221766
ACH-000330,-0.31378197369800004
ACH-000331,-0.366191188644
ACH-000332,-0.23904818390500002
ACH-000334,-0.181891913713
ACH-000335,0.0120310058024
ACH-000336,-0.37632609622100005
ACH-000337,-0.30162773494899997
ACH-000339,-0.18430605738699998
ACH-000341,-0.430136595718
ACH-000348,-0.40692602462300004
ACH-000350,-0.194272188366
ACH-000352,-0.164426863462
ACH-000356,0.170439706481
ACH-000361,-0.256507091628
ACH-000362,-0.24140210371800003
ACH-000363,-0.44058925796000004
ACH-000364,-0.318969285451
ACH-000365,-0.290524349546
ACH-000366,-0.449594406632
ACH-000368,-0.148164333476
ACH-000374,-0.30142287741900003
ACH-000375,-0.284272252567
ACH-000376,-0.280646619177
ACH-000381,-0.242377197495
ACH-000383,-0.225434070023
ACH-000387,-0.141102924504
ACH-000389,-0.23628760746199998
ACH-000390,-0.306319077105
ACH-000393,-0.42520046477
ACH-000395,-0.25970497553800004
ACH-000397,-0.40907005045100003
ACH-000401,-0.17112768300500003
ACH-000402,-0.240298748013
ACH-000403,-0.185750461675
ACH-000404,-0.08435998133369998
ACH-000406,-0.162740623973
ACH-000407,-0.355271849461
ACH-000408,-0.166365884177
ACH-000410,-0.225090903079
ACH-000411,-0.39405676596100003
ACH-000414,-0.116862562465
ACH-000415,-0.251021942365
ACH-000416,-0.351124987082
ACH-000420,-0.26157278446
ACH-000421,-0.138284444358
ACH-000424,-0.281022285001
ACH-000425,-0.329044642054
ACH-000426,-0.0104739746047
ACH-000427,-0.34449131081600004
ACH-000433,-0.22177248139400002
ACH-000436,-0.344736451202
ACH-000444,-0.26338039098
ACH-000445,-0.360636490643
ACH-000448,-0.234351876558
ACH-000450,-0.450570328359
ACH-000452,-0.238834681805
ACH-000454,-0.32783821238099997
ACH-000458,-0.316340954148
ACH-000459,-0.133824959027
ACH-000460,-0.20482047572599998
ACH-000461,-0.237433234668
ACH-000463,-0.20508927019900003
ACH-000464,-0.37149251774000003
ACH-000466,-0.354752576477
ACH-000467,-0.193924155196
ACH-000468,-0.0338087255127
ACH-000469,-0.318246761998
ACH-000470,-0.364910360171
ACH-000471,-0.136409625573
ACH-000472,-0.193335245638
ACH-000473,-0.11772542189000001
ACH-000475,-0.40304879977799996
ACH-000476,-0.294939946555
ACH-000477,-0.193423248993
ACH-000480,-0.317777560644
ACH-000481,-0.38248423648400004
ACH-000483,-0.305805902247
ACH-000484,-0.100640260823
ACH-000485,-0.306697423212
ACH-000486,-0.304302796942
ACH-000487,-0.45189620084700005
ACH-000488,-0.473338847445
ACH-000490,-0.262973443745
ACH-000491,-0.286173369339
ACH-000495,-0.384827543556
ACH-000496,-0.411576272699
ACH-000499,-0.205242548993
ACH-000500,-0.389671784717
ACH-000502,-0.15520105953299998
ACH-000503,-0.350731743852
ACH-000505,-0.34978231689499995
ACH-000507,-0.348812274521
ACH-000510,-0.344815462706
ACH-000511,-0.541241883981
ACH-000512,-0.519593928264
ACH-000516,-0.49537083070200005
ACH-000517,-0.419362077584
ACH-000518,-0.32863454327
ACH-000520,-0.446501822148
ACH-000521,-0.29905675551
ACH-000522,-0.48847545813999993
ACH-000524,-0.22339947863
ACH-000527,-0.17453233505
ACH-000528,-0.131211911824
ACH-000537,-0.317116019323
ACH-000541,-0.342287260215
ACH-000542,-0.257728044496
ACH-000544,-0.22262796733600002
ACH-000545,-0.35584198579099996
ACH-000547,-0.41559125338799996
ACH-000548,-0.43093701375
ACH-000549,-0.551063901377
ACH-000550,-0.424143821546
ACH-000552,-0.24008511004900002
ACH-000556,-0.450320425749
ACH-000557,-0.412627901256
ACH-000570,-0.272416745809
ACH-000571,-0.36716350557599997
ACH-000573,-0.189207350235
ACH-000576,-0.315395438902
ACH-000580,-0.137314139659
ACH-000584,-0.0732333199355
ACH-000585,-0.112298696008
ACH-000588,-0.215432874285
ACH-000589,-0.209796838849
ACH-000591,-0.44421554215899994
ACH-000593,-0.24260923370700002
ACH-000600,-0.497896121699
ACH-000601,-0.328307600241
ACH-000604,-0.144971339804
ACH-000605,0.0018304756492400001
ACH-000606,-0.29128119522
ACH-000608,-0.23339313364300002
ACH-000614,-0.265688962712
ACH-000616,-0.497600032102
ACH-000618,-0.195428404077
ACH-000619,-0.266032550144
ACH-000620,-0.103095291387
ACH-000621,-0.200693990678
ACH-000622,-0.357683704024
ACH-000623,-0.36540443482699997
ACH-000624,-0.17441789822099998
ACH-000627,-0.268274181116
ACH-000630,-0.223942648416
ACH-000632,-0.356004782889
ACH-000633,-0.31704253685199996
ACH-000637,-0.180951447239
ACH-000638,-0.312910021283
ACH-000646,-0.265055934355
ACH-000647,-0.286939363569
ACH-000648,-0.228458706122
ACH-000649,-0.419884272861
ACH-000651,-0.221767096416
ACH-000652,-0.04910668848540001
ACH-000653,-0.29069458761100003
ACH-000657,-0.227575623644
ACH-000658,-0.340271643922
ACH-000661,-0.158611969722
ACH-000662,-0.13621108850299998
ACH-000663,-0.253450153027
ACH-000665,-0.514465731881
ACH-000671,-0.25067449808200004
ACH-000673,-0.37436378215899996
ACH-000676,-0.246579107469
ACH-000677,0.014352797834100001
ACH-000681,-0.0828761219094
ACH-000682,-0.278933265563
ACH-000683,-0.18667333928899998
ACH-000684,-0.513003480281
ACH-000688,-0.34884565125600003
ACH-000693,-0.215749434136
ACH-000694,-0.218212923247
ACH-000695,-0.650252356516
ACH-000696,-0.439334044457
ACH-000697,-0.332019278567
ACH-000699,-0.282657498331
ACH-000701,0.0447762191527
ACH-000706,-0.269489918607
ACH-000711,-0.18979884057100002
ACH-000713,-0.389752450469
ACH-000714,-0.357077302827
ACH-000718,-0.548929346438
ACH-000720,-0.345411790378
ACH-000721,-0.343093692124
ACH-000724,-0.100417868531
ACH-000725,-0.181288672795
ACH-000732,-0.40103048985
ACH-000734,-0.175881018222
ACH-000735,-0.338189946386
ACH-000736,-0.13582837619899998
ACH-000738,-0.310128225413
ACH-000746,-0.210720170077
ACH-000747,-0.112897197294
ACH-000748,-0.286460704515
ACH-000753,-0.116166793189
ACH-000756,-0.48433757935500005
ACH-000757,-0.184594026016
ACH-000758,-0.14363396532
ACH-000760,-0.30193777779500003
ACH-000763,-0.217466440893
ACH-000764,-0.479329227446
ACH-000765,-0.338238826843
ACH-000766,-0.41994960049999996
ACH-000767,-0.43723574842
ACH-000768,-0.116211727391
ACH-000769,-0.189570684696
ACH-000770,-0.419758361521
ACH-000771,-0.312270700421
ACH-000773,-0.19779087024099998
ACH-000776,-0.34567964390100003
ACH-000777,-0.222953256063
ACH-000778,-0.23083562013199999
ACH-000781,-0.24800480032900002
ACH-000782,-0.287096386245
ACH-000783,-0.24042472511399998
ACH-000784,-0.17844338633
ACH-000785,-0.245246957106
ACH-000787,-0.138201029471
ACH-000788,-0.184421585331
ACH-000791,-0.323405368059
ACH-000792,-0.344727021221
ACH-000794,-0.36517937779799997
ACH-000796,-0.200707552846
ACH-000799,-0.364373900049
ACH-000800,-0.264496272792
ACH-000802,-0.145225578593
ACH-000804,-0.16944319869199997
ACH-000805,-0.25527431452300003
ACH-000809,-0.285648315628
ACH-000810,-0.45671013205899996
ACH-000811,-0.22310260154199998
ACH-000817,-0.41757831402900003
ACH-000819,-0.158697930297
ACH-000820,-0.460943295381
ACH-000821,-0.412664177884
ACH-000822,-0.265326246486
ACH-000823,-0.25476350351300003
ACH-000824,-0.423262092385
ACH-000827,-0.42311919799900005
ACH-000829,-0.321843723321
ACH-000831,-0.239954161079
ACH-000832,-0.293551626549
ACH-000833,-0.29325190157
ACH-000834,-0.233125853901
ACH-000835,-0.291193559461
ACH-000836,-0.34487652095399995
ACH-000837,-0.20622890401299998
ACH-000838,-0.185865850652
ACH-000839,-0.657090377634
ACH-000840,-0.100879809817
ACH-000841,-0.23487434716800001
ACH-000843,-0.0723488721655
ACH-000846,-0.223777687436
ACH-000847,-0.333067191083
ACH-000848,-0.212638010209
ACH-000849,-0.348205283217
ACH-000851,-0.21870723304
ACH-000855,-0.33207728962
ACH-000856,-0.47290216309199995
ACH-000858,-0.163271180327
ACH-000859,-0.319087050682
ACH-000861,-0.44390449129799997
ACH-000862,-0.28798950128899997
ACH-000865,-0.179942266705
ACH-000866,-0.18100066997900002
ACH-000867,-0.46817874448799995
ACH-000869,-0.335693412944
ACH-000872,-0.22355386330200003
ACH-000873,-0.331847707331
ACH-000876,-0.30124478439
ACH-000878,-0.14546135665100002
ACH-000880,0.024683502173700002
ACH-000881,-0.313180880298
ACH-000882,-0.484311916935
ACH-000884,-0.386179531051
ACH-000885,-0.23027420686900002
ACH-000887,-0.324908186867
ACH-000888,-0.357076953791
ACH-000889,-0.179500014778
ACH-000890,-0.24628443335
ACH-000896,-0.14081345483
ACH-000898,-0.244125542883
ACH-000900,-0.34554586434100004
ACH-000901,-0.315581998352
ACH-000905,-0.189141958687
ACH-000906,-0.237314425242
ACH-000907,-0.385577671805
ACH-000910,-0.317622833552
ACH-000911,-0.391791338603
ACH-000912,-0.279912234006
ACH-000913,-0.28037015449700003
ACH-000915,-0.368603642439
ACH-000916,-1.07690304894
ACH-000917,-0.09062458375499999
ACH-000921,-0.38370934999399997
ACH-000924,-0.313089275333
ACH-000926,-0.19416203201699997
ACH-000928,-0.273902310248
ACH-000929,-0.153598238105
ACH-000932,-0.349568470033
ACH-000935,0.0534040312317
ACH-000936,-0.247448434618
ACH-000937,-0.519119611772
ACH-000938,-0.272282701241
ACH-000939,0.028439894639
ACH-000941,-0.247995414024
ACH-000943,-0.09328404435939999
ACH-000946,-0.107285290182
ACH-000947,-0.08265100481660001
ACH-000948,-0.260896505825
ACH-000950,-0.226016530575
ACH-000953,-0.53921914325
ACH-000957,-0.237153271189
ACH-000958,-0.346152738037
ACH-000960,-0.297896106006
ACH-000963,-0.326448835165
ACH-000968,-0.111499942842
ACH-000969,-0.0195090730507
ACH-000973,-0.497034700716
ACH-000974,-0.170611770631
ACH-000975,-0.278957791423
ACH-000976,-0.16903234475499998
ACH-000978,-0.254479931893
ACH-000980,-0.186587402436
ACH-000984,-0.0544681060556
ACH-000986,-0.058898358297699994
ACH-000988,-0.20435544368900002
ACH-000993,-0.15071070838
ACH-000994,-0.13602272264100002
ACH-000996,-0.50515442236
ACH-001001,-0.39373594283299995
ACH-001020,0.0168979275244
ACH-001028,-0.296021942783
ACH-001031,-0.216988647703
ACH-001038,-0.393832604276
ACH-001048,-0.205586669498
ACH-001050,-0.350003247216
ACH-001053,-0.0624206505938
ACH-001054,-0.194048739945
ACH-001061,-0.17373742458299998
ACH-001067,-0.305860197547
ACH-001075,-0.157188744297
ACH-001096,-0.205375064577
ACH-001128,-0.32204375487
ACH-001134,-0.338466546184
ACH-001151,-0.237064609179
ACH-001163,-0.101255876994
ACH-001164,-0.284767366262
ACH-001173,-0.343528315777
ACH-001183,-0.216077089392
ACH-001184,-0.31670682563200003
ACH-001190,-0.387144325452
ACH-001192,-0.152787915246
ACH-001193,-0.06305990233400001
ACH-001196,-0.06868306354840001
ACH-001197,-0.34287003629
ACH-001205,-0.237005792685
ACH-001211,-0.436266099458
ACH-001212,-0.24111770383900002
ACH-001228,-0.246833219339
ACH-001232,-0.18015102665899999
ACH-001239,-0.461754611988
ACH-001274,-0.48964772215499996
ACH-001275,-0.038204596085699996
ACH-001277,-0.142390534126
ACH-001278,-0.109171820513
ACH-001280,-0.377315868029
ACH-001283,-0.19689668329399998
ACH-001289,-0.270887005471
ACH-001295,-0.29782787501499997
ACH-001300,-0.5203361290640001
ACH-001301,-0.519662755445
ACH-001302,-0.262058014921
ACH-001303,-0.43859792849299994
ACH-001306,-0.24065379751
ACH-001318,-0.38842521393299995
ACH-001322,-0.160883826233
ACH-001328,-0.322275309958
ACH-001332,-0.39856381851899997
ACH-001333,-0.200738031095
ACH-001336,-0.446077026906
ACH-001340,-0.356597231619
ACH-001346,-0.37433080136999997
ACH-001353,-0.323039073208
ACH-001354,-0.208520644503
ACH-001367,-0.23600859552700001
ACH-001368,-0.27153873677900003
ACH-001374,-0.7206935593770001
ACH-001375,-0.39542604566399997
ACH-001377,-0.154790905264
ACH-001380,-0.260503044086
ACH-001391,-0.318857752638
ACH-001407,-0.23985834848999998
ACH-001408,-0.28196219474
ACH-001413,-0.462974043971
ACH-001430,-0.314046830048
ACH-001431,-0.483863387438
ACH-001450,-0.0392109853722
ACH-001496,-0.23959078583700003
ACH-001500,-0.324028657753
ACH-001521,-0.060801264029999996
ACH-001523,-0.258161199527
ACH-001532,-0.288565109462
ACH-001536,-0.333816158338
ACH-001550,-0.23276319083799998
ACH-001552,-0.23559246367199999
ACH-001554,-0.15389576045199999
ACH-001645,-0.20872771174899998
ACH-001654,-0.219385057582
ACH-001715,-0.6560258449759999
ACH-001735,-0.26824645651
ACH-001736,-0.310521547296
ACH-001737,-0.183554690744
ACH-001740,-0.35727047050899996
ACH-001745,-0.242127524986
ACH-001750,-0.174222695037
ACH-001765,-0.421613169191
ACH-001956,-0.308484114852
ACH-001957,-0.312735366195
