,FUT6 (2528)
ACH-000004,0.0196136204265
ACH-000007,-0.200466285478
ACH-000009,-0.146286096441
ACH-000011,-0.0454940833043
ACH-000012,-0.200317370336
ACH-000013,-0.17471108380300002
ACH-000014,0.0152341431321
ACH-000015,-0.116430679387
ACH-000017,-0.013133466927499999
ACH-000018,0.00157539005059
ACH-000019,-0.064428040749
ACH-000021,-0.188583249524
ACH-000022,-0.040366666232
ACH-000025,-0.07682389889260001
ACH-000028,-0.278126813502
ACH-000030,-0.19573252307100003
ACH-000035,0.0032042113071999996
ACH-000036,-0.216808779238
ACH-000037,0.00644549054739
ACH-000039,-0.264480986754
ACH-000040,-0.217864627903
ACH-000041,-0.28815869818100004
ACH-000042,-0.00698237932152
ACH-000045,-0.267023501347
ACH-000047,-0.135795792454
ACH-000052,-0.577079782259
ACH-000053,-0.23704564390900001
ACH-000054,-0.22235128599100001
ACH-000055,-0.348721492206
ACH-000060,-0.145027741443
ACH-000067,-0.106549133977
ACH-000070,-0.0729152991444
ACH-000075,0.203224541162
ACH-000078,-0.18910842949200002
ACH-000082,-0.17090729385200001
ACH-000085,-0.0193765022668
ACH-000086,-0.17344236667399998
ACH-000087,-0.261964397063
ACH-000092,-0.0674693253491
ACH-000095,-0.368073203872
ACH-000097,-0.0478220677123
ACH-000098,-0.141781137448
ACH-000099,-0.144369739732
ACH-000108,-0.12858843405
ACH-000113,-0.14942897039300002
ACH-000115,-0.290724189246
ACH-000116,-0.08302782022489999
ACH-000118,-0.0437321501408
ACH-000120,-0.218537655444
ACH-000123,-0.184300593817
ACH-000127,-0.226759120134
ACH-000128,-0.377600751623
ACH-000132,-0.172273189007
ACH-000133,-0.0421236409404
ACH-000137,-0.26870413430999995
ACH-000138,-0.24794414089000003
ACH-000142,-0.0999290480797
ACH-000143,-0.25354897288199996
ACH-000146,-0.204287297964
ACH-000148,0.0207193828035
ACH-000150,-0.0529294847261
ACH-000152,-0.141454513243
ACH-000153,0.113527451205
ACH-000159,-0.13309980308
ACH-000160,0.114524159055
ACH-000163,0.08654254057160002
ACH-000167,0.0290700222897
ACH-000168,-0.390192464156
ACH-000169,0.08520753025969999
ACH-000178,-0.16008446787900002
ACH-000182,-0.22383094886500002
ACH-000183,-0.15151134581700001
ACH-000188,-0.218841720341
ACH-000189,-0.0504813980801
ACH-000190,-0.06014672772580001
ACH-000198,-0.21332036859700002
ACH-000204,-0.185311579457
ACH-000206,-0.0120088968487
ACH-000207,-0.184999393522
ACH-000211,-0.223900983035
ACH-000215,-0.145596765527
ACH-000221,-0.284297779211
ACH-000222,-0.0439340451552
ACH-000223,-0.194941430631
ACH-000226,-0.04183032262419999
ACH-000227,-0.07897052599019999
ACH-000228,-0.059594222547900005
ACH-000231,-0.17106817663100002
ACH-000232,-0.06269779024109999
ACH-000233,-0.186456507623
