,LENG8 (114823)
ACH-000323,-0.7805810707080001
ACH-000324,-0.849301315938
ACH-000329,-0.644315843622
ACH-000330,-0.6468920127660001
ACH-000331,-0.838571009611
ACH-000332,-0.8917514260580001
ACH-000334,-0.8520205173919999
ACH-000335,-0.454453157418
ACH-000336,-0.578761725218
ACH-000337,-0.661461909815
ACH-000339,-0.9489320434880001
ACH-000341,-1.11302314803
ACH-000348,-0.6372378895449999
ACH-000350,-0.904718098228
ACH-000352,-0.646111146633
ACH-000356,-0.870890560048
ACH-000361,-0.845777478899
ACH-000362,-0.48491720291
ACH-000363,-0.6906891814489999
ACH-000364,-0.745785204903
ACH-000365,-0.879995761202
ACH-000366,-0.8757676416
ACH-000368,-0.7266223482430001
ACH-000374,-0.540199131101
ACH-000375,-0.919498748828
ACH-000376,-0.67310756235
ACH-000381,-0.67681572016
ACH-000383,-0.632890035148
ACH-000387,-0.55307996885
ACH-000389,-0.664670976319
ACH-000390,-0.788860394039
ACH-000393,-0.608619896224
ACH-000395,-0.7695196744149999
ACH-000397,-0.881102159789
ACH-000401,-0.6862958752130001
ACH-000402,-0.520469066361
ACH-000403,-0.6236209948120001
ACH-000404,-0.8151044918170001
ACH-000406,-0.7752267550570001
ACH-000407,-0.594281289974
ACH-000408,-0.759399476455
ACH-000410,-0.803695944184
ACH-000411,-0.7771072370090001
ACH-000414,-0.7885649533169999
ACH-000415,-0.711139009296
ACH-000416,-0.750118363969
ACH-000420,-0.828219393653
ACH-000421,-0.814034245707
ACH-000424,-0.579294691489
ACH-000425,-0.761826860397
ACH-000426,-0.5342761399379999
ACH-000427,-0.694797484508
ACH-000433,-0.803160682959
ACH-000436,-0.549595189444
ACH-000444,-0.664624750085
ACH-000445,-0.9064068579160001
ACH-000448,-0.6532603593330001
ACH-000450,-0.624903639627
ACH-000452,-0.729731310358
ACH-000454,-0.6777287731980001
ACH-000458,-0.619044895601
ACH-000459,-0.216762033646
ACH-000460,-0.7223589588689999
ACH-000461,-0.8219441207870001
ACH-000463,-0.815627381476
ACH-000464,-0.739294781401
ACH-000466,-0.515293811541
ACH-000467,-0.574976717921
ACH-000468,-0.7925687512630001
ACH-000469,-0.518942952338
ACH-000470,-0.9712860032089999
ACH-000471,-1.18170568594
ACH-000472,-0.792090467446
ACH-000473,-0.877483547765
ACH-000475,-0.7475830325849999
ACH-000476,-0.667456538425
ACH-000477,-0.612758608819
ACH-000480,-0.8369940382790001
ACH-000481,-0.7681103979170001
ACH-000483,-0.553396919131
ACH-000484,-1.1164931684200001
ACH-000485,-0.827530883159
ACH-000486,-0.7173947000640001
ACH-000487,-0.778221611048
ACH-000488,-0.7157514269399999
ACH-000490,-0.7506368687720001
ACH-000491,-0.771339707148
ACH-000495,-0.8845475427439999
ACH-000496,-0.816818181051
ACH-000499,-0.720692965816
ACH-000500,-0.682027565801
ACH-000502,-0.5804866343199999
ACH-000503,-0.507798799198
ACH-000505,-0.8188757742980001
ACH-000507,-0.761935904093
ACH-000510,-1.0030509497700002
ACH-000511,-0.943402588215
ACH-000512,-0.817857639682
ACH-000516,-0.723835336489
ACH-000517,-0.756506315476
ACH-000518,-0.73745673156
ACH-000520,-0.754354003845
ACH-000521,-0.894762881075
ACH-000522,-0.7087827572490001
ACH-000524,-1.07101143141
ACH-000527,-0.7116281282629999
ACH-000528,-0.833065525174
ACH-000537,-0.7913408583920001
ACH-000541,-0.695930908019
ACH-000542,-0.49599515252099996
ACH-000544,-0.640358317636
ACH-000545,-0.597748903982
ACH-000547,-0.632376977646
ACH-000548,-0.8654591054690001
ACH-000549,-0.675807192088
ACH-000550,-0.315029223437
ACH-000552,-0.582415402048
ACH-000556,-0.7257261603049999
ACH-000557,-0.326194993771
ACH-000570,-0.5854171259359999
ACH-000571,-0.5224518786469999
ACH-000573,-0.661149826437
ACH-000576,-0.43925469503799996
ACH-000580,-0.817187232647
ACH-000584,-0.757187632355
ACH-000585,-0.9013615344660001
ACH-000588,-0.647272174412
ACH-000589,-0.958056000036
ACH-000591,-0.5194324980089999
ACH-000593,-0.714986221956
ACH-000600,-0.64007296001
ACH-000601,-0.792657546172
ACH-000604,-0.501354150688
ACH-000605,-0.535290419414
ACH-000606,-0.6497435679829999
ACH-000608,-0.834488558119
ACH-000614,-0.401129372977
ACH-000616,-1.08280779875
ACH-000618,-0.520982764736
ACH-000619,-0.469893104946
ACH-000620,-0.719019233432
ACH-000621,-0.525959032021
ACH-000622,-0.655058426733
ACH-000623,-0.720537472608
ACH-000624,-0.706259217492
ACH-000627,-0.7385742863079999
ACH-000630,-0.602052887026
ACH-000632,-0.7471139436450001
ACH-000633,-0.7185387484460001
ACH-000637,-0.8866019884180001
ACH-000638,-0.913430876988
ACH-000646,-0.831366196607
ACH-000647,-0.6704150796589999
ACH-000648,-0.547153381586
ACH-000649,-0.79008925163
ACH-000651,-0.6892359541399999
ACH-000652,-0.797688936398
ACH-000653,-0.6810039066399999
ACH-000657,-0.762710904568
ACH-000658,-0.7334139722759999
ACH-000661,-1.0347384098999999
ACH-000662,-0.645208764617
ACH-000663,-0.632546763689
ACH-000665,-0.7336826770329999
ACH-000671,-0.434998340736
ACH-000673,-0.614956195395
ACH-000676,-0.666313541586
ACH-000677,-0.739743618046
ACH-000681,-0.672459162924
ACH-000682,-0.721545491221
ACH-000683,-0.722025377172
ACH-000684,-0.652142820683
ACH-000688,-0.618697019299
ACH-000693,-0.629781662585
ACH-000694,-0.731282786186
ACH-000695,-0.908059039695
ACH-000696,-0.68841477869
ACH-000697,-0.8696804723999999
ACH-000699,-0.74586923626
ACH-000701,-0.8962937773019999
ACH-000706,-0.8586511373810001
ACH-000711,-0.608636243026
ACH-000713,-0.887045095359
ACH-000714,-0.789790511195
ACH-000718,-0.85333709683
ACH-000720,-0.907629920565
ACH-000721,-0.756920715924
ACH-000724,-1.0308125974
ACH-000725,-0.682682843951
ACH-000732,-1.1161596283700002
ACH-000734,-0.706926793961
ACH-000735,-0.79615757038
ACH-000736,-0.368957325595
ACH-000738,-0.669746626229
ACH-000746,-0.608707070254
ACH-000747,-0.82170239198
ACH-000748,-0.801879030107
ACH-000753,-0.658108233007
ACH-000756,-0.8497854999400001
ACH-000757,-1.0929902443000001
ACH-000758,-0.793973304322
ACH-000760,-0.71502679708
ACH-000763,-0.825033201618
ACH-000764,-0.892105970219
ACH-000765,-0.951429559265
ACH-000766,-0.847344200255
ACH-000767,-0.589838558467
ACH-000768,-0.77097350986
ACH-000769,-1.0533163923200002
ACH-000770,-0.529258173526
ACH-000771,-0.6696357485
ACH-000773,-0.622065457455
ACH-000776,-0.62933692384
ACH-000777,-0.8209198148319999
ACH-000778,-0.980097482364
ACH-000781,-0.557883139029
ACH-000782,-0.660386905721
ACH-000783,-0.7531938028149999
ACH-000784,-0.540055639752
ACH-000785,-0.887324132642
ACH-000787,-1.06265130031
ACH-000788,-0.8664165248350001
ACH-000791,-0.7288857115009999
ACH-000792,-0.654342941837
ACH-000794,-0.8614213864270001
ACH-000796,-0.667590918957
ACH-000799,-1.0592583198999999
ACH-000800,-0.67685897493
ACH-000802,-0.767325753536
ACH-000804,-0.7083251862759999
ACH-000805,-0.752199937893
ACH-000809,-0.407044134755
ACH-000810,-1.12854675687
ACH-000811,-0.78237524449
ACH-000817,-0.568853223296
ACH-000819,-0.80128065416
ACH-000820,-1.12513037372
ACH-000821,-0.75838138066
ACH-000822,-0.899167311053
ACH-000823,-0.655758901018
ACH-000824,-0.742072140715
ACH-000827,-0.7465962777130001
ACH-000829,-0.7839688667300001
ACH-000831,-0.732361004892
ACH-000832,-0.727887795767
ACH-000833,-1.13355248552
ACH-000834,-0.746855268148
ACH-000835,-0.594359627298
ACH-000836,-0.8037516456110001
ACH-000837,-0.762521448546
ACH-000838,-0.710404669857
ACH-000839,-0.7062454392409999
ACH-000840,-0.640565222905
ACH-000841,-0.9637455395379999
ACH-000843,-0.699763300255
ACH-000846,-0.7870716315240001
ACH-000847,-1.07371823196
ACH-000848,-0.669722905158
ACH-000849,-0.574536422828
ACH-000851,-0.745625487248
ACH-000855,-0.694211809598
ACH-000856,-0.7757663639579999
ACH-000858,-0.750916559992
ACH-000859,-0.5565268633899999
ACH-000861,-0.826096276478
ACH-000862,-0.604965817364
ACH-000865,-0.887372900168
ACH-000866,-0.639523515151
ACH-000867,-0.582900660354
ACH-000869,-0.482300407691
ACH-000872,-0.866700940397
ACH-000873,-0.8417461357770001
ACH-000876,-0.545921257675
ACH-000878,-0.681500896056
ACH-000880,-0.745931697048
ACH-000881,-0.7276033205
ACH-000882,-0.748126811974
ACH-000884,-0.6661356646
ACH-000885,-0.697530279014
ACH-000887,-0.723582715823
ACH-000888,-0.6077312968
ACH-000889,-0.6517874689159999
ACH-000890,-0.829490613965
ACH-000896,-0.6939910088179999
ACH-000898,-1.04330883105
ACH-000900,-0.9046147802210001
ACH-000901,-0.947641098824
ACH-000905,-0.8146083399840001
ACH-000906,-0.8530463480830001
ACH-000907,-0.77088655867
ACH-000910,-0.553900817434
ACH-000911,-0.6984459753
ACH-000912,-1.0429868933700002
ACH-000913,-0.39115309530299996
ACH-000915,-0.70967899691
ACH-000916,-0.9980562047179999
ACH-000917,-0.714087521031
ACH-000921,-0.403205665038
ACH-000924,-0.7765537527390001
ACH-000926,-0.52108261815
ACH-000928,-0.8501043264820001
ACH-000929,-0.96155357155
ACH-000932,-0.701300558087
ACH-000935,-0.741135133451
ACH-000936,-0.846208714471
ACH-000937,-0.719370942825
ACH-000938,-0.575609030575
ACH-000939,-0.773879261929
ACH-000941,-0.9536788243529999
ACH-000943,-0.6204433991830001
ACH-000946,-0.947937655979
ACH-000947,-0.9088999135349999
ACH-000948,-0.707862380046
ACH-000950,-0.775503089346
ACH-000953,-0.6194723698879999
ACH-000957,-0.907985742748
ACH-000958,-0.47698430449900003
ACH-000960,-0.5574268148179999
ACH-000963,-1.09784497801
ACH-000968,-1.03444797493
ACH-000969,-0.84687884007
ACH-000973,-0.7312869061480001
ACH-000974,-0.662597543222
ACH-000975,-0.7986301549770001
ACH-000976,-0.624342453559
ACH-000978,-0.34100121831999997
ACH-000980,-0.615090313296
ACH-000984,-1.1003818031200001
ACH-000986,-0.906618164959
ACH-000988,-0.8841103322589999
ACH-000993,-0.967961766367
ACH-000994,-0.788539617919
ACH-000996,-0.810507059615
ACH-001001,-0.7013566631139999
ACH-001020,-0.7254940453669999
ACH-001028,-0.648049298412
ACH-001031,-0.639839490228
ACH-001038,-0.819011454595
ACH-001048,-0.751200859628
ACH-001050,-0.741204722612
ACH-001053,-0.7411968447399999
ACH-001054,-0.721376347738
ACH-001061,-0.634533296475
ACH-001067,-0.6445851126519999
ACH-001075,-0.726114508952
ACH-001096,-0.544952642344
ACH-001128,-0.580560104377
ACH-001134,-0.705263549379
ACH-001151,-0.766371282332
ACH-001163,-0.777186657804
ACH-001164,-0.557624377522
ACH-001173,-0.7710193720720001
ACH-001183,-0.7089696919320001
ACH-001184,-0.703697725488
ACH-001190,-0.7722846495360001
ACH-001192,-0.829021175025
ACH-001193,-1.02403760561
ACH-001196,-0.554472825145
ACH-001197,-0.972257852655
ACH-001205,-0.37655066255999997
ACH-001211,-0.7361821938950001
ACH-001212,-1.00822251875
ACH-001228,-0.730225226398
ACH-001232,-0.571482302528
ACH-001239,-0.580576817926
ACH-001274,-0.621388501834
ACH-001275,-1.01063537884
ACH-001277,-0.747142656972
ACH-001278,-0.8556322182680001
ACH-001280,-1.2392613408700002
ACH-001283,-0.49215654689599997
ACH-001289,-0.8946707303929999
ACH-001295,-0.921538426372
ACH-001300,-0.57394519723
ACH-001301,-1.08427853544
ACH-001302,-0.811133059558
ACH-001303,-1.1343337946799998
ACH-001306,-0.735425238896
ACH-001318,-0.5628909630009999
ACH-001322,-0.907555660854
ACH-001328,-0.49735959458400003
ACH-001332,-0.7306780574439999
ACH-001333,-0.7686437853200001
ACH-001336,-0.738913067598
ACH-001340,-0.8782018444480001
ACH-001346,-0.770173646541
ACH-001353,-0.558483110991
ACH-001354,-0.724345036225
ACH-001367,-0.577136290081
ACH-001368,-0.665063647726
ACH-001374,-1.00087586677
ACH-001375,-0.72527417926
ACH-001377,-0.833393021967
ACH-001380,-0.847906672226
ACH-001391,-0.928539538314
ACH-001407,-0.723977771879
ACH-001408,-0.8726298799079999
ACH-001413,-0.7806136183
ACH-001430,-0.6729109013860001
ACH-001431,-0.6767550074969999
ACH-001450,-0.8414745635269999
ACH-001496,-1.14746042436
ACH-001500,-1.1164133141600001
ACH-001521,-1.08084266129
ACH-001523,-0.8077409802079999
ACH-001532,-0.828796854331
ACH-001536,-0.538793245127
ACH-001550,-0.811833258424
ACH-001552,-0.853955983328
ACH-001554,-0.8039262860100002
ACH-001645,-0.611664191034
ACH-001654,-0.860875074019
ACH-001715,-1.0333710515999999
ACH-001735,-0.494799599711
ACH-001736,-0.5729720732329999
ACH-001737,-0.517028808714
ACH-001740,-0.7937068922220001
ACH-001745,-0.946383274047
ACH-001750,-0.9090417067030001
ACH-001765,-0.796068473466
ACH-001956,-0.892749612357
ACH-001957,-0.6962084526729999
