,PPIE (10450)
ACH-000163,-0.627794134441
ACH-000167,-0.9754014151929999
ACH-000168,-0.61057058402
ACH-000169,-0.527403886018
ACH-000178,-0.762710101527
ACH-000182,-0.805890023542
ACH-000183,-0.990608663048
ACH-000188,-0.911902296586
ACH-000189,-0.7551974180650001
ACH-000190,-0.6743289509970001
ACH-000198,-0.894023328363
ACH-000204,-0.7797367517020001
ACH-000206,-0.7546073275390001
ACH-000207,-1.19582800116
ACH-000211,-0.8134454351450001
ACH-000215,-0.906017580498
ACH-000221,-0.694764632423
ACH-000222,-0.5493160294439999
ACH-000223,-0.7280574403810001
ACH-000226,-0.824517165298
ACH-000227,-0.953932256289
ACH-000228,-0.58019022234
ACH-000231,-0.9464289034810001
ACH-000232,-1.0159623168799998
ACH-000233,-0.953705737915
ACH-000234,-0.9729465597220001
ACH-000235,-0.9783565817730001
ACH-000237,-0.707292979046
ACH-000238,-0.895575364026
ACH-000243,-0.833840940723
ACH-000244,-0.9100910026100001
ACH-000246,-1.04467088432
ACH-000248,-0.7879985857009999
ACH-000250,-0.910795354303
ACH-000251,-0.6674245207199999
ACH-000253,-1.02057570412
ACH-000255,-0.7422912305480001
ACH-000256,-0.6753289711830001
ACH-000257,-0.628781872463
ACH-000258,-1.00693284457
ACH-000259,-0.655108373141
ACH-000260,-0.858558323986
ACH-000261,-0.7017005546899999
ACH-000262,-0.731574931682
ACH-000263,-0.7187163839040001
ACH-000264,-1.29148682753
ACH-000265,-0.6995384174429999
ACH-000266,-0.574872582343
ACH-000272,-0.718547039956
ACH-000273,-0.743418232728
ACH-000274,-0.83591199609
ACH-000277,-0.789733360017
ACH-000278,-0.8199235636409999
ACH-000279,-0.818096115334
ACH-000280,-1.0
ACH-000281,-0.736637172772
ACH-000288,-1.0018490380399998
ACH-000291,-1.11879203475
ACH-000293,-0.833315459639
ACH-000294,-0.7159428917120001
ACH-000295,-0.762320257413
ACH-000296,-0.6665236418339999
ACH-000302,-0.933085799102
ACH-000304,-0.527729885013
ACH-000307,-0.742287947782
ACH-000308,-0.6900487290299999
ACH-000310,-1.2611583130600001
ACH-000311,-0.873471376375
ACH-000312,-0.9697905205959999
ACH-000315,-0.578269728429
ACH-000316,-0.423658207289
ACH-000317,-0.720503832723
ACH-000318,-1.00346487485
ACH-000319,-0.876249713356
ACH-000320,-0.677060272353
ACH-000322,-0.7483056304250001
ACH-000323,-0.792334134148
ACH-000324,-0.883958542833
ACH-000329,-0.960932930918
ACH-000330,-0.766167334566
ACH-000331,-0.809597215839
ACH-000332,-0.461272043195
ACH-000334,-0.810610252604
ACH-000335,-1.05402715186
ACH-000336,-0.855179182853
ACH-000337,-1.00435226672
ACH-000339,-0.857949531869
ACH-000341,-0.862442842136
ACH-000348,-0.7111531040829999
ACH-000350,-0.763520444886
ACH-000352,-1.0543706733
ACH-000356,-0.874920787938
ACH-000361,-0.694712256352
ACH-000362,-0.712816930095
ACH-000363,-0.512069571815
ACH-000364,-0.884561359744
ACH-000365,-0.8010393863590001
ACH-000366,-1.23248697836
ACH-000368,-0.7282027690270001
ACH-000374,-0.8595295394700001
ACH-000375,-0.9680926465369999
ACH-000376,-1.07364052414
ACH-000381,-0.6853734977220001
ACH-000383,-1.33258988351
ACH-000387,-0.869027847619
ACH-000389,-0.70399360102
ACH-000390,-1.39724882041
ACH-000393,-0.9845013359110001
ACH-000395,-0.636629940082
ACH-000397,-0.8569654392380001
ACH-000401,-0.736952842206
ACH-000402,-1.08342111784
ACH-000403,-0.94397105016
ACH-000404,-0.299652695431
ACH-000406,-0.685800129956
ACH-000407,-1.0840117041
ACH-000408,-1.08902477651
ACH-000410,-0.871533994238
ACH-000411,-0.873222812622
ACH-000414,-0.75040962394
ACH-000415,-1.0599697741
ACH-000416,-0.945518305192
ACH-000420,-0.9107375920149999
ACH-000421,-0.8553684870730001
ACH-000424,-0.807704261753
ACH-000425,-0.43150130748899995
ACH-000426,-0.661199602317
ACH-000427,-1.19218675987
ACH-000433,-0.948266656612
ACH-000436,-0.642443359489
ACH-000444,-1.08026434676
ACH-000445,-0.814804010851
ACH-000448,-1.1135463772799998
ACH-000450,-0.657267745355
ACH-000452,-0.846128381029
ACH-000454,-0.7728416946979999
ACH-000458,-0.54800384673
ACH-000459,-1.19976781292
ACH-000460,-0.7244888076039999
ACH-000461,-0.931214500628
ACH-000463,-0.856835753153
ACH-000464,-0.74351992537
ACH-000466,-0.8251739327509999
ACH-000467,-0.897894934849
ACH-000468,-0.818346175551
ACH-000469,-0.766437807273
ACH-000470,-0.978897610504
ACH-000471,-1.04890310847
ACH-000472,-0.950713571214
ACH-000473,-0.670416479625
ACH-000475,-0.81772181131
ACH-000476,-0.746650173389
ACH-000477,-0.508106707668
ACH-000480,-0.8424668817380001
ACH-000481,-1.1557615426799999
ACH-000483,-0.652724032133
ACH-000484,-0.743712465085
ACH-000485,-1.02676313816
ACH-000486,-0.964203702569
ACH-000487,-1.03161810536
ACH-000488,-0.9204238629260001
ACH-000490,-0.983612949995
ACH-000491,-0.7061664107340001
ACH-000495,-0.8037056974690001
ACH-000496,-0.732841604674
ACH-000499,-0.202939525797
ACH-000500,-0.875310160108
ACH-000502,-0.783754277783
ACH-000503,-0.463560733188
ACH-000505,-0.740284217503
ACH-000507,-0.968168795026
ACH-000510,-0.732640708671
ACH-000511,-0.866799612955
ACH-000512,-0.9921029813259999
ACH-000516,-0.9092163465209999
ACH-000517,-1.05043355139
ACH-000518,-0.883017601565
ACH-000520,-0.8657153513299999
ACH-000521,-0.755123602186
ACH-000522,-1.02626273143
ACH-000524,-0.670039850515
ACH-000527,-0.6343220169470001
ACH-000528,-0.7366333921610001
ACH-000537,-0.547763912531
ACH-000541,-0.9063847076680001
ACH-000542,-0.9395125701289999
ACH-000544,-0.7717354715070001
ACH-000545,-1.0529135669299998
ACH-000547,-1.09074825364
ACH-000548,-0.8059334612729999
ACH-000549,-0.827481686119
ACH-000550,-0.78868026176
ACH-000552,-0.939776303231
ACH-000556,-0.758148475106
ACH-000557,0.198589740746
ACH-000570,-0.892937504435
ACH-000571,-1.07948135556
ACH-000573,-0.9231175644030001
ACH-000576,-0.869127085534
ACH-000580,-0.548838294389
ACH-000584,-0.846297140853
ACH-000585,-0.629461784859
ACH-000588,-0.645395333673
ACH-000589,-0.6027837815980001
ACH-000591,-0.821146180073
ACH-000593,-0.45764484635799996
ACH-000600,-0.855876497636
ACH-000601,-0.9972315611920001
ACH-000604,-0.458582201377
ACH-000605,-0.991183186689
ACH-000606,-0.860863459045
ACH-000608,-0.667890084247
ACH-000614,-0.661860879602
ACH-000616,-0.9999587440100001
ACH-000618,-0.8878171902770001
ACH-000619,-0.980685479367
ACH-000620,-0.8114888014470001
ACH-000621,-1.0535873632
ACH-000622,-0.46500798047799996
ACH-000623,-0.7365950047579999
ACH-000624,-0.91902073881
ACH-000627,-0.676387563906
ACH-000630,-0.9154591549719999
ACH-000632,-0.8354906227079999
ACH-000633,-1.00707553923
ACH-000637,-0.592183956105
ACH-000638,-0.834786499483
ACH-000646,-0.42161767782799997
ACH-000647,-1.0771341087100001
ACH-000648,-0.77038180934
ACH-000649,-1.17914204044
ACH-000651,-0.721761568711
ACH-000652,-0.790375465013
ACH-000653,-0.7921364345849999
ACH-000657,-0.883380680029
ACH-000658,-0.933497803914
ACH-000661,-0.47409817067000004
ACH-000662,-0.7787659398289999
ACH-000663,-0.711331537354
ACH-000665,-0.580286599045
ACH-000671,-0.8809446366249999
ACH-000673,-1.1604751239700002
ACH-000676,-0.830770515538
ACH-000677,-0.353361116725
ACH-000681,-0.797939191336
ACH-000682,-0.8621775840279999
ACH-000683,-1.1312785360100002
ACH-000684,-0.65905697675
ACH-000688,-0.826637803624
ACH-000693,-0.8098915600480001
ACH-000694,-0.8932693861799998
ACH-000695,-1.24182791785
ACH-000696,-0.7943400128829999
ACH-000697,-0.64657958642
ACH-000699,-0.84562649671
ACH-000701,-0.7985462992360001
ACH-000706,-0.574286767016
ACH-000711,-1.0976376078499999
ACH-000713,-0.590672393935
ACH-000714,-0.746747089967
ACH-000718,-0.7919737857279999
ACH-000720,-0.800545342537
ACH-000721,-0.980417741301
ACH-000724,-0.807965979753
ACH-000725,-0.9251836861489999
ACH-000732,-0.784167929219
ACH-000734,-0.862776422112
ACH-000735,-0.891843624821
ACH-000736,-1.05637520872
ACH-000738,-0.62598183368
ACH-000746,-0.39927285633500004
ACH-000747,-0.596955462129
ACH-000748,-0.6588525809579999
ACH-000753,-0.7567781435340001
ACH-000756,-0.752463643976
ACH-000757,-0.626881723417
ACH-000758,-0.788502197908
ACH-000760,-1.2217957604799998
ACH-000763,-0.910803675982
ACH-000764,-0.7269592174889999
ACH-000765,-0.46844169982600004
ACH-000766,-0.8332720813860001
ACH-000767,-0.8213785088259999
ACH-000768,-0.631703602144
ACH-000769,-0.812572384443
ACH-000770,-0.803952119368
ACH-000771,-0.836671556084
ACH-000773,-0.7385869268999999
ACH-000776,-0.895898272447
ACH-000777,-0.662981562306
ACH-000778,-0.710021410696
ACH-000781,-0.635131530628
ACH-000782,-0.594682446414
ACH-000783,-0.7301027766439999
ACH-000784,-0.579315075538
ACH-000785,-0.932953856232
ACH-000787,-0.563585935486
ACH-000788,-1.17807742196
ACH-000791,-0.810372785299
ACH-000792,-0.8238780220730001
ACH-000794,-0.8809914464390001
ACH-000796,-0.855120151138
ACH-000799,-0.816389966578
ACH-000800,-0.868308580323
ACH-000802,-0.5684641121549999
ACH-000804,-0.9284895132200002
ACH-000805,-0.574855920951
ACH-000809,-0.7310563800130001
ACH-000810,-0.671130939488
ACH-000811,-0.9996671189540001
ACH-000817,-0.59781514943
ACH-000819,-1.2536211841
ACH-000820,-0.976389631065
ACH-000821,-0.782889847095
ACH-000822,-0.638288995522
ACH-000823,-1.0102665072299999
ACH-000824,-1.1269448008299998
ACH-000827,-0.8616673181450001
ACH-000829,-0.925940847945
ACH-000831,-0.715469377974
ACH-000832,-0.876302818819
ACH-000833,-0.806364480888
ACH-000834,-0.726833514721
ACH-000835,-0.6585290150190001
ACH-000836,-1.15792067803
ACH-000837,-0.721525057351
ACH-000838,-1.0734267584100001
ACH-000839,-0.9242487586689999
ACH-000840,-0.399167259938
ACH-000841,-0.788262577819
ACH-000843,-0.641578680163
ACH-000846,-0.701885957204
ACH-000847,-0.822412527921
ACH-000848,-0.669826759317
ACH-000849,-0.988677157791
ACH-000851,-0.801934193289
ACH-000855,-1.44113356759
ACH-000856,-0.8721240624969999
ACH-000858,-0.843734101981
ACH-000859,-0.840889699778
ACH-000861,-0.90013424265
ACH-000862,-0.76082402927
ACH-000865,-0.8133118064370001
ACH-000866,-1.04843746954
ACH-000867,-0.73868754486
ACH-000869,-0.565707124451
ACH-000872,-0.600819909541
ACH-000873,-0.740729830069
ACH-000876,-0.282040987627
ACH-000878,-0.679962795322
ACH-000880,-0.8420659074850001
ACH-000881,-0.695214944784
ACH-000882,-0.7388396987899999
ACH-000884,-0.7134725465170001
ACH-000885,-0.567106216764
ACH-000887,-0.7035884141050001
ACH-000888,-0.9502051039309999
ACH-000889,-0.897516453829
ACH-000890,-0.644168481785
ACH-000896,-0.830292810169
ACH-000898,-1.04293612006
ACH-000900,-0.797804619269
ACH-000901,-1.0544430529200002
ACH-000905,-0.971868902482
ACH-000906,-0.814713144973
ACH-000907,-0.756257411928
ACH-000910,-0.891813441913
ACH-000911,-0.834933089868
ACH-000912,-0.562879122974
ACH-000913,-0.9187594453839999
ACH-000915,-0.788135513793
ACH-000916,-1.1125345045100001
ACH-000917,-0.8937816131370001
ACH-000921,-0.890103513342
ACH-000924,-0.6720355265729999
ACH-000926,-0.9906797269140001
ACH-000928,-0.5715047246989999
ACH-000929,-0.8166377117829999
ACH-000932,-0.783109984481
ACH-000935,-1.05235558589
ACH-000936,-1.1549440953799999
ACH-000937,-0.872675036266
ACH-000938,-0.850742838504
ACH-000939,-0.936494299341
ACH-000941,-0.8574116409110001
ACH-000943,-0.8706775132629999
ACH-000946,-0.7801794247820001
ACH-000947,-0.713753397622
ACH-000948,-0.644124805427
ACH-000950,-0.7726323158949999
ACH-000953,-1.09431422445
ACH-000957,-0.874799423216
ACH-000958,-1.0675867162100001
ACH-000960,-0.8311784216920001
ACH-000963,-0.937243379597
ACH-000968,-0.641882544208
ACH-000969,-0.806565374223
ACH-000973,-0.992616203889
ACH-000974,-0.850433598221
ACH-000975,-0.983395045033
ACH-000976,-0.7595920450720001
ACH-000978,-1.00014220252
ACH-000980,-0.931022433867
ACH-000984,-0.790310774354
ACH-000986,-0.7287059058069999
ACH-000988,-0.6230806410149999
ACH-000993,-0.674792592388
ACH-000994,-0.72407998186
ACH-000996,-0.849660814253
ACH-001001,-0.6559994501690001
ACH-001020,-1.0166746979899999
ACH-001028,-0.940404154803
ACH-001031,-0.836143485543
ACH-001038,-0.997769886874
ACH-001048,-0.810239291323
ACH-001050,-0.617737153066
ACH-001053,-0.7872279726989999
ACH-001054,-0.8882528717679999
ACH-001061,-0.948941815142
ACH-001067,-0.5833293063130001
ACH-001075,-0.930545060852
ACH-001096,-0.729485318075
ACH-001128,-0.396647870114
ACH-001134,-0.85186013876
ACH-001151,-1.14360964861
ACH-001163,-1.03833701301
ACH-001164,-0.644123363735
ACH-001173,-0.810722986646
ACH-001183,-0.8137887700800001
ACH-001184,-0.814107966031
ACH-001190,-0.8394681732089999
ACH-001192,-1.01662891635
ACH-001193,-0.8524068086579999
ACH-001196,-1.0816148787
ACH-001197,-0.662124806587
ACH-001205,-0.9341930987809999
ACH-001211,-0.7537265453190001
ACH-001212,-0.9343777145290001
ACH-001228,-1.3046405506
ACH-001232,-1.13632645144
ACH-001239,-0.664580121171
ACH-001274,-0.689347197095
ACH-001275,-0.79376129583
ACH-001277,-0.8704372330750001
ACH-001278,-0.647237189562
ACH-001280,-0.9339194034780001
ACH-001283,-0.8557216012350001
ACH-001289,-0.808662453273
ACH-001295,-0.948192222773
ACH-001300,-0.954649861297
ACH-001301,-1.05967967455
ACH-001302,-0.999821445809
ACH-001303,-0.8777147055619999
ACH-001306,-0.787543042247
ACH-001318,-0.82806809861
ACH-001322,-1.0005530188299998
ACH-001328,-0.920364575677
ACH-001332,-0.783286846311
ACH-001333,-0.626399978012
ACH-001336,-0.776176711521
ACH-001340,-0.8719012766349999
ACH-001346,-0.843374736028
ACH-001353,-1.05780618695
ACH-001354,-1.09312349344
ACH-001367,-0.8481939199590001
ACH-001368,-0.7874948807800001
ACH-001374,-1.3340257715100001
ACH-001375,-0.899207729753
ACH-001377,-1.00367611571
ACH-001380,-0.879465982915
ACH-001391,-0.939722618493
ACH-001407,-0.805516822184
ACH-001408,-0.838254786754
ACH-001413,-0.781822567491
ACH-001430,-0.926435878521
ACH-001431,-0.745185669729
ACH-001450,-0.82503834667
ACH-001496,-1.10341597942
ACH-001500,-0.706453934322
ACH-001521,-0.868949310228
ACH-001523,-0.6709875386590001
ACH-001532,-0.7112925782070001
ACH-001536,-0.706250006136
ACH-001550,-1.19979465169
ACH-001552,-0.762930352127
ACH-001554,-0.672399978749
ACH-001645,-0.922007755693
ACH-001654,-0.893998307752
ACH-001715,-0.59680227453
ACH-001735,-0.916124231244
ACH-001736,-0.775714790918
ACH-001737,-1.24675857099
ACH-001740,-0.886913235565
ACH-001745,-1.14189850371
ACH-001750,-0.837046056123
ACH-001765,-0.929683798457
ACH-001956,-0.710457021009
ACH-001957,-0.5399664593600001
