,MORF4L1 (10933)
ACH-000461,-0.114048255186
ACH-000463,-0.157100146335
ACH-000464,-0.555313514167
ACH-000466,0.036581246553800004
ACH-000467,-0.231904908127
ACH-000468,-0.222924385892
ACH-000469,-0.161492746301
ACH-000470,-0.323635573118
ACH-000471,0.11035369364700001
ACH-000472,-0.182072388253
ACH-000473,-0.197310972999
ACH-000475,-0.012297681948
ACH-000476,0.017893437029
ACH-000477,-0.16159852128799998
ACH-000480,0.0956747694515
ACH-000481,-0.152909665092
ACH-000483,-0.242997489497
ACH-000484,-0.351559352121
ACH-000485,-0.203260706347
ACH-000486,-0.406138987887
ACH-000487,-0.307438076166
ACH-000488,0.0649824428441
ACH-000490,-0.186008483466
ACH-000491,-0.12447122125700001
ACH-000495,-0.369590684049
ACH-000496,-0.166777232114
ACH-000499,0.0186594432987
ACH-000500,0.42947277987899996
ACH-000502,-0.161367604817
ACH-000503,-0.37650908600599997
ACH-000505,-0.209794102929
ACH-000507,-0.0470469805212
ACH-000510,0.0168058146202
ACH-000511,-0.22415040321999996
ACH-000512,-0.167854926708
ACH-000516,-0.20697595108199998
ACH-000517,-0.11963716574000001
ACH-000518,-0.0415100235433
ACH-000520,-0.128136265872
ACH-000521,0.18295160026700003
ACH-000522,-0.193382846813
ACH-000524,-0.0956491823735
ACH-000527,-0.0040603385811
ACH-000528,-0.136202708544
ACH-000537,-0.0173702262889
ACH-000541,-0.19466055066500002
ACH-000542,-0.505517854745
ACH-000544,0.115667174887
ACH-000545,0.156164013426
ACH-000547,-0.519153686445
ACH-000548,-0.0901477866386
ACH-000549,0.055795151430199995
ACH-000550,-0.154378943408
ACH-000552,-0.20123638294500001
ACH-000556,0.0312214947524
ACH-000557,-0.00517800059305
ACH-000570,-0.0781329450193
ACH-000571,-0.041920607491599995
ACH-000573,0.05149384887630001
ACH-000576,-0.47236685876999995
ACH-000580,-0.483042716518
ACH-000584,-0.35369217790299995
ACH-000585,0.20249793221700002
ACH-000588,-0.5414847704060001
ACH-000589,-0.0698865122117
ACH-000591,0.140853427821
ACH-000593,-0.09722397111960002
ACH-000600,0.030409357693799998
ACH-000601,-0.166463354165
ACH-000604,0.09277916380319999
ACH-000605,-0.230806794089
ACH-000606,0.00737003487465
ACH-000608,-0.351721974429
ACH-000614,-0.225446296764
ACH-000616,-0.0292881859494
ACH-000618,0.226105099062
ACH-000619,-0.00594065052352
ACH-000620,-0.0592400761768
ACH-000621,-0.131868419784
ACH-000622,-0.22097967853199998
ACH-000623,-0.0566233400423
ACH-000624,-0.0185501769028
ACH-000627,-0.00300304113825
ACH-000630,0.0652982124689
ACH-000632,-0.517080939058
ACH-000633,0.120677892376
ACH-000637,-0.0227280207762
ACH-000638,-0.23725931600699998
ACH-000646,-0.0282831801583
ACH-000647,-0.18655854249200002
ACH-000648,0.037782839253300005
ACH-000649,0.0248898292368
ACH-000651,0.129526045078
ACH-000652,-0.048006476906000004
ACH-000653,-0.328309618926
ACH-000657,-0.0933309459629
ACH-000658,0.21751173270399998
ACH-000661,-0.320164751707
ACH-000662,-0.260927360315
ACH-000663,0.023280644588900005
ACH-000665,-0.179536915264
ACH-000671,0.48562524934600004
ACH-000673,-0.201092326549
ACH-000676,-0.39934836545999997
ACH-000677,-0.413486977835
ACH-000681,-0.014068480923799998
ACH-000682,-0.29034777266
ACH-000683,-0.25335094596200003
ACH-000684,-0.251517380104
ACH-000688,0.0345307153612
ACH-000693,0.0792388446485
ACH-000694,-0.219908464709
ACH-000695,-0.0570236499056
ACH-000696,-0.209860752069
ACH-000697,-0.0210921284204
ACH-000699,0.0286825619309
ACH-000701,-0.223485692857
ACH-000706,-0.103002257506
ACH-000711,-0.0293107358159
ACH-000713,-0.0856171243972
ACH-000714,-0.114691525452
ACH-000718,-0.176651084909
ACH-000720,-0.190791284634
ACH-000721,-0.130851905261
ACH-000724,-0.5332836615550001
ACH-000725,0.0840987784835
ACH-000732,-0.0051536993766099996
ACH-000734,-0.173617205643
ACH-000735,-0.121551316827
ACH-000736,-0.280157838602
ACH-000738,-0.0655601320721
ACH-000746,-0.106451155158
ACH-000747,0.275656698228
ACH-000748,0.0751005758192
ACH-000753,-0.319722177445
ACH-000756,-0.20621479955
ACH-000757,-0.28924919204300004
ACH-000758,-0.0167275393723
ACH-000760,0.0357061578614
ACH-000763,-0.258788107891
ACH-000764,-0.20550404034800002
ACH-000765,-0.337866049675
ACH-000766,-0.367648259249
ACH-000767,-0.241434532268
ACH-000768,-0.39373381584899997
ACH-000769,-0.114153550079
ACH-000770,0.10414286683900001
ACH-000771,0.09631763349889999
ACH-000773,-0.7093507783480001
ACH-000776,-0.42766674247
ACH-000777,-0.287069706937
ACH-000778,-0.163881450452
ACH-000781,-0.128212879069
ACH-000782,-0.40779565892700004
ACH-000783,-0.225506671533
ACH-000784,0.05715551923780001
ACH-000785,-0.261235210761
ACH-000787,0.0610713942351
ACH-000788,-0.403429029071
ACH-000791,-0.000139616447472
ACH-000792,0.120265757025
ACH-000794,0.06657648813190001
ACH-000796,0.36610635542099995
ACH-000799,-0.35734675929799997
ACH-000800,-0.214359159553
ACH-000802,0.012463226739399999
ACH-000804,-0.244457163453
ACH-000805,-0.47419063389
ACH-000809,-0.151920265394
ACH-000810,-0.375033289435
ACH-000811,-0.078982277351
ACH-000817,-0.39001677969400006
ACH-000819,-0.222784019662
ACH-000820,-0.0953430342947
ACH-000821,-0.456866373987
ACH-000822,-0.40940474407
ACH-000823,-0.0105981460796
ACH-000824,-0.16720836702199998
ACH-000827,-0.337921751174
ACH-000829,-0.108382436333
ACH-000831,-0.26727599727699997
ACH-000832,-0.125214107774
ACH-000833,0.174953712773
ACH-000834,-0.05817314470380001
ACH-000835,-0.08543386385889999
ACH-000836,0.250802494129
ACH-000837,0.113115456922
ACH-000838,-0.297668888586
ACH-000839,-0.10534262276
ACH-000840,-0.462086634764
ACH-000841,0.16534849354
ACH-000843,-0.154318629301
ACH-000846,0.17978338189800003
ACH-000847,-0.279735143388
ACH-000848,-0.23420690036800001
ACH-000849,-0.0321818934493
ACH-000851,-0.06393291483590001
ACH-000855,-0.0664217069631
ACH-000856,0.09739045534980001
ACH-000858,-0.1145156725
ACH-000859,0.107667295155
ACH-000861,-0.025724800376499997
ACH-000862,-0.0504606566129
ACH-000865,-0.0598958415091
ACH-000866,-0.310570789751
ACH-000867,0.042904190447199994
ACH-000869,-0.433953980841
ACH-000872,-0.10450587633099999
ACH-000873,-0.0593305705726
ACH-000876,-0.005736712275050001
ACH-000878,0.00958684977399
ACH-000880,0.10046624108100001
ACH-000881,-0.202788718447
ACH-000882,-0.36924489733599997
ACH-000884,-0.0974486723208
ACH-000885,-0.20382166576299998
ACH-000887,-0.138771980256
ACH-000888,-0.158713260371
ACH-000889,-0.508145181388
ACH-000890,0.0163839254572
ACH-000896,0.15720308482
ACH-000898,0.04355101774569999
ACH-000900,-0.17130797399999997
ACH-000901,-0.00240922660847
ACH-000905,0.020846713744
ACH-000906,-0.38563917000299996
ACH-000907,0.21524569726300002
ACH-000910,0.0714551474672
ACH-000911,0.0548856079944
ACH-000912,-0.21543472031
ACH-000913,0.178256591858
ACH-000915,-0.313106671463
ACH-000916,-0.473796943104
ACH-000917,-0.222849358361
ACH-000921,-0.10731228554099999
ACH-000924,-0.028622948765500002
ACH-000926,-0.0902975636016
ACH-000928,-0.139082818543
ACH-000929,-0.127317545212
ACH-000932,-0.0684825467171
ACH-000935,0.0547008093511
ACH-000936,-0.324840961097
ACH-000937,-0.318663086201
ACH-000938,-0.5785134418869999
ACH-000939,0.37928750613300005
ACH-000941,0.105066015668
ACH-000943,-0.016949316160299998
ACH-000946,0.0763161344238
ACH-000947,-0.021131306349999997
ACH-000948,-0.26603724933600004
ACH-000950,-0.019714711418599998
ACH-000953,-0.30408316369000005
ACH-000957,-0.169749494256
ACH-000958,-0.0679456262719
ACH-000960,-0.11555322057800001
ACH-000963,-0.00393089925314
ACH-000968,-0.30644983800500003
ACH-000969,-0.119214870976
ACH-000973,-0.203404348268
ACH-000974,0.0291586984537
ACH-000975,-0.040411179482699996
ACH-000976,-0.08105878228260001
ACH-000978,0.0363853664106
ACH-000980,0.11072721172399999
ACH-000984,-0.0786647252209
ACH-000986,-0.340527253293
ACH-000988,-0.050991078596900004
ACH-000993,-0.39399124783100004
ACH-000994,-0.0917625036643
ACH-000996,-0.303111602548
ACH-001001,0.0682684407163
ACH-001020,0.6672703030120001
ACH-001028,-0.09597612473760002
ACH-001031,-0.27643592796
ACH-001038,-0.190075151057
ACH-001048,-0.0839995220269
ACH-001050,-0.38428174372100005
ACH-001053,-0.0448647485993
ACH-001054,-0.19930663666999998
ACH-001061,-0.114880911612
ACH-001067,-0.270662338971
ACH-001075,-0.300839429623
ACH-001096,-0.167819191038
ACH-001128,1.26916048485
ACH-001134,-0.464475737565
ACH-001151,-0.08089925996160001
ACH-001163,-0.19871796020799998
ACH-001164,0.21312757432999999
ACH-001173,0.18053325967
ACH-001183,-0.0836506060986
ACH-001184,-0.412887223986
ACH-001190,-0.311110745847
ACH-001192,-0.046418455297800004
ACH-001193,-0.299942472605
ACH-001196,0.0369107309368
ACH-001197,-0.0611779453355
ACH-001205,-0.391835469473
ACH-001211,-0.0280526969751
ACH-001212,-0.23122094254099998
ACH-001228,0.141999528103
ACH-001232,-0.0914680164395
ACH-001239,-0.417484002482
ACH-001274,-0.49458174320200005
ACH-001275,-0.252705065324
ACH-001277,0.055712435722699995
ACH-001278,-0.256727822174
ACH-001280,-0.30023340530000003
ACH-001283,-0.480262058619
ACH-001289,-0.5663631671320001
ACH-001295,-0.015204399151700002
ACH-001300,-0.37808155272
ACH-001301,-0.168813266067
ACH-001302,0.08271049408980001
ACH-001303,-0.260025903889
ACH-001306,0.0448790036805
ACH-001318,0.053400528941
ACH-001322,0.466726788514
ACH-001328,0.225693839742
ACH-001332,-0.31763298601100004
ACH-001333,-0.254412494093
ACH-001336,-0.263013171572
ACH-001340,-0.489262509319
ACH-001346,0.0679694411218
ACH-001353,0.23602893713300002
ACH-001354,-0.447792655963
ACH-001367,-0.357822987106
ACH-001368,-0.22127972372
ACH-001374,-0.6884136536130001
ACH-001375,-0.187309093987
ACH-001377,-0.26071893293000004
ACH-001380,0.0688714308094
ACH-001391,-0.19508121374499998
ACH-001407,-0.462093397487
ACH-001408,0.046854157545
ACH-001413,-0.35039900808700003
ACH-001430,-0.27678016100499997
ACH-001431,0.0363428286757
ACH-001450,-0.619093952202
ACH-001496,0.24000641059099997
ACH-001500,0.320210015558
ACH-001521,-0.048072317053199996
ACH-001523,0.0569831467985
ACH-001532,-0.196772213581
ACH-001536,0.0602468254413
ACH-001550,0.226678185847
ACH-001552,-0.0637750403847
ACH-001554,0.142887872465
ACH-001645,-0.28968576424000003
ACH-001654,-0.49084268054200003
ACH-001715,-0.0223665643385
ACH-001735,-0.27800729116
ACH-001736,-0.596510335104
ACH-001737,-0.013796557356300001
ACH-001740,-0.0774252167745
ACH-001745,-0.1663406387
ACH-001750,0.0194827580661
ACH-001765,-0.0666189543997
ACH-001956,-0.38669220170100005
ACH-001957,0.0423875613305
