,PSMA3 (5684)
ACH-000004,-2.01145742081
ACH-000007,-2.06988543533
ACH-000009,-2.1025293879099998
ACH-000011,-2.14959660431
ACH-000012,-2.04200754311
ACH-000013,-2.08429402102
ACH-000014,-2.2877031578099998
ACH-000015,-2.1109052901700003
ACH-000017,-1.9217513799700001
ACH-000018,-1.6855714994600002
ACH-000019,-1.6238130089700002
ACH-000021,-1.8511064649200002
ACH-000022,-2.10504897025
ACH-000025,-2.03036593367
ACH-000028,-2.0316259731999997
ACH-000030,-1.87061461512
ACH-000035,-1.46439254479
ACH-000036,-2.07902654664
ACH-000037,-2.6096336298900003
ACH-000039,-2.08016334327
ACH-000040,-1.93604663398
ACH-000041,-2.1831745638299997
ACH-000042,-1.99294025349
ACH-000045,-2.37823235894
ACH-000047,-2.30123844842
ACH-000052,-1.7850674044400001
ACH-000053,-2.0208903217099996
ACH-000054,-2.1259498995299997
ACH-000055,-2.01995430105
ACH-000060,-1.7499725748900001
ACH-000067,-1.82385247165
ACH-000070,-1.96608102086
ACH-000075,-1.68914157855
ACH-000078,-2.09317925676
ACH-000082,-2.2105127632099997
ACH-000085,-1.8299886301599997
ACH-000086,-1.8440204830400002
ACH-000087,-1.9123181888499998
ACH-000092,-1.86034727962
ACH-000095,-1.96352800583
ACH-000097,-2.20194498383
ACH-000098,-2.03648044187
ACH-000099,-2.1540359854099997
ACH-000108,-2.11255177618
ACH-000113,-2.32356936006
ACH-000115,-2.6750426224400004
ACH-000116,-2.33575199324
ACH-000118,-2.0000389360299997
ACH-000120,-1.8376016615000001
ACH-000123,-1.86567108535
ACH-000127,-2.3275070633099997
ACH-000128,-2.2411747969099998
ACH-000132,-1.87458552681
ACH-000133,-2.04806619585
ACH-000137,-1.77921754439
ACH-000138,-2.0239194642
ACH-000142,-1.8882575889300002
ACH-000143,-2.07233890147
ACH-000146,-2.3924012452700003
ACH-000148,-2.07586913023
ACH-000150,-1.7458798114099998
ACH-000152,-1.70970235294
ACH-000153,-2.0484678971
ACH-000159,-1.9981105059400002
ACH-000160,-1.93700981083
ACH-000163,-1.8438567932700003
ACH-000167,-0.537462776603
ACH-000168,-2.02967845584
ACH-000169,-1.8476258423099998
ACH-000178,-1.9985160162
ACH-000182,-2.0122495776
ACH-000183,-1.84068469023
ACH-000188,-1.9512024574400002
ACH-000189,-1.80855826693
ACH-000190,-1.75669766653
ACH-000198,-2.2803730861099996
ACH-000204,-2.05927478518
ACH-000206,-2.13047108692
ACH-000207,-2.01631351262
ACH-000211,-1.8608355660099998
ACH-000215,-2.13133115754
ACH-000221,-1.8736173969
ACH-000222,-1.8580250791599997
ACH-000223,-2.0035735652400004
ACH-000226,-2.00546595648
ACH-000227,-2.24560095094
ACH-000228,-1.6805438749500001
ACH-000231,-1.7983609668400002
ACH-000232,-2.36998162919
ACH-000233,-2.09070748903
ACH-000234,-2.17612516777
ACH-000235,-2.1865733828200002
ACH-000237,-1.8431923159099999
ACH-000238,-1.7074684647100002
ACH-000243,-1.98250794505
ACH-000244,-2.08813723788
ACH-000246,-2.27131921943
ACH-000248,-1.7291286797599998
ACH-000250,-2.06898984105
ACH-000251,-1.84125689902
ACH-000253,-2.06573954882
ACH-000255,-1.6217886604
ACH-000256,-1.7394001073099998
ACH-000257,-1.87176307901
ACH-000258,-2.00952582684
ACH-000259,-1.99681232433
ACH-000260,-1.84227304912
ACH-000261,-2.09504802587
ACH-000262,-1.7273632201900002
ACH-000263,-2.2921870535599997
ACH-000264,-1.8595894505400001
ACH-000265,-2.0492306516
ACH-000266,-1.7978828359599999
ACH-000272,-1.9968178861099997
ACH-000273,-1.97501340991
ACH-000274,-2.26186279617
ACH-000277,-2.54517764895
ACH-000278,-1.9297243955
ACH-000279,-2.09620953065
ACH-000280,-1.7743646529400003
ACH-000281,-2.02185397354
ACH-000288,-2.01304282128
ACH-000291,-1.7627129323400004
ACH-000293,-1.9847667063699999
ACH-000294,-2.2455938878099997
ACH-000295,-2.15271948988
ACH-000296,-1.72246303042
ACH-000302,-2.17653164412
ACH-000304,-2.4361139952
ACH-000307,-1.8966729632900003
ACH-000308,-1.72317485372
ACH-000310,-2.11103163203
ACH-000311,-2.12090051407
ACH-000312,-1.89620426039
ACH-000315,-1.43703764516
ACH-000316,-1.7513408688299998
ACH-000317,-2.02287684705
ACH-000318,-1.9445622360900003
ACH-000319,-1.4652541284799998
ACH-000320,-2.01118817999
ACH-000322,-1.9069218677200002
ACH-000323,-1.9670352545099998
ACH-000324,-1.90689633067
ACH-000329,-2.16102228854
ACH-000330,-1.7039315754299997
ACH-000331,-1.6866334760799997
ACH-000332,-2.15285339385
ACH-000334,-2.15387403537
ACH-000335,-1.9358046763999999
ACH-000336,-2.06185833607
ACH-000337,-1.7348598222599998
ACH-000339,-1.67691100951
ACH-000341,-2.3502848903499998
ACH-000348,-2.38426618354
ACH-000350,-2.29038076996
ACH-000352,-1.90844279034
ACH-000356,-1.6589782479799997
ACH-000361,-1.4694111198100002
ACH-000362,-2.17476071855
ACH-000363,-2.11726433297
ACH-000364,-1.79337398444
ACH-000365,-2.04980415505
ACH-000366,-1.9124549499099999
ACH-000368,-2.14349578907
ACH-000374,-2.0179332567299997
ACH-000375,-2.34064320289
ACH-000376,-2.26602182463
ACH-000381,-2.04227592154
ACH-000383,-2.39489348711
ACH-000387,-1.9966689048
ACH-000389,-1.7328965222200001
ACH-000390,-1.58900192368
ACH-000393,-2.06152250482
ACH-000395,-1.8773453324200002
ACH-000397,-1.5669487907100002
ACH-000401,-2.25177120124
ACH-000402,-2.22509166695
ACH-000403,-2.2963780743599997
ACH-000404,-1.96738170562
ACH-000406,-1.8910983163599997
ACH-000407,-1.8875169185299998
ACH-000408,-1.5586077946599999
ACH-000410,-1.7117707432299998
ACH-000411,-2.06733072569
ACH-000414,-2.25508954535
ACH-000415,-1.41618406911
