,AHCYL1 (10768)
ACH-000266,-0.353203761928
ACH-000272,-1.55191140527
ACH-000273,-0.8263990217880001
ACH-000274,-0.9950200833580001
ACH-000277,-0.279150662852
ACH-000278,-0.536863479435
ACH-000279,-0.6393202548879999
ACH-000280,-0.1865844617
ACH-000281,-0.985721989081
ACH-000288,-0.23959510408100002
ACH-000291,-0.236692889846
ACH-000293,-0.25719700854
ACH-000294,-0.23148744114300002
ACH-000295,-0.9183484566269999
ACH-000296,-0.613108276477
ACH-000302,-1.3180547174600001
ACH-000304,-0.475931956677
ACH-000307,-0.504993358825
ACH-000308,-1.22197147683
ACH-000310,-0.434521891423
ACH-000311,-0.612320309874
ACH-000312,-0.6966878128389999
ACH-000315,-0.408739199053
ACH-000316,-0.812421655796
ACH-000317,-1.39369942106
ACH-000318,-0.43272784941799997
ACH-000319,-0.507851056272
ACH-000320,-0.642546736006
ACH-000322,-1.0550059281
ACH-000323,-0.650162703803
ACH-000324,-0.508427300427
ACH-000329,-0.337653624807
ACH-000330,-0.651738034969
ACH-000331,-0.877361517897
ACH-000332,-0.298795314316
ACH-000334,-1.01209119327
ACH-000335,-0.450433029796
ACH-000336,-0.9160156327410001
ACH-000337,-0.393630327159
ACH-000339,-0.38336115836400003
ACH-000341,-0.39778912960699997
ACH-000348,-0.19570484364799998
ACH-000350,-0.9580480249529999
ACH-000352,-0.607223146031
ACH-000356,-0.545359205207
ACH-000361,-0.703643111244
ACH-000362,-0.8153247745730001
ACH-000363,-0.49152049243900003
ACH-000364,-0.22022152460499997
ACH-000365,-0.420220826249
ACH-000366,-0.08471436025360002
ACH-000368,-0.631241931051
ACH-000374,-0.567754169688
ACH-000375,-1.03870882007
ACH-000376,-0.5671414925899999
ACH-000381,-0.169670904241
ACH-000383,-0.8417595028650001
ACH-000387,-0.324214609435
ACH-000389,0.0614569701977
ACH-000390,-0.736130763678
ACH-000393,-0.344047914074
ACH-000395,-0.41733601264799997
ACH-000397,-0.24260929113200003
ACH-000401,-0.894185676842
ACH-000402,-0.33038506933600004
ACH-000403,-0.414176572543
ACH-000404,-0.737881206267
ACH-000406,-1.2709286065
ACH-000407,-0.426768581333
ACH-000408,-0.411016529696
ACH-000410,-0.444995065137
ACH-000411,-0.735674183276
ACH-000414,-0.229202903064
ACH-000415,-0.39949569206299995
ACH-000416,-0.490106461791
ACH-000420,-1.09986728988
ACH-000421,-0.8600005556039999
ACH-000424,-0.7536484255050001
ACH-000425,-0.5117023302489999
ACH-000426,-0.32604885591
ACH-000427,-0.269112150768
ACH-000433,-1.12628634825
ACH-000436,-0.542531760409
ACH-000444,-0.335093090805
ACH-000445,-0.571821721872
ACH-000448,-0.610566179753
ACH-000450,-0.5729470224409999
ACH-000452,-0.310148870952
ACH-000454,-0.988060881585
ACH-000458,-0.492344791289
ACH-000459,-0.850884933554
ACH-000460,-0.398336238835
ACH-000461,-0.9556406112029999
ACH-000463,-0.0785299141834
ACH-000464,-0.515201655625
ACH-000466,-0.525616924728
ACH-000467,-0.545385143318
ACH-000468,-0.714722285578
ACH-000469,-0.380883104561
ACH-000470,0.323815980757
ACH-000471,-0.757201188403
ACH-000472,-0.0711378698119
ACH-000473,-0.160324523549
ACH-000475,-1.1401328334999998
ACH-000476,-0.478719579728
ACH-000477,-0.976194087815
ACH-000480,-0.764223639145
ACH-000481,-0.401883243231
ACH-000483,-0.812265608711
ACH-000484,-0.160342446418
ACH-000485,-0.456112435494
ACH-000486,-0.412573173738
ACH-000487,-0.0754141411049
ACH-000488,-0.240979557958
ACH-000490,-0.203718817733
ACH-000491,-1.04660587631
ACH-000495,-0.817170861983
ACH-000496,-0.668426748252
ACH-000499,-0.698153422448
ACH-000500,-0.23412599809999998
ACH-000502,-1.10599454662
ACH-000503,-0.008595186422079999
ACH-000505,-0.664379089752
ACH-000507,-0.9281730712809999
ACH-000510,-0.37089852332400003
ACH-000511,-0.792850699239
ACH-000512,-0.915765365638
ACH-000516,-0.27606246799
ACH-000517,-0.674504360221
ACH-000518,-0.123469031365
ACH-000520,-0.793877145352
ACH-000521,-0.5893836961410001
ACH-000522,-0.831908275923
ACH-000524,-0.562486831023
ACH-000527,-0.8772241203810001
ACH-000528,-0.118864949898
ACH-000537,-1.0469993178299999
ACH-000541,-0.875673003345
ACH-000542,-0.506247442599
ACH-000544,-0.358056514222
ACH-000545,-0.32182120861200003
ACH-000547,-0.25546790529
ACH-000548,0.028963518992
ACH-000549,-0.37097561593199996
ACH-000550,-0.187117116706
ACH-000552,-1.10180298927
ACH-000556,-0.15502329672100001
ACH-000557,-0.171865219667
ACH-000570,-0.318095191464
ACH-000571,-0.16397543343
ACH-000573,-0.7862446769399999
ACH-000576,-0.515009332743
ACH-000580,-0.395117096354
ACH-000584,-0.306010488693
ACH-000585,-0.548175383624
ACH-000588,-0.8825248922390001
ACH-000589,-0.31714991337
ACH-000591,-0.499450131194
ACH-000593,-0.350203187971
ACH-000600,-0.977187717667
ACH-000601,-0.49003838591700005
ACH-000604,-0.802546501214
ACH-000605,-0.6118100765919999
ACH-000606,-0.236320001479
ACH-000608,-0.413161049128
ACH-000614,-0.750264839691
ACH-000616,-0.237659838231
ACH-000618,-0.271936482954
ACH-000619,-0.354498176108
ACH-000620,-1.40695923692
ACH-000621,-0.7824854740039999
ACH-000622,-0.455972203779
ACH-000623,-0.208719443732
ACH-000624,-0.254047795782
ACH-000627,-0.7787431787019999
ACH-000630,-0.322729436353
ACH-000632,-0.6811882571969999
ACH-000633,-0.628187560911
ACH-000637,-0.0523335374577
ACH-000638,-0.794904434794
ACH-000646,-0.658170050359
ACH-000647,-0.627110295006
ACH-000648,-0.9833090409799999
ACH-000649,-0.817717977289
ACH-000651,-0.553510984365
ACH-000652,-0.752442781651
ACH-000653,-0.280914352003
ACH-000657,-0.475752788488
ACH-000658,-1.032434609
ACH-000661,-0.607605030651
ACH-000662,-0.828269524148
ACH-000663,-0.7798916024060001
ACH-000665,-0.536372469402
ACH-000671,-0.873083603971
ACH-000673,-0.134714141755
ACH-000676,-0.797563952396
ACH-000677,-0.9947578054100001
ACH-000681,-0.639247817887
ACH-000682,-0.150740768845
ACH-000683,-0.360418134256
ACH-000684,-0.7753568207179999
ACH-000688,-0.489797206928
ACH-000693,-0.290080005803
ACH-000694,-0.186512299849
ACH-000695,-0.112723532379
ACH-000696,-0.623182782038
ACH-000697,-0.994694378203
ACH-000699,-0.328392661234
ACH-000701,-0.347296616236
ACH-000706,-0.590645416451
ACH-000711,-0.12297593852
ACH-000713,-0.538515916317
ACH-000714,-0.138296396051
ACH-000718,-0.493606567517
ACH-000720,-0.138906535911
ACH-000721,-1.15657774686
ACH-000724,-0.25719923055300004
ACH-000725,-0.524225651175
ACH-000732,-0.39702985448600003
ACH-000734,-1.25677554075
ACH-000735,-0.423528565892
ACH-000736,-0.922961192633
ACH-000738,-0.312069902806
ACH-000746,-0.697711314058
ACH-000747,-0.502696423267
ACH-000748,-0.17861746629
ACH-000753,-1.28940318904
ACH-000756,-0.810334381497
ACH-000757,-0.40119167118500004
ACH-000758,-0.723778599327
ACH-000760,-0.223673591619
ACH-000763,-0.556439178458
ACH-000764,-0.780166973805
ACH-000765,-1.4176389933700002
ACH-000766,-0.288056175343
ACH-000767,-0.844831229196
ACH-000768,-0.50309938406
ACH-000769,-0.672554984737
ACH-000770,-0.082861544265
ACH-000771,-0.0175332585235
ACH-000773,-0.196346314069
ACH-000776,-0.562713564455
ACH-000777,-0.500815349969
ACH-000778,-0.426739026174
ACH-000781,-0.616490817932
ACH-000782,-0.564682421984
ACH-000783,-0.332279219758
ACH-000784,-0.422115571884
ACH-000785,-0.381753149336
ACH-000787,-0.631614627262
ACH-000788,-0.22442055467099997
ACH-000791,-0.46430609978799997
ACH-000792,-0.510915424076
ACH-000794,-0.317556703882
ACH-000796,-0.506888212315
ACH-000799,-0.782092951474
ACH-000800,-0.454507068961
ACH-000802,-0.315797601864
ACH-000804,-0.568297029096
ACH-000805,-0.6914330915539999
ACH-000809,-0.343193412394
ACH-000810,-0.988404512888
ACH-000811,-0.600248050105
ACH-000817,-1.0248900942499999
ACH-000819,-0.42055134509400005
ACH-000820,-0.839773841057
ACH-000821,-0.286509638579
ACH-000822,0.135324936245
ACH-000823,-0.43042984086900005
ACH-000824,-0.130553208821
ACH-000827,-0.438585359366
ACH-000829,-0.347355111284
ACH-000831,-0.871033540573
ACH-000832,-0.292961454763
ACH-000833,-0.29468435109
ACH-000834,-0.212626698079
ACH-000835,-0.399714488782
ACH-000836,-0.589828799268
ACH-000837,-0.764825924039
ACH-000838,-0.421688891267
ACH-000839,-0.169944740367
ACH-000840,-0.344669528786
ACH-000841,-0.42310641277500005
ACH-000843,-0.702854426874
ACH-000846,-0.416024099892
ACH-000847,-1.04179230581
ACH-000848,-0.990565641488
ACH-000849,-0.19197766784899997
ACH-000851,-0.569758603846
ACH-000855,-0.415135139554
ACH-000856,-0.8763253437440001
ACH-000858,-0.36698438202600003
ACH-000859,-0.585948278024
ACH-000861,-0.5336748535010001
ACH-000862,-0.32890217941
ACH-000865,-0.115029799352
ACH-000866,-0.532600479747
ACH-000867,-0.282778506639
ACH-000869,-0.377616792435
ACH-000872,-1.0242716274299999
ACH-000873,-0.454169461994
ACH-000876,-0.117340680472
ACH-000878,-0.11856271514599999
ACH-000880,0.19287392863299999
ACH-000881,-0.965574635887
ACH-000882,-0.585685634753
ACH-000884,-0.7296390568819999
ACH-000885,-0.25205697682100003
ACH-000887,-0.612484160871
ACH-000888,-0.240777354184
ACH-000889,-0.343062731852
ACH-000890,-0.571099644815
ACH-000896,-0.10943005974400001
ACH-000898,-0.167479143342
ACH-000900,0.05844832351009999
ACH-000901,-0.672489131255
ACH-000905,-0.14459357186799998
ACH-000906,-0.413238223305
ACH-000907,-0.624645702396
ACH-000910,-0.480244557514
ACH-000911,-0.210075442971
ACH-000912,-0.715054142342
ACH-000913,-0.713017418768
ACH-000915,-0.881642081685
ACH-000916,0.00222984305631
ACH-000917,-0.41758495813100005
ACH-000921,-0.313418245388
ACH-000924,-0.43665331942
ACH-000926,-0.651956675866
ACH-000928,-0.401104091338
ACH-000929,-0.286317589218
ACH-000932,-0.21052509648200002
ACH-000935,-0.523012022536
ACH-000936,-1.05953756251
ACH-000937,-0.39248535872100004
ACH-000938,-1.16824545565
ACH-000939,-0.474052350607
ACH-000941,-0.254843511815
ACH-000943,-0.908426618898
ACH-000946,-0.206499806975
ACH-000947,-0.646517305845
ACH-000948,-0.262769443411
ACH-000950,-0.119593788979
ACH-000953,-0.579605216985
ACH-000957,0.0110824327844
ACH-000958,-0.5884328030129999
ACH-000960,-0.364614997961
ACH-000963,-0.157459784662
ACH-000968,-0.718466994102
ACH-000969,-0.394814315027
ACH-000973,-0.135124788956
ACH-000974,-1.0795165595799998
ACH-000975,-0.369992617443
ACH-000976,-0.38861445922700005
ACH-000978,-0.41578191825800004
ACH-000980,-0.285148172599
ACH-000984,-0.0819624922993
ACH-000986,-0.48316459764200004
ACH-000988,-0.17221670036800002
ACH-000993,-0.5247477733420001
ACH-000994,-0.834578641539
ACH-000996,-0.49275010491099996
ACH-001001,-0.138215092772
ACH-001020,-0.501012216478
ACH-001028,-0.603003476703
ACH-001031,-0.16297388534499999
ACH-001038,-0.53824304785
ACH-001048,-0.37676140077200004
ACH-001050,-0.934251704409
ACH-001053,-1.01097259049
ACH-001054,-1.09005187759
ACH-001061,-0.7008411284110001
ACH-001067,-0.856251677183
ACH-001075,-0.27335369285
ACH-001096,-0.195109446398
ACH-001128,-0.839939882218
ACH-001134,-0.397680085497
ACH-001151,-0.887809514413
ACH-001163,-1.5465535711899998
ACH-001164,0.250279843061
ACH-001173,-0.28824938556699997
ACH-001183,-0.270676025596
ACH-001184,-0.302536505542
ACH-001190,-0.414692935955
ACH-001192,-0.9325156558740001
ACH-001193,-0.84502155218
ACH-001196,-0.18946285068500002
ACH-001197,-0.0733527327216
ACH-001205,-0.824887054007
ACH-001211,-1.10341996984
ACH-001212,-0.49147094069700004
ACH-001228,-0.252352593357
ACH-001232,-0.41211911230400006
ACH-001239,-0.48011573400700003
ACH-001274,-0.7564907503910001
ACH-001275,-0.5899987089190001
ACH-001277,-0.583057464235
ACH-001278,-1.05713293826
ACH-001280,-0.608249776335
ACH-001283,-0.19333872143800002
ACH-001289,-0.143705351228
ACH-001295,-0.672274154778
ACH-001300,-0.10257711610999999
ACH-001301,-0.407913753894
ACH-001302,-0.651403214471
ACH-001303,-0.192816562976
ACH-001306,-0.336529535722
ACH-001318,-0.290086944179
ACH-001322,-0.30225755385499997
ACH-001328,-0.41730643711300003
ACH-001332,-0.465328439661
ACH-001333,-0.376894815411
ACH-001336,-0.315107283209
ACH-001340,0.0502441049061
ACH-001346,-0.264586928065
ACH-001353,-0.144833426346
ACH-001354,-0.44986936791
ACH-001367,-0.508625594182
ACH-001368,-1.21748398735
ACH-001374,-0.511222841834
ACH-001375,-0.5727592827870001
ACH-001377,-0.348637093317
ACH-001380,-1.17188242205
ACH-001391,-0.325097225105
ACH-001407,-0.63010539924
ACH-001408,0.0539923004916
ACH-001413,-0.228610454837
ACH-001430,-0.32355889769900004
ACH-001431,-0.369649058535
ACH-001450,-0.229647139034
ACH-001496,-1.37313037402
ACH-001500,-1.1374102934399999
ACH-001521,-0.239503187058
ACH-001523,-0.21195733252300003
ACH-001532,-0.7257371312950001
ACH-001536,-0.438177458886
ACH-001550,-0.249263130675
ACH-001552,-0.569292743467
ACH-001554,-0.470816108342
ACH-001645,-0.591331960263
ACH-001654,-0.40315711988799996
ACH-001715,-0.420878049508
ACH-001735,-1.15492843774
ACH-001736,0.0362989613015
ACH-001737,-0.24525807945300002
ACH-001740,-0.39911856405100005
ACH-001745,-0.454362514369
ACH-001750,-0.482448006891
ACH-001765,-0.451123714728
ACH-001956,-0.20958924912500002
ACH-001957,-0.144473489499
