,SEMA4D (10507)
ACH-000004,-0.03482921579369999
ACH-000007,-0.33164570903
ACH-000009,-0.133158343954
ACH-000011,0.0639038791187
ACH-000012,-0.122718217138
ACH-000013,-0.112449085957
ACH-000014,0.028997196502
ACH-000015,-0.106243431623
ACH-000017,0.027759675403100002
ACH-000018,-0.0577811510288
ACH-000019,0.21693630145599999
ACH-000021,0.0243926298839
ACH-000022,0.033587742363
ACH-000025,-0.055667818986
ACH-000028,0.20691238525699998
ACH-000030,0.0135671233314
ACH-000035,0.106131392584
ACH-000036,0.106890246733
ACH-000037,0.12470398793299999
ACH-000039,-0.17345244473000002
ACH-000040,0.0383134905076
ACH-000041,-0.0602967157469
ACH-000042,0.004830139778060001
ACH-000045,0.053434681832
ACH-000047,0.06450160964189999
ACH-000052,-0.134451368142
ACH-000053,0.03449353792319999
ACH-000054,0.119527823817
ACH-000055,0.217481190121
ACH-000060,0.18046685941399998
ACH-000067,0.17679395142299997
ACH-000070,-0.0112744723505
ACH-000075,0.321636635848
ACH-000078,0.0158001214169
ACH-000082,-0.062278552709800004
ACH-000085,-0.0577067467041
ACH-000086,0.033903539930000004
ACH-000087,-0.20790592850200001
ACH-000092,0.0939765674243
ACH-000095,-0.00590423768695
ACH-000097,0.061159572547399996
ACH-000098,-0.0161336335087
ACH-000099,0.019747607873200002
ACH-000108,0.006964601486909999
ACH-000113,0.162810051925
ACH-000115,-0.187378811215
ACH-000116,0.280940982889
ACH-000118,-0.00694924478591
ACH-000120,0.273673870209
ACH-000123,0.00562593802763
ACH-000127,0.13931569885
ACH-000128,0.0319876966491
ACH-000132,0.0969488172459
ACH-000133,0.0772885254186
ACH-000137,0.273988343194
ACH-000138,-0.044705146793
ACH-000142,-0.0569141243112
ACH-000143,0.0577650244073
ACH-000146,0.0087628939448
ACH-000148,0.0188418497267
ACH-000150,0.24522312894
ACH-000152,0.006467227503729999
ACH-000153,-0.127711539106
ACH-000159,0.0691393293776
ACH-000160,0.0560014312127
ACH-000163,0.0860466431991
ACH-000167,-0.028924220075500003
ACH-000168,0.108692443636
ACH-000169,0.13321672107000002
ACH-000178,0.12736655133199998
ACH-000182,0.113638992157
ACH-000183,0.06654950206299999
ACH-000188,-0.126942734824
ACH-000189,0.205555159156
ACH-000190,-0.11710269563100001
ACH-000198,0.08672803587580001
ACH-000204,-0.246157756177
ACH-000206,-0.0658836897034
ACH-000207,-0.139519987469
ACH-000211,0.123238911411
ACH-000215,0.0265011809986
ACH-000221,0.0651518275144
ACH-000222,-0.0457791344915
ACH-000223,-0.0638787211396
ACH-000226,-0.07258430560319999
ACH-000227,0.114888562431
ACH-000228,0.151807858287
ACH-000231,0.0545709054944
ACH-000232,-0.0102645507295
ACH-000233,0.062443515984
ACH-000234,0.0411100367896
ACH-000235,0.0614716971698
ACH-000237,0.0481159819115
ACH-000238,0.16107116338400002
ACH-000243,-0.00111909350317
ACH-000244,0.300439778826
ACH-000246,0.0845123802145
ACH-000248,-0.0169875384096
ACH-000250,-0.025763637319200002
ACH-000251,0.19193422205400001
ACH-000253,-0.137949355366
ACH-000255,-0.0315789926495
ACH-000256,0.265664065374
ACH-000257,0.506001202822
ACH-000258,-0.019195393718299997
ACH-000259,0.171078356672
ACH-000260,0.0529741163806
ACH-000261,0.069227993723
ACH-000262,-0.0339164455639
ACH-000263,-0.16557366576
ACH-000264,0.0506444569068
ACH-000265,0.203461319856
ACH-000266,-0.058350689889
