,SKIDA1 (387640)
ACH-000004,0.083873416499
ACH-000007,-0.013479487035999998
ACH-000009,0.0682239685877
ACH-000011,-0.0011547301441400001
ACH-000012,-0.175552129766
ACH-000013,-0.266676023977
ACH-000014,-0.171432978653
ACH-000015,0.0553355278212
ACH-000017,-0.061841750405699995
ACH-000018,0.228942614489
ACH-000019,0.18346541103300001
ACH-000021,-0.05198708750059999
ACH-000022,-0.08590796071630001
ACH-000025,0.168701880573
ACH-000028,0.14251248169199998
ACH-000030,-0.00048530177141300004
ACH-000035,0.0812443999872
ACH-000036,0.09641386455430001
ACH-000037,-0.08067435918289999
ACH-000039,-0.16940485710099998
ACH-000040,0.0667988006525
ACH-000041,-0.0425548738305
ACH-000042,-0.026261206409400002
ACH-000045,-0.0864494118155
ACH-000047,0.01808639553
ACH-000052,0.144637461373
ACH-000053,-0.125766062609
ACH-000054,-0.0953997749352
ACH-000055,-0.132312161787
ACH-000060,-0.287229444068
ACH-000067,-0.19173298945
ACH-000070,-0.0809274347865
ACH-000075,0.101655088678
ACH-000078,-0.134628194433
ACH-000082,0.0291780906265
ACH-000085,0.0380875109784
ACH-000086,0.10511647947200001
ACH-000087,0.390602235554
ACH-000092,-0.010461856156
ACH-000095,-0.167248277465
ACH-000097,-0.0606527368714
ACH-000098,0.0420388113251
ACH-000099,-0.020627385145
ACH-000108,-0.0518254459484
ACH-000113,-0.138544646657
ACH-000115,0.367809602218
ACH-000116,0.0859778371932
ACH-000118,0.06170160575209999
ACH-000120,-0.0735951737493
ACH-000123,-0.123929875243
ACH-000127,-0.0299673029212
ACH-000128,0.125749883186
ACH-000132,-0.0941960505598
ACH-000133,0.0513089031917
ACH-000137,0.022463201678499998
ACH-000138,-0.0378006243631
ACH-000142,-0.06816703465559999
ACH-000143,0.246676574124
ACH-000146,0.28117463775699997
ACH-000148,0.089548220958
ACH-000150,-0.052621032258599994
ACH-000152,0.06321760000280001
ACH-000153,0.409701555378
ACH-000159,-0.113340157699
ACH-000160,-0.0777120621129
ACH-000163,0.121343360159
ACH-000167,-0.49389428621299997
ACH-000168,-0.0998890357465
ACH-000169,0.17897685706
ACH-000178,-0.00173309528472
ACH-000182,0.0690478361907
ACH-000183,0.0531378395032
ACH-000188,-0.0681239333941
ACH-000189,0.020647188538400002
ACH-000190,0.146462302032
ACH-000198,-0.0296598882347
ACH-000204,0.0868915635353
ACH-000206,0.20175433969
ACH-000207,-0.21449477551399998
ACH-000211,-0.0367104784546
ACH-000215,0.046686847921900004
ACH-000221,0.244596073908
ACH-000222,-0.15352451757000002
ACH-000223,-0.13580926021099998
ACH-000226,0.067060784424
ACH-000227,0.26203044624
ACH-000228,0.023566212974000002
ACH-000231,-0.0303875077588
ACH-000232,-0.0096451098093
ACH-000233,0.137047506002
ACH-000234,-0.0119373002437
ACH-000235,0.0376215357653
ACH-000237,-0.168130594547
ACH-000238,-0.00232757726515
ACH-000243,0.0634636799254
ACH-000244,-0.229541890581
ACH-000246,0.0620425681848
ACH-000248,0.0158612805547
ACH-000250,0.050823800576800006
ACH-000251,0.18765906024
ACH-000253,0.164696006145
ACH-000255,0.0742973514123
ACH-000256,0.193260780413
ACH-000257,-0.24783397592099998
ACH-000258,0.052822077832000006
ACH-000259,0.0303317579666
ACH-000260,0.0519137738093
ACH-000261,0.0295021365912
ACH-000262,0.11601150525699999
ACH-000263,0.0166956981311
ACH-000264,0.0892008148119
ACH-000265,-0.0818627673794
ACH-000266,-0.048495701402400004
ACH-000272,-0.131526941299
ACH-000273,0.0881815731446
ACH-000274,0.04912822692530001
ACH-000277,-0.182702411424
ACH-000278,-0.014052974139
ACH-000279,-0.07997722539839999
ACH-000280,0.161775174013
ACH-000281,-0.0481152880789
ACH-000288,0.11619426577099999
ACH-000291,0.0742698395586
ACH-000293,-0.129236265316
ACH-000294,-0.0218811538607
ACH-000295,-0.00196947765856
ACH-000296,-0.113030954826
ACH-000302,-0.09634121954460001
ACH-000304,0.119649331342
ACH-000307,-0.18058425304200001
ACH-000308,-0.126103193915
ACH-000310,-0.378537841199
ACH-000311,-0.163747124633
ACH-000312,-0.0794835643196
ACH-000315,-0.00295793258279
ACH-000316,0.048243308991599995
ACH-000317,-0.325722190684
ACH-000318,-0.0439293591149
ACH-000319,-0.07604832937039999
ACH-000320,-0.0071811614627
ACH-000322,-0.288054322899
ACH-000323,0.111055294834
ACH-000324,-0.05339158083269999
ACH-000329,0.07501398960080001
ACH-000330,-0.0334877570769
ACH-000331,0.0688463224929
ACH-000332,-0.0394855259112
ACH-000334,-0.142066684689
ACH-000335,0.0219348398857
ACH-000336,0.0956003975694
ACH-000337,0.0882211812122
ACH-000339,0.0663179157978
ACH-000341,-0.164618512184
ACH-000348,-0.0785304896856
ACH-000350,0.0360256140845
ACH-000352,-0.016463809017399997
ACH-000356,-0.121877258359
ACH-000361,0.150234828137
ACH-000362,0.0104337599617
ACH-000363,0.023537379108000002
ACH-000364,0.245069049834
ACH-000365,0.0683404636827
ACH-000366,-0.145796332511
ACH-000368,-0.187868400237
ACH-000374,0.141217589932
ACH-000375,-0.13223834197
ACH-000376,-0.0360463552426
ACH-000381,-0.0218223038636
ACH-000383,-0.0607957793945
ACH-000387,0.0694781957418
ACH-000389,-0.160770226332
ACH-000390,-0.00875106444475
ACH-000393,0.0436471642688
ACH-000395,-0.130759884284
ACH-000397,-0.00333671747007
ACH-000401,-0.0724484292175
ACH-000402,-0.048632716461500004
ACH-000403,-0.0039638689465
ACH-000404,-0.155496391906
ACH-000406,0.0261027974705
ACH-000407,-0.042848357068
ACH-000408,-0.07301612939739999
ACH-000410,-0.00222774649519
ACH-000411,-0.144101222857
ACH-000414,-0.10090607593800001
ACH-000415,0.105624185393
ACH-000416,-0.0467682074209
ACH-000420,0.0692452916252
ACH-000421,0.14427162373299998
ACH-000424,0.165991918836
ACH-000425,-0.013213293489399999
ACH-000426,-0.0062771294374
ACH-000427,-0.0465261281904
ACH-000433,0.010557810396399999
ACH-000436,0.0134601064255
ACH-000444,0.050569688466999996
ACH-000445,-0.260574830603
ACH-000448,-0.0749373775787
ACH-000450,0.23599942688499997
ACH-000452,-0.10909175896500001
ACH-000454,0.0339161554954
ACH-000458,0.031327012308799994
ACH-000459,0.285462412261
ACH-000460,-0.11563098084899999
ACH-000461,-0.07967835232760001
ACH-000463,0.09797788006439999
ACH-000464,-0.221652293738
ACH-000466,0.233647726773
ACH-000467,0.0582837543438
ACH-000468,-0.082116990263
ACH-000469,-0.184042020735
ACH-000470,-0.0065040518835299994
ACH-000471,-0.17810465216600002
ACH-000472,-0.0512004983639
ACH-000473,-0.0708859973804
ACH-000475,0.015295585599100001
ACH-000476,0.296179101735
ACH-000477,-0.376092173759
ACH-000480,-0.060308729363900006
ACH-000481,0.07750255281660001
ACH-000483,-0.143962002108
ACH-000484,-0.105447175372
ACH-000485,0.139037288346
ACH-000486,0.0650553960892
ACH-000487,-0.0416816594416
ACH-000488,0.146337012986
ACH-000490,-0.165957999465
ACH-000491,-0.0951842886221
ACH-000495,-0.0264885104513
ACH-000496,0.0553987261931
ACH-000499,-0.18609471237999997
ACH-000500,0.22548420231999997
ACH-000502,0.041007894207900006
ACH-000503,-0.292126554574
ACH-000505,0.029913024536099998
ACH-000507,-0.100216824619
ACH-000510,-0.0599497475371
ACH-000511,0.0712725775466
ACH-000512,-0.234439355869
ACH-000516,0.11030935048800002
ACH-000517,-0.0684703364761
ACH-000518,-0.0775178473515
ACH-000520,-0.08305218753060001
ACH-000521,-0.010035869799700002
ACH-000522,0.09637698714239999
ACH-000524,-0.0758707812905
ACH-000527,0.07345391194
ACH-000528,-0.0526632410633
ACH-000537,-0.08957616228049999
ACH-000541,0.18282355646200002
ACH-000542,0.0128342164823
ACH-000544,0.123895704027
ACH-000545,0.0550371847495
ACH-000547,-0.18004088957699999
ACH-000548,-0.0597838053642
ACH-000549,0.22624660186999998
ACH-000550,0.021175485876500002
ACH-000552,0.013193799605
ACH-000556,0.176104665964
ACH-000557,-0.0866188653314
ACH-000570,0.00804453743497
ACH-000571,0.17861717730700002
ACH-000573,-0.2933782464
ACH-000576,0.136321659865
ACH-000580,0.137779112631
ACH-000584,0.0718158317914
ACH-000585,0.0330515597442
ACH-000588,0.169358297936
ACH-000589,0.072481010978
ACH-000591,0.0859840273515
ACH-000593,0.07808150553839999
ACH-000600,-0.129896307523
ACH-000601,0.107838997502
ACH-000604,0.158929971399
ACH-000605,-0.0829517320358
ACH-000606,0.024924073128
ACH-000608,0.0394175716796
ACH-000614,-0.143139404744
ACH-000616,0.027709729194999998
ACH-000618,-0.0272577894386
ACH-000619,0.107723331195
