,OR6T1 (219874)
ACH-000004,0.202281802718
ACH-000007,0.16905405072500002
ACH-000009,0.11291322407099999
ACH-000011,0.49693333489200003
ACH-000012,0.229033937991
ACH-000013,-0.0248853682747
ACH-000014,-0.0649092440892
ACH-000015,0.125502860128
ACH-000017,0.14603996818099999
ACH-000018,0.0642910604459
ACH-000019,0.0690589105645
ACH-000021,0.14930221506400002
ACH-000022,0.142763500706
ACH-000025,0.186843335079
ACH-000028,0.105801252275
ACH-000030,0.20201298882
ACH-000035,0.12243530477600001
ACH-000036,0.155506608799
ACH-000037,-0.0946873927231
ACH-000039,-0.177921038615
ACH-000040,-0.00119777101488
ACH-000041,-0.246853871012
ACH-000042,0.141358005053
ACH-000045,0.136616380016
ACH-000047,0.121300487389
ACH-000052,-0.037130668680099996
ACH-000053,0.06993273623839999
ACH-000054,0.00398452878883
ACH-000055,0.269260641775
ACH-000060,0.223096093261
ACH-000067,0.268567488265
ACH-000070,0.036317414312
ACH-000075,-0.145957230535
ACH-000078,0.0627250910989
ACH-000082,0.163508294539
ACH-000085,-0.12053982585100001
ACH-000086,0.20700354082699998
ACH-000087,0.08829917400560001
ACH-000092,0.10738250962300001
ACH-000095,0.0928843199394
ACH-000097,-0.0846711600869
ACH-000098,0.21941554788400003
ACH-000099,0.063269807057
ACH-000108,-0.07936102114589999
ACH-000113,0.205434791592
ACH-000115,0.17435553159699999
ACH-000116,0.112596434296
ACH-000118,0.06673763708359999
ACH-000120,0.21699988364999998
ACH-000123,0.025533406127999998
ACH-000127,0.190789498767
ACH-000128,0.211770693872
ACH-000132,-0.0270326650306
ACH-000133,0.100844259147
ACH-000137,0.16012406689
ACH-000138,0.05431213499319999
ACH-000142,0.11952830282600001
ACH-000143,0.00345611098043
ACH-000146,0.0989200542262
ACH-000148,0.0513572142986
ACH-000150,-0.0995663800385
ACH-000152,0.19565502234499998
ACH-000153,-0.045588699386
ACH-000159,0.22636827576299998
ACH-000160,0.08792596785250001
ACH-000163,0.174187191626
ACH-000167,0.295380219501
ACH-000168,0.18568332607500002
ACH-000169,-0.00601377155102
ACH-000178,-0.0246996226636
ACH-000182,0.13528602339600002
ACH-000183,-0.0765251218708
ACH-000188,-0.021214373084400003
ACH-000189,-0.0918700071626
ACH-000190,-0.0524809053904
ACH-000198,0.0478118983864
ACH-000204,0.110672253598
ACH-000206,0.292622947132
ACH-000207,0.170885747805
ACH-000211,0.21692508725600002
ACH-000215,0.149034178965
ACH-000221,0.062499663045100004
ACH-000222,0.06869801500730001
ACH-000223,0.11256594839600001
ACH-000226,0.0738963131218
ACH-000227,0.117143853586
ACH-000228,0.108000506406
ACH-000231,0.174267865935
ACH-000232,0.10751618166600001
ACH-000233,0.17478975268
ACH-000234,-0.181837284021
ACH-000235,0.0345940594648
ACH-000237,0.0229753272462
ACH-000238,0.042412483047599994
ACH-000243,0.08983160227560001
ACH-000244,0.348504456219
ACH-000246,0.0493615506321
ACH-000248,0.006202205064020001
ACH-000250,0.150892838843
ACH-000251,0.10767512283700001
ACH-000253,0.181975322007
ACH-000255,0.281557224168
ACH-000256,0.231597383409
ACH-000257,0.08903535994989999
ACH-000258,0.102010697353
ACH-000259,0.019475510223000002
ACH-000260,0.042613964235399995
ACH-000261,0.07242400250089999
ACH-000262,0.0029722298514200003
ACH-000263,0.136598918316
ACH-000264,0.112917111225
ACH-000265,0.08597643347020001
ACH-000266,0.10918364831499999
ACH-000272,0.11903096979800001
ACH-000273,0.15889591263699998
ACH-000274,0.217339426248
ACH-000277,0.181574591945
ACH-000278,-0.011697195062100001
ACH-000279,0.0163872434578
ACH-000280,-0.02311601174
ACH-000281,-0.133983749025
ACH-000288,0.029091526184
ACH-000291,0.10608179666
ACH-000293,0.12389284803799999
ACH-000294,0.19144490374
ACH-000295,0.372071973617
ACH-000296,0.148837451001
ACH-000302,0.13245277642699999
ACH-000304,0.20759976024799998
ACH-000307,-0.018474245747900003
ACH-000308,0.115768168091
ACH-000310,0.005355193389129999
ACH-000311,-0.11914974349600001
ACH-000312,0.0513109569757
ACH-000315,0.291745223667
ACH-000316,-0.0385719852295
ACH-000317,0.085618304489
ACH-000318,0.255470554277
ACH-000319,0.0493989464171
ACH-000320,0.0516860283345
ACH-000322,0.23161048849
ACH-000323,0.21407368596299997
ACH-000324,0.23040829901700002
ACH-000329,0.31278820062
ACH-000330,-0.284139059748
ACH-000331,0.203718089915
ACH-000332,0.105148240925
ACH-000334,-0.0258428741419
ACH-000335,0.242490414011
ACH-000336,0.401743354811
ACH-000337,0.28772637924600003
ACH-000339,0.117778441326
ACH-000341,0.195309119579
ACH-000348,0.00271763352686
ACH-000350,0.10081035116800001
ACH-000352,0.103882492968
ACH-000356,0.166960304257
ACH-000361,0.18588232825800002
ACH-000362,-0.07313282615569999
ACH-000363,0.21909363783100003
ACH-000364,0.25616531698899997
ACH-000365,0.129555514811
ACH-000366,0.0585462871595
ACH-000368,0.0284257888633
ACH-000374,-0.215074069287
ACH-000375,0.0199388474328
ACH-000376,0.10625744986300001
ACH-000381,0.0579234890891
ACH-000383,0.11862795968
ACH-000387,0.139763311064
ACH-000389,-0.114456187149
ACH-000390,0.10949079387499999
ACH-000393,0.0477727332417
ACH-000395,0.23111040634399999
ACH-000397,0.0374475992821
ACH-000401,0.254009592618
ACH-000402,0.401516024137
ACH-000403,0.0439999191156
ACH-000404,0.177313872361
ACH-000406,0.07923114164210002
ACH-000407,0.120014642614
ACH-000408,0.188432412542
ACH-000410,0.164445958818
ACH-000411,-0.0149559480791
ACH-000414,0.0827261667974
ACH-000415,0.127451625869
ACH-000416,0.0902104334495
ACH-000420,-0.0330876540657
ACH-000421,0.149862473515
ACH-000424,0.31092098425000003
ACH-000425,0.152681261215
ACH-000426,0.0463004965546
ACH-000427,-0.10164021185799998
ACH-000433,-0.0908582697383
ACH-000436,0.0407382567882
ACH-000444,0.0470300795915
ACH-000445,0.22833831798
ACH-000448,0.0588184978992
ACH-000450,0.171114493955
