,NR4A1 (3164)
ACH-000004,0.00375136553558
ACH-000007,-0.132042563466
ACH-000009,-0.006911261386329999
ACH-000011,-0.149223312807
ACH-000012,-0.17181296551199998
ACH-000013,-0.380552134233
ACH-000014,-0.312570886449
ACH-000015,-0.241527449344
ACH-000017,-0.18916350975000001
ACH-000018,-0.351010776125
ACH-000019,0.048058029053999994
ACH-000021,-0.266609111804
ACH-000022,-0.129389922283
ACH-000025,-0.192645761189
ACH-000028,-0.234812855272
ACH-000030,-0.17024088050299999
ACH-000035,-0.527336106866
ACH-000036,0.00750801553769
ACH-000037,-0.246425628438
ACH-000039,0.0028027678806599996
ACH-000040,-0.420038709021
ACH-000041,-0.44848016860699996
ACH-000042,0.041801606245
ACH-000045,-0.207007920092
ACH-000047,-0.18116030525899998
ACH-000052,-0.205409788499
ACH-000053,-0.194294109168
ACH-000054,-0.249556391816
ACH-000055,-0.241783050174
ACH-000060,-0.09411642741580001
ACH-000067,-0.275912537216
ACH-000070,-0.12118490761600001
ACH-000075,-0.232617873359
ACH-000078,-0.22524644810199998
ACH-000082,-0.117779874539
ACH-000085,-0.289140989906
ACH-000086,-0.19304301746199998
ACH-000087,-0.24766532839299998
ACH-000092,-0.107131845504
ACH-000095,-0.08674267277419999
ACH-000097,-0.09461738961789999
ACH-000098,-0.159331106668
ACH-000099,-0.11478229738399999
ACH-000108,-0.0204048190424
ACH-000113,-0.15713534137000001
ACH-000115,-0.155391610176
ACH-000116,-0.124628310947
ACH-000118,-0.125705434635
ACH-000120,-0.178111753191
ACH-000123,-0.08959043815680001
ACH-000127,-0.0980520947042
ACH-000128,-0.308378330034
ACH-000132,0.0279903750221
ACH-000133,-0.083824001645
ACH-000137,-0.35215748953599996
ACH-000138,-0.15605366422800002
ACH-000142,-0.21643870807100002
ACH-000143,-0.0241256607285
ACH-000146,-0.18607090838799997
ACH-000148,-0.117055231995
ACH-000150,-0.255105668505
ACH-000152,-0.326954820912
ACH-000153,-0.187243742596
ACH-000159,-0.124733364894
ACH-000160,-0.277339069059
ACH-000163,-0.123858292004
ACH-000167,-0.110916223348
ACH-000168,-0.143033806679
ACH-000169,-0.18968490536200003
ACH-000178,-0.205073169553
ACH-000182,-0.262253350156
ACH-000183,-0.18102635068
ACH-000188,-0.185836117088
ACH-000189,-0.354376481461
ACH-000190,0.0072416388847100005
ACH-000198,-0.192554758161
ACH-000204,-0.0704009238867
ACH-000206,-0.39129312165700003
ACH-000207,-0.19470321624499998
ACH-000211,-0.105842352367
ACH-000215,-0.11190755941299999
ACH-000221,-0.0203753932297
ACH-000222,0.21429060511
ACH-000223,-0.17021065299600002
ACH-000226,-0.160387570601
ACH-000227,-0.144888736708
ACH-000228,-0.142768374902
ACH-000231,-0.210256905059
ACH-000232,-0.259163602845
ACH-000233,-0.133083891926
ACH-000234,-0.393916202981
ACH-000235,-0.154712073089
ACH-000237,-0.0500204530919
ACH-000238,-0.164278534522
ACH-000243,-0.12386456389
ACH-000244,-0.147653211542
ACH-000246,-0.21955451219799998
ACH-000248,-0.259371762568
ACH-000250,-0.060073457297099994
ACH-000251,-0.275771133325
ACH-000253,-0.044630421079400004
ACH-000255,-0.141088376722
ACH-000256,-0.203520992619
ACH-000257,-0.16592493336300002
ACH-000258,0.0632317421046
ACH-000259,-0.11027334595300001
ACH-000260,-0.173203112899
ACH-000261,-0.18214602802700003
ACH-000262,-0.25523258966400003
ACH-000263,-0.345279513862
ACH-000264,-0.20599271916099998
ACH-000265,-0.00312570931567
ACH-000266,-0.201900028765
ACH-000272,-0.0668824332858
ACH-000273,-0.21019619338599999
ACH-000274,-0.21465394747000002
ACH-000277,-0.173980094503
ACH-000278,-0.07036001634360001
ACH-000279,-0.210897948995
ACH-000280,-0.265404312787
ACH-000281,-0.44435869416
ACH-000288,-0.261919339031
ACH-000291,-0.220730510285
ACH-000293,-0.322814488065
ACH-000294,-0.17075436155
ACH-000295,-0.136304764834
ACH-000296,-0.00500940852784
ACH-000302,-0.158656370409
ACH-000304,0.0897290406874
ACH-000307,-0.102781895994
ACH-000308,-0.17023399715799997
ACH-000310,0.00461750393786
ACH-000311,-0.29566559657900005
ACH-000312,-0.11321989075
ACH-000315,-0.122299099464
ACH-000316,-0.43023245579999997
ACH-000317,0.0115930685874
ACH-000318,-0.20939638673799998
ACH-000319,-0.396861634501
ACH-000320,-0.12919327394400001
ACH-000322,-0.351616334731
ACH-000323,-0.039201859388699994
ACH-000324,-0.0829976151771
ACH-000329,-0.207466438237
ACH-000330,-0.265527880364
ACH-000331,-0.06697063825180001
ACH-000332,-0.412273344837
ACH-000334,-0.225331117222
ACH-000335,-0.115560197125
ACH-000336,-0.0705722271738
ACH-000337,-0.24704031168200002
ACH-000339,-0.12822548735
ACH-000341,-0.311231064647
ACH-000348,-0.304966190973
ACH-000350,-0.27469880205499997
ACH-000352,-0.0706731158649
ACH-000356,-0.17393913639800002
ACH-000361,-0.0538499615429
ACH-000362,-0.124584437602
ACH-000363,-0.0891877984014
ACH-000364,-0.032810848714900004
ACH-000365,0.0714768441522
ACH-000366,-0.143102897525
ACH-000368,-0.175592450988
ACH-000374,-0.171745230724
ACH-000375,-0.0789886345643
ACH-000376,-0.0295641987279
ACH-000381,0.0564653328209
ACH-000383,-0.139000666912
ACH-000387,-0.14084198289
ACH-000389,-0.0858776501636
ACH-000390,-0.166808009965
ACH-000393,-0.0919552530735
ACH-000395,-0.15488468184499998
ACH-000397,-0.0934232814835
ACH-000401,0.004620590636
ACH-000402,-0.524802915608
ACH-000403,-0.022459151821499997
ACH-000404,0.0737048395682
ACH-000406,-0.17551976967
ACH-000407,-0.0641895941122
ACH-000408,-0.33803630550499997
ACH-000410,-0.246160384263
ACH-000411,-0.0931492872733
ACH-000414,-0.679672157912
ACH-000415,-0.072159953719
ACH-000416,-0.227875234388
ACH-000420,-0.21900053686999998
ACH-000421,-0.25823688536899997
ACH-000424,-0.333875518313
ACH-000425,-0.188418058611
ACH-000426,-0.29602975245
ACH-000427,-0.100005595016
ACH-000433,-0.023963265088
ACH-000436,0.0623583742284
ACH-000444,-0.133188562398
ACH-000445,-0.264073715577
ACH-000448,-0.0733275952694
ACH-000450,-0.0846459121391
ACH-000452,-0.27768963096099997
ACH-000454,-0.25523964109
ACH-000458,-0.176819565751
ACH-000459,-0.162716039396
ACH-000460,-0.15700673194599998
ACH-000461,-0.372327275408
ACH-000463,-0.166847745661
ACH-000464,-0.307166208181
ACH-000466,-0.15145802240999998
ACH-000467,-0.22988827417399998
ACH-000468,-0.38344995060099996
ACH-000469,-0.202408754496
ACH-000470,-0.0933616531638
ACH-000471,-0.0138577622622
ACH-000472,-0.131822407138
ACH-000473,-0.08059217078230001
ACH-000475,-0.172735612547
ACH-000476,-0.114474581783
ACH-000477,-0.311569128246
ACH-000480,-0.13377159662000002
ACH-000481,-0.280018860448
ACH-000483,-0.396826216844
ACH-000484,0.0321897011519
ACH-000485,-0.12405893943
ACH-000486,-0.21698009979400001
ACH-000487,-0.282023522272
ACH-000488,-0.15809955445999999
ACH-000490,-0.0811344811258
ACH-000491,-0.44227070511999994
