,TFCP2L1 (29842)
ACH-000004,0.134776334601
ACH-000007,0.0625173881482
ACH-000009,-0.0380375422722
ACH-000011,-0.0579432573962
ACH-000012,0.0286288333685
ACH-000013,0.0158652693766
ACH-000014,-0.10896605761700001
ACH-000015,0.0202628789857
ACH-000017,0.189296307339
ACH-000018,0.13036346928099998
ACH-000019,-0.0833381092038
ACH-000021,0.25531391648699997
ACH-000022,-0.11313702628599999
ACH-000025,-0.18114327848700001
ACH-000028,-0.045118146237199994
ACH-000030,-0.149438171137
ACH-000035,-0.216609690734
ACH-000036,0.047723467435
ACH-000037,0.174684324073
ACH-000039,0.15660537369000002
ACH-000040,0.0399510165906
ACH-000041,-0.0327077644499
ACH-000042,-0.04145075636869999
ACH-000045,0.245564221329
ACH-000047,-0.18574764973299998
ACH-000052,0.012355217048599999
ACH-000053,-0.00514657590736
ACH-000054,-0.0731215710988
ACH-000055,-0.0289257271197
ACH-000060,0.133921572585
ACH-000067,-0.193576761561
ACH-000070,0.311929066676
ACH-000075,-0.174231192045
ACH-000078,-0.030225376697999996
ACH-000082,-0.05318141243559999
ACH-000085,-0.09497650012710002
ACH-000086,0.21755972368299997
ACH-000087,0.08340639495339999
ACH-000092,0.0159687133942
ACH-000095,-0.0797811462733
ACH-000097,-0.0775421451706
ACH-000098,-0.169930193685
ACH-000099,-0.126820759964
ACH-000108,-0.0236060021007
ACH-000113,-0.0243109601326
ACH-000115,0.108379874091
ACH-000116,0.0298602953702
ACH-000118,-0.0150245085439
ACH-000120,-0.0401744722293
ACH-000123,-0.05379600325130001
ACH-000127,0.025215548112400003
ACH-000128,-0.171211292447
ACH-000132,-0.0531723983138
ACH-000133,-0.104463423607
ACH-000137,-0.29161581559300004
ACH-000138,0.000841204704089
ACH-000142,0.0014233602757999998
ACH-000143,-0.20863077529500001
ACH-000146,0.0761166688446
ACH-000148,-0.0982180248231
ACH-000150,-0.0208570403255
ACH-000152,-0.0109825411161
ACH-000153,0.288500116927
ACH-000159,-0.108271713955
ACH-000160,0.43192029325000003
ACH-000163,0.0820632842928
ACH-000167,0.569182286917
ACH-000168,-0.037249325557300005
ACH-000169,0.0494501782242
ACH-000178,-0.03814787825
ACH-000182,-0.08480958298239999
ACH-000183,-0.21067324095800002
ACH-000188,-0.182014529881
ACH-000189,-0.0940965732171
ACH-000190,0.192470021155
ACH-000198,0.0668952907774
ACH-000204,-0.0064663153639100005
ACH-000206,-0.37391405085
ACH-000207,0.23613492975699998
ACH-000211,0.0344727368655
ACH-000215,0.0295388511815
ACH-000221,-0.169048050821
ACH-000222,0.266543644724
ACH-000223,0.015609461900799999
ACH-000226,-0.0705894280663
ACH-000227,-0.375017971615
ACH-000228,0.0145396872279
ACH-000231,0.179469475902
ACH-000232,-0.0860801325465
ACH-000233,-0.204599341052
ACH-000234,-0.034757651344199995
ACH-000235,-0.00857012560756
ACH-000237,0.00549673440303
ACH-000238,0.0795007862363
ACH-000243,0.0205190707746
ACH-000244,0.0961638809062
ACH-000246,0.000337857109138
ACH-000248,-0.0384873562682
ACH-000250,-0.116423010501
ACH-000251,-0.253949694372
ACH-000253,-0.008025235044880001
ACH-000255,-0.195778894879
ACH-000256,-0.0579540244678
ACH-000257,0.0842299503057
ACH-000258,0.0934416535829
ACH-000259,-0.0163270851572
ACH-000260,-0.147908362191
ACH-000261,-0.00478243575841
ACH-000262,0.18827007221
ACH-000263,0.144399528814
ACH-000264,0.0306849217404
ACH-000265,-0.007541595013419999
ACH-000266,0.054758263450999996
ACH-000272,-0.0333378405043
ACH-000273,0.0145383763947
ACH-000274,-0.126365555449
ACH-000277,-0.138951461647
ACH-000278,0.141860442269
ACH-000279,-0.0546957475999
ACH-000280,-0.0184662362193
ACH-000281,-0.108198106796
ACH-000288,-0.026712417204
ACH-000291,-0.00013090343696799998
ACH-000293,-0.0254545434626
ACH-000294,-0.049447672301300004
ACH-000295,-0.034134288300900005
ACH-000296,0.10815345637399999
ACH-000302,-0.038477556132400004
ACH-000304,0.325666700952
ACH-000307,-0.228378771381
ACH-000308,0.059606812772300004
ACH-000310,-0.0211297316957
ACH-000311,0.247376653132
ACH-000312,-0.0066424842235899995
ACH-000315,0.0396107941457
ACH-000316,-0.12106573146400001
ACH-000317,-0.0109490792167
ACH-000318,-0.0339649236011
ACH-000319,0.190309729551
ACH-000320,-0.0185953029428
ACH-000322,0.0111541042231
ACH-000323,0.030239225223
ACH-000324,-0.104958646438
ACH-000329,-0.020069481213700002
ACH-000330,0.04592953349309999
ACH-000331,-0.149110105215
ACH-000332,0.0907083238858
ACH-000334,0.251667258999
ACH-000335,-0.379600712971
ACH-000336,-0.0886856287837
ACH-000337,-0.0565524489317
ACH-000339,-0.0020384005383800004
ACH-000341,-0.19481860446899998
ACH-000348,-0.0429448945345
ACH-000350,0.0028304084976700002
ACH-000352,-0.035545594777699994
ACH-000356,-0.288146085926
ACH-000361,0.04453436777480001
ACH-000362,0.0039232036436599995
ACH-000363,0.0527822595718
ACH-000364,-0.08697216228679999
ACH-000365,0.00767737461047
ACH-000366,0.126056315477
ACH-000368,0.142192803177
ACH-000374,0.0109045032092
ACH-000375,-0.0670559858794
ACH-000376,0.017587820946099997
ACH-000381,0.0302549350202
ACH-000383,0.0772341071708
ACH-000387,0.0006279739356660001
ACH-000389,0.076371347854
ACH-000390,0.0159700441185
ACH-000393,0.041399519320900004
ACH-000395,0.13434846846100001
ACH-000397,0.0037264789505300003
ACH-000401,0.279769182844
ACH-000402,0.679987220193
ACH-000403,0.0487380321897
ACH-000404,0.159616538083
ACH-000406,-0.0351478293462
ACH-000407,-0.040898402626199995
ACH-000408,0.172289768291
ACH-000410,-0.12404481014900001
ACH-000411,-0.102529476391
ACH-000414,0.0769514798809
ACH-000415,-0.0055522477226499995
ACH-000416,-0.029207855274799997
ACH-000420,-0.0217604995997
ACH-000421,-0.0019614307016
