,ARPC3 (10094)
ACH-000004,-0.452148422499
ACH-000007,-0.9050507548989999
ACH-000009,-0.648427504071
ACH-000011,-0.8478977628569999
ACH-000012,-0.285679687486
ACH-000013,-0.809737714321
ACH-000014,-0.713909872076
ACH-000015,-0.694467431035
ACH-000017,-0.387453540536
ACH-000018,-0.9543284656380001
ACH-000019,-0.585750332538
ACH-000021,-0.26888715360300003
ACH-000022,-0.606796655081
ACH-000025,-0.9879953238860001
ACH-000028,-0.656255267247
ACH-000030,-0.694793754941
ACH-000035,-0.649908003714
ACH-000036,-0.890425070246
ACH-000037,-0.24967041888
ACH-000039,-0.584638285462
ACH-000040,-0.7375193740970001
ACH-000041,-0.626473008984
ACH-000042,-0.747595855572
ACH-000045,-0.893403782614
ACH-000047,-0.9664574647159999
ACH-000052,-0.512911992402
ACH-000053,-0.541837581464
ACH-000054,-1.08485228595
ACH-000055,-0.326598241116
ACH-000060,-0.775799163242
ACH-000067,-0.463062408829
ACH-000070,-0.98923316231
ACH-000075,-0.47865076342
ACH-000078,-0.568354857633
ACH-000082,-0.646787826206
ACH-000085,-0.338630083599
ACH-000086,-0.6423667191820001
ACH-000087,-0.446749069166
ACH-000092,-0.8185341223870001
ACH-000095,-0.584664541038
ACH-000097,-0.513886989799
ACH-000098,-0.8442326226610001
ACH-000099,-0.6429733728220001
ACH-000108,-0.761624216922
ACH-000113,-0.532933275783
ACH-000115,-0.532044389832
ACH-000116,-0.627427813599
ACH-000118,-0.758372909691
ACH-000120,-0.627104394083
ACH-000123,-0.669135556056
ACH-000127,-0.692953107262
ACH-000128,-0.684429074777
ACH-000132,-1.06682722273
ACH-000133,-0.9070464436669999
ACH-000137,-0.833874026379
ACH-000138,-0.5346726263270001
ACH-000142,-0.647010033468
ACH-000143,-0.6755759049860001
ACH-000146,-0.532469486831
ACH-000148,-0.575822291123
ACH-000150,-0.532995634887
ACH-000152,-0.9369745138079999
ACH-000153,-0.798476459691
ACH-000159,-0.383482352785
ACH-000160,-0.36908755720499997
ACH-000163,-1.14921222078
ACH-000167,-0.833157303238
ACH-000168,-1.05009568398
ACH-000169,-0.5347794463109999
ACH-000178,-0.7089526801010001
ACH-000182,-0.7503269494689999
ACH-000183,-0.649865274549
ACH-000188,-0.917325070587
ACH-000189,-0.841469159023
ACH-000190,-0.640064031519
ACH-000198,-0.624932492568
ACH-000204,-0.8380138407690001
ACH-000206,-0.538338073843
ACH-000207,-0.7928132031530001
ACH-000211,-0.773276853381
ACH-000215,-0.658955475946
ACH-000221,-0.42690065796599996
ACH-000222,-0.610743075934
ACH-000223,-0.6469750005120001
ACH-000226,-0.691875299735
ACH-000227,-0.6836760990430001
ACH-000228,-0.792552926871
ACH-000231,-0.768452638951
ACH-000232,-0.958295009013
ACH-000233,-0.569341746045
ACH-000234,-0.7386146047229999
ACH-000235,-0.732357962563
ACH-000237,-0.5898084236209999
ACH-000238,-0.9535558756799999
ACH-000243,-0.9040998167859999
ACH-000244,-0.698411526983
ACH-000246,-0.487018503454
ACH-000248,-0.449994529049
ACH-000250,-0.47555098908
ACH-000251,-0.722724061883
ACH-000253,-0.989706420176
ACH-000255,-0.735446579454
ACH-000256,-0.6300506670489999
ACH-000257,-0.758961932667
ACH-000258,-0.769566601476
ACH-000259,-0.68782414838
ACH-000260,-0.624546781706
ACH-000261,-0.6915715653
ACH-000262,-0.758185747631
ACH-000263,-0.746012335512
ACH-000264,-0.5742855075259999
ACH-000265,-0.569410072092
ACH-000266,-0.7664699014990001
ACH-000272,-0.957974228725
ACH-000273,-1.04093929836
ACH-000274,-0.401202918322
ACH-000277,-0.584827375868
ACH-000278,-0.881913289884
ACH-000279,-0.433536373767
ACH-000280,-0.7395200673219999
ACH-000281,-0.690778072635
ACH-000288,-0.9070147713400001
ACH-000291,-0.719692387384
ACH-000293,-0.593141018142
ACH-000294,-0.457292375565
ACH-000295,-0.4536195442
ACH-000296,-0.632413942875
ACH-000302,-0.343854889326
ACH-000304,-0.9679451118440001
ACH-000307,-0.684244498996
ACH-000308,-0.6509571451739999
ACH-000310,-0.597763798628
ACH-000311,-0.593825055987
ACH-000312,-0.533434902364
ACH-000315,-0.7079418209749999
ACH-000316,-0.896634781083
ACH-000317,-0.6604388954070001
ACH-000318,-0.79768835625
ACH-000319,-0.918025816269
ACH-000320,-0.8041215924799999
ACH-000322,-0.7522399348209999
ACH-000323,-0.986227990814
ACH-000324,-0.9515785231180001
ACH-000329,-0.552804972031
ACH-000330,-0.547577877609
ACH-000331,-0.816405806468
ACH-000332,-0.754261702753
ACH-000334,-0.765131394628
ACH-000335,-0.854571518372
ACH-000336,-0.636980159353
ACH-000337,-0.560014284599
ACH-000339,-0.86414694168
ACH-000341,-0.426535316998
ACH-000348,-0.9543704369920001
ACH-000350,-0.481451818055
ACH-000352,-0.636346405098
ACH-000356,-0.720415261645
ACH-000361,-1.0699561117299998
ACH-000362,-0.7987771674690001
ACH-000363,-0.551729237385
ACH-000364,-0.9713907743790001
ACH-000365,-0.657702820863
ACH-000366,-0.380923709177
ACH-000368,-0.735128937633
ACH-000374,-0.820575591212
ACH-000375,-0.848331899036
ACH-000376,-0.4452140562
