,AIFM3 (150209)
ACH-000004,-0.471757368549
ACH-000007,-0.187074472647
ACH-000009,-0.0794124068893
ACH-000011,-0.333724381062
ACH-000012,-0.127155713287
ACH-000013,-0.210321359285
ACH-000014,-0.41236544044600004
ACH-000015,-0.15076520213300001
ACH-000017,-0.11666387365700001
ACH-000018,-0.0215562497807
ACH-000019,-0.17096143137699998
ACH-000021,-0.21024583842300001
ACH-000022,-0.06712692416140001
ACH-000025,-0.26437207763500004
ACH-000028,-0.128078251057
ACH-000030,-0.308115311292
ACH-000035,-0.22811288141600003
ACH-000036,-0.243422483022
ACH-000037,0.033801009030900005
ACH-000039,-0.0017286595426300002
ACH-000040,-0.163851051749
ACH-000041,-0.299057289462
ACH-000042,-0.7860162151819999
ACH-000045,-0.152637603886
ACH-000047,-0.17165766200999996
ACH-000052,-0.305527532891
ACH-000053,-0.0897688631119
ACH-000054,-0.117573785941
ACH-000055,-0.26844230122900004
ACH-000060,-0.17792321417999998
ACH-000067,-0.346459693941
ACH-000070,-0.146125586886
ACH-000075,-0.13392575486199998
ACH-000078,-0.205388611802
ACH-000082,-0.0836622526793
ACH-000085,-0.378354195067
ACH-000086,0.203158628139
ACH-000087,-0.310245021511
ACH-000092,-0.47489953084799996
ACH-000095,0.0305770471503
ACH-000097,-0.24088457725200002
ACH-000098,-0.24845996763
ACH-000099,-0.277253515474
ACH-000108,-0.346154170379
ACH-000113,-0.277161098587
ACH-000115,-0.12028860057900001
ACH-000116,-0.0342060963302
ACH-000118,-0.21799295287300002
ACH-000120,-0.332254724685
ACH-000123,-0.294672951496
ACH-000127,-0.199250378572
ACH-000128,-0.0208646081778
ACH-000132,-0.3309281619
ACH-000133,-0.212786505102
ACH-000137,-0.519752373453
ACH-000138,-0.0462298425675
ACH-000142,-0.210828642468
ACH-000143,-0.294863001307
ACH-000146,-0.149544330543
ACH-000148,-0.149735253992
ACH-000150,-0.466735963457
ACH-000152,0.0682461829524
ACH-000153,-0.0005361037718740001
ACH-000159,0.0725996212952
ACH-000160,-0.278307257187
ACH-000163,-0.10586090944599999
ACH-000167,-0.35550264463299996
ACH-000168,-0.295655762479
ACH-000169,-0.343738239889
ACH-000178,-0.130734701057
ACH-000182,0.00814297783175
ACH-000183,-0.41591169178599996
ACH-000188,-0.260903793705
ACH-000189,0.15455039243
ACH-000190,-0.132103928054
ACH-000198,-0.31599360216600003
ACH-000204,-0.0553023022631
ACH-000206,-0.035756630743400006
ACH-000207,-0.16756193843800002
ACH-000211,-0.181779093281
ACH-000215,-0.250564573274
ACH-000221,-0.196054443435
ACH-000222,-0.244984344618
ACH-000223,-0.169289944534
ACH-000226,-0.206017526996
ACH-000227,-0.36569942476499995
ACH-000228,-0.115636447952
ACH-000231,-0.47266888249399996
ACH-000232,-0.251652234562
ACH-000233,-0.133197366871
ACH-000234,0.190748290407
ACH-000235,-0.173089070262
ACH-000237,-0.16874042844599998
ACH-000238,-0.0670603591221
ACH-000243,-0.312765891844
ACH-000244,-0.346782143884
ACH-000246,-0.0804327529341
ACH-000248,-0.0581541733117
ACH-000250,-0.0947393204022
ACH-000251,-0.236432594724
ACH-000253,-0.142778400562
ACH-000255,-0.318358622511
ACH-000256,-0.31092569121999997
ACH-000257,0.0213236121537
ACH-000258,-0.120699937738
ACH-000259,-0.226102384258
ACH-000260,-0.117393766628
ACH-000261,-0.0366918210254
ACH-000262,-0.0851947080514
ACH-000263,-0.146158535175
ACH-000264,-0.326512276279
ACH-000265,-0.362400909206
ACH-000266,-0.248689727427
ACH-000272,-0.164705945821
ACH-000273,-0.113044489805
ACH-000274,-0.310815153288
ACH-000277,0.0854733838107
ACH-000278,-0.290678317535
ACH-000279,-0.24811614994800002
ACH-000280,-0.166167926347
ACH-000281,-0.335644954753
ACH-000288,-0.173928427097
ACH-000291,-0.178708226103
ACH-000293,-0.27904097652300003
ACH-000294,-0.15911460489600002
ACH-000295,-0.0963266167787
ACH-000296,-0.31051795417399997
ACH-000302,-0.290179324937
ACH-000304,-0.09414654553789999
ACH-000307,-0.10952644547399999
ACH-000308,-0.182820708727
ACH-000310,-0.129831086987
ACH-000311,-0.153449179304
ACH-000312,-0.33547478371
ACH-000315,-0.153844434673
ACH-000316,-0.14056633521700002
ACH-000317,-0.0610291301984
ACH-000318,-0.13412081732699999
ACH-000319,-0.142418565471
ACH-000320,-0.459553544355
ACH-000322,-0.546362087333
ACH-000323,-0.28470141803300003
ACH-000324,-0.156813920689
ACH-000329,-0.214770806457
ACH-000330,-0.464828969642
ACH-000331,0.00436611431127
ACH-000332,-0.274236888969
ACH-000334,0.168707906777
ACH-000335,-0.122551033833
ACH-000336,0.0750303855397
ACH-000337,-0.439290921978
ACH-000339,-0.265739838556
ACH-000341,0.0642782312753
ACH-000348,-0.132575882346
ACH-000350,0.179382985161
ACH-000352,-0.256275347858
ACH-000356,-0.299449466399
ACH-000361,-0.233590414183
ACH-000362,-0.159512841381
ACH-000363,-0.09901507481119999
ACH-000364,-0.102871961905
ACH-000365,-0.230870434871
ACH-000366,-0.0975961990988
ACH-000368,-0.31828060351799997
ACH-000374,-0.16228486839
ACH-000375,-0.32290386701900003
ACH-000376,-0.245830320464
ACH-000381,-0.191350170337
ACH-000383,-0.058247956743400005
ACH-000387,-0.12757899939
ACH-000389,-0.105230824928
ACH-000390,-0.33912248366
ACH-000393,-0.174228952181
ACH-000395,-0.177840826792
ACH-000397,-0.129088750126
ACH-000401,-0.42849060392
ACH-000402,-0.19687197686500002
ACH-000403,-0.37362541159199997
