,FUK (197258)
ACH-000004,-0.0853599755597
ACH-000007,0.326869698127
ACH-000009,0.259311790978
ACH-000011,0.10312660260999999
ACH-000012,0.178315949261
ACH-000013,-0.0731123373644
ACH-000014,0.0360815165304
ACH-000015,0.211465645966
ACH-000017,0.09482023423530002
ACH-000018,-0.00716017781417
ACH-000019,0.37233740062200005
ACH-000021,0.108786529312
ACH-000022,0.0930743289198
ACH-000025,0.179876607076
ACH-000028,0.0617111214601
ACH-000030,0.16190703861199998
ACH-000035,0.153683194256
ACH-000036,0.25662756901
ACH-000037,-0.040156577801300004
ACH-000039,0.013593514972600002
ACH-000040,0.184695752887
ACH-000041,-0.0722133130784
ACH-000042,0.0898958528548
ACH-000045,0.12412764353599999
ACH-000047,0.196307656574
ACH-000052,0.251383241416
ACH-000053,0.20597516803500002
ACH-000054,-0.09767734164560002
ACH-000055,-0.0629098191497
ACH-000060,0.0118790677128
ACH-000067,0.232742548699
ACH-000070,0.0785564727334
ACH-000075,0.350120665513
ACH-000078,0.263014820823
ACH-000082,0.178782800121
ACH-000085,-0.21027138941100001
ACH-000086,0.0751856210693
ACH-000087,0.518421612529
ACH-000092,0.193725997526
ACH-000095,0.183999823287
ACH-000097,0.049828620049
ACH-000098,0.112637115878
ACH-000099,0.12032621929000001
ACH-000108,0.0576299584889
ACH-000113,0.22894024273000002
ACH-000115,0.0761981885795
ACH-000116,0.297731240755
ACH-000118,0.0848666688548
ACH-000120,0.058759253298599996
ACH-000123,0.17180542707199997
ACH-000127,0.10680295537999998
ACH-000128,-0.011460263395200001
ACH-000132,-0.271611899838
ACH-000133,-0.155912192687
ACH-000137,0.19736539757399998
ACH-000138,0.200295108583
ACH-000142,0.0518238673211
ACH-000143,0.08250656949099999
ACH-000146,0.135911115772
ACH-000148,0.181983433019
ACH-000150,0.300560438782
ACH-000152,0.129162769827
ACH-000153,0.43006261029700005
ACH-000159,0.11795252411399999
ACH-000160,0.251460128701
ACH-000163,0.0391186374378
ACH-000167,0.154148327064
ACH-000168,0.0831189698732
ACH-000169,-0.0486738511505
ACH-000178,0.183559310303
ACH-000182,0.00739854690926
ACH-000183,0.18225209207100002
ACH-000188,0.0806420327167
ACH-000189,-0.254057417512
ACH-000190,-0.11412331107899999
ACH-000198,0.138872605151
ACH-000204,-0.063158757195
ACH-000206,0.11507518955
ACH-000207,0.019668795856999998
ACH-000211,0.056049065206599996
ACH-000215,0.0193961394054
ACH-000221,-0.00483907131655
ACH-000222,0.355692669945
ACH-000223,0.198686949419
ACH-000226,-0.00157372795755
ACH-000227,0.203826964327
ACH-000228,0.174370501398
ACH-000231,0.16539183992599998
ACH-000232,0.117030095966
ACH-000233,0.19636527258900002
ACH-000234,0.161176613435
ACH-000235,0.119764293647
ACH-000237,0.16271136402
ACH-000238,0.10791230115499999
ACH-000243,0.157974950452
ACH-000244,0.0556846300632
ACH-000246,0.13744777058399998
ACH-000248,0.0863266965313
ACH-000250,0.1317025072
ACH-000251,0.0779253442159
ACH-000253,0.104400394878
ACH-000255,-0.00107373539121
ACH-000256,0.279319260497
ACH-000257,0.262812182623
ACH-000258,0.027768013829900004
ACH-000259,0.161790666534
ACH-000260,0.0140686823603
ACH-000261,0.165216120518
ACH-000262,0.0916034550758
ACH-000263,0.104191893229
ACH-000264,0.08098461078119999
ACH-000265,0.20790403151200001
ACH-000266,0.042494773311300006
ACH-000272,0.107542856436
ACH-000273,0.271124688209
ACH-000274,0.222281419714
ACH-000277,-0.09275982936930001
ACH-000278,0.0482378715348
ACH-000279,0.154822918657
ACH-000280,0.055553894610199994
ACH-000281,-0.0294099225068
ACH-000288,0.0421616943884
ACH-000291,0.13119260171299998
ACH-000293,0.0653096521971
ACH-000294,0.1646835129
ACH-000295,0.18233611093199997
ACH-000296,-0.08894789456319999
ACH-000302,0.12155099520899999
ACH-000304,0.141162655044
ACH-000307,0.22615489565299998
ACH-000308,0.10710728100299999
ACH-000310,0.345649492233
ACH-000311,0.141224564088
ACH-000312,-0.0481485057597
ACH-000315,0.117236588364
ACH-000316,0.018523332079599997
ACH-000317,0.17451304746
ACH-000318,0.10910911952199999
ACH-000319,0.112305146371
ACH-000320,-0.10275551742599999
ACH-000322,0.188476693385
ACH-000323,0.381833123143
ACH-000324,0.201200590665
ACH-000329,0.193977690647
ACH-000330,0.109878710865
ACH-000331,0.212534159805
ACH-000332,0.218293691704
ACH-000334,0.204888118791
ACH-000335,0.0889879512728
ACH-000336,-0.0087911047727
ACH-000337,0.15368398684499998
ACH-000339,0.153637525971
ACH-000341,0.205760250259
ACH-000348,0.056587353891199996
ACH-000350,0.123548126594
ACH-000352,0.120686297543
ACH-000356,-0.0922835103638
ACH-000361,0.118367733349
ACH-000362,0.22924473258000003
ACH-000363,0.0564546138114
ACH-000364,-0.019252754950000003
ACH-000365,0.140469251297
ACH-000366,0.07789082120410001
ACH-000368,0.0302243938626
ACH-000374,0.11256504433499999
ACH-000375,0.0170189472974
ACH-000376,0.057810685738
ACH-000381,-0.0822410583169
ACH-000383,0.159482223394
ACH-000387,0.09238581558039999
ACH-000389,0.10838738667199999
ACH-000390,-0.0449293896837
ACH-000393,0.214241009835
ACH-000395,0.0615889287573
ACH-000397,0.142004089303
ACH-000401,-0.07357969760869999
