,BAP1 (8314)
ACH-000401,-0.868184446487
ACH-000402,-0.956656686019
ACH-000403,-0.542082579222
ACH-000404,-0.796736047517
ACH-000406,-0.654136890164
ACH-000407,-0.646549071978
ACH-000408,-0.6602178590359999
ACH-000410,-0.9486579794769999
ACH-000411,-0.545153512027
ACH-000414,-0.644033881712
ACH-000415,-0.777056848926
ACH-000416,-0.691761944023
ACH-000420,-0.570577249533
ACH-000421,-0.47332550724600003
ACH-000424,-0.9443521453120001
ACH-000425,-0.46340862679399997
ACH-000426,-0.741633831696
ACH-000427,-0.0761286052409
ACH-000433,-0.7054377052840001
ACH-000436,-0.709148820051
ACH-000444,-0.769153443592
ACH-000445,-0.6594007223780001
ACH-000448,-0.696348373897
ACH-000450,-0.863263005875
ACH-000452,-0.49311000827
ACH-000454,-1.14836807794
ACH-000458,-0.551852933477
ACH-000459,-1.45778576787
ACH-000460,-0.663335595252
ACH-000461,-0.505613428718
ACH-000463,-0.467100667178
ACH-000464,-0.6711832361110001
ACH-000466,-0.850051960247
ACH-000467,-0.961208793822
ACH-000468,-0.73865760381
ACH-000469,-0.450980386604
ACH-000470,-0.23417653757399998
ACH-000471,-0.0816374598238
ACH-000472,-0.42595348225100005
ACH-000473,-0.548534465185
ACH-000475,-0.591231999338
ACH-000476,-0.688484246088
ACH-000477,-0.704428150957
ACH-000480,-0.574294462905
ACH-000481,-0.590857741226
ACH-000483,-0.121348891171
ACH-000484,-0.314123020627
ACH-000485,-0.443810587108
ACH-000486,-1.08332648808
ACH-000487,-0.5502504173349999
ACH-000488,-0.6939415954970001
ACH-000490,-0.739458749755
ACH-000491,-0.8947760301100001
ACH-000495,-0.268532245502
ACH-000496,-0.34941106882100004
ACH-000499,-0.76535701436
ACH-000500,-0.461764785697
ACH-000502,-1.0488189525700002
ACH-000503,-0.964855783029
ACH-000505,-0.861825460896
ACH-000507,-0.9188804912720001
ACH-000510,-0.801950016057
ACH-000511,-0.533219839814
ACH-000512,-0.706933940636
ACH-000516,-0.428550370648
ACH-000517,-0.710826098889
ACH-000518,-0.7277034523929999
ACH-000520,-0.925856593298
ACH-000521,-0.676967783753
ACH-000522,-0.703890164486
ACH-000524,-0.662996913569
ACH-000527,-0.986481649609
ACH-000528,-0.9093976493979999
ACH-000537,-0.147436305463
ACH-000541,-0.539350511013
ACH-000542,-1.10590090166
ACH-000544,-0.247669815416
ACH-000545,-0.547335413517
ACH-000547,-0.894408656828
ACH-000548,-0.510970750411
ACH-000549,-0.122377665574
ACH-000550,-0.554498638848
ACH-000552,-0.8816297328910001
ACH-000556,-0.7636187907459999
ACH-000557,-0.668591339879
ACH-000570,-0.980823594695
ACH-000571,-0.880572130687
ACH-000573,-0.249848017013
ACH-000576,-0.7404958178899999
ACH-000580,-0.7164202273289999
ACH-000584,-0.829837909897
ACH-000585,-0.588844273153
ACH-000588,-0.965052918111
ACH-000589,-0.5165220145889999
ACH-000591,-0.5192418749800001
ACH-000593,-0.231610845176
ACH-000600,-0.332079423623
ACH-000601,-0.995745201408
ACH-000604,-0.6667000979559999
ACH-000605,-0.220354112998
ACH-000606,-0.34931912129799997
ACH-000608,-0.7538985363140001
ACH-000614,-0.744854082477
ACH-000616,-0.7533737978820001
ACH-000618,-0.757830930909
ACH-000619,-0.931036333478
ACH-000620,-1.1117701037899999
ACH-000621,-0.6763620891769999
ACH-000622,-0.612519768999
ACH-000623,-0.34826607703400003
ACH-000624,-0.38794549529600003
ACH-000627,-0.7187067973219999
ACH-000630,-0.775294166047
ACH-000632,-0.774432234924
ACH-000633,-1.0612233498399999
ACH-000637,-0.217478666327
ACH-000638,-0.775566822579
ACH-000646,-0.918025987081
ACH-000647,-0.376156305258
ACH-000648,-0.38097719208700004
ACH-000649,-0.669812612699
ACH-000651,-0.320710100932
ACH-000652,-0.668934222112
ACH-000653,-0.726241651813
ACH-000657,-0.7056186885619999
ACH-000658,-0.429905063646
ACH-000661,-0.754566296762
ACH-000662,-0.7320083120309999
ACH-000663,-0.9332812140379999
ACH-000665,-0.358416913205
ACH-000671,-0.928117271083
ACH-000673,-0.47816101985799997
ACH-000676,-0.9948335554180001
ACH-000677,-0.8488758799680001
ACH-000681,-0.772364271476
ACH-000682,-0.872409367888
ACH-000683,-0.425011500471
ACH-000684,-0.601640249564
ACH-000688,-0.613627061898
ACH-000693,-0.748314698991
ACH-000694,-0.345346524229
ACH-000695,-0.565884736606
ACH-000696,-0.626253439791
ACH-000697,-0.789206661764
ACH-000699,-0.7988216761489999
ACH-000701,-0.592049999185
ACH-000706,-0.297261479088
ACH-000711,-0.6877794680470001
ACH-000713,-0.8036751582899999
ACH-000714,-0.935176067904
ACH-000718,-0.824939859235
ACH-000720,-0.306918570371
ACH-000721,-0.9732928745039999
ACH-000724,-0.780521187435
ACH-000725,-0.649214244292
ACH-000732,-0.45039659293000006
ACH-000734,-0.51304151525
ACH-000735,-0.09432070568569999
ACH-000736,-0.419243810398
ACH-000738,-0.669599105546
ACH-000746,-0.5214395077189999
ACH-000747,-0.925365396763
ACH-000748,-0.369914881678
ACH-000753,-0.993656141913
ACH-000756,-0.621124438294
ACH-000757,-0.817690359295
ACH-000758,-0.0466898493328
ACH-000760,-0.791795435194
ACH-000763,-0.489614805073
ACH-000764,-0.707834006578
ACH-000765,-0.7472276385400001
ACH-000766,-0.129898369505
ACH-000767,-0.399060587825
ACH-000768,-0.534348507384
ACH-000769,-0.8013819978360001
ACH-000770,-0.541518757496
ACH-000771,-0.880978212448
ACH-000773,-0.685600466829
ACH-000776,-0.888590664464
ACH-000777,-0.85787295249
ACH-000778,-0.58095058915
ACH-000781,-0.464452843381
ACH-000782,-0.418462864423
ACH-000783,-0.8611924702439999
ACH-000784,-0.633621032022
ACH-000785,-0.604391885947
ACH-000787,-0.5499969560069999
ACH-000788,-0.47066312181000003
ACH-000791,-0.808938472453
ACH-000792,-0.6685301552690001
ACH-000794,-0.730500651259
ACH-000796,-0.823649732947
ACH-000799,-0.841748692386
ACH-000800,-0.762050912072
ACH-000802,-0.377767492146
ACH-000804,-0.177747455214
ACH-000805,-0.489936581395
ACH-000809,-0.784646137763
ACH-000810,-0.864956001599
ACH-000811,-0.7007609113959999
ACH-000817,-0.6040681773009999
ACH-000819,-0.35046733398100005
ACH-000820,-0.5567848616359999
ACH-000821,-1.0430600662
ACH-000822,-1.24198570277
ACH-000823,-0.692535600639
ACH-000824,-0.351486072793
ACH-000827,-0.715686631933
ACH-000829,-0.7036682057699999
ACH-000831,-0.6524670966489999
ACH-000832,-0.112210669481
ACH-000833,-0.826917300517
ACH-000834,-1.05576289789
ACH-000835,-0.36993089314499994
ACH-000836,-0.16359011389
ACH-000837,-0.827089258298
ACH-000838,-0.7483186217360001
ACH-000839,-0.705470102481
ACH-000840,-0.8095807667
ACH-000841,-0.552689723251
ACH-000843,-0.669472636947
ACH-000846,-0.60743049838
ACH-000847,-0.794248720545
ACH-000848,-0.434694367978
ACH-000849,-0.357610577068
ACH-000851,-1.0027563143
ACH-000855,-0.296596973799
ACH-000856,-0.7754851894399999
ACH-000858,-0.375631523612
ACH-000859,-0.862111346971
ACH-000861,-0.733862807909
ACH-000862,-0.506051361121
ACH-000865,-0.787227188405
ACH-000866,-0.591660182837
ACH-000867,-0.362583610484
ACH-000869,-0.54756848656
ACH-000872,-0.713997565578
ACH-000873,-0.32608449117800004
ACH-000876,-0.541952202614
ACH-000878,-0.344471722474
ACH-000880,-0.506546560769
ACH-000881,-0.6684890934709999
ACH-000882,-0.8608037047139999
ACH-000884,-0.842058779919
ACH-000885,-0.855877038928
ACH-000887,-0.555237461374
ACH-000888,-0.662534175603
ACH-000889,-0.0378582537312
ACH-000890,-0.8414223074830001
ACH-000896,-0.49848599498499996
ACH-000898,-0.641262384526
ACH-000900,-0.8245904862960001
ACH-000901,-0.5965973521410001
ACH-000905,-0.6801936450730001
ACH-000906,-0.5911042720699999
ACH-000907,-0.5843417483569999
ACH-000910,-0.626307488569
ACH-000911,-0.63863910804
ACH-000912,-0.809911181342
ACH-000913,-0.35148355538099996
ACH-000915,-0.7497442476980001
ACH-000916,-0.272082960463
ACH-000917,-0.426956605177
ACH-000921,-0.691067664583
ACH-000924,-0.902300668272
ACH-000926,-0.215958923439
ACH-000928,-0.798131222039
ACH-000929,-1.02023541749
ACH-000932,-0.657105398465
ACH-000935,-0.953265807299
ACH-000936,-0.710667371838
ACH-000937,-0.15606296884
ACH-000938,-0.6787043905519999
ACH-000939,-0.135413055548
ACH-000941,-1.68869113739
ACH-000943,-0.975844727984
ACH-000946,-0.928149564521
ACH-000947,-0.543424742535
ACH-000948,-0.605145885151
ACH-000950,-0.6759259566820001
ACH-000953,-0.145885741395
ACH-000957,-0.640630598617
ACH-000958,-0.510495823489
ACH-000960,-0.6547618996760001
ACH-000963,-0.908758597903
ACH-000968,-0.924569352851
ACH-000969,-0.44814477783
ACH-000973,-0.654645434139
ACH-000974,-0.7986059526129999
ACH-000975,-0.7064971413
ACH-000976,-0.628143143053
ACH-000978,-0.0160307325749
ACH-000980,-0.628425166946
ACH-000984,-0.893079690671
ACH-000986,-0.63905606787
ACH-000988,-0.8071417468209999
ACH-000993,-0.9162158505079999
ACH-000994,-0.612950418907
ACH-000996,-0.865675985933
ACH-001001,-0.602611070087
ACH-001020,-0.448424224351
ACH-001028,-0.401744318389
ACH-001031,-0.9440836201799999
ACH-001038,-0.7270412880120001
ACH-001048,-0.642132892002
ACH-001050,-0.575979073165
ACH-001053,-0.453417147735
ACH-001054,-0.486084732465
ACH-001061,-0.613648165915
ACH-001067,-1.16711623354
ACH-001075,-0.712120009163
ACH-001096,-0.73680849191
ACH-001128,0.197634234693
ACH-001134,-0.9782296692929999
ACH-001151,-0.719115414217
ACH-001163,-1.0130082357999999
ACH-001164,-0.8132140365880001
ACH-001173,-0.8183964049150001
ACH-001183,-1.07737403546
ACH-001184,-0.838580600608
ACH-001190,-0.7297355696629999
ACH-001192,-0.8312041900830001
ACH-001193,-0.454595679968
ACH-001196,-0.653379721345
ACH-001197,-0.37287948408699995
ACH-001205,-0.70539134434
ACH-001211,-0.5307125344100001
ACH-001212,-0.5359875703329999
ACH-001228,-0.643432961048
ACH-001232,-0.528264000956
ACH-001239,-0.49976859526199996
ACH-001274,-0.597456666473
ACH-001275,-0.735665088137
ACH-001277,-0.6725167452349999
ACH-001278,-0.6626476708560001
ACH-001280,-0.612980696239
ACH-001283,-0.492246702659
ACH-001289,-0.7431542262109999
ACH-001295,-0.8987814072050001
ACH-001300,-0.45229132461099997
ACH-001301,-0.43251579270199997
ACH-001302,-0.716659800209
ACH-001303,-0.142121193562
ACH-001306,-0.777080142265
ACH-001318,-0.446751082302
ACH-001322,-1.04842103631
ACH-001328,-0.5051155097119999
ACH-001332,-0.987255139089
ACH-001333,-0.7382545090000001
ACH-001336,-0.383830635559
ACH-001340,-0.551674826852
ACH-001346,-1.11104934861
ACH-001353,-0.62453368629
ACH-001354,-0.884351252507
ACH-001367,-0.407754918783
ACH-001368,-0.548528104468
ACH-001374,-1.02336819842
ACH-001375,-0.9681333349339999
ACH-001377,-0.631502193701
ACH-001380,-0.516433587275
ACH-001391,-0.9188678352449999
ACH-001407,-0.235380289455
ACH-001408,-0.8600088864159999
ACH-001413,-0.668209851636
ACH-001430,-0.283497280384
ACH-001431,-0.6400615975199999
ACH-001450,-0.937790781804
ACH-001496,-0.7127244486409999
ACH-001500,-0.5295717847689999
ACH-001521,-0.052475558869
ACH-001523,-0.3136082363
ACH-001532,-0.8100986589489999
ACH-001536,-0.82496134258
ACH-001550,0.0668244193493
ACH-001552,-0.181814891857
ACH-001554,-0.589817660834
ACH-001645,-0.20638904849
ACH-001654,-0.524045177786
ACH-001715,-0.692864024201
ACH-001735,-0.27252225923900003
ACH-001736,-0.391068272936
ACH-001737,-1.48333990582
ACH-001740,-0.699920991523
ACH-001745,-0.683699935183
ACH-001750,-0.773630615599
ACH-001765,-0.540549611482
ACH-001956,-0.624663032509
ACH-001957,-1.0676783077
