,SNAP91 (9892)
ACH-000004,-0.2413254174
ACH-000007,-0.0537059519384
ACH-000009,-0.0676507434622
ACH-000011,-0.011711504899600001
ACH-000012,-0.102437141052
ACH-000013,-0.028308520002799997
ACH-000014,-0.241202346231
ACH-000015,-0.0741020542906
ACH-000017,-0.174594270191
ACH-000018,-0.126895957554
ACH-000019,-0.330300525167
ACH-000021,-0.315839682362
ACH-000022,-0.07830742486060001
ACH-000025,-0.26257199766
ACH-000028,-0.163503180764
ACH-000030,-0.157640919485
ACH-000035,0.00431144609008
ACH-000036,-0.074740250067
ACH-000037,0.0038625822885900002
ACH-000039,-0.30017034478599997
ACH-000040,0.0024397881859299997
ACH-000041,-0.0338337357038
ACH-000042,-0.234915449172
ACH-000045,-0.154752704791
ACH-000047,-0.33612301611400003
ACH-000052,-0.21302186324099998
ACH-000053,-0.265724349692
ACH-000054,-0.293937237603
ACH-000055,-0.200708976696
ACH-000060,-0.12446441066
ACH-000067,-0.236190922625
ACH-000070,0.0829094552479
ACH-000075,-0.23314935064
ACH-000078,0.0453416273989
ACH-000082,-0.24797220160100003
ACH-000085,-0.265519674235
ACH-000086,-0.246066853832
ACH-000087,-0.11319486183800001
ACH-000092,-0.135918211786
ACH-000095,-0.21658663667800002
ACH-000097,-0.120668957369
ACH-000098,-0.235417437017
ACH-000099,-0.0297137042441
ACH-000108,-0.10380335950200001
ACH-000113,-0.12930090989600002
ACH-000115,0.020612564383400003
ACH-000116,-0.159825617241
ACH-000118,-0.21722403158599998
ACH-000120,0.019676388388900002
ACH-000123,-0.23772301225200002
ACH-000127,-0.0999676537548
ACH-000128,-0.386792180699
ACH-000132,-0.149751811238
ACH-000133,-0.07077607015760001
ACH-000137,-0.176691480565
ACH-000138,-0.17684377707499999
ACH-000142,-0.0780625574061
ACH-000143,-0.0901623196284
ACH-000146,-0.08991408726530001
ACH-000148,-0.147843837556
ACH-000150,-0.0817837216355
ACH-000152,-0.11969810460300001
ACH-000153,-0.21252664473700003
ACH-000159,-0.252928537276
ACH-000160,-0.22024679681499998
ACH-000163,-0.0984095796463
ACH-000167,-0.23375361075800002
ACH-000168,-0.183873902364
ACH-000169,-0.048729717297099996
ACH-000178,-0.278372443579
ACH-000182,-0.137734419989
ACH-000183,-0.0305194533673
ACH-000188,-0.12807516876299999
ACH-000189,-0.00739900653342
ACH-000190,-0.0013902286898499997
ACH-000198,-0.0667243128221
ACH-000204,0.106706217998
ACH-000206,-0.463637971153
ACH-000207,0.0742436938505
ACH-000211,-0.167772089629
ACH-000215,-0.16049803580299998
ACH-000221,-0.149715716399
ACH-000222,-0.160646043529
ACH-000223,-0.186802990088
ACH-000226,-0.12797610671499998
ACH-000227,-0.0804777041136
ACH-000228,-0.443543171731
ACH-000231,-0.260952010917
ACH-000232,-0.17286577502999997
ACH-000233,-0.168204689823
ACH-000234,-0.44755674771799997
ACH-000235,-0.0777084903295
ACH-000237,-0.174947089498
ACH-000238,-0.09328656656189999
ACH-000243,-0.09767065025010001
ACH-000244,0.07286171980810001
ACH-000246,-0.162734605228
ACH-000248,-0.0953970515805
ACH-000250,-0.160577659623
ACH-000251,-0.176625274654
ACH-000253,-0.113542196031
ACH-000255,-0.309164415829
ACH-000256,0.021383790924
ACH-000257,-0.11599572281300001
ACH-000258,-0.39738773158299995
ACH-000259,-0.0121534518178
ACH-000260,-0.0995582340222
ACH-000261,-0.11669913067399999
ACH-000262,-0.114659524552
ACH-000263,-0.160618060346
ACH-000264,-0.133848129995
ACH-000265,-0.00862101157897
ACH-000266,-0.0885044705058
ACH-000272,-0.272605078812
ACH-000273,-0.213229354882
ACH-000274,-0.126113918839
ACH-000277,0.0246311453749
ACH-000278,-0.318530464076
ACH-000279,-0.272704159116
ACH-000280,-0.066546930551
ACH-000281,-0.177606537694
ACH-000288,-0.100408683026
ACH-000291,-0.15830067494
ACH-000293,-0.0421394219602
ACH-000294,-0.311779885755
ACH-000295,-0.249096946441
ACH-000296,0.0659132788845
ACH-000302,-0.124746933158
ACH-000304,0.0818287161445
ACH-000307,-0.08411818348660001
ACH-000308,-0.18478091855700002
ACH-000310,0.07356778745060001
ACH-000311,-0.16191672859
ACH-000312,0.08982620805859999
ACH-000315,-0.19595354234999998
ACH-000316,-0.046639978531099996
ACH-000317,-0.15137780685399999
ACH-000318,-0.0883885389482
ACH-000319,-0.026111390276900005
ACH-000320,-0.226960879186
ACH-000322,-0.172957341051
ACH-000323,-0.304955073473
ACH-000324,-0.0112620739994
ACH-000329,-0.115719877939
ACH-000330,-0.244603349062
ACH-000331,-0.16237289575799999
ACH-000332,-0.143741019713
ACH-000334,-0.271181279378
ACH-000335,-0.21832022886799998
ACH-000336,-0.22570350474
ACH-000337,0.123916764853
ACH-000339,-0.279226506704
ACH-000341,0.0608356828097
ACH-000348,-0.11909237080999999
