,TPI1 (7167)
ACH-000480,-0.759788454239
ACH-000481,-0.978824305546
ACH-000483,-0.8646703141500001
ACH-000484,-0.740058071927
ACH-000485,-0.9205581030509999
ACH-000486,-0.954520684383
ACH-000487,-0.9621335125980001
ACH-000488,-0.9622956281489999
ACH-000490,-0.725131638828
ACH-000491,-0.655607725309
ACH-000495,-1.11828401224
ACH-000496,-1.59093912947
ACH-000499,-1.23360859439
ACH-000500,-0.988059031752
ACH-000502,-1.0981971127399999
ACH-000503,-1.08117519314
ACH-000505,-0.974245246479
ACH-000507,-0.725803522412
ACH-000510,-0.918320987104
ACH-000511,-1.25023061338
ACH-000512,-1.04414987006
ACH-000516,-0.34697875901299996
ACH-000517,-0.8030123092329999
ACH-000518,-0.682086676674
ACH-000520,-1.0525961456
ACH-000521,-0.894946113653
ACH-000522,-1.26305172951
ACH-000524,-0.46907626483099996
ACH-000527,-0.857885780823
ACH-000528,-0.39562776475199996
ACH-000537,-1.1351074545
ACH-000541,-0.659581750574
ACH-000542,-1.17277724012
ACH-000544,-0.9962276140909999
ACH-000545,-1.1951683607999999
ACH-000547,-0.8203335321699999
ACH-000548,-0.953636510016
ACH-000549,-1.2044709046700002
ACH-000550,-1.07351482826
ACH-000552,-0.679730181626
ACH-000556,-0.6069846388800001
ACH-000557,-0.578048091374
ACH-000570,-0.905330451085
ACH-000571,-0.781580424099
ACH-000573,-0.5900858775110001
ACH-000576,-0.625482885547
ACH-000580,-0.835617876485
ACH-000584,-1.26910137815
ACH-000585,-0.767791898085
ACH-000588,-1.16851802939
ACH-000589,-0.923351938861
ACH-000591,-1.03264743006
ACH-000593,-0.8343381694040001
ACH-000600,-0.788741882825
ACH-000601,-0.944933365326
ACH-000604,-0.8591184227099999
ACH-000605,-0.658006263296
ACH-000606,-1.2930318970399999
ACH-000608,-0.801825483764
ACH-000614,-0.978125038015
ACH-000616,-0.885236127636
ACH-000618,-0.862328733833
ACH-000619,-0.9412856692270001
ACH-000620,-0.8594205922589999
ACH-000621,-0.7988770951180001
ACH-000622,-0.816230780491
ACH-000623,-0.717240555449
ACH-000624,-0.91544276514
ACH-000627,-1.3884541147100002
ACH-000630,-1.17942086826
ACH-000632,-1.5456878844
ACH-000633,-1.02412094818
ACH-000637,-1.04793483132
ACH-000638,-1.1437886803200001
ACH-000646,-0.7372907053030001
ACH-000647,-0.742731935318
ACH-000648,-1.09706048818
ACH-000649,-1.2862177014899998
ACH-000651,-0.571846400663
ACH-000652,-1.23140851279
ACH-000653,-0.953504286473
ACH-000657,-0.743058285982
ACH-000658,-0.604793834245
ACH-000661,-1.37104902255
ACH-000662,-1.31365325096
ACH-000663,-1.05696377716
ACH-000665,-1.33199756342
ACH-000671,-0.656417360473
ACH-000673,-0.972429660273
ACH-000676,-1.36295461697
ACH-000677,-0.7203443091789999
ACH-000681,-0.963035595959
ACH-000682,-1.08869128198
ACH-000683,-0.826460358168
ACH-000684,-1.43453733441
ACH-000688,-0.953165088984
ACH-000693,-1.10106986237
ACH-000694,-1.2640292754
ACH-000695,-0.48120474876
ACH-000696,-1.0485452064799998
ACH-000697,-0.83369029566
ACH-000699,-0.528685061216
ACH-000701,-0.954484833936
ACH-000706,-0.573586169126
ACH-000711,-1.1245234928399999
ACH-000713,-0.991449434078
ACH-000714,-1.00729078344
ACH-000718,-0.851521432481
ACH-000720,-0.90505433236
ACH-000721,-0.853873771588
ACH-000724,-1.0150466328399999
ACH-000725,-0.7991081236900001
ACH-000732,-1.0313928801299999
ACH-000734,-0.961732897413
ACH-000735,-1.04427709995
ACH-000736,-0.9281312680500001
ACH-000738,-0.5490987240690001
ACH-000746,-0.954584334027
ACH-000747,-0.803207395194
ACH-000748,-1.31371223077
ACH-000753,-1.17655862299
ACH-000756,-0.806646036734
ACH-000757,-1.02426900319
ACH-000758,-1.00575883291
ACH-000760,-0.8139638571629999
ACH-000763,-0.48637490586800003
ACH-000764,-0.8253065683740001
ACH-000765,-1.5120084234
ACH-000766,-0.972879053646
ACH-000767,-0.678622022534
ACH-000768,-1.0017368697700002
ACH-000769,-0.9697450065629999
ACH-000770,-0.935604085543
ACH-000771,-1.16303066367
ACH-000773,-1.03717586708
ACH-000776,-1.10862591812
ACH-000777,-1.02273578302
ACH-000778,-0.7210748102600001
ACH-000781,-1.14856786579
ACH-000782,-0.7634103913689999
ACH-000783,-0.781760541002
ACH-000784,-0.8597759107690001
ACH-000785,-0.954798466663
ACH-000787,-1.20480783564
ACH-000788,-1.34041981838
ACH-000791,-1.05848877876
ACH-000792,-1.4193509911700002
ACH-000794,-1.34196446905
ACH-000796,-0.7046420596009999
ACH-000799,-0.9922954592509999
ACH-000800,-0.993246911408
ACH-000802,-1.13471451722
ACH-000804,-1.14993904714
ACH-000805,-1.0946889428
ACH-000809,-0.801123745095
ACH-000810,-1.22380859523
ACH-000811,-0.7186618328190001
ACH-000817,-1.19881154874
ACH-000819,-0.8305653324269999
ACH-000820,-0.622485672288
ACH-000821,-0.39527282813299996
ACH-000822,-0.688181755035
ACH-000823,-1.08197939374
ACH-000824,-0.586641786448
ACH-000827,-1.06138307369
ACH-000829,-1.00732800579
ACH-000831,-0.9157880320849999
ACH-000832,-0.9712427784569999
ACH-000833,-0.9895953413230001
ACH-000834,-0.723150805923
ACH-000835,-1.22265425949
ACH-000836,-1.05311645059
ACH-000837,-1.0971311531499999
ACH-000838,-0.96144859795
ACH-000839,-1.06437116904
ACH-000840,-0.8791382206389999
ACH-000841,-1.2399471919299998
ACH-000843,-1.07091675913
ACH-000846,-0.814507597996
ACH-000847,-1.0270201347299999
ACH-000848,-0.8259134693160001
ACH-000849,-0.9886677117880001
ACH-000851,-0.895742219438
ACH-000855,-1.00496974228
ACH-000856,-1.19331721807
ACH-000858,-0.45472213210699997
ACH-000859,-1.25276676097
ACH-000861,-0.8878655207739999
ACH-000862,-0.420103511872
ACH-000865,-1.05094285642
ACH-000866,-0.9707524150910001
ACH-000867,-0.373602787221
ACH-000869,-0.685521564728
ACH-000872,-1.22780375921
ACH-000873,-1.2872459256
ACH-000876,-0.599360234031
ACH-000878,-1.10920688405
ACH-000880,-1.04471970265
ACH-000881,-1.28117306402
ACH-000882,-1.0668478516600002
ACH-000884,-0.946945242168
ACH-000885,-0.7117328626649999
ACH-000887,-1.0326789806899999
ACH-000888,-1.1124574230500002
ACH-000889,-1.43330339023
ACH-000890,-0.975940589304
ACH-000896,-1.23767261278
ACH-000898,-0.373370301655
ACH-000900,-0.93109188363
ACH-000901,-0.843237333762
ACH-000905,-0.954531785783
ACH-000906,-1.4350508924599998
ACH-000907,-0.771816281375
ACH-000910,-0.693954817608
ACH-000911,-0.7586855991439999
ACH-000912,-1.03296266406
ACH-000913,-1.27001016734
ACH-000915,-0.9077945612170001
ACH-000916,-0.923840735052
ACH-000917,-0.9040552850660001
ACH-000921,-0.946088241409
ACH-000924,-0.6755858876809999
ACH-000926,-0.674611344693
ACH-000928,-0.645393961762
ACH-000929,-0.651667675533
ACH-000932,-1.00971513487
ACH-000935,-1.34771637278
ACH-000936,-1.12125562427
ACH-000937,-1.24744222278
ACH-000938,-1.37835302255
ACH-000939,-0.919689847665
ACH-000941,-0.6057153996369999
ACH-000943,-0.921431621162
ACH-000946,-0.8528384423559999
ACH-000947,-0.5489392316089999
ACH-000948,-0.700217826521
ACH-000950,-1.09085194184
ACH-000953,-1.1278481328299998
ACH-000957,-0.933117823338
ACH-000958,-0.907125471875
ACH-000960,-1.10153178827
ACH-000963,-1.33508043237
ACH-000968,-0.705689915635
ACH-000969,-0.667908983956
ACH-000973,-1.16601478704
ACH-000974,-0.919441377597
ACH-000975,-0.694848974853
ACH-000976,-1.12362575754
ACH-000978,-1.14344992283
ACH-000980,-0.8503427803470001
ACH-000984,-1.0830001279500001
ACH-000986,-0.8911256843600001
ACH-000988,-0.46185567693400004
ACH-000993,-0.8546464147339999
ACH-000994,-0.6420401609440001
ACH-000996,-0.571994209693
ACH-001001,-0.6742523633640001
ACH-001020,-1.06471055041
ACH-001028,-1.21461487423
ACH-001031,-1.12313018359
ACH-001038,-0.9718639628489999
ACH-001048,-1.2303760051200001
ACH-001050,-1.00061014346
ACH-001053,-1.2780436815
ACH-001054,-1.1058786047600002
ACH-001061,-1.21626686499
ACH-001067,-0.8664423335220001
ACH-001075,-1.16967915093
ACH-001096,-0.556947014092
ACH-001128,-0.9907868256
ACH-001134,-0.8642235811650001
ACH-001151,-0.846613294417
ACH-001163,-0.865072919209
ACH-001164,-1.1294996785
ACH-001173,-1.0436233683299998
ACH-001183,-0.615923512054
ACH-001184,-0.910598750333
ACH-001190,-0.9156987220939999
ACH-001192,-0.946050444952
ACH-001193,-1.23790922329
ACH-001196,-0.954948822552
ACH-001197,-1.21092115942
ACH-001205,-0.7884570152529999
ACH-001211,-0.8406971871850001
ACH-001212,-0.41765213787
ACH-001228,-0.646593117531
ACH-001232,-1.07566050341
ACH-001239,-0.99494494739
ACH-001274,-1.29734800722
ACH-001275,-0.923929825674
ACH-001277,-0.665880080737
ACH-001278,-0.683363872479
ACH-001280,-0.714388967951
ACH-001283,-0.619795109637
ACH-001289,-0.6986456448559999
ACH-001295,-1.10124039738
ACH-001300,-0.933394697826
ACH-001301,-0.8011537020110001
ACH-001302,-1.11519871036
ACH-001303,-1.3353747653499999
ACH-001306,-1.2026752241299998
ACH-001318,-1.03538586558
ACH-001322,-0.9337192857250001
ACH-001328,-0.883393781036
ACH-001332,-0.846704838425
ACH-001333,-0.8934063501080001
ACH-001336,-1.00360395604
ACH-001340,-0.594688424896
ACH-001346,-1.01275291479
ACH-001353,-0.88322293604
ACH-001354,-0.86892894044
ACH-001367,-1.09837126922
ACH-001368,-1.03414268305
ACH-001374,-1.3258769581799998
ACH-001375,-0.5690075884529999
ACH-001377,-0.92360880111
ACH-001380,-0.815936250976
ACH-001391,-0.801562261112
ACH-001407,-1.29092787617
ACH-001408,-1.02969851301
ACH-001413,-0.674611980678
ACH-001430,-0.8022354493989999
ACH-001431,-0.92132611198
ACH-001450,-1.04800134363
ACH-001496,-0.8180117092479999
ACH-001500,-1.15499789325
ACH-001521,-0.7326068070370001
ACH-001523,-1.16501531546
ACH-001532,-0.664553853743
ACH-001536,-0.9067871819140001
ACH-001550,-1.09463212328
ACH-001552,-0.979066041072
ACH-001554,-1.24473388698
ACH-001645,-0.7961186111059999
ACH-001654,-0.956820116304
ACH-001715,-0.51506858732
ACH-001735,-0.893930744295
ACH-001736,-1.39810699055
ACH-001737,-1.4510336352200002
ACH-001740,-0.9971697111750001
ACH-001745,-1.0523653627399998
ACH-001750,-0.6283442354100001
ACH-001765,-0.871797364627
ACH-001956,-0.9129937029530001
ACH-001957,-0.842186339943
