,HIST2H2AC (8338)
ACH-000004,-1.04775039512
ACH-000007,-0.569455147081
ACH-000009,-0.914136066258
ACH-000011,-0.9407896047769999
ACH-000012,-0.739890851572
ACH-000013,-0.599465178684
ACH-000014,-0.780764909739
ACH-000015,-0.8260860872570001
ACH-000017,-0.931106888866
ACH-000018,-0.51171683654
ACH-000019,-0.8129690497900001
ACH-000021,-0.654456404004
ACH-000022,-0.819896009303
ACH-000025,-0.6219283672029999
ACH-000028,-0.7395521614849999
ACH-000030,-0.8914527531399999
ACH-000035,-0.816465598881
ACH-000036,-0.56099708177
ACH-000037,-0.817586621165
ACH-000039,-1.11948830617
ACH-000040,-0.6825263128489999
ACH-000041,-0.91709781263
ACH-000042,-0.886383947501
ACH-000045,-1.2890450901600001
ACH-000047,-0.7143097965620001
ACH-000052,-0.501030301212
ACH-000053,-0.9245955670379999
ACH-000054,-0.576600919201
ACH-000055,-0.8214450773190001
ACH-000060,-0.620065668114
ACH-000067,-0.467284464961
ACH-000070,-0.579876324861
ACH-000075,-0.595015358406
ACH-000078,-0.8666501514380001
ACH-000082,-0.760855922637
ACH-000085,-0.911738314892
ACH-000086,-0.929615669783
ACH-000087,-0.7703790117460001
ACH-000092,-0.598768707977
ACH-000095,-0.844207672685
ACH-000097,-0.822516237307
ACH-000098,-0.69564940293
ACH-000099,-0.632914764515
ACH-000108,-0.634458050421
ACH-000113,-0.7439760276459999
ACH-000115,-1.2058855389299998
ACH-000116,-0.723358610599
ACH-000118,-0.663204083109
ACH-000120,-0.519715317349
ACH-000123,-0.700287178697
ACH-000127,-0.787023745138
ACH-000128,-0.496086486348
ACH-000132,-0.561088531521
ACH-000133,-0.844017736666
ACH-000137,-0.734073608365
ACH-000138,-0.863486510012
ACH-000142,-0.572253557318
ACH-000143,-0.65985357171
ACH-000146,-1.1003710283900001
ACH-000148,-0.6718302468699999
ACH-000150,-0.574803707218
ACH-000152,-0.633686041042
ACH-000153,-0.782899414586
ACH-000159,-0.8634670785169999
ACH-000160,-0.8154176506
ACH-000163,-0.892097158267
ACH-000167,-0.9431830077410001
ACH-000168,-1.1413845022799998
ACH-000169,-0.932781131944
ACH-000178,-0.761706172399
ACH-000182,-0.6936907646420001
ACH-000183,-0.974379722197
ACH-000188,-0.8703039783859999
ACH-000189,-0.526421922577
ACH-000190,-0.550529638846
ACH-000198,-0.881225037438
ACH-000204,-0.6226208616300001
ACH-000206,-1.5344158010299997
ACH-000207,-0.6840367727069999
ACH-000211,-0.661169997832
ACH-000215,-0.9265724454250001
ACH-000221,-0.8170827781710001
ACH-000222,-0.5695492977100001
ACH-000223,-0.653662556827
ACH-000226,-0.608092320347
ACH-000227,-0.736463023371
ACH-000228,-0.656128729639
ACH-000231,-0.9359995348540001
ACH-000232,-0.825422917798
ACH-000233,-0.9360146111650001
ACH-000234,-0.891762720359
ACH-000235,-0.882118273425
ACH-000237,-0.8659155038580001
ACH-000238,-0.412667868509
ACH-000243,-0.7861169956990001
ACH-000244,-0.505339572959
ACH-000246,-0.6884659603479999
ACH-000248,-0.544151297969
ACH-000250,-0.708377245167
ACH-000251,-1.41465168734
ACH-000253,-0.678490413065
ACH-000255,-0.611255311235
ACH-000256,-1.11659206685
ACH-000257,-0.7064677349490001
ACH-000258,-0.9902064365469999
ACH-000259,-0.79390562716
ACH-000260,-0.8790958174979999
ACH-000261,-0.794124030786
ACH-000262,-0.468737772028
ACH-000263,-0.7185378525239999
ACH-000264,-0.7678675723459999
ACH-000265,-0.94939074537
ACH-000266,-0.749727288
ACH-000272,-0.759208989797
ACH-000273,-0.7866065024519999
ACH-000274,-0.9397130333429999
ACH-000277,-0.730695369632
ACH-000278,-1.19947695936
ACH-000279,-0.8256456326389999
ACH-000280,-0.619359772849
ACH-000281,-0.49271409682899997
ACH-000288,-0.5029020898
ACH-000291,-0.689675844622
ACH-000293,-0.653080980559
ACH-000294,-1.06871187232
ACH-000295,-0.53003461327
ACH-000296,-0.443347960541
ACH-000302,-0.582333574426
ACH-000304,-1.14247751281
ACH-000307,-0.762931615751
ACH-000308,-0.610547456093
ACH-000310,-0.9328128444079999
ACH-000311,-1.13573917752
ACH-000312,-0.7045216789129999
ACH-000315,-0.7333743863359999
ACH-000316,-1.01577844873
ACH-000317,-0.461487969849
ACH-000318,-0.9418509579350001
ACH-000319,-0.512166184849
ACH-000320,-0.655386399017
ACH-000322,-0.6418793839320001
ACH-000323,-0.448471061796
ACH-000324,-0.904917902015
ACH-000329,-1.1230790175799998
ACH-000330,-0.49245567025200004
ACH-000331,-0.7160303990360001
ACH-000332,-0.717230187773
ACH-000334,-0.564618449726
ACH-000335,-1.0559325399400001
ACH-000336,-0.531626379646
ACH-000337,-0.9861755579629999
ACH-000339,-0.676960820759
ACH-000341,-1.16362743337
ACH-000348,-0.939037803496
ACH-000350,-0.969967004208
ACH-000352,-0.7341581037459999
ACH-000356,-0.821572843986
ACH-000361,-0.7304763305130001
ACH-000362,-1.03039943447
ACH-000363,-1.0684803938
ACH-000364,-0.732442493524
ACH-000365,-0.744080388415
ACH-000366,-0.5973197626300001
ACH-000368,-0.357005374212
ACH-000374,-0.8803142856820001
ACH-000375,-0.449256734607
ACH-000376,-0.786040273563
ACH-000381,-0.46879556988000004
ACH-000383,-0.9354075038349999
ACH-000387,-0.9712746256970001
ACH-000389,-0.705737801216
ACH-000390,-0.864730563002
ACH-000393,-0.6827140889300001
ACH-000395,-0.6788953745540001
ACH-000397,-0.601132874137
ACH-000401,-0.591849339678
ACH-000402,-0.0268546863472
ACH-000403,-0.8412769073890001
ACH-000404,-1.0592795744299999
ACH-000406,-1.34935023942
ACH-000407,-0.776722366432
ACH-000408,-0.6719005509729999
ACH-000410,-0.6800111203470001
ACH-000411,-0.891847707411
ACH-000414,-0.946791459076
ACH-000415,-0.81407754258
ACH-000416,-0.742279912367
ACH-000420,-0.514265584096
ACH-000421,-0.7634261065510001
ACH-000424,-0.712441159805
ACH-000425,-0.670794862769
ACH-000426,-1.5009087909799999
ACH-000427,-0.37912579005
ACH-000433,-0.636825121019
ACH-000436,-1.14794064302
ACH-000444,-0.699849921681
ACH-000445,-0.613767235644
ACH-000448,-1.01722863562
ACH-000450,-1.18815366616
ACH-000452,-1.0018252435600001
ACH-000454,-0.701812493054
ACH-000458,-0.8449804890739999
ACH-000459,-1.22952190903
ACH-000460,-0.771623331175
ACH-000461,-0.976828814001
ACH-000463,-0.60929106535
ACH-000464,-0.560522451963
ACH-000466,-0.8081037783849999
ACH-000467,-0.884551061979
ACH-000468,-0.656071379507
ACH-000469,-0.8156142463189999
ACH-000470,-0.7540799597169999
ACH-000471,-0.5361619314639999
ACH-000472,-0.736535536892
ACH-000473,-0.610276144531
ACH-000475,-0.7872551271520001
ACH-000476,-0.752037459634
ACH-000477,-0.676943884946
ACH-000480,-0.7627130117149999
ACH-000481,-0.9083410585439999
ACH-000483,-0.40316945539300003
ACH-000484,-0.8913358947769999
ACH-000485,-0.695225948522
ACH-000486,-0.837899558367
ACH-000487,-0.9819759683339999
ACH-000488,-0.697523096818
ACH-000490,-0.877904460026
ACH-000491,-0.689499451779
ACH-000495,-0.608874860151
ACH-000496,-0.677925430361
ACH-000499,-0.67252157567
ACH-000500,-1.13083297876
ACH-000502,-0.754383666131
ACH-000503,-0.500855677946
ACH-000505,-0.881823077685
ACH-000507,-0.669697355007
ACH-000510,-0.697637895378
ACH-000511,-0.835593518337
ACH-000512,-0.643921372476
ACH-000516,-0.757324945237
ACH-000517,-0.9434320888959999
ACH-000518,-0.88406352607
ACH-000520,-0.589131602664
ACH-000521,-0.7520719958050001
ACH-000522,-0.780390666213
ACH-000524,-0.9281276556479999
ACH-000527,-0.716303233099
ACH-000528,-0.805716974877
ACH-000537,-0.825383866805
ACH-000541,-0.5628242562820001
ACH-000542,-0.683696761294
ACH-000544,-0.628057882926
ACH-000545,-0.7906389111059999
ACH-000547,-0.849196479668
ACH-000548,-0.804637991222
ACH-000549,-0.62532549523
ACH-000550,-0.632597427385
ACH-000552,-0.84530688957
ACH-000556,-0.64922647915
ACH-000557,-1.27629886232
ACH-000570,-0.630034917177
ACH-000571,-1.01205070406
ACH-000573,-0.845330241331
ACH-000576,-0.955651219725
ACH-000580,-0.7502217837530001
ACH-000584,-0.8544501999390001
ACH-000585,-0.800362000792
ACH-000588,-0.839180524864
ACH-000589,-0.636823150784
ACH-000591,-0.453132486127
ACH-000593,-0.600425346569
ACH-000600,-1.11738170159
ACH-000601,-0.868773836247
ACH-000604,-0.540495382285
ACH-000605,-0.7777042970649999
ACH-000606,-0.890429946735
ACH-000608,-0.7464998826549999
ACH-000614,-0.448466303266
ACH-000616,-0.957137823761
ACH-000618,-0.808347217226
ACH-000619,-0.8254652848999999
ACH-000620,-0.7487263136679999
ACH-000621,-0.693547003146
ACH-000622,-0.66872194592
ACH-000623,-0.6078795109440001
ACH-000624,-0.728434194442
ACH-000627,-0.62996652
ACH-000630,-0.486467505708
ACH-000632,-0.8567541402330001
ACH-000633,-0.535340681363
ACH-000637,-0.563279859182
ACH-000638,-0.811045954412
ACH-000646,-0.400241760813
ACH-000647,-0.8953980693979999
ACH-000648,-0.863742926357
ACH-000649,-0.7763260272
ACH-000651,-0.619248056379
ACH-000652,-0.620498185387
ACH-000653,-0.7907111547779999
ACH-000657,-0.814223593542
ACH-000658,-1.1505754172700002
ACH-000661,-0.566034717853
ACH-000662,-0.21335253145799998
ACH-000663,-0.49089159042400005
ACH-000665,-0.875623166213
ACH-000671,-0.907581298466
ACH-000673,-0.789729511111
ACH-000676,-0.719612312341
ACH-000677,-0.821342097752
ACH-000681,-0.972034803004
ACH-000682,-0.674244981956
ACH-000683,-0.781164134183
ACH-000684,-0.722604547976
ACH-000688,-0.427082918815
ACH-000693,-0.821646443088
ACH-000694,-0.687271107403
ACH-000695,-0.482022281632
ACH-000696,-0.829399488246
ACH-000697,-0.631635567584
ACH-000699,-0.637450282186
ACH-000701,-0.858796888912
ACH-000706,-0.61795377786
ACH-000711,-0.811939068546
ACH-000713,-0.8022918260430001
ACH-000714,-0.601590276072
ACH-000718,-0.536335871025
ACH-000720,-0.70545936017
ACH-000721,-0.865380028478
ACH-000724,-1.0208695214
ACH-000725,-1.0146522930700002
ACH-000732,-0.5428758079770001
ACH-000734,-0.815829839596
ACH-000735,-0.814180523091
ACH-000736,-0.9181450614669999
ACH-000738,-0.735549231918
ACH-000746,-0.759450775886
ACH-000747,-0.825039461112
ACH-000748,-0.82752510441
ACH-000753,-1.1185773152299998
ACH-000756,-0.707792616439
ACH-000757,-0.753563729164
ACH-000758,-0.764882747562
ACH-000760,-0.9104103368880001
ACH-000763,-1.39371647558
ACH-000764,-0.535387498652
ACH-000765,-0.7044003049619999
ACH-000766,-0.730665366945
ACH-000767,-0.807986137159
ACH-000768,-0.7701954562710001
ACH-000769,-0.8772538433670001
ACH-000770,-1.05865492467
ACH-000771,-0.79495833152
ACH-000773,-0.919618862359
ACH-000776,-0.594862846859
ACH-000777,-0.775290445777
ACH-000778,-0.8640647803210001
ACH-000781,-0.8852788462960001
ACH-000782,-0.580835978542
ACH-000783,-1.04108381951
ACH-000784,-0.66793260187
ACH-000785,-1.03071501097
ACH-000787,-0.7318903893559999
ACH-000788,-0.723658787535
ACH-000791,-1.01362804794
ACH-000792,-0.9592675891670001
ACH-000794,-0.997264190343
ACH-000796,-0.825070415687
ACH-000799,-0.43979147518100004
ACH-000800,-1.6115187242
ACH-000802,-0.752277171338
ACH-000804,-1.02273866528
ACH-000805,-0.651864670479
ACH-000809,-0.71689079799
ACH-000810,-1.01724684569
ACH-000811,-0.636295354432
ACH-000817,-0.7387993944779999
ACH-000819,-0.515120741331
ACH-000820,-0.506180651817
ACH-000821,-1.31894008859
ACH-000822,-0.684593676
ACH-000823,-0.8305660126440001
ACH-000824,-1.06153836067
ACH-000827,-0.661409253968
ACH-000829,-0.5597350770539999
ACH-000831,-0.8873023863420001
ACH-000832,-0.678431415644
ACH-000833,-1.29324482421
ACH-000834,-0.842729393038
ACH-000835,-0.488430688086
ACH-000836,-0.86931251004
ACH-000837,-0.556146882259
ACH-000838,-1.47947932697
ACH-000839,-0.680607821226
ACH-000840,-0.596275760456
ACH-000841,-0.6816373116259999
ACH-000843,-0.813374778558
ACH-000846,-0.660690401347
ACH-000847,-0.668782101623
ACH-000848,-0.573743336971
ACH-000849,-1.02853159161
ACH-000851,-0.693372268444
ACH-000855,-0.509460255163
ACH-000856,-0.694437084138
ACH-000858,-0.599035040282
ACH-000859,-0.644826815261
ACH-000861,-0.868566663578
ACH-000862,-0.742467178066
ACH-000865,-0.663683836674
ACH-000866,-0.8743692863700001
ACH-000867,-0.856780963303
ACH-000869,-0.7702926304800001
ACH-000872,-0.708851478821
ACH-000873,-0.724530004016
ACH-000876,-0.787006546861
ACH-000878,-0.6802347814190001
ACH-000880,-1.08530278793
ACH-000881,-0.9919506301819999
ACH-000882,-0.831160721862
ACH-000884,-0.643771495761
ACH-000885,-0.488137988254
ACH-000887,-0.7094101423270001
ACH-000888,-0.779639777651
ACH-000889,-1.00166344804
ACH-000890,-0.703930971749
ACH-000896,-0.822403176884
ACH-000898,-0.579924765905
ACH-000900,-0.9142788727050001
ACH-000901,-0.7855666354880001
ACH-000905,-0.6252257098430001
ACH-000906,-0.601060364214
ACH-000907,-0.691148011276
ACH-000910,-0.753588317032
ACH-000911,-0.711149598239
ACH-000912,-1.01860971434
ACH-000913,-0.939212394073
ACH-000915,-0.690931318246
ACH-000916,-0.676054604684
ACH-000917,-0.591238392604
ACH-000921,-0.628892363667
ACH-000924,-0.556863948732
ACH-000926,-0.577130345314
ACH-000928,-0.629575278809
ACH-000929,-0.728076465301
ACH-000932,-0.818655376147
ACH-000935,-0.7301481536869999
ACH-000936,-0.77761077111
ACH-000937,-1.03797197331
ACH-000938,-1.01923667941
ACH-000939,-1.01806246658
ACH-000941,-0.898924888814
ACH-000943,-0.9558397093719999
ACH-000946,-0.796988152841
ACH-000947,-0.766129709385
ACH-000948,-0.9147849694069999
ACH-000950,-0.48818566101599997
ACH-000953,-1.11424993253
ACH-000957,-0.826015293963
ACH-000958,-0.54882694254
ACH-000960,-0.992481479585
ACH-000963,-1.0925726177500001
ACH-000968,-0.872806861217
ACH-000969,-0.906595894535
ACH-000973,-0.856824086871
ACH-000974,-0.6967847709880001
ACH-000975,-0.746158070271
ACH-000976,-0.527979192239
ACH-000978,-1.9969390259400002
ACH-000980,-0.920699841116
ACH-000984,-0.647723534915
ACH-000986,-0.62002001597
ACH-000988,-0.856325829742
ACH-000993,-0.7806571410590001
ACH-000994,-0.632864352858
ACH-000996,-0.716453626007
ACH-001001,-0.8721483774690001
ACH-001020,-0.8138804584379999
ACH-001028,-0.8542948991949999
ACH-001031,-0.752120948495
ACH-001038,-0.7510661309800001
ACH-001048,-0.675681621121
ACH-001050,-0.625405311926
ACH-001053,-0.922828687394
ACH-001054,-0.606660622259
ACH-001061,-0.664707527082
ACH-001067,-0.583070182177
ACH-001075,-0.446376845432
ACH-001096,-1.14790208447
ACH-001128,-0.52638549493
ACH-001134,-0.654372772425
ACH-001151,-0.8335568704899999
ACH-001163,-0.9593208235549999
ACH-001164,-0.756880959535
ACH-001173,-0.570123477444
ACH-001183,-0.575926664298
