,EIF4A1 (1973)
ACH-000206,-1.57310887026
ACH-000207,-1.11157664744
ACH-000211,-1.4352442583200002
ACH-000215,-1.5846919147299998
ACH-000221,-1.53172975204
ACH-000222,-1.5484998626100002
ACH-000223,-1.3777634907700003
ACH-000226,-1.3440617193900002
ACH-000227,-1.85782669392
ACH-000228,-1.09729255513
ACH-000231,-1.7746647529900001
ACH-000232,-1.3979255737099998
ACH-000233,-1.80695732363
ACH-000234,-1.8775511579799997
ACH-000235,-1.6020054781900002
ACH-000237,-1.27893334567
ACH-000238,-1.34749630459
ACH-000243,-1.4272650613799998
ACH-000244,-1.30741018905
ACH-000246,-1.5503448919299998
ACH-000248,-1.35789847984
ACH-000250,-1.71032019629
ACH-000251,-1.1622492629899999
ACH-000253,-1.5844387362399999
ACH-000255,-1.2241402335200002
ACH-000256,-1.21980068689
ACH-000257,-1.19227785813
ACH-000258,-2.1124315414400003
ACH-000259,-1.21478619455
ACH-000260,-1.4038317622
ACH-000261,-1.52812101606
ACH-000262,-1.4259290734299999
ACH-000263,-1.4331901915099998
ACH-000264,-0.779676910618
ACH-000265,-1.2927245040000002
ACH-000266,-1.50114044084
ACH-000272,-1.74472643847
ACH-000273,-1.25635450823
ACH-000274,-1.4824232388799998
ACH-000277,-1.02368641482
ACH-000278,-1.50510725287
ACH-000279,-1.60685406287
ACH-000280,-1.5694914421200001
ACH-000281,-1.46886757525
ACH-000288,-1.61769168928
ACH-000291,-1.70435631966
ACH-000293,-1.13811494894
ACH-000294,-1.9389612410599997
ACH-000295,-1.31304286362
ACH-000296,-1.2006777560700002
ACH-000302,-1.48769591557
ACH-000304,-1.72304355537
ACH-000307,-1.52681607311
ACH-000308,-0.7587584590809999
ACH-000310,-0.827715513636
ACH-000311,-1.3647407652
ACH-000312,-1.31977585275
ACH-000315,-2.0308912357
ACH-000316,-1.7693741666
ACH-000317,-1.7602989954099997
ACH-000318,-1.09037169466
ACH-000319,-1.8116421004499998
ACH-000320,-1.5943097646200002
ACH-000322,-1.8089091665400001
ACH-000323,-1.75674896159
ACH-000324,-1.57359047364
ACH-000329,-1.51769838091
ACH-000330,-1.28291317615
ACH-000331,-1.2629264968
ACH-000332,-1.4874697937999999
ACH-000334,-1.30849051979
ACH-000335,-1.3892559602399999
ACH-000336,-1.6566710392200001
ACH-000337,-1.61980012428
ACH-000339,-1.54492119317
ACH-000341,-1.3468597951499999
ACH-000348,-1.14118220515
ACH-000350,-1.21614810826
ACH-000352,-1.2513718895000001
ACH-000356,-1.19613570113
ACH-000361,-1.55414876097
ACH-000362,-1.46653158807
ACH-000363,-1.9909209829400003
ACH-000364,-1.6936213010799999
ACH-000365,-1.46012838762
ACH-000366,-1.2663800664700002
ACH-000368,-1.43624018994
ACH-000374,-1.63896845262
ACH-000375,-1.55964744112
ACH-000376,-1.6575268717200002
ACH-000381,-1.28814008519
ACH-000383,-1.61369916279
ACH-000387,-1.1775196946700002
ACH-000389,-1.38432744716
ACH-000390,-1.74029263145
ACH-000393,-2.05716067271
ACH-000395,-1.6236830329799998
ACH-000397,-1.4217530341799998
ACH-000401,-1.4288395440700001
ACH-000402,-1.7741629500099998
ACH-000403,-2.04392784658
ACH-000404,-1.9671391591999998
ACH-000406,-1.59507057213
ACH-000407,-1.53460497857
ACH-000408,-1.2689665060200002
ACH-000410,-0.913116251738
ACH-000411,-1.64292124024
ACH-000414,-1.6131284998500002
ACH-000415,-1.28661223223
ACH-000416,-1.2325052731100001
ACH-000420,-1.57904586074
ACH-000421,-1.5901292967200003
ACH-000424,-1.33307107486
ACH-000425,-1.36718699257
ACH-000426,-2.47872826822
ACH-000427,-1.6541750301700002
ACH-000433,-1.5421643349899998
ACH-000436,-1.6601469819499999
ACH-000444,-1.30237472354
ACH-000445,-1.08841277231
ACH-000448,-1.5615635147600002
ACH-000450,-1.30858380754
ACH-000452,-1.51367362431
ACH-000454,-1.0691484222499998
ACH-000458,-1.45326172282
ACH-000459,-1.1696305216299998
ACH-000460,-1.25903608571
ACH-000461,-1.3910923572100002
ACH-000463,-1.2982643566399998
ACH-000464,-1.11106435418
ACH-000466,-1.25276207598
ACH-000467,-1.3755240876
ACH-000468,-1.5761097015999999
ACH-000469,-1.8133790254099997
ACH-000470,-1.2043756874200002
ACH-000471,-1.48163564381
ACH-000472,-1.8747357583900002
ACH-000473,-1.02954369417
ACH-000475,-1.56348457079
ACH-000476,-1.57003189685
ACH-000477,-1.8572918588599998
ACH-000480,-1.10588973415
ACH-000481,-1.8432198034099998
ACH-000483,-1.92537111811
ACH-000484,-0.97047182264
ACH-000485,-1.5781020096599998
ACH-000486,-1.56267739368
ACH-000487,-1.67473118042
ACH-000488,-1.45472208549
ACH-000490,-1.22045132906
ACH-000491,-1.83070171005
ACH-000495,-1.4571052334299999
ACH-000496,-1.79317247844
ACH-000499,-1.5762971807
ACH-000500,-1.1695474835700002
ACH-000502,-1.36873003667
ACH-000503,-0.9952711288230001
ACH-000505,-1.77345312718
ACH-000507,-1.28577566495
ACH-000510,-1.6893246664200001
ACH-000511,-1.4237485113100001
ACH-000512,-1.53125079598
ACH-000516,-0.6863155575130001
ACH-000517,-1.4324592442500002
ACH-000518,-1.5276632395299998
ACH-000520,-1.40778563254
ACH-000521,-1.55924079961
ACH-000522,-1.54138951128
ACH-000524,-1.14290483332
ACH-000527,-0.641564227338
ACH-000528,-1.34855571143
ACH-000537,-1.83011329151
ACH-000541,-1.5314940497999998
ACH-000542,-1.43976131734
ACH-000544,-1.52509213565
ACH-000545,-1.4698550988299999
ACH-000547,-1.2432041312200002
ACH-000548,-0.893603102383
ACH-000549,-1.52540385625
ACH-000550,-1.8359596408599999
ACH-000552,-1.39548831061
ACH-000556,-1.35171289826
ACH-000557,-2.04610693762
ACH-000570,-1.73547295958
ACH-000571,-1.54788345567
ACH-000573,-1.65657816632
ACH-000576,-1.3958229304799998
ACH-000580,-1.75956666815
ACH-000584,-0.906480902718
ACH-000585,-1.22269701903
ACH-000588,-1.23985577871
ACH-000589,-1.6457144099599998
ACH-000591,-1.8499664901099997
ACH-000593,-1.44636856461
ACH-000600,-1.5798526774200001
ACH-000601,-1.22444520615
ACH-000604,-1.54060865051
ACH-000605,-1.4412230104799997
ACH-000606,-0.982006021197
ACH-000608,-2.3309600054099997
ACH-000614,-1.70521169732
ACH-000616,-1.30700346266
ACH-000618,-1.0250251639
ACH-000619,-1.39405180102
ACH-000620,-1.5082643262900002
ACH-000621,-1.7710986113099998
ACH-000622,-1.2129124802200002
ACH-000623,-1.47898799141
ACH-000624,-1.01181513537
ACH-000627,-1.50464399712
ACH-000630,-0.7777391707019999
ACH-000632,-1.5185254334600002
ACH-000633,-1.78044060687
ACH-000637,-1.3534530248299999
ACH-000638,-1.42569670648
ACH-000646,-0.593811004598
ACH-000647,-1.0252445605399998
ACH-000648,-1.8077374592200002
ACH-000649,-1.6832178537
ACH-000651,-1.32719782052
ACH-000652,-1.62567808504
ACH-000653,-0.922949389569
ACH-000657,-1.27485877045
ACH-000658,-2.08835954656
ACH-000661,-1.3065988831
ACH-000662,-1.13309371247
ACH-000663,-1.15497376731
ACH-000665,-1.66027862606
ACH-000671,-1.50060010488
ACH-000673,-0.915199189066
ACH-000676,-0.9438620435299998
ACH-000677,-1.3773609245700003
ACH-000681,-1.40188277597
ACH-000682,-1.36986120724
ACH-000683,-1.5498495061500002
ACH-000684,-1.69940131461
ACH-000688,-1.35455648492
ACH-000693,-0.718958721468
ACH-000694,-1.2895024419499999
ACH-000695,-0.9710408926909999
ACH-000696,-1.42885428348
ACH-000697,-1.5189911925
ACH-000699,-1.30225062156
ACH-000701,-1.4729672515399999
ACH-000706,-1.6114537307700003
ACH-000711,-1.30272420824
ACH-000713,-1.1189954770200001
ACH-000714,-1.86237599026
ACH-000718,-1.4633608004700003
ACH-000720,-1.55470334084
ACH-000721,-1.58333503396
ACH-000724,-1.8698355364900001
ACH-000725,-1.14977026381
ACH-000732,-1.04910889816
ACH-000734,-1.5971373234200001
ACH-000735,-1.5676268476299997
ACH-000736,-1.2131535200299999
ACH-000738,-1.2577677982700002
ACH-000746,-1.7893339340099998
ACH-000747,-1.22495396539
ACH-000748,-1.64281646226
ACH-000753,-0.4565630818
ACH-000756,-1.7697275863
ACH-000757,-1.2603196453
ACH-000758,-1.81028164197
ACH-000760,-1.2429607022
ACH-000763,-1.18581047691
ACH-000764,-1.49370847143
ACH-000765,-0.999988275448
ACH-000766,-1.3948792890900001
ACH-000767,-1.05182680488
ACH-000768,-1.1234419365700001
ACH-000769,-1.3619190565600001
ACH-000770,-1.25539241367
ACH-000771,-1.50425479945
ACH-000773,-1.57594427348
ACH-000776,-1.64342236134
ACH-000777,-1.55148108574
ACH-000778,-1.25733636998
ACH-000781,-1.59296185934
ACH-000782,-1.3334983064700001
ACH-000783,-1.43968860706
ACH-000784,-1.2869871234499999
ACH-000785,-1.44078035706
ACH-000787,-1.4112963316100002
ACH-000788,-1.62969425867
ACH-000791,-1.4766440074899998
ACH-000792,-1.6590641727200002
ACH-000794,-1.2424089995999998
ACH-000796,-1.7242441546
ACH-000799,-1.5336458423800001
ACH-000800,-0.230381945718
ACH-000802,-1.6533086505599999
ACH-000804,-1.56778051571
ACH-000805,-1.57276319731
ACH-000809,-1.94174361849
ACH-000810,-1.7514446878799999
ACH-000811,-1.75304090284
ACH-000817,-1.5289098022999998
ACH-000819,-1.4354233612799998
ACH-000820,-1.4592164503999998
ACH-000821,-1.24761771065
ACH-000822,-2.20233472059
ACH-000823,-1.2887187192899998
ACH-000824,-1.83007640727
ACH-000827,-1.4075021115600002
ACH-000829,-1.55350437614
ACH-000831,-1.3184910162399999
ACH-000832,-1.3545498271599998
ACH-000833,-2.18647715956
ACH-000834,-1.53846703904
ACH-000835,-1.59232385169
ACH-000836,-1.0441768836
ACH-000837,-0.9678427631569999
ACH-000838,-1.7407611798700002
ACH-000839,-1.64070554593
ACH-000840,-1.3841210158300001
ACH-000841,-1.2402404369700002
ACH-000843,-1.56332516215
ACH-000846,-1.5620686382100002
ACH-000847,-1.60083954842
ACH-000848,-1.3995722337399998
ACH-000849,-1.47230512979
ACH-000851,-1.3310127151
ACH-000855,-1.08141553035
ACH-000856,-1.53886517498
ACH-000858,-1.60198076041
ACH-000859,-1.20206774344
ACH-000861,-1.64358366321
ACH-000862,-1.58915972119
ACH-000865,-1.46571060222
ACH-000866,-1.33163657354
ACH-000867,-1.58510887083
ACH-000869,-1.0672394119700002
ACH-000872,-1.2713299473100002
ACH-000873,-1.6620063476499998
ACH-000876,-1.31843355392
ACH-000878,-1.43415908396
ACH-000880,-1.2167039849099999
ACH-000881,-1.50941572551
ACH-000882,-1.67140650155
ACH-000884,-0.8608175107539999
ACH-000885,-1.36239111521
ACH-000887,-1.62233186009
ACH-000888,-1.10595891974
ACH-000889,-1.88243418895
ACH-000890,-1.4507481723500002
ACH-000896,-1.59680617741
ACH-000898,-1.1745317592
ACH-000900,-1.5352903306499999
ACH-000901,-1.3128828969600002
ACH-000905,-1.64069044345
ACH-000906,-0.9685692830660001
ACH-000907,-1.6254591894100001
ACH-000910,-1.8884387997299998
ACH-000911,-1.38435322618
ACH-000912,-1.4466489582
ACH-000913,-1.20114948332
ACH-000915,-1.11859121552
ACH-000916,-1.40880102539
ACH-000917,-1.4201654051600001
ACH-000921,-1.44856004119
ACH-000924,-0.937343125453
ACH-000926,-1.80519742309
ACH-000928,-1.4883305871899999
ACH-000929,-1.63009173847
ACH-000932,-1.29820408187
ACH-000935,-1.3872299013999998
ACH-000936,-1.5955329939200003
ACH-000937,-1.75731825599
ACH-000938,-1.34885876871
ACH-000939,-1.36207692622
ACH-000941,-0.5144563973749999
ACH-000943,-1.6167966359700001
ACH-000946,-1.2505786265
ACH-000947,-1.37842556266
ACH-000948,-1.1529722897
ACH-000950,-1.54072177368
ACH-000953,-1.8200352510599997
ACH-000957,-1.38774847771
ACH-000958,-1.81249757568
ACH-000960,-1.7543831323400003
ACH-000963,-1.49811386773
ACH-000968,-0.860417570634
ACH-000969,-1.13981955235
ACH-000973,-1.1396030259999999
ACH-000974,-1.394916176
ACH-000975,-1.2460693665
ACH-000976,-1.4951551149899998
ACH-000978,-1.26078793937
ACH-000980,-1.10490119681
ACH-000984,-1.22011295125
ACH-000986,-1.28924867995
ACH-000988,-1.4398244352
ACH-000993,-1.3061372334299999
ACH-000994,-1.4169723247900001
ACH-000996,-1.08737055127
ACH-001001,-1.26413175428
ACH-001020,-1.05810519668
ACH-001028,-1.66717895419
ACH-001031,-1.5030874665600003
ACH-001038,-1.38738614838
ACH-001048,-1.21400851657
ACH-001050,-1.72278624337
ACH-001053,-1.83202594857
ACH-001054,-1.65072921336
ACH-001061,-1.0557596975499999
ACH-001067,-1.39617909331
ACH-001075,-1.34032663361
ACH-001096,-1.3321027025
ACH-001128,-2.1635677216599998
ACH-001134,-1.11813674305
ACH-001151,-1.18387957947
ACH-001163,-1.65922065162
ACH-001164,-1.7171115825299998
ACH-001173,-1.37215612773
ACH-001183,-1.64587730579
ACH-001184,-1.3678731919799998
ACH-001190,-1.4208670814200002
ACH-001192,-1.29441089503
ACH-001193,-1.3757739076
ACH-001196,-1.4450588434799998
ACH-001197,-1.2986706269200001
ACH-001205,-1.3712838740200002
ACH-001211,-1.2961356665200001
ACH-001212,-1.21080379771
ACH-001228,-1.24571617937
ACH-001232,-1.4652891445200003
ACH-001239,-1.6068222454700003
ACH-001274,-1.45906457592
ACH-001275,-1.32512813337
ACH-001277,-1.8115203249400003
ACH-001278,-1.24191184817
ACH-001280,-1.5071934365600002
ACH-001283,-1.5324173741799998
ACH-001289,-1.11976451323
ACH-001295,-1.6042771953200001
ACH-001300,-1.18547822378
ACH-001301,-1.17369532991
ACH-001302,-1.80491960007
ACH-001303,-1.1829095887999999
ACH-001306,-1.49706105963
ACH-001318,-1.66554577428
ACH-001322,-1.25596819849
ACH-001328,-0.369253551945
ACH-001332,-1.71139613493
ACH-001333,-1.34390720984
ACH-001336,-1.27314069876
ACH-001340,-0.601254340949
ACH-001346,-1.3207097863600001
ACH-001353,-1.47803991853
ACH-001354,-1.2361158798799998
ACH-001367,-1.21997124495
ACH-001368,-1.2806588697299999
ACH-001374,-1.6939032019799998
ACH-001375,-1.2209936084200002
ACH-001377,-1.41974942465
ACH-001380,-1.2901140532700002
ACH-001391,-1.55905544476
ACH-001407,-1.807836431
ACH-001408,-1.5965380053600002
ACH-001413,-1.28439604048
ACH-001430,-1.2633343450599999
ACH-001431,-1.39059260097
ACH-001450,-1.65807147541
ACH-001496,-1.63069042521
ACH-001500,-1.35327287428
ACH-001521,-1.88141092973
ACH-001523,-1.0975007033
ACH-001532,-1.2284123778799998
ACH-001536,-1.29942458349
ACH-001550,-1.28453478744
ACH-001552,-1.6106573133000002
ACH-001554,-1.3346060094
ACH-001645,-1.39207935997
ACH-001654,-1.5559751558300001
ACH-001715,-1.37264657886
ACH-001735,-1.26399115145
ACH-001736,-1.32478477743
ACH-001737,-1.3795204537399999
ACH-001740,-1.6739993015
ACH-001745,-1.43695711849
ACH-001750,-1.3795526273199998
ACH-001765,-1.27587964166
ACH-001956,-1.3160217658700002
ACH-001957,-1.57775570977
