,UGT2A2 (574537)
ACH-000004,-0.306546145945
ACH-000007,-0.205432155282
ACH-000009,-0.315477519604
ACH-000011,-0.252665456107
ACH-000012,-0.262451248722
ACH-000013,-0.126374150409
ACH-000014,-0.338185136289
ACH-000015,-0.132679641101
ACH-000017,-0.19216288461
ACH-000018,-0.047019198486599995
ACH-000019,-0.24472326300799999
ACH-000021,-0.166465309811
ACH-000022,-0.20116931773699998
ACH-000025,-0.24875654172800002
ACH-000028,-0.402500072144
ACH-000030,-0.263050335045
ACH-000035,-0.128804047802
ACH-000036,-0.347701074029
ACH-000037,-0.17383680338100002
ACH-000039,-0.19876075194499998
ACH-000040,-0.42233693019100005
ACH-000041,-0.44038781498
ACH-000042,-0.13383832995699999
ACH-000045,-0.19246118469
ACH-000047,-0.21972885543499998
ACH-000052,-0.0907153954004
ACH-000053,-0.115250645552
ACH-000054,-0.235447635839
ACH-000055,-0.132216912696
ACH-000060,-0.238451457187
ACH-000067,-0.366960785036
ACH-000070,-0.22154151986200002
ACH-000075,-0.305952846005
ACH-000078,-0.160513439547
ACH-000082,-0.271272311825
ACH-000085,-0.09753089185170001
ACH-000086,-0.202829973922
ACH-000087,-0.277494843254
ACH-000092,-0.112165542105
ACH-000095,-0.244715565982
ACH-000097,-0.26701700608600004
ACH-000098,-0.253647364852
ACH-000099,-0.183564504657
ACH-000108,-0.0703000451185
ACH-000113,-0.335374893723
ACH-000115,-0.136578937073
ACH-000116,-0.219897260165
ACH-000118,-0.170913866805
ACH-000120,-0.222655058783
ACH-000123,-0.276246570244
ACH-000127,-0.271311690978
ACH-000128,-0.257742550469
ACH-000132,-0.21410802223900002
ACH-000133,-0.318864692046
ACH-000137,-0.300109722086
ACH-000138,-0.281567900682
ACH-000142,-0.156082231575
ACH-000143,-0.419505772833
ACH-000146,-0.138637984662
ACH-000148,-0.255535377902
ACH-000150,-0.293297992683
ACH-000152,-0.150524658104
ACH-000153,-0.09370341283530001
ACH-000159,-0.321405113574
ACH-000160,-0.184532683469
ACH-000163,-0.366007340515
ACH-000167,-0.121548807668
ACH-000168,-0.120015655436
ACH-000169,-0.223177347103
ACH-000178,-0.284500927773
ACH-000182,-0.20005857484700001
ACH-000183,-0.34952262797600003
ACH-000188,-0.0947487648336
ACH-000189,-0.709866849613
ACH-000190,-0.225505890095
ACH-000198,-0.307012892427
ACH-000204,-0.364874637688
ACH-000206,-0.334113151597
ACH-000207,-0.0742579627088
ACH-000211,-0.161591363548
ACH-000215,-0.305338027259
ACH-000221,-0.301166455762
ACH-000222,-0.222822386158
ACH-000223,-0.256460974538
ACH-000226,-0.25694023537099997
ACH-000227,-0.237141154397
ACH-000228,-0.284219756751
ACH-000231,-0.296387198408
ACH-000232,-0.254914680894
ACH-000233,-0.17836076162
ACH-000234,-0.33892694306599996
ACH-000235,-0.185489747006
ACH-000237,-0.418678202706
ACH-000238,-0.284745870487
ACH-000243,-0.11518403922
ACH-000244,-0.0746414723944
ACH-000246,-0.178151862956
ACH-000248,-0.339231541383
ACH-000250,-0.170718479241
ACH-000251,-0.176844041959
ACH-000253,-0.163652799192
ACH-000255,-0.182850078629
ACH-000256,-0.22065160190299998
ACH-000257,-0.286713355149
ACH-000258,-0.399693300327
ACH-000259,-0.247187538589
ACH-000260,-0.130409589208
ACH-000261,-0.24755721263500002
ACH-000262,-0.45156177349
ACH-000263,-0.284320844236
ACH-000264,-0.260940300962
ACH-000265,-0.269215387972
ACH-000266,-0.260394627245
ACH-000272,-0.22207107696400002
ACH-000273,-0.14273984839
ACH-000274,-0.148338778103
ACH-000277,-0.404144459216
ACH-000278,-0.120531696473
ACH-000279,-0.25931241782
ACH-000280,-0.056332948303100004
ACH-000281,-0.23753588809999998
ACH-000288,-0.22411733211100002
ACH-000291,-0.28051769279399996
ACH-000293,-0.34749880337899997
ACH-000294,-0.204249512383
ACH-000295,-0.405841758095
ACH-000296,-0.246492350004
ACH-000302,-0.311387102152
ACH-000304,-0.06847638577159999
ACH-000307,-0.216502167641
ACH-000308,-0.204024404234
ACH-000310,-0.19937658969099997
ACH-000311,-0.158962913617
ACH-000312,-0.08681525267139999
ACH-000315,-0.12082523511
ACH-000316,-0.174135929036
ACH-000317,-0.241139686318
ACH-000318,-0.318479633767
ACH-000319,-0.333830634576
ACH-000320,-0.388265213373
ACH-000322,-0.40959739790700006
ACH-000323,-0.44736027689499996
ACH-000324,-0.15775864090299999
ACH-000329,-0.24221543937399997
ACH-000330,-0.400623522091
ACH-000331,-0.267265381474
ACH-000332,-0.237834391684
ACH-000334,-0.11604180852700001
ACH-000335,-0.37258819377700003
ACH-000336,0.0372955172351
ACH-000337,-0.295131300935
ACH-000339,-0.334200206778
ACH-000341,-0.5140938130120001
ACH-000348,-0.27685618629500003
ACH-000350,-0.222045367187
ACH-000352,-0.257653457111
ACH-000356,-0.24753684391
ACH-000361,-0.199271505129
