,ISM2 (145501)
ACH-000402,-0.45044580858000005
ACH-000403,-0.154360046918
ACH-000404,0.154300080064
ACH-000406,-0.17609859897100003
ACH-000407,-0.212529594188
ACH-000408,-0.19103274939
ACH-000410,-0.0726774678252
ACH-000411,-0.07171995620619999
ACH-000414,0.20651517083299997
ACH-000415,-0.16936723194699999
ACH-000416,-0.0831524424728
ACH-000420,-0.00916388421093
ACH-000421,-0.0178656573959
ACH-000424,-0.13554061674100001
ACH-000425,0.035025660789
ACH-000426,-0.403716699429
ACH-000427,-0.270598488523
ACH-000433,0.189593380705
ACH-000436,-0.159964002844
ACH-000444,0.0526371659712
ACH-000445,-0.09752575351250001
ACH-000448,-0.176571373385
ACH-000450,0.0783488233211
ACH-000452,-0.0842303511069
ACH-000454,-0.22043843812600003
ACH-000458,-0.11991504378699999
ACH-000459,0.018211318783499998
ACH-000460,-0.0559908094752
ACH-000461,0.057629284426300005
ACH-000463,-0.198828926264
ACH-000464,-0.244841398662
ACH-000466,-0.0497489607737
ACH-000467,-0.102115449434
ACH-000468,-0.154941887127
ACH-000469,-0.121733500556
ACH-000470,-0.0854961030545
ACH-000471,-0.0888394371284
ACH-000472,-0.232041358883
ACH-000473,-0.155596433791
ACH-000475,-0.151765371055
ACH-000476,0.00207337440345
ACH-000477,-0.13306432265100002
ACH-000480,-0.0537448656658
ACH-000481,-0.42381999431199996
ACH-000483,-0.26461442112100003
ACH-000484,-0.11794592846100001
ACH-000485,-0.0286300243083
ACH-000486,0.0202901617255
ACH-000487,0.235963950219
ACH-000488,-0.0824249535068
ACH-000490,-0.156618961112
ACH-000491,-0.242036787629
ACH-000495,-0.200682099013
ACH-000496,-0.0262389137325
ACH-000499,-0.030320355460599996
ACH-000500,-0.464757906035
ACH-000502,-0.050455711087800004
ACH-000503,0.0304540379328
ACH-000505,-0.20024830663600002
ACH-000507,-0.225776557537
ACH-000510,-0.0635783708818
ACH-000511,-0.11523011874099999
ACH-000512,-0.338905148345
ACH-000516,-0.490601939182
ACH-000517,-0.208088065198
ACH-000518,0.044697034538500005
ACH-000520,0.037672793791099994
ACH-000521,-0.00447768334145
ACH-000522,-0.129431848084
ACH-000524,-0.289591714565
ACH-000527,-0.040469440992400005
ACH-000528,-0.232189473864
ACH-000537,0.0360387004641
ACH-000541,-0.299423017426
ACH-000542,-0.0626408908272
ACH-000544,-0.124612613782
ACH-000545,-0.11803868260099999
ACH-000547,-0.0361598957336
ACH-000548,-0.074261071421
ACH-000549,-0.242064468628
ACH-000550,-0.161596409279
ACH-000552,-0.176849123702
ACH-000556,-0.103160786783
ACH-000557,0.08487114305710002
ACH-000570,-0.176401036058
ACH-000571,-0.277137358756
ACH-000573,-0.0664387657058
ACH-000576,-0.259241997012
ACH-000580,0.17843307174000003
ACH-000584,-0.17374205004
ACH-000585,-0.12988532229900002
ACH-000588,-0.0231546343054
ACH-000589,-0.0537680530872
ACH-000591,-0.20985408312800002
ACH-000593,-0.134590772706
ACH-000600,-0.195137756046
ACH-000601,0.0059039738925699995
ACH-000604,-0.142965590405
ACH-000605,-0.148585566151
ACH-000606,-0.0910323021456
ACH-000608,-0.042063903078199995
ACH-000614,-0.188700603188
ACH-000616,-0.198065204966
ACH-000618,-0.12348637681800001
ACH-000619,-0.127406224253
ACH-000620,-0.0412075826831
ACH-000621,-0.22138031841800002
ACH-000622,-0.34226938469499996
ACH-000623,-0.126318391531
ACH-000624,-0.343673287319
ACH-000627,-0.15760391022
ACH-000630,-0.0824845558688
ACH-000632,-0.127213296605
ACH-000633,-0.11835924719900001
ACH-000637,-0.203277269384
ACH-000638,-0.07175087315630001
ACH-000646,0.0653488608498
ACH-000647,-0.173971585464
ACH-000648,-0.203689932018
ACH-000649,-0.161668761515
ACH-000651,-0.108685244785
ACH-000652,0.0655525493407
ACH-000653,-0.082674247748
ACH-000657,-0.14022924569599998
ACH-000658,0.0196442918305
ACH-000661,0.059638220392300004
ACH-000662,-0.08291655018889998
ACH-000663,-0.105657715447
ACH-000665,-0.0567877398486
ACH-000671,-0.150218072542
ACH-000673,-0.137920815655
ACH-000676,-0.157211109993
ACH-000677,-0.122470658414
ACH-000681,0.00912751609452
ACH-000682,-0.0725887560603
ACH-000683,-0.0039820531187099995
ACH-000684,-0.0886527657267
ACH-000688,0.00859885243833
ACH-000693,-0.129371013974
ACH-000694,-0.11835989359099999
ACH-000695,0.158090981145
ACH-000696,-0.18433535992199998
ACH-000697,0.0074083797855
ACH-000699,-0.0396315552416
ACH-000701,0.0974277834927
ACH-000706,-0.11689112877800001
ACH-000711,-0.177808379386
ACH-000713,-0.07481963113939999
ACH-000714,-0.156365046885
ACH-000718,-0.21450086970499999
ACH-000720,-0.18350586455200002
ACH-000721,-0.08856697430160002
ACH-000724,-0.00163190183178
ACH-000725,-0.000152580191998
ACH-000732,-0.194170438572
ACH-000734,-0.0751719717014
ACH-000735,-0.16497432648399998
ACH-000736,-0.077600231959
ACH-000738,-0.104144241686
ACH-000746,-0.08628187306919999
ACH-000747,-0.0598448505319
ACH-000748,-0.0308934309143
ACH-000753,-0.09071635409569999
ACH-000756,-0.0724498113607
ACH-000757,-0.190614187001
ACH-000758,-0.01601728764
ACH-000760,-0.10543871068499999
ACH-000763,-0.0576483952605
ACH-000764,-0.394873083989
ACH-000765,-0.282900666604
ACH-000766,-0.10148209168899999
ACH-000767,0.132497642007
ACH-000768,-0.137996936655
ACH-000769,-0.0556915970909
ACH-000770,-0.24391661462900002
ACH-000771,-0.133273870876
ACH-000773,-0.0542531404823
ACH-000776,-0.259270201027
ACH-000777,-0.043703997759300006
ACH-000778,-0.15090806156300002
ACH-000781,-0.07982658505319999
ACH-000782,-0.0206467376478
ACH-000783,-0.106273328025
ACH-000784,-0.0936943156143
ACH-000785,0.0240829075054
ACH-000787,0.043337736981800004
ACH-000788,-0.16871080963500001
ACH-000791,-0.0285511456407
ACH-000792,-0.25360846297
ACH-000794,0.0008145940664400001
ACH-000796,-0.16459381526900002
ACH-000799,-0.0956735609947
ACH-000800,-0.262358913607
ACH-000802,-0.1022725565
ACH-000804,-0.0675635720484
ACH-000805,-0.14180109802899998
ACH-000809,-0.0423390279184
ACH-000810,0.130203607272
ACH-000811,-0.034311976120599996
ACH-000817,-0.148434298167
ACH-000819,-0.08981189002180001
ACH-000820,-0.0107725369416
ACH-000821,-0.368027799689
ACH-000822,-0.0415189174623
ACH-000823,-0.0121926329712
ACH-000824,-0.291886324493
ACH-000827,-0.0557265160766
ACH-000829,-0.0870588699263
ACH-000831,-0.0744731502139
ACH-000832,-0.10739930089199999
ACH-000833,-0.039032826684500005
ACH-000834,-0.00692689894934
ACH-000835,-0.12824162477499998
ACH-000836,-0.196583544245
ACH-000837,-0.00852961523392
ACH-000838,-0.362749854035
ACH-000839,-0.290188095609
ACH-000840,-0.21198888260899998
ACH-000841,0.0559059742558
ACH-000843,-0.10297263500800001
ACH-000846,-0.26739924319200004
ACH-000847,-0.10055056045800001
ACH-000848,-0.13302479912100001
ACH-000849,-0.168726246259
ACH-000851,-0.0765206611003
ACH-000855,-0.357735822438
ACH-000856,-0.200820131267
ACH-000858,-0.07697339832330001
ACH-000859,-0.134734866037
ACH-000861,-0.295980561125
ACH-000862,-0.214051808511
ACH-000865,0.04682771766
ACH-000866,-0.150121242683
ACH-000867,-0.119731830892
ACH-000869,0.0279190387077
ACH-000872,-0.015916771062399998
ACH-000873,0.0386362789014
ACH-000876,-0.0360591622321
ACH-000878,-0.130941518643
ACH-000880,-0.08397249689740001
ACH-000881,-0.155068707292
ACH-000882,-0.0118418803144
ACH-000884,-0.153856641569
ACH-000885,-0.225125614917
ACH-000887,-0.023275154840000003
ACH-000888,-0.21784601820900001
ACH-000889,-0.177826741692
ACH-000890,-0.10618474713300001
ACH-000896,-0.284893315315
ACH-000898,-0.046733739400300005
ACH-000900,0.154725612751
ACH-000901,-0.123222236024
ACH-000905,-0.159142845101
ACH-000906,-0.10297315411800001
ACH-000907,-0.0706219987113
ACH-000910,-0.249293945029
ACH-000911,-0.0825071355578
ACH-000912,-0.361458381431
ACH-000913,-0.114694684473
ACH-000915,0.0244890861134
ACH-000916,-0.017698678021799998
ACH-000917,-0.00776038994101
ACH-000921,-0.231730027121
ACH-000924,-0.189472232957
ACH-000926,-0.11447910366399999
ACH-000928,-0.13375503799
ACH-000929,0.169552076766
ACH-000932,-0.239936961441
ACH-000935,-0.044078831925499995
ACH-000936,-0.20741900645199998
ACH-000937,-0.05396500095099999
ACH-000938,0.0336501231434
ACH-000939,-0.0578726468693
ACH-000941,-0.257389287439
ACH-000943,-0.11386624044000002
ACH-000946,-0.162624853661
ACH-000947,-0.07075565890800001
ACH-000948,-0.19762204493799998
ACH-000950,-0.023428971401
ACH-000953,-0.279286327124
ACH-000957,-0.23019142171999998
ACH-000958,0.028008749252900002
ACH-000960,-0.136398092364
ACH-000963,-0.00664969613808
ACH-000968,-0.134409972887
ACH-000969,-0.180134547941
ACH-000973,-0.07681588709539999
ACH-000974,-0.0774905022228
ACH-000975,-0.10493349050300001
ACH-000976,-0.154141713625
ACH-000978,-0.25301472281
ACH-000980,-0.150640173708
ACH-000984,-0.010709169861999998
ACH-000986,-0.10669654702999999
ACH-000988,-0.115521381576
ACH-000993,0.030581185094300002
ACH-000994,-0.304927089216
ACH-000996,-0.0955601343185
ACH-001001,-0.178720851413
ACH-001020,-0.249808065927
ACH-001028,-0.161948925451
ACH-001031,0.522273910866
ACH-001038,-0.149710698781
ACH-001048,-0.159100556616
ACH-001050,-0.139141018198
ACH-001053,-0.047934282280900006
ACH-001054,-0.304733519171
ACH-001061,-0.168561080178
ACH-001067,0.0062615530810000005
ACH-001075,-0.17834384488299998
ACH-001096,-0.031896675726799995
ACH-001128,-0.24679054970800002
ACH-001134,-0.14162226658399998
ACH-001151,0.0266143093092
ACH-001163,0.0453342009722
ACH-001164,-0.37685945099299994
ACH-001173,-0.172023840569
ACH-001183,-0.117910012412
ACH-001184,-0.18622716327599997
ACH-001190,-0.07314222895339999
ACH-001192,-0.043782543262400005
ACH-001193,-0.230621718963
ACH-001196,-0.09569078664789998
ACH-001197,-0.0837999749319
ACH-001205,0.121444601295
ACH-001211,-0.17055477179900003
ACH-001212,0.0205072770988
ACH-001228,-0.194210363557
ACH-001232,-0.107594577786
ACH-001239,-0.170915782524
ACH-001274,-0.148340603633
ACH-001275,-0.0649463892135
ACH-001277,-0.08215851694019999
ACH-001278,-0.135146038175
ACH-001280,0.07886871922010001
ACH-001283,-0.150722250344
ACH-001289,-0.123949702408
ACH-001295,-0.18244721458500002
ACH-001300,-0.03855831082919999
ACH-001301,-0.034355131670200004
ACH-001302,-0.0322617660117
ACH-001303,-0.305943231659
ACH-001306,-0.147936878667
ACH-001318,-0.0501829533439
ACH-001322,-0.185041068545
ACH-001328,-0.21521335823399998
ACH-001332,-0.269270356466
ACH-001333,-0.150110994074
ACH-001336,-0.17019190032499998
ACH-001340,-0.139855179223
ACH-001346,-0.09061530836889999
ACH-001353,-0.134330118928
ACH-001354,-0.39486041148699996
ACH-001367,-0.26638737491500003
ACH-001368,-0.209929827352
ACH-001374,-0.025170267203599998
ACH-001375,-0.00298174574039
ACH-001377,-0.10341525141300001
ACH-001380,-0.16446891130799998
ACH-001391,-0.165968125341
ACH-001407,-0.0732365377857
ACH-001408,-0.0691708003736
ACH-001413,-0.150670252754
ACH-001430,0.166735582926
ACH-001431,0.0384753433335
ACH-001450,-0.118200407994
ACH-001496,-0.219123393054
ACH-001500,-0.12821942040999998
ACH-001521,-0.0954537171287
ACH-001523,-0.23306352417399998
ACH-001532,-0.123096234594
ACH-001536,-0.0703114527246
ACH-001550,-0.293887697621
ACH-001552,-0.234327334873
ACH-001554,-0.08818140038769999
ACH-001645,-0.10067307147500001
ACH-001654,-0.0746874551279
ACH-001715,0.10447612048
ACH-001735,-0.017555748182299998
ACH-001736,-0.0358200585377
ACH-001737,-0.143433917926
ACH-001740,0.216146701992
ACH-001745,-0.265681479374
ACH-001750,-0.12047133445000001
ACH-001765,-0.04075660455730001
ACH-001956,-0.15556133326899999
ACH-001957,-0.208844599397
