,EPB41L4B (54566)
ACH-000004,0.157014703758
ACH-000007,0.190604980555
ACH-000009,0.08334048390039998
ACH-000011,0.11227480649700002
ACH-000012,0.028858404094500002
ACH-000013,-0.0188004146897
ACH-000014,0.199683179361
ACH-000015,0.017852861923
ACH-000017,0.230696474142
ACH-000018,-0.133846768034
ACH-000019,0.17891609373300002
ACH-000021,0.0530987645665
ACH-000022,-0.18102172532400002
ACH-000025,0.117406628478
ACH-000028,0.18026228382599999
ACH-000030,0.0909983688311
ACH-000035,0.14791449490999997
ACH-000036,0.0177905395317
ACH-000037,0.031518757415700004
ACH-000039,-0.032471416856999995
ACH-000040,0.081978415064
ACH-000041,-0.191649888188
ACH-000042,0.17743212437300002
ACH-000045,0.0723858382215
ACH-000047,0.17484070390200002
ACH-000052,-0.0726015818417
ACH-000053,0.0525727573912
ACH-000054,0.0418415798306
ACH-000055,-0.247831894941
ACH-000060,0.032377302733800004
ACH-000067,0.057807742995100005
ACH-000070,-0.26478830845
ACH-000075,-0.17071926680799998
ACH-000078,0.115930163634
ACH-000082,0.09996699128810002
ACH-000085,0.052359445820500006
ACH-000086,-0.06803250411759999
ACH-000087,0.0686023920744
ACH-000092,0.0514036867868
ACH-000095,-0.0387939258872
ACH-000097,0.0512168696131
ACH-000098,-0.0311547750396
ACH-000099,0.116550969123
ACH-000108,0.0795005207863
ACH-000113,0.0703023227123
ACH-000115,-0.1635373649
ACH-000116,-0.0609613483969
ACH-000118,-0.0672765515769
ACH-000120,0.22347100700300002
ACH-000123,0.19991951122
ACH-000127,0.185042047895
ACH-000128,-0.007401826217649999
ACH-000132,0.0693723487686
ACH-000133,-0.103597078135
ACH-000137,-0.177942759713
ACH-000138,0.028326293717200003
ACH-000142,0.200289579927
ACH-000143,0.10764005207800001
ACH-000146,0.14231999028
ACH-000148,0.0256689235649
ACH-000150,0.295974976367
ACH-000152,0.0615567757372
ACH-000153,0.175697825817
ACH-000159,-0.013212818354
ACH-000160,0.0411239217471
ACH-000163,-0.028726859204
ACH-000167,0.05284223839240001
ACH-000168,0.0342148375574
ACH-000169,-0.0340918649658
ACH-000178,-0.0289223003434
ACH-000182,-0.0679744409583
ACH-000183,0.105320799857
ACH-000188,0.0936451490236
ACH-000189,0.158325310055
