,ZNFX1 (57169)
ACH-000339,-0.0266314971313
ACH-000341,-0.043914266596
ACH-000348,-0.238831900737
ACH-000350,-0.0103316403132
ACH-000352,-0.0437756061247
ACH-000356,-0.12234114955900001
ACH-000361,0.11131522232
ACH-000362,-0.24357315730999998
ACH-000363,-0.0928005155685
ACH-000364,-0.072706082332
ACH-000365,-0.241637054584
ACH-000366,-0.09779869987289999
ACH-000368,-0.214228208919
ACH-000374,-0.134876358682
ACH-000375,-0.145174297029
ACH-000376,-0.849166841029
ACH-000381,-0.18200262564300002
ACH-000383,-0.136008310517
ACH-000387,-0.023253281729200003
ACH-000389,-0.17854918695799998
ACH-000390,-0.0216907289951
ACH-000393,0.141403854182
ACH-000395,-0.365630847521
ACH-000397,0.0637535203456
ACH-000401,-0.155546487407
ACH-000402,-0.162467191205
ACH-000403,-0.328217396593
ACH-000404,-0.319744459217
ACH-000406,-0.0452623341373
ACH-000407,-0.11871356311799999
ACH-000408,0.288129751722
ACH-000410,0.015328474606899999
ACH-000411,-0.05076679120659999
ACH-000414,-0.160566319329
ACH-000415,-0.0861122559802
ACH-000416,-0.0558861511767
ACH-000420,-0.192111094049
ACH-000421,-0.10746203185999999
ACH-000424,-0.12187205197999999
ACH-000425,-0.17911470378
ACH-000426,-0.178980412575
ACH-000427,-0.0700290732989
ACH-000433,-0.0660825797553
ACH-000436,-0.444758919345
ACH-000444,-0.116696029764
ACH-000445,-0.0386613982273
ACH-000448,0.011466055878700001
ACH-000450,-0.16986156975400002
ACH-000452,-0.0811562977861
ACH-000454,0.08501239686139998
ACH-000458,-0.0641201166993
ACH-000459,-1.00207147152
ACH-000460,-0.0302403760978
ACH-000461,-0.052981851287199996
ACH-000463,-0.0166762015061
ACH-000464,-0.30654550435
ACH-000466,-0.303903757969
ACH-000467,-0.0893774741182
ACH-000468,-0.40854610974600003
ACH-000469,-0.862794310864
ACH-000470,0.0402938014317
ACH-000471,-0.105731892075
ACH-000472,0.0036037467826999996
ACH-000473,-0.154197407022
ACH-000475,-0.0319945513175
ACH-000476,-0.44737676460299997
ACH-000477,0.13388923843599998
ACH-000480,-0.048518978146500004
ACH-000481,-0.0625449578122
ACH-000483,0.06216903709
ACH-000484,-0.036285675238
ACH-000485,-0.137669042416
ACH-000486,-0.18061250610500001
ACH-000487,-0.156125485611
ACH-000488,-0.165272726482
ACH-000490,-0.0660421743274
ACH-000491,0.145380537267
ACH-000495,0.13007317105
ACH-000496,-0.30494985405
ACH-000499,0.013446146344000001
ACH-000500,0.00892310597653
ACH-000502,0.0019900512848800003
ACH-000503,0.30181412285
ACH-000505,0.149034683216
ACH-000507,0.0011359335706099998
ACH-000510,-0.109317922467
ACH-000511,-0.22566242825999996
ACH-000512,0.0813853595987
ACH-000516,-0.09720585962230001
ACH-000517,-0.257623299973
ACH-000518,-0.331525972902
ACH-000520,-0.0293882446104
ACH-000521,-0.044503072776600004
ACH-000522,-0.107719106161
ACH-000524,-0.122248178361
ACH-000527,-0.153451976569
ACH-000528,-0.158589517115
ACH-000537,-0.121424044014
ACH-000541,-0.146624326767
ACH-000542,-0.128263777466
ACH-000544,-0.0840404730357
ACH-000545,-0.12290408612800001
ACH-000547,-0.0538907764597
ACH-000548,-0.264709211897
ACH-000549,-0.359602614124
ACH-000550,-0.44876684305200004
ACH-000552,0.06238953287980001
ACH-000556,0.0544143702439
ACH-000557,-0.18780473152399998
ACH-000570,-0.28208354860199997
ACH-000571,-0.8948825253720001
ACH-000573,-0.059627424450500004
ACH-000576,-0.41448966410899996
ACH-000580,-0.376631520307
ACH-000584,0.0330854200475
ACH-000585,0.0292797804691
ACH-000588,-0.0695538029416
ACH-000589,-0.171649272712
ACH-000591,-0.503841349777
ACH-000593,-0.10074249325
ACH-000600,-0.0006488910234550001
ACH-000601,-0.103489097015
ACH-000604,-0.29355992176600004
ACH-000605,-0.17585899776500002
ACH-000606,-0.0219610705609
ACH-000608,0.033250502231099995
ACH-000614,-0.147277932505
ACH-000616,0.0854715496371
ACH-000618,-0.00103477619196
ACH-000619,-0.23118341566700001
ACH-000620,-0.00778464865556
ACH-000621,-0.0413069558992
ACH-000622,-0.0751892349141
ACH-000623,-0.445808916073
ACH-000624,-0.079923451296
ACH-000627,-0.05621153369199999
ACH-000630,0.135515980427
ACH-000632,-0.133660165432
ACH-000633,-0.127027219563
ACH-000637,0.00774051695924
ACH-000638,-0.0559652682283
ACH-000646,0.151527259124
ACH-000647,-0.0266977809596
ACH-000648,0.021886741905099996
ACH-000649,-0.20634193370099999
ACH-000651,-0.11537809606699999
ACH-000652,-0.0374845702615
ACH-000653,-0.28784406203699997
ACH-000657,-0.20393919122600002
ACH-000658,-0.160595876095
ACH-000661,-0.291046661917
ACH-000662,-0.09311952694560001
ACH-000663,-0.0389673833254
ACH-000665,-0.113592173566
ACH-000671,-0.334973443195
ACH-000673,-0.115906067463
ACH-000676,0.0130532197854
ACH-000677,0.0173585173115
ACH-000681,-0.10602049337000001
ACH-000682,-0.237322045841
ACH-000683,-0.00523053464443
ACH-000684,-0.08434683564239999
ACH-000688,-0.13043525453
ACH-000693,-0.00934836327
ACH-000694,-0.12934059864800002
ACH-000695,0.09399886781439999
ACH-000696,-0.125648570958
ACH-000697,-0.21906459679999998
ACH-000699,0.004440257168130001
ACH-000701,-0.15245537381
ACH-000706,0.09322098453449999
ACH-000711,-0.0839330416591
ACH-000713,-0.148970327883
ACH-000714,-0.565658515496
ACH-000718,-0.253353673036
ACH-000720,-0.261169572985
ACH-000721,-0.21425966539299998
ACH-000724,-0.24232522583500002
ACH-000725,-0.14940147761199998
ACH-000732,-0.0571919674894
ACH-000734,-0.064925816368
ACH-000735,-0.15117518723099999
ACH-000736,-0.0984954099556
ACH-000738,-0.016252779347
ACH-000746,0.0961774414361
ACH-000747,-0.116501464605
ACH-000748,-0.177464067372
ACH-000753,-0.0942236446181
ACH-000756,-0.14255207219799998
ACH-000757,0.014263919089600001
ACH-000758,-0.132034058415
ACH-000760,-0.0332838833296
ACH-000763,-0.176918964419
ACH-000764,0.18176066766100002
ACH-000765,0.0355705607796
ACH-000766,-0.113828158357
ACH-000767,-0.024995498229299997
ACH-000768,-0.0214961449519
ACH-000769,-0.259223523717
ACH-000770,-0.11628213230699999
ACH-000771,0.06387587030860001
ACH-000773,-0.23865364610800002
ACH-000776,-0.11170177893100001
ACH-000777,-0.0894288526241
ACH-000778,-0.067547970703
ACH-000781,-0.0727688572412
ACH-000782,-0.0113161614115
ACH-000783,-0.160759250372
ACH-000784,0.0159704054501
ACH-000785,-0.06938517462089999
ACH-000787,-0.180954339805
ACH-000788,-0.12514621612500001
ACH-000791,-0.298791163776
ACH-000792,-0.1555667263
ACH-000794,-0.282032627301
ACH-000796,-0.0905050005954
ACH-000799,-0.39826393578599995
ACH-000800,-0.183153237207
ACH-000802,-0.0811692775373
ACH-000804,-0.07404195779139999
ACH-000805,-0.203379096178
ACH-000809,-0.10947010847899999
ACH-000810,0.0371410982089
ACH-000811,-0.0525465038775
ACH-000817,0.031823525962299995
ACH-000819,-0.0177094129522
ACH-000820,0.19808874822900002
ACH-000821,-0.160922905943
ACH-000822,-0.307338988214
ACH-000823,-0.060763601688999996
ACH-000824,-0.0351212788105
ACH-000827,-0.0976669109973
ACH-000829,-0.10587043014
ACH-000831,-0.00821841426295
ACH-000832,-0.24892189300200002
ACH-000833,-0.23427563981600003
ACH-000834,0.0232599155864
ACH-000835,-0.0625574194925
ACH-000836,-0.269036061057
ACH-000837,-0.13346392417000003
ACH-000838,-0.22848555440999999
ACH-000839,-0.46566713523000003
ACH-000840,-0.354671310841
ACH-000841,-0.0948679769582
ACH-000843,-0.179853231117
ACH-000846,-0.16090500241699998
ACH-000847,0.121367863136
ACH-000848,-0.09048359516480001
ACH-000849,-0.143883380921
ACH-000851,-0.427290846471
ACH-000855,0.042059818830800004
ACH-000856,-0.09781845764260001
ACH-000858,-0.0633353967715
ACH-000859,-0.20047059299000003
ACH-000861,-0.112279119729
ACH-000862,-0.08857983958900001
ACH-000865,0.0150279323086
ACH-000866,-0.07356915079319999
ACH-000867,-0.104354652735
ACH-000869,-0.196847707734
ACH-000872,0.0839549742285
ACH-000873,-0.0382110222129
ACH-000876,-0.0663054473995
ACH-000878,0.06870744740019999
ACH-000880,-0.0817558631147
ACH-000881,-0.18641883092999997
ACH-000882,-0.08847583733339999
ACH-000884,0.09637867163370001
ACH-000885,-0.101233870519
ACH-000887,0.0470860110155
ACH-000888,-0.13628986494999998
ACH-000889,-0.11559604273099999
ACH-000890,-0.142297527294
ACH-000896,0.106233481697
ACH-000898,-0.157318704498
ACH-000900,-0.268525438296
ACH-000901,-0.031019628630499996
ACH-000905,-0.208068866228
ACH-000906,-0.0439250221368
ACH-000907,0.12476444961899999
ACH-000910,0.0738166999091
ACH-000911,-0.184493780493
ACH-000912,-0.104879967575
ACH-000913,-0.345207235886
ACH-000915,-0.09876000523339999
ACH-000916,-0.11245908970799999
ACH-000917,0.06203261088669999
ACH-000921,-0.056954659388499994
ACH-000924,-0.0529095737986
ACH-000926,-0.125126092836
ACH-000928,-0.19668256450899999
ACH-000929,0.047814113225999995
ACH-000932,-0.144226112548
ACH-000935,-0.113868880746
ACH-000936,-0.12196074771
ACH-000937,-0.11282859691
ACH-000938,-0.0662657442158
ACH-000939,-0.14921053430700001
ACH-000941,-0.00770905085138
ACH-000943,-0.07985856753489999
ACH-000946,-0.20752619108399997
ACH-000947,-0.0258748590449
ACH-000948,-0.169957062029
ACH-000950,-0.21888176090599998
ACH-000953,-0.022711349445599997
ACH-000957,0.109916519288
ACH-000958,-0.168234355915
ACH-000960,-0.014844652435399999
ACH-000963,-0.24132440780499997
ACH-000968,0.07185523247060001
ACH-000969,0.0584908384906
ACH-000973,-0.17140483763599998
ACH-000974,0.0858654748229
ACH-000975,0.10844830920199999
ACH-000976,-0.272729247236
ACH-000978,-0.0247958238437
ACH-000980,-0.0312480476027
ACH-000984,-0.18033501082199999
ACH-000986,0.055294185542199996
ACH-000988,-0.0799762319755
ACH-000993,-0.0637593250637
ACH-000994,-0.35503357878499997
ACH-000996,-0.251841444097
ACH-001001,-0.063632484453
ACH-001020,0.0790674849245
ACH-001028,-0.15551525812
ACH-001031,-0.259995793512
ACH-001038,-0.128972692866
ACH-001048,-0.312459557042
ACH-001050,-0.0188444004318
ACH-001053,-0.302206690012
ACH-001054,-0.128573658506
ACH-001061,-0.0282833922664
ACH-001067,-0.174927899336
ACH-001075,-0.223946252341
ACH-001096,-0.054699088706300004
ACH-001128,-0.254534857159
ACH-001134,-0.142051392115
ACH-001151,-0.0685955799933
ACH-001163,-0.232724644923
ACH-001164,0.00180543073641
ACH-001173,-0.0843157826101
ACH-001183,-0.246393156357
ACH-001184,-0.111443821167
ACH-001190,-0.0188081125012
ACH-001192,-0.0650768743294
ACH-001193,-0.0655947432033
ACH-001196,-0.09064859243349999
ACH-001197,-0.325482896441
ACH-001205,-0.147150763307
ACH-001211,-0.178587083704
ACH-001212,-0.417823240528
ACH-001228,-0.0357833483341
ACH-001232,-0.12800822804300002
ACH-001239,-0.15102589752599999
ACH-001274,-0.259231473715
ACH-001275,0.0281894551112
ACH-001277,-0.21658443403
ACH-001278,-0.00227302560117
ACH-001280,-0.287504533161
ACH-001283,0.116641475317
ACH-001289,-0.271427216578
ACH-001295,-0.13396522112099998
ACH-001300,-0.155500749909
ACH-001301,0.16533876956399998
ACH-001302,-0.0957228164088
ACH-001303,-0.25603133895
ACH-001306,-0.0561032931704
ACH-001318,-0.09295466104260001
ACH-001322,-0.222854553808
ACH-001328,-0.156591524519
ACH-001332,0.035969284779699996
ACH-001333,-0.013762325691799998
ACH-001336,0.0325630750619
ACH-001340,-0.08796228859069999
ACH-001346,0.00263981394815
ACH-001353,-0.290922785259
ACH-001354,0.0743673001492
ACH-001367,0.15516083598799998
ACH-001368,-0.157316658785
ACH-001374,0.16790915682799998
ACH-001375,-0.0202767007397
ACH-001377,-0.08801732633739999
ACH-001380,-0.0149389977911
ACH-001391,-0.38023768114600004
ACH-001407,-0.0333529173217
ACH-001408,-0.164216015525
ACH-001413,-0.240045020648
ACH-001430,-0.320525562461
ACH-001431,-0.11793418388499999
ACH-001450,0.052720759253900004
ACH-001496,-0.17314727923599998
ACH-001500,-0.24667210143399998
ACH-001521,0.11361108484099999
ACH-001523,0.0736116039044
ACH-001532,0.006794847789379999
ACH-001536,-0.151074914151
ACH-001550,-0.0982043600506
ACH-001552,-0.0147062818468
ACH-001554,-0.0655768275772
ACH-001645,-0.0686692650472
ACH-001654,-0.153223233014
ACH-001715,-0.4680877487899999
ACH-001735,-0.10550829865900001
ACH-001736,-0.130474851841
ACH-001737,-0.35578744901299997
ACH-001740,0.0349414060747
ACH-001745,-0.0417586392157
ACH-001750,-0.337163281316
ACH-001765,-0.160516007361
ACH-001956,-0.249466021468
ACH-001957,-1.24633930021
