,ARHGDIA (396)
ACH-000350,-0.14265848923
ACH-000352,-0.314848818229
ACH-000356,-0.195454850048
ACH-000361,0.105250337808
ACH-000362,-0.12186675298699999
ACH-000363,-0.170437803525
ACH-000364,0.10313882310799999
ACH-000365,0.149230574403
ACH-000366,-0.134083160353
ACH-000368,-0.178090158186
ACH-000374,-0.275871887091
ACH-000375,-0.0688205217092
ACH-000376,-0.121685230382
ACH-000381,0.0512794500397
ACH-000383,-0.251773051996
ACH-000387,-0.137460585058
ACH-000389,-0.0671074769383
ACH-000390,-0.294206061376
ACH-000393,-0.141927773517
ACH-000395,-0.45661933849299996
ACH-000397,-0.14216393435900002
ACH-000401,-0.042785393702800004
ACH-000402,0.0356385149305
ACH-000403,-0.23728380755
ACH-000404,-0.17735354750500001
ACH-000406,-0.0916307051836
ACH-000407,-0.282020428339
ACH-000408,-0.260554883997
ACH-000410,0.233420822331
ACH-000411,-0.200605968666
ACH-000414,-0.185411676902
ACH-000415,-0.0120379760207
ACH-000416,-0.164079269657
ACH-000420,-0.414508043681
ACH-000421,-0.151175895332
ACH-000424,-0.22521817220600002
ACH-000425,-0.309091928499
ACH-000426,0.0219466313013
ACH-000427,-0.226870242471
ACH-000433,-0.492915057804
ACH-000436,-0.245203543761
ACH-000444,-0.0518220453638
ACH-000445,0.00021730197726499997
ACH-000448,-0.055657621589400005
ACH-000450,-0.5571587246149999
ACH-000452,-0.210107212835
ACH-000454,-0.118267570593
ACH-000458,0.0681858179157
ACH-000459,-0.321147062207
ACH-000460,0.028082484047400002
ACH-000461,-0.242789662321
ACH-000463,-0.302213198877
ACH-000464,-0.324616202261
ACH-000466,-0.0226509074076
ACH-000467,-0.47713643548199997
ACH-000468,-0.0533328312195
ACH-000469,-0.618325312444
ACH-000470,-0.151894451063
ACH-000471,-0.203749953065
ACH-000472,-0.213006238287
ACH-000473,-0.336508608886
ACH-000475,-0.279647614143
ACH-000476,-0.34308669381800005
ACH-000477,-0.32137779416900003
ACH-000480,-0.282420933894
ACH-000481,-0.082128040914
ACH-000483,-0.229370564006
ACH-000484,0.0469895246812
ACH-000485,-0.528302650032
ACH-000486,-0.0545071692132
ACH-000487,-0.218694142632
ACH-000488,-0.19116438956
ACH-000490,-0.23488560042399997
ACH-000491,-0.246141041357
ACH-000495,-0.296957310449
ACH-000496,0.0902147218994
ACH-000499,-0.291159765074
ACH-000500,0.17826587725
ACH-000502,-0.319058356954
ACH-000503,-0.12356952305400001
ACH-000505,-0.122448629671
ACH-000507,-0.017955275011
ACH-000510,-0.0299849602312
ACH-000511,-0.09286720117139999
ACH-000512,0.232241764012
ACH-000516,-0.101974352077
ACH-000517,-0.123942120369
ACH-000518,-0.141242221301
ACH-000520,-0.329436312635
ACH-000521,-0.5557880150810001
ACH-000522,0.0993018351722
ACH-000524,-0.239055462439
ACH-000527,-0.23102176675500002
ACH-000528,-0.20115441566599998
ACH-000537,-0.31164167605
ACH-000541,0.122698960688
ACH-000542,-0.09495656254860001
ACH-000544,-0.27578686908000005
ACH-000545,0.0312899244589
ACH-000547,-0.484364711783
ACH-000548,-0.216907323648
ACH-000549,-0.159337831072
ACH-000550,-0.18295069707699999
ACH-000552,-0.192688932674
ACH-000556,-0.179634018482
ACH-000557,-0.038132019049900004
ACH-000570,-0.174965149415
ACH-000571,-0.392387241118
ACH-000573,-0.136254604486
ACH-000576,-0.189177692996
ACH-000580,-0.188894547247
ACH-000584,-0.237226364601
ACH-000585,-0.245121597922
ACH-000588,-0.194517522128
ACH-000589,-0.21669113509
ACH-000591,-0.612690565412
ACH-000593,0.050830405439099995
ACH-000600,-0.244318809476
ACH-000601,-0.35314033820600005
ACH-000604,-0.10967988334499999
ACH-000605,-0.16768269775
ACH-000606,-0.070175310005
ACH-000608,-0.110944069711
ACH-000614,0.312364044529
ACH-000616,-0.160365155615
ACH-000618,-0.161658501952
ACH-000619,-0.272487638062
ACH-000620,-0.38174060746
ACH-000621,-0.141303891653
ACH-000622,-0.258674755409
ACH-000623,-0.372211894366
ACH-000624,-0.143973390275
ACH-000627,-0.17544172233
ACH-000630,-0.253642017783
ACH-000632,-0.230314488219
ACH-000633,-0.124448803881
ACH-000637,-0.226783802411
ACH-000638,-0.244635131222
ACH-000646,-0.255812190738
ACH-000647,-0.23945324957800002
ACH-000648,-0.30077555307
ACH-000649,-0.25410154423500003
ACH-000651,-0.334333838808
ACH-000652,-0.415576392403
ACH-000653,0.06583223459559999
ACH-000657,-0.160011891631
ACH-000658,0.009189905730250001
ACH-000661,-0.146380702404
ACH-000662,-0.412681104979
ACH-000663,-0.08940196567299999
ACH-000665,-0.0363877593591
ACH-000671,-0.36271075585699997
ACH-000673,-0.125682353668
ACH-000676,-0.198006886177
ACH-000677,0.018302757687299998
ACH-000681,-0.448687660182
ACH-000682,-0.170199373239
ACH-000683,-0.07473042918980001
ACH-000684,-0.17609720089400002
ACH-000688,-0.0714121453098
ACH-000693,-0.24946755692699998
ACH-000694,-0.224240012154
ACH-000695,-0.434781679893
ACH-000696,-0.0330094919226
ACH-000697,-0.055880156395699994
ACH-000699,-0.24839717195900002
ACH-000701,-0.130402560263
ACH-000706,-0.2142100475
ACH-000711,-0.09857123743480001
ACH-000713,-0.0749810455349
ACH-000714,-0.0770808884139
ACH-000718,-0.17620752060800002
ACH-000720,-0.039129824627300004
ACH-000721,-0.340943294688
ACH-000724,0.243139680612
ACH-000725,-0.133128699588
ACH-000732,-0.223921951047
ACH-000734,-0.18021504686700002
ACH-000735,-0.0168889790579
ACH-000736,-0.218770627228
ACH-000738,-0.302461293327
ACH-000746,-0.227409324597
ACH-000747,-0.198772423087
ACH-000748,-0.20274518421799997
ACH-000753,-0.045412942164699995
ACH-000756,0.135912557028
ACH-000757,-0.210576781144
ACH-000758,-0.0566396581498
ACH-000760,-0.0413727432025
ACH-000763,0.0233848415323
ACH-000764,0.0429887694598
ACH-000765,-0.115445606403
ACH-000766,-0.49634551467699994
ACH-000767,-0.276268227882
ACH-000768,-0.269944279335
ACH-000769,-0.165642726204
ACH-000770,-0.0636478251451
ACH-000771,0.0170494865906
ACH-000773,-0.524504555392
ACH-000776,-0.453969696918
ACH-000777,-0.198782893909
ACH-000778,-0.0791914344875
ACH-000781,-0.270945779564
ACH-000782,-0.313804692823
ACH-000783,-0.5416195639600001
ACH-000784,-0.0457043274321
ACH-000785,-0.343204272031
ACH-000787,0.007864725938489999
ACH-000788,-0.038968551248
ACH-000791,-0.146697870278
ACH-000792,0.05745775224119999
ACH-000794,-0.109489044276
ACH-000796,-0.0453729885721
ACH-000799,-0.403047127931
ACH-000800,-0.329192517168
ACH-000802,-0.08606804341140001
ACH-000804,-0.24405527079
ACH-000805,0.00496903963859
ACH-000809,-0.0598448849486
ACH-000810,-0.234027902241
ACH-000811,-0.06272357799719999
ACH-000817,-0.290865635913
ACH-000819,-0.0210652307782
ACH-000820,0.04851856850240001
ACH-000821,-0.10330213266300001
ACH-000822,-0.045357013422499995
ACH-000823,-0.13135155295999998
ACH-000824,-0.20219910065900001
ACH-000827,-0.146099870893
ACH-000829,-0.135324735704
ACH-000831,-0.05982525026859999
ACH-000832,-0.06128394520219999
ACH-000833,-0.48434909081699995
ACH-000834,-0.150857877354
ACH-000835,0.0078763177685
ACH-000836,-0.195707040736
ACH-000837,-0.114248273482
ACH-000838,-0.129666901612
ACH-000839,-0.334835256923
ACH-000840,-0.0031052934150500003
ACH-000841,-0.165680761739
ACH-000843,0.148565716217
ACH-000846,-0.408586050298
ACH-000847,-0.19412490362999998
ACH-000848,0.100374129961
ACH-000849,-0.06875193874510001
ACH-000851,-0.202516896635
ACH-000855,-0.012296448133100001
ACH-000856,-0.321432513675
ACH-000858,-0.0507760527769
ACH-000859,-0.10903070616699999
ACH-000861,-0.0156683335861
ACH-000862,-0.159395746034
ACH-000865,-0.246771276699
ACH-000866,-0.030131442574900004
ACH-000867,-0.105172475867
ACH-000869,-0.239039231699
ACH-000872,-0.3365739675
ACH-000873,-0.11485196060000001
ACH-000876,-0.0675032556516
ACH-000878,0.19156692337200001
ACH-000880,-0.553790745814
ACH-000881,0.11010220419000001
ACH-000882,-0.13989399631
ACH-000884,-0.217908294003
ACH-000885,-0.37296880732500004
ACH-000887,-0.145192805223
ACH-000888,-0.151608274689
ACH-000889,-0.045183365238
ACH-000890,-0.014419881750900001
ACH-000896,-0.0886781687771
ACH-000898,-0.299303028491
ACH-000900,-0.164129689183
ACH-000901,-0.258933140815
ACH-000905,-0.29845664922299997
ACH-000906,0.0292304653682
ACH-000907,-0.442119513778
ACH-000910,-0.341412041809
ACH-000911,-0.23202020651
ACH-000912,-0.134545170256
ACH-000913,-0.07553426002439999
ACH-000915,0.168448613842
ACH-000916,-1.3163634613600002
ACH-000917,0.10300000531400001
ACH-000921,-0.272689570722
ACH-000924,-0.413792716419
ACH-000926,-0.260363274377
ACH-000928,-0.11654300989199999
ACH-000929,0.0891417636558
ACH-000932,-0.166616327049
ACH-000935,-1.34551233975
ACH-000936,-0.00588391576279
ACH-000937,-0.146405327736
ACH-000938,0.038064501010300004
ACH-000939,-0.547794729347
ACH-000941,-0.255296242439
ACH-000943,0.20611794504500003
ACH-000946,0.14474551265799998
ACH-000947,0.0252954570426
ACH-000948,-0.263200734879
ACH-000950,-0.073149096568
ACH-000953,-0.0793517981128
ACH-000957,0.0207768343048
ACH-000958,-0.313494058287
ACH-000960,-0.214789748842
ACH-000963,-0.603990640686
ACH-000968,0.15490557683
ACH-000969,0.0414627840921
ACH-000973,-0.40030697434900003
ACH-000974,-0.152073153373
ACH-000975,-0.14274288714000002
ACH-000976,0.0201702429848
ACH-000978,-0.24655585543699998
ACH-000980,-0.138706498875
ACH-000984,-0.125504650221
ACH-000986,-0.14055350895500002
ACH-000988,-0.587433527084
ACH-000993,-0.17867176036200003
ACH-000994,-0.369548182512
ACH-000996,-0.169933247423
ACH-001001,-0.022879280475400002
ACH-001020,-0.35240283518
ACH-001028,-0.14901862754200002
ACH-001031,-0.0570960047759
ACH-001038,-0.049228693086
ACH-001048,-0.215209278699
ACH-001050,-0.353237787192
ACH-001053,-0.192934440821
ACH-001054,-0.456871864044
ACH-001061,-0.0664039198927
ACH-001067,-0.384310160662
ACH-001075,-0.00196650393094
ACH-001096,-0.523559700492
ACH-001128,-0.277586191511
ACH-001134,-0.0822926210699
ACH-001151,-0.137075875353
ACH-001163,-0.408501815215
ACH-001164,0.17440976821600002
ACH-001173,-0.0917977271102
ACH-001183,-0.254682028803
ACH-001184,-0.45911331164999997
ACH-001190,-0.20035468265700002
ACH-001192,-0.23988190294599998
ACH-001193,0.0153311164032
ACH-001196,-0.005416548721350001
ACH-001197,-0.433344137292
ACH-001205,-0.000282789654923
ACH-001211,-0.246998897195
ACH-001212,-0.188885484945
ACH-001228,-0.277377335616
ACH-001232,-0.0640325066067
ACH-001239,-0.13878354844000002
ACH-001274,-0.0672538806837
ACH-001275,-0.0332130806718
ACH-001277,-0.494816586629
ACH-001278,-0.160817920659
ACH-001280,-0.218232064929
ACH-001283,-0.217930931626
ACH-001289,-0.162156100291
ACH-001295,-0.295954111763
ACH-001300,-0.149547786857
ACH-001301,-0.31014294587200003
ACH-001302,-0.01719241702
ACH-001303,0.0235737180247
ACH-001306,0.00192296859778
ACH-001318,0.06506896108509999
ACH-001322,-0.2462328016
ACH-001328,-0.379295738887
ACH-001332,0.22569447923900002
ACH-001333,-0.0462147736136
ACH-001336,-0.233573244807
ACH-001340,-0.234517053394
ACH-001346,-0.107404962806
ACH-001353,-0.147906844634
ACH-001354,0.335351268945
ACH-001367,-0.42689525347900004
ACH-001368,-0.24860552340999997
ACH-001374,-0.2422069472
ACH-001375,-0.350579590849
ACH-001377,0.00402964799496
ACH-001380,-0.281999455848
ACH-001391,-0.047119072079499995
ACH-001407,-0.0278927358929
ACH-001408,-0.13981486917199998
ACH-001413,-0.461239341329
ACH-001430,0.0636100108215
ACH-001431,-0.0919683044177
ACH-001450,-0.11621508658
ACH-001496,-0.0352622128455
ACH-001500,-0.227137570137
ACH-001521,-0.403928859303
ACH-001523,-0.178598358485
ACH-001532,0.0191262164805
ACH-001536,-0.94939281357
ACH-001550,-0.13209455075999998
ACH-001552,-0.37133686380099995
ACH-001554,-0.08988275484750001
ACH-001645,-0.0789108311699
ACH-001654,-0.406243710502
ACH-001715,-0.115868999739
ACH-001735,-0.114564837387
ACH-001736,-0.0874305722955
ACH-001737,-0.0514063821932
ACH-001740,-0.16829705436700002
ACH-001745,-0.133754613838
ACH-001750,-0.30572188865600003
ACH-001765,-0.146264518472
ACH-001956,-0.10748637074
ACH-001957,-0.180422981309
