,POLR2C (5432)
ACH-000395,-1.6359846238100002
ACH-000397,-1.3175113539799999
ACH-000401,-1.58675396399
ACH-000402,-1.6070294042
ACH-000403,-1.5542739131999999
ACH-000404,-1.2452876281899998
ACH-000406,-1.7326396850999999
ACH-000407,-1.4381758928900001
ACH-000408,-1.04532527653
ACH-000410,-1.6761768308200002
ACH-000411,-1.20736901231
ACH-000414,-1.65508201977
ACH-000415,-1.48046794628
ACH-000416,-1.46471201145
ACH-000420,-1.43214619614
ACH-000421,-1.4484321270500002
ACH-000424,-1.2652917121
ACH-000425,-1.4843058987
ACH-000426,-2.05984370848
ACH-000427,-1.61416032801
ACH-000433,-1.3653582457
ACH-000436,-1.8275615545900001
ACH-000444,-1.4059723148299998
ACH-000445,-1.24604987782
ACH-000448,-1.24669989346
ACH-000450,-1.74147534534
ACH-000452,-1.5175288753999998
ACH-000454,-1.24300929336
ACH-000458,-1.4007365817299997
ACH-000459,-1.89083307746
ACH-000460,-1.18625592676
ACH-000461,-1.42304458115
ACH-000463,-1.25160097075
ACH-000464,-1.2624434706299998
ACH-000466,-1.55348225912
ACH-000467,-1.1025329236299999
ACH-000468,-1.46566642679
ACH-000469,-1.3808203258
ACH-000470,-1.5574933093
ACH-000471,-1.3220716661
ACH-000472,-1.58588721432
ACH-000473,-1.2431715055600001
ACH-000475,-1.50117383628
ACH-000476,-1.4559212147
ACH-000477,-2.04389358102
ACH-000480,-1.4740305820700002
ACH-000481,-1.56208233072
ACH-000483,-1.7569090717900002
ACH-000484,-1.47138582655
ACH-000485,-1.303895679
ACH-000486,-1.43060585625
ACH-000487,-1.6976853688799998
ACH-000488,-1.5702307227899999
ACH-000490,-1.22526328511
ACH-000491,-1.35504971061
ACH-000495,-1.18037311037
ACH-000496,-1.32604454771
ACH-000499,-1.1975049796
ACH-000500,-1.21143502848
ACH-000502,-1.2845547762799998
ACH-000503,-1.3506855134
ACH-000505,-1.56893283449
ACH-000507,-1.54407133645
ACH-000510,-1.4499248254700001
ACH-000511,-1.5911026689899999
ACH-000512,-1.52329040216
ACH-000516,-1.48668322857
ACH-000517,-1.5407632915600002
ACH-000518,-1.2849209757200002
ACH-000520,-1.45213232199
ACH-000521,-1.09424809377
ACH-000522,-1.52298720801
ACH-000524,-1.6993830553
ACH-000527,-1.6004699556900002
ACH-000528,-1.5132154336
ACH-000537,-1.4479754483
ACH-000541,-1.9664818499099999
ACH-000542,-1.4366825720700003
ACH-000544,-1.24928093469
ACH-000545,-1.344922572
ACH-000547,-1.3458517326100001
ACH-000548,-1.45983867313
ACH-000549,-1.48995782727
ACH-000550,-1.4775515428100001
ACH-000552,-1.45865260687
ACH-000556,-1.2976052175100001
ACH-000557,-1.8888336831499999
ACH-000570,-1.4997888070299998
ACH-000571,-1.6634511650900001
ACH-000573,-1.55930468322
ACH-000576,-1.38035237125
ACH-000580,-1.65920547286
ACH-000584,-1.2892652176100001
ACH-000585,-1.4486372882499998
ACH-000588,-1.29514028974
ACH-000589,-1.5226481398700003
ACH-000591,-1.4392736188
ACH-000593,-1.4733893003100003
ACH-000600,-1.57946339697
ACH-000601,-1.45447476782
ACH-000604,-1.4780240822
ACH-000605,-1.62601847321
ACH-000606,-1.46809838087
ACH-000608,-1.90003725649
ACH-000614,-1.24037616972
ACH-000616,-1.24101528444
ACH-000618,-1.2788780394700001
ACH-000619,-1.31013210217
ACH-000620,-1.31875355215
ACH-000621,-1.3619706430399998
ACH-000622,-1.60077993264
ACH-000623,-1.3809543480000002
ACH-000624,-1.46786343494
ACH-000627,-1.27332578341
ACH-000630,-1.20514622192
ACH-000632,-1.51067209502
ACH-000633,-1.03848983966
ACH-000637,-1.2008350750799999
ACH-000638,-1.58717449597
ACH-000646,-1.34881558825
ACH-000647,-1.58797979796
ACH-000648,-1.67123710476
ACH-000649,-1.48871167549
ACH-000651,-1.40802738734
ACH-000652,-1.36453203409
ACH-000653,-1.60125571669
ACH-000657,-1.4673743847299998
ACH-000658,-1.7451455709700001
ACH-000661,-1.8083058336900002
ACH-000662,-1.8444416411099998
ACH-000663,-1.42798807387
ACH-000665,-1.1811260337
ACH-000671,-1.4092758892
ACH-000673,-1.16190683902
ACH-000676,-1.3563066237399999
ACH-000677,-1.7800841407900003
ACH-000681,-1.51155462044
ACH-000682,-1.4411514293599998
ACH-000683,-1.3597935031600001
ACH-000684,-1.1632638184
ACH-000688,-1.87943974315
ACH-000693,-1.34416254249
ACH-000694,-1.20128989039
ACH-000695,-1.6032245396200002
ACH-000696,-1.41774997006
ACH-000697,-1.54056503773
ACH-000699,-1.7203148554700003
ACH-000701,-1.4011451760799998
ACH-000706,-1.3750022901899999
ACH-000711,-1.3763722784399999
ACH-000713,-1.06861028569
ACH-000714,-1.4568676732700003
ACH-000718,-1.5731447157799998
ACH-000720,-1.4104470747100002
ACH-000721,-1.41254637403
ACH-000724,-2.0052530020400003
ACH-000725,-2.05652944048
ACH-000732,-1.3940546869400001
ACH-000734,-1.4527174223800001
ACH-000735,-1.12849923368
ACH-000736,-1.37229115761
ACH-000738,-1.24061732387
ACH-000746,-1.49690803661
ACH-000747,-1.36448113421
ACH-000748,-1.4579446563799998
ACH-000753,-1.49354065701
ACH-000756,-1.29203135945
ACH-000757,-1.33989701395
ACH-000758,-1.45813476986
ACH-000760,-1.37004780708
ACH-000763,-1.77206442884
ACH-000764,-1.19134881552
ACH-000765,-1.51927506338
ACH-000766,-1.43998897545
ACH-000767,-1.6533897971399998
ACH-000768,-1.45153676261
ACH-000769,-1.4393743965099999
ACH-000770,-1.6156224212
ACH-000771,-1.4270979855700001
ACH-000773,-1.62744641924
ACH-000776,-1.4186083037700001
ACH-000777,-1.39072743915
ACH-000778,-1.62324647003
ACH-000781,-1.4027533967399999
ACH-000782,-1.35246965395
ACH-000783,-1.6730051648700002
ACH-000784,-1.5130994173199999
ACH-000785,-1.48554489743
ACH-000787,-1.58488919572
ACH-000788,-1.4731598936399999
ACH-000791,-1.61399088555
ACH-000792,-1.5682110402899998
ACH-000794,-1.4960818986700002
ACH-000796,-1.4515591646200001
ACH-000799,-1.54137900151
ACH-000800,-1.5068817526
ACH-000802,-1.36226813667
ACH-000804,-1.52040089271
ACH-000805,-1.46606688189
ACH-000809,-1.64364248138
ACH-000810,-0.9611633244779999
ACH-000811,-1.4759439083700001
ACH-000817,-1.2257959357200001
ACH-000819,-1.31500165187
ACH-000820,-1.1185504278899998
ACH-000821,-1.81140993028
ACH-000822,-1.7916012492900002
ACH-000823,-1.3602450826299999
ACH-000824,-1.34543479079
ACH-000827,-1.3779503182700001
ACH-000829,-1.52323203449
ACH-000831,-1.63161573368
ACH-000832,-1.25354086119
ACH-000833,-1.3387391331999998
ACH-000834,-1.4124220676800001
ACH-000835,-1.5083546283899998
ACH-000836,-0.960054127517
ACH-000837,-1.3213012641
ACH-000838,-1.3500244172100002
ACH-000839,-1.53234230023
ACH-000840,-1.7138727365600002
ACH-000841,-1.17843473244
ACH-000843,-1.30278823968
ACH-000846,-1.15896601121
ACH-000847,-1.3489518081799998
ACH-000848,-1.57971509829
ACH-000849,-1.59972479961
ACH-000851,-1.09409941138
ACH-000855,-1.3000643380399999
ACH-000856,-1.40443384936
ACH-000858,-1.46625339347
ACH-000859,-1.03149622055
ACH-000861,-1.5133084312799998
ACH-000862,-1.59400903255
ACH-000865,-1.51673696934
ACH-000866,-1.7769677857
ACH-000867,-1.45138771493
ACH-000869,-1.50738638064
ACH-000872,-1.30268865461
ACH-000873,-1.7058050122400001
ACH-000876,-1.5204996305
ACH-000878,-1.2148675639700002
ACH-000880,-1.64040909294
ACH-000881,-1.64656487662
ACH-000882,-1.30525589296
ACH-000884,-1.34215336993
ACH-000885,-1.61528913954
ACH-000887,-1.35899315201
ACH-000888,-1.4081551817299998
ACH-000889,-1.71161482899
ACH-000890,-1.63071259137
ACH-000896,-1.5178333380200002
ACH-000898,-1.47938903586
ACH-000900,-1.4172305174000002
ACH-000901,-1.4929911412799999
ACH-000905,-1.5732079818
ACH-000906,-1.46783672391
ACH-000907,-1.50356398824
ACH-000910,-1.72114060688
ACH-000911,-1.76262937271
ACH-000912,-1.35382280663
ACH-000913,-1.6370873917500002
ACH-000915,-1.2620085854799998
ACH-000916,-1.66221154349
ACH-000917,-1.5936466863499998
ACH-000921,-1.31277272287
ACH-000924,-1.2958351613299999
ACH-000926,-1.56735094309
ACH-000928,-1.21365161177
ACH-000929,-1.566168519
ACH-000932,-1.6576810051800002
ACH-000935,-1.5603004944299999
ACH-000936,-1.3723805871299999
ACH-000937,-1.51243784551
ACH-000938,-1.6086928590799998
ACH-000939,-1.3781084896899998
ACH-000941,-1.5091190150100002
ACH-000943,-1.59155757643
ACH-000946,-1.46776465
ACH-000947,-1.49058846786
ACH-000948,-1.467189384
ACH-000950,-1.3084066435500001
ACH-000953,-1.7246120169999999
ACH-000957,-1.2464448314399998
ACH-000958,-1.5648836330899998
ACH-000960,-1.6478900631
ACH-000963,-1.24723730806
ACH-000968,-1.7097244641
ACH-000969,-1.30171994575
ACH-000973,-1.46093866943
ACH-000974,-1.5953565377899999
ACH-000975,-1.21787412218
ACH-000976,-1.4585722604499998
ACH-000978,-1.20307690111
ACH-000980,-1.6103017224
ACH-000984,-1.46719447432
ACH-000986,-1.10851953923
ACH-000988,-1.49267713724
ACH-000993,-1.04294552035
ACH-000994,-1.5350522735299998
ACH-000996,-1.3926493730200002
ACH-001001,-1.54243620082
ACH-001020,-1.2234814691
ACH-001028,-1.29461495324
ACH-001031,-1.60425395194
ACH-001038,-1.5837019933200003
ACH-001048,-1.22861372174
ACH-001050,-1.4368217195299997
ACH-001053,-1.25703111475
ACH-001054,-1.45519622051
ACH-001061,-1.25004279993
ACH-001067,-1.50478893079
ACH-001075,-1.48328467975
ACH-001096,-1.6173500269299999
ACH-001128,-0.33350723056
ACH-001134,-1.59455586171
ACH-001151,-1.3794139194400001
ACH-001163,-1.53280871667
ACH-001164,-1.3872066432700003
ACH-001173,-1.32096085053
ACH-001183,-1.4796919288
ACH-001184,-1.8798505762
ACH-001190,-1.3176695735
ACH-001192,-1.53320271447
ACH-001193,-1.29494205937
ACH-001196,-1.76143864028
ACH-001197,-1.6707700132799999
ACH-001205,-1.17747023094
ACH-001211,-1.29919964221
ACH-001212,-1.05149611276
ACH-001228,-1.4811384854799998
ACH-001232,-1.42639885092
ACH-001239,-1.58958461911
ACH-001274,-1.35287632892
ACH-001275,-1.48178001764
ACH-001277,-1.26463139976
ACH-001278,-1.6395009386500001
ACH-001280,-1.79804962872
ACH-001283,-1.62430316524
ACH-001289,-1.7509744041
ACH-001295,-1.7829705585900002
ACH-001300,-1.7711968413799999
ACH-001301,-1.51676974564
ACH-001302,-2.07236394748
ACH-001303,-1.8235807530500001
ACH-001306,-1.2941620006
ACH-001318,-1.68891746461
ACH-001322,-1.41472201095
ACH-001328,-1.35973668187
ACH-001332,-1.05474482249
ACH-001333,-1.3941517159299999
ACH-001336,-1.57086296273
ACH-001340,-1.7053752106600002
ACH-001346,-1.29381173489
ACH-001353,-1.4328004892100001
ACH-001354,-1.4447035160799997
ACH-001367,-1.0807113341299999
ACH-001368,-1.69503287669
ACH-001374,-1.6354734141999998
ACH-001375,-1.3953657272
ACH-001377,-1.46864395145
ACH-001380,-1.42837752776
ACH-001391,-1.74501017535
ACH-001407,-1.39350959518
ACH-001408,-1.66433957651
ACH-001413,-1.4226215177500001
ACH-001430,-1.48051885333
ACH-001431,-1.88757456271
ACH-001450,-1.40080717033
ACH-001496,-1.1842236745299999
ACH-001500,-1.17209839344
ACH-001521,-1.62563902771
ACH-001523,-1.3903244780500001
ACH-001532,-1.3217249735799999
ACH-001536,-1.30588695733
ACH-001550,-0.859152967711
ACH-001552,-1.59255006516
ACH-001554,-1.52578265317
ACH-001645,-1.55173088544
ACH-001654,-1.32795388855
ACH-001715,-1.52182087865
ACH-001735,-1.45687560245
ACH-001736,-1.6303238354700003
ACH-001737,-1.31683112973
ACH-001740,-1.3020379982299999
ACH-001745,-1.53437376697
ACH-001750,-1.54471827859
ACH-001765,-1.6392412653900001
ACH-001956,-1.68364998698
ACH-001957,-1.4549708584299998
