,SCGB2A2 (4250)
ACH-000004,-0.0785093415958
ACH-000007,0.0323555891624
ACH-000009,-0.177262861261
ACH-000011,-0.27341337096900004
ACH-000012,-0.0677046672804
ACH-000013,-0.09019333348539998
ACH-000014,-0.023825663451799997
ACH-000015,-0.0598475404493
ACH-000017,-0.13051288066199998
ACH-000018,0.0340769693635
ACH-000019,-0.014747303378399999
ACH-000021,-0.37476087253799995
ACH-000022,-0.0455318855154
ACH-000025,0.0203858494938
ACH-000028,-0.2536050376
ACH-000030,-0.23990953288199998
ACH-000035,-0.230592544985
ACH-000036,-0.142433351132
ACH-000037,0.0770249086269
ACH-000039,-0.038185504784
ACH-000040,-0.0601202809445
ACH-000041,-0.27269152671999997
ACH-000042,-0.27875254586599996
ACH-000045,-0.069402449071
ACH-000047,-0.24515845386500001
ACH-000052,-0.0354537598814
ACH-000053,-0.0680405462225
ACH-000054,-0.0988534211812
ACH-000055,0.0163131855012
ACH-000060,-0.154629736084
ACH-000067,0.010047105405299999
ACH-000070,-0.19833083023899997
ACH-000075,-0.341378928737
ACH-000078,-0.17796810153700002
ACH-000082,-0.29380491939
ACH-000085,0.1263769327
ACH-000086,-0.34208149190399995
ACH-000087,-0.164820702216
ACH-000092,-0.132777247828
ACH-000095,-0.072802420137
ACH-000097,-0.08527289456530002
ACH-000098,-0.0036560403103700003
ACH-000099,-0.161143277927
ACH-000108,-0.138981161664
ACH-000113,-0.09487224241310001
ACH-000115,-0.00835920216733
ACH-000116,-0.288399953142
ACH-000118,-0.25673416508200003
ACH-000120,0.010761711222
ACH-000123,-0.118391876532
ACH-000127,-0.09184952917210001
ACH-000128,-0.0162598135758
ACH-000132,-0.09221922788699999
ACH-000133,-0.10263626496600001
ACH-000137,-0.27255781418499997
ACH-000138,-0.316234512453
ACH-000142,-0.10984420712500001
ACH-000143,-0.027599804183799998
ACH-000146,-0.11387917558
ACH-000148,-0.06883564478910001
ACH-000150,-0.276117232646
ACH-000152,0.100116110449
