,GNAL (2774)
ACH-000004,0.274411423953
ACH-000007,0.185966651899
ACH-000009,0.25611368679499996
ACH-000011,0.08794973247780001
ACH-000012,0.10560497879599999
ACH-000013,0.24777092930300001
ACH-000014,0.215332102704
ACH-000015,0.362727042201
ACH-000017,0.246617156572
ACH-000018,0.245339949714
ACH-000019,-0.0711624197678
ACH-000021,0.29178895836999996
ACH-000022,0.0853977624911
ACH-000025,0.100722209932
ACH-000028,0.207417939928
ACH-000030,0.198195024076
ACH-000035,0.265081843008
ACH-000036,0.299814694936
ACH-000037,0.17444889374800002
ACH-000039,0.352356527799
ACH-000040,0.28955220561
ACH-000041,0.232123977134
ACH-000042,0.00807745636437
ACH-000045,0.113128696015
ACH-000047,0.23748348366900002
ACH-000052,0.0985677378159
ACH-000053,0.209764624182
ACH-000054,0.137848488119
ACH-000055,0.122892578803
ACH-000060,0.255058206288
ACH-000067,-0.0040350267993
ACH-000070,0.023809318581500004
ACH-000075,0.0561025720917
ACH-000078,0.153426302368
ACH-000082,0.22169130016600003
ACH-000085,0.0981582550677
ACH-000086,0.255819103022
ACH-000087,0.168226485126
ACH-000092,0.211627489681
ACH-000095,0.29340609033000004
ACH-000097,0.199759390955
ACH-000098,0.189079683952
ACH-000099,0.230498728529
ACH-000108,0.167937040537
ACH-000113,0.320072716797
ACH-000115,0.061898508386199994
ACH-000116,0.242308612077
ACH-000118,0.191111939584
ACH-000120,0.307117870503
ACH-000123,0.39824500315
ACH-000127,0.107663042003
ACH-000128,0.38630971326200003
ACH-000132,0.283572002655
ACH-000133,0.338482373944
ACH-000137,0.475391764722
ACH-000138,0.226945936868
ACH-000142,0.184504143607
ACH-000143,0.21635214034800002
ACH-000146,0.147062995427
ACH-000148,0.268534945793
ACH-000150,0.11247551717
ACH-000152,-0.031766359914599994
ACH-000153,0.48388993926299995
ACH-000159,0.164602296875
ACH-000160,0.04877366230480001
ACH-000163,0.30904509565
ACH-000167,0.156508619321
ACH-000168,0.261310707913
ACH-000169,0.15203809816
ACH-000178,0.14823514079000003
ACH-000182,0.21302196966200002
ACH-000183,0.14000875071399999
ACH-000188,0.235442959566
ACH-000189,0.386710691809
ACH-000190,0.11560519006200001
ACH-000198,0.0782330736945
ACH-000204,0.22903987046500002
ACH-000206,0.321111642869
ACH-000207,-0.0366550884745
ACH-000211,0.233413554551
ACH-000215,0.156207865568
ACH-000221,0.20554357421799999
ACH-000222,0.199153933458
ACH-000223,0.23453867335
ACH-000226,0.298697659085
ACH-000227,0.08946657055610001
ACH-000228,0.0242594640203
ACH-000231,0.19407373319200003
ACH-000232,0.194183855964
ACH-000233,0.125293736715
ACH-000234,0.30123223301999996
ACH-000235,0.264368750059
ACH-000237,0.298518889855
ACH-000238,0.0706616585314
ACH-000243,0.288153404593
ACH-000244,0.223069322273
ACH-000246,0.126653457536
ACH-000248,0.20139959661600002
ACH-000250,0.284319655459
ACH-000251,0.453380911017
ACH-000253,0.12853110129
ACH-000255,0.22898379935
ACH-000256,0.27019895313299996
ACH-000257,0.179123154396
ACH-000258,0.16151188634000002
ACH-000259,0.129082836261
ACH-000260,0.267065587406
ACH-000261,0.303746691348
ACH-000262,0.21767976300900002
ACH-000263,0.0697453448498
ACH-000264,0.0617846103259
ACH-000265,0.28857173063499997
ACH-000266,0.209734144113
ACH-000272,0.222913407612
ACH-000273,0.155100179387
ACH-000274,0.264972859617
ACH-000277,0.122203708919
ACH-000278,0.312916460599
ACH-000279,0.223380555264
ACH-000280,0.151659286487
ACH-000281,0.255721906545
ACH-000288,0.170867731215
ACH-000291,0.438011897371
ACH-000293,0.180022519557
ACH-000294,0.294107205637
ACH-000295,0.402754842421
ACH-000296,0.276533233183
ACH-000302,0.269985796133
ACH-000304,0.288447321622
ACH-000307,0.283199051604
ACH-000308,0.118419758451
ACH-000310,0.261822902929
ACH-000311,0.21641109535
ACH-000312,0.271549753088
ACH-000315,0.342451103484
ACH-000316,0.207038053986
ACH-000317,0.41652170692400003
ACH-000318,0.297985893655
ACH-000319,0.269131673829
ACH-000320,0.37564272823899997
ACH-000322,0.125453176732
ACH-000323,0.208586863207
ACH-000324,0.21754816125999998
ACH-000329,0.14094433248500002
ACH-000330,0.0636327620713
ACH-000331,0.23912385540699999
ACH-000332,0.176493312256
ACH-000334,0.055410310967
ACH-000335,0.408725359633
ACH-000336,0.325904602615
ACH-000337,0.316632247846
ACH-000339,0.259338654314
ACH-000341,0.312310939382
ACH-000348,0.11648292118100001
ACH-000350,0.122036150789
ACH-000352,0.202670326485
ACH-000356,0.330147810852
ACH-000361,0.19901829811299998
ACH-000362,0.28890872682700003
ACH-000363,0.29475208061
ACH-000364,0.15426669732599999
ACH-000365,0.250630017896
ACH-000366,0.23375834116799998
ACH-000368,0.340216235081
ACH-000374,0.352911806823
ACH-000375,0.305252299099
ACH-000376,0.159563815045
ACH-000381,0.267480770556
ACH-000383,0.23113784108399998
ACH-000387,0.215061835788
ACH-000389,0.2474255411
ACH-000390,0.215898394145
ACH-000393,0.214302145788
ACH-000395,0.258898294086
ACH-000397,0.153553198386
ACH-000401,0.388316465895
ACH-000402,0.36229513225599996
ACH-000403,0.22545092322500002
ACH-000404,0.184085947816
ACH-000406,0.209533469164
ACH-000407,0.283733476364
ACH-000408,0.000742637378493
ACH-000410,0.270756592619
ACH-000411,0.200659890644
ACH-000414,0.332163034794
ACH-000415,0.215687103881
ACH-000416,0.20035581478599998
ACH-000420,0.12333735275699999
ACH-000421,0.233072430652
ACH-000424,0.044812904153
ACH-000425,0.237093926286
ACH-000426,-0.0568853230849
ACH-000427,0.123137573894
ACH-000433,0.278277197668
ACH-000436,0.18482048720199998
ACH-000444,0.290685029814
ACH-000445,0.4227721882
ACH-000448,0.278871337624
ACH-000450,0.023121736312799998
ACH-000452,0.154710923913
ACH-000454,0.34121759981600003
ACH-000458,0.0942582046172
ACH-000459,0.09759407146929999
ACH-000460,0.136767621607
ACH-000461,0.234988668336
ACH-000463,0.295523919077
ACH-000464,0.32600789787900003
ACH-000466,0.277026373333
ACH-000467,0.25673926504
ACH-000468,0.295053736002
ACH-000469,0.273737118021
ACH-000470,0.09634199561149999
ACH-000471,0.19510641478399998
ACH-000472,0.194680778918
ACH-000473,0.323830180636
ACH-000475,0.275345885031
ACH-000476,0.235555644626
ACH-000477,0.258860389057
ACH-000480,0.147739761693
ACH-000481,0.27940067828000004
ACH-000483,0.2859830256
ACH-000484,0.147005087844
ACH-000485,0.197397496829
ACH-000486,0.298034602035
ACH-000487,0.161556338744
ACH-000488,0.227587805395
ACH-000490,0.178214428713
ACH-000491,0.219690075268
ACH-000495,0.29312832385800003
ACH-000496,0.20289652953499998
ACH-000499,0.316158785336
ACH-000500,0.102284063581
ACH-000502,0.136213313867
ACH-000503,0.19253447077799998
ACH-000505,0.163567509833
ACH-000507,0.225762591407
ACH-000510,0.164060140121
ACH-000511,0.174444407823
ACH-000512,0.1363811174
ACH-000516,0.102071557294
ACH-000517,0.225292589879
ACH-000518,0.337122519047
ACH-000520,0.194631704293
ACH-000521,0.17642864133400002
ACH-000522,0.161516603939
ACH-000524,0.307921740489
ACH-000527,0.350108705141
ACH-000528,0.35250416187899997
ACH-000537,0.19142897851399998
ACH-000541,0.369814432205
ACH-000542,0.278110748648
ACH-000544,0.201444806314
ACH-000545,0.284484741094
ACH-000547,0.208568059364
ACH-000548,0.311654312491
ACH-000549,0.269396053661
ACH-000550,0.206636340487
ACH-000552,0.290968290872
ACH-000556,0.08874054323760001
ACH-000557,0.14010976077600001
ACH-000570,0.15771168213
ACH-000571,0.22355289191999997
ACH-000573,0.174612370273
ACH-000576,0.218965018905
ACH-000580,0.0431683210992
ACH-000584,0.132068697415
ACH-000585,0.237356413248
ACH-000588,0.157469604892
ACH-000589,0.175187408797
ACH-000591,0.36757177225800003
ACH-000593,0.218217880796
ACH-000600,0.230593988072
ACH-000601,0.283649991791
ACH-000604,-0.121771444191
ACH-000605,0.07960639328430001
ACH-000606,0.316137273865
ACH-000608,0.203970244791
ACH-000614,0.241041401503
ACH-000616,0.239866599314
ACH-000618,0.209299977713
ACH-000619,0.197552546567
ACH-000620,0.288285180138
ACH-000621,0.14801290390799998
ACH-000622,0.46416545177
ACH-000623,0.260311849228
ACH-000624,0.20709709707899998
ACH-000627,0.267586929671
ACH-000630,0.34491836517700003
ACH-000632,0.252125056663
ACH-000633,-0.0153120177186
ACH-000637,0.3417433246
ACH-000638,0.283071679046
ACH-000646,0.289459525704
ACH-000647,0.21796584874000002
ACH-000648,0.20482706704999998
ACH-000649,0.26141894095400003
ACH-000651,0.258087684635
ACH-000652,0.14062996623
ACH-000653,0.0524604231058
ACH-000657,0.181316351872
ACH-000658,0.237445070044
ACH-000661,0.412776776685
ACH-000662,-0.11170855794199999
ACH-000663,0.118728242693
ACH-000665,0.271694622276
ACH-000671,0.158096685367
ACH-000673,0.19370915402199998
ACH-000676,0.153878450417
ACH-000677,0.258467820895
ACH-000681,0.14789970110700001
ACH-000682,0.190235899384
ACH-000683,0.17142270115
ACH-000684,0.364562193858
ACH-000688,0.194569756744
ACH-000693,0.30744308924400005
ACH-000694,-0.00475018230174
ACH-000695,0.19847319285300002
ACH-000696,0.143547394395
ACH-000697,0.31517912828899997
ACH-000699,0.161537253067
ACH-000701,0.20756871517
ACH-000706,0.16025563587000002
ACH-000711,0.221097471958
ACH-000713,0.0758828825598
ACH-000714,0.234507140962
ACH-000718,0.191774300852
ACH-000720,0.22785430396899997
ACH-000721,0.286164508704
ACH-000724,0.0931692479265
ACH-000725,0.34702300085999993
ACH-000732,0.286674130508
ACH-000734,0.209029093851
ACH-000735,0.21337250155999998
ACH-000736,0.254576924921
ACH-000738,0.176782509388
ACH-000746,0.123619560213
ACH-000747,0.237109828933
ACH-000748,0.18682083494000004
ACH-000753,0.374634738191
ACH-000756,0.09339295615460001
ACH-000757,0.411236926236
ACH-000758,0.147022994562
ACH-000760,0.23126264139199998
ACH-000763,0.25768030433600003
ACH-000764,0.00130079326725
ACH-000765,0.20788547169399998
ACH-000766,0.24139934466600002
ACH-000767,0.15892072265
ACH-000768,0.10052072192
ACH-000769,0.35777738086800004
ACH-000770,0.236224797364
ACH-000771,0.09582138866
ACH-000773,0.147671766909
ACH-000776,0.30706472547200003
ACH-000777,0.335591213729
ACH-000778,0.119851655553
ACH-000781,0.24339907406999997
ACH-000782,0.27703039027
ACH-000783,0.157227432545
ACH-000784,0.23985920043
ACH-000785,0.30725860647799996
ACH-000787,0.20025147388
ACH-000788,0.14725170351800002
ACH-000791,0.214996894447
ACH-000792,0.18076528177499998
ACH-000794,0.252825653731
ACH-000796,0.267339625626
ACH-000799,0.219223474058
ACH-000800,-0.022619256842099995
ACH-000802,0.185667487993
ACH-000804,0.372466569891
ACH-000805,0.468458590254
ACH-000809,0.196590370409
ACH-000810,0.863517280643
ACH-000811,0.310720676021
ACH-000817,0.321692048757
ACH-000819,0.206102991101
ACH-000820,0.54577242097
ACH-000821,0.42505509570600003
ACH-000822,0.211025569367
ACH-000823,0.274240871387
ACH-000824,0.110195569778
ACH-000827,0.21677218024099998
ACH-000829,0.276312781838
ACH-000831,0.361356727603
ACH-000832,0.290436786072
ACH-000833,0.160250747049
ACH-000834,0.149426537094
ACH-000835,0.19350032473099998
ACH-000836,0.22238262702
ACH-000837,0.134561462579
ACH-000838,0.0289435306328
ACH-000839,0.25793828473999997
ACH-000840,0.254299480679
ACH-000841,0.34836064614
ACH-000843,0.248690601952
ACH-000846,0.279880747125
ACH-000847,0.219028561743
ACH-000848,0.207357056675
ACH-000849,0.16744201437200001
ACH-000851,0.366555938212
ACH-000855,0.209594640504
ACH-000856,0.21720826980900002
ACH-000858,0.261178670578
ACH-000859,0.169145882075
ACH-000861,0.199709609477
ACH-000862,0.186085629213
ACH-000865,0.18160233228199998
ACH-000866,0.231581005618
ACH-000867,0.22771358472699998
ACH-000869,0.301944006815
ACH-000872,0.46271704875299996
ACH-000873,0.20467951493
ACH-000876,0.0963123205818
ACH-000878,0.357367870822
ACH-000880,0.07887840324300001
ACH-000881,0.158929211648
ACH-000882,0.120545598145
ACH-000884,0.378859013829
ACH-000885,0.101281434485
ACH-000887,0.112175392808
ACH-000888,0.183845084544
ACH-000889,0.31212202455800003
ACH-000890,0.31911800092
ACH-000896,0.23466239550299997
ACH-000898,0.0816322525538
ACH-000900,0.369500514321
ACH-000901,0.21825988207199998
ACH-000905,0.22283938727
ACH-000906,0.23684544081199999
ACH-000907,0.325991276373
ACH-000910,0.2541731413
ACH-000911,0.16801400121500001
ACH-000912,0.20951439306800002
ACH-000913,0.25510732656
ACH-000915,0.19127536180799998
ACH-000916,0.321599961329
ACH-000917,0.408603124617
ACH-000921,0.332008006413
ACH-000924,0.270849945254
ACH-000926,0.22685272694000003
ACH-000928,0.179109613513
ACH-000929,0.37004373553900005
ACH-000932,0.221738783493
ACH-000935,0.24939345834100002
ACH-000936,0.170350751714
ACH-000937,0.166899004843
ACH-000938,0.717545519596
ACH-000939,0.321234737273
ACH-000941,0.20516662127799998
ACH-000943,0.143626171074
ACH-000946,0.111555443367
ACH-000947,0.20711111788199998
ACH-000948,0.150720442001
ACH-000950,0.324329428816
ACH-000953,0.318571452396
ACH-000957,0.31684165564800004
ACH-000958,0.34790058662100004
ACH-000960,0.115322683342
