,CCDC64B (146439)
ACH-000004,-0.199483791017
ACH-000007,-0.542191801727
ACH-000009,-0.18095609408100002
ACH-000011,-0.44169615412600005
ACH-000012,-0.529167050674
ACH-000013,-0.404226329713
ACH-000014,-0.35895824542800003
ACH-000015,-0.43261051593
ACH-000017,-0.399928047338
ACH-000018,-0.312957597167
ACH-000019,-0.33078907947299996
ACH-000021,-0.41033426444
ACH-000022,-0.131030077468
ACH-000025,-0.264335537837
ACH-000028,-0.509512163346
ACH-000030,-0.25595561452
ACH-000035,-0.32679880826499996
ACH-000036,-0.720310816788
ACH-000037,-0.36242668732100003
ACH-000039,-0.308728870116
ACH-000040,-0.46127051824500004
ACH-000041,-0.280909897004
ACH-000042,-0.239476326211
ACH-000045,-0.229660917005
ACH-000047,-0.563221098688
ACH-000052,-0.536886691332
ACH-000053,-0.39676390800800004
ACH-000054,-0.286734744664
ACH-000055,-0.132218876122
ACH-000060,-0.430650810976
ACH-000067,-0.410705192314
ACH-000070,-0.086388601849
ACH-000075,-0.37297850675899996
ACH-000078,-0.20549308067299998
ACH-000082,-0.256841452901
ACH-000085,-0.130980281684
ACH-000086,-0.485863587662
ACH-000087,-0.289674668704
ACH-000092,-0.40581985430100004
ACH-000095,-0.283435404492
ACH-000097,-0.644295724695
ACH-000098,-0.47726237206200006
ACH-000099,-0.305853692004
ACH-000108,-0.42513393446000003
ACH-000113,-0.32687319438
ACH-000115,-0.44932321298199995
ACH-000116,-0.349058774794
ACH-000118,-0.466861163539
ACH-000120,-0.368452749886
ACH-000123,-0.463005002284
ACH-000127,-0.257434241137
ACH-000128,-0.08313829014389999
ACH-000132,-0.42961343860600004
ACH-000133,-0.209314701481
ACH-000137,-0.518169771199
ACH-000138,-0.5208589094080001
ACH-000142,-0.28739131921300004
ACH-000143,-0.226184482563
ACH-000146,-0.38755198109399996
ACH-000148,-0.538877363491
ACH-000150,-0.5633219850710001
ACH-000152,-0.256180342735
ACH-000153,-0.138677305783
ACH-000159,-0.466989432438
ACH-000160,-0.005328642064
